study_id,SYMBOL,logFC,SE,P.Value
GSE278723,AC092835.2,-0.33895675584974966,0.10900122549931486,0.0018730278104150872
GSE278723,AC093323.3,0.18147721477675446,0.07534379581627165,0.016011423204683125
GSE278723,AC138969.4,-0.08601037667090754,0.09809311060924954,0.3805823350267267
GSE278723,AC145212.4,0.687621688604975,0.5413496126708365,0.20401378539422252
GSE278723,AC240274.1,0.07722710269800372,0.10408467749723084,0.4581090367075522
GSE278723,ACAA1,0.5955907056390406,0.046250883543754666,6.034114664328974e-38
GSE278723,ACAA2,0.28727543484424456,0.07844004389554403,2.4990537200083023e-4
GSE278723,ACACA,-0.18129653933801115,0.04240104828088892,1.904897112294267e-5
GSE278723,ACACB,0.7897191344361717,0.11329422267708361,3.157817426875076e-12
GSE278723,ACAD10,0.08768028945029727,0.04664408351868854,0.060139019826472864
GSE278723,ACAD11,-0.10834513206430763,0.07972301728013396,0.1741404216220388
GSE278723,ACAD8,-0.2484812481563362,0.06649691012155225,1.8642614411930715e-4
GSE278723,ACAD9,0.15833521330928688,0.05167416432084269,0.002183201784331608
GSE278723,ACADL,-0.36864027576306785,0.1113198932170159,9.278398453949161e-4
GSE278723,ACADM,-0.363241973366314,0.0637552427137059,1.2161636902417172e-8
GSE278723,ACADS,0.9410201959496495,0.08015181547826275,7.904348072482681e-32
GSE278723,ACADSB,-0.6406482732004856,0.12337713046413684,2.0737574197618758e-7
GSE278723,ACADVL,0.27250573373697917,0.0665756030107411,4.2550247420851254e-5
GSE278723,ACAN,0.027547378746581534,0.13153816836189086,0.8341164910990734
GSE278723,ACAP2,-0.4675873393271928,0.053879251336128,4.012675514831623e-18
GSE278723,ACAP3,0.38349225965595457,0.07874170834808812,1.1145388266503349e-6
GSE278723,ACAT1,-0.25846990547311577,0.06469914502948522,6.470767096992379e-5
GSE278723,ACAT2,-0.05409464109397994,0.10559112451381254,0.6084390240807342
GSE278723,ACBD3,-0.05198573553238076,0.05404575759959491,0.3361080064345759
GSE278723,ACBD4,0.44539848588791825,0.062425158221563894,9.684373902946295e-13
GSE278723,ACBD5,-0.2240468008206486,0.08038077811875036,0.005314627536236115
GSE278723,ACBD6,-0.08401774603397906,0.08248256595014765,0.3083871211614424
GSE278723,ACBD7,0.16494541903107385,0.13920285981454145,0.2360457657394725
GSE278723,ACCS,0.31005165738003904,0.11656278721279,0.007815131375944362
GSE278723,ACD,0.39091416824872904,0.061013088704044115,1.4835805855467565e-10
GSE278723,ACE,0.6197506134579843,0.10832692952027126,1.0582842930188075e-8
GSE278723,ACER2,-0.46150254133558893,0.0989776917531541,3.1209891408637558e-6
GSE278723,ACER3,-0.9301646351779023,0.13052447754677418,1.030567003060096e-12
GSE278723,ACHE,0.43029655074024625,0.09897106596675971,1.3757230313321344e-5
GSE278723,ACIN1,0.20566684751078965,0.05966187922014029,5.664144244895606e-4
GSE278723,ACKR1,0.1890322494309443,0.1027807436480158,0.0658887706657787
GSE278723,ACKR2,0.23145193534247774,0.1556486846069133,0.13701083808473058
GSE278723,ACKR3,0.8774735129551564,0.10027090470061718,2.1141756208669786e-18
GSE278723,ACLY,0.07743200376947308,0.07022226581098805,0.2701703884181186
GSE278723,ACO1,-0.15715143948326304,0.059201831654501005,0.007942533432859038
GSE278723,ACO2,0.6818160044322978,0.05407710968189545,1.902452904681946e-36
GSE278723,ACOT1,0.48899621041961017,0.17081529375345939,0.0042002270005302225
GSE278723,ACOT11,0.6786722739801113,0.09135250730522362,1.0929056199186421e-13
GSE278723,ACOT13,-0.045794811277797005,0.06443266980184986,0.47724598755993985
GSE278723,ACOT2,0.1800669278310348,0.0828468529984333,0.02974334755899895
GSE278723,ACOT7,0.5042830016271397,0.10162936420565717,6.977772581720816e-7
GSE278723,ACOT8,0.0779804879883786,0.056533809810018903,0.16778371977140932
GSE278723,ACOT9,-0.23763504275447034,0.05615409248717281,2.317889663074912e-5
GSE278723,ACOX1,-0.15070481961395066,0.07059409730160385,0.03277672440794515
GSE278723,ACOX2,0.6799630826938868,0.11180405658048345,1.1888604108212523e-9
GSE278723,ACOX3,0.2022273231832053,0.050414989396521045,6.039711196877241e-5
GSE278723,ACP1,-0.3732908204978433,0.07395570227595785,4.4764735393360977e-7
GSE278723,ACP2,0.7100244095788557,0.06547398997419827,2.1208361626619955e-27
GSE278723,ACP6,-0.2267806049588824,0.06903484375660775,0.0010197637782583125
GSE278723,ACP7,-0.239154454860404,0.3197790896652815,0.45453618424000425
GSE278723,ACRC,-0.7220437074492008,0.1262414257058972,1.0680872760785102e-8
GSE278723,ACSBG1,0.6069406340411123,0.08395744047998267,4.860390275009488e-13
GSE278723,ACSF2,0.7998965706814922,0.07100481092445711,1.944987665307083e-29
GSE278723,ACSF3,0.3889584145535844,0.07656225309584452,3.7686001091084824e-07
