SYMBOL,m_regions,beta_pooled,se_pooled,Q,Q_df,Q_p,I2,se_rho0.0,se_rho0.3,se_rho0.5,se_rho0.7,Q_FDR
ZMAT4,5,-0.42297060667385383,0.20911202770089116,3.8673003098785186,4,0.42426258101392766,0,0.20911202770089116,0.3101632606937711,0.36219265645169396,0.40763438580531625,0.9999781025987472
ZMAT5,5,0.6661890635829785,0.061733234004167754,1.6455841562369795,4,0.8005769340113623,0,0.061733234004167754,0.09156518332504629,0.10692509781075724,0.12034022721571813,0.9999781025987472
ZMIZ1,5,0.5107357918802068,0.09229817105062979,2.62114898738796,4,0.6230812810612202,0,0.09229817105062979,0.13690031130147548,0.1598651217053737,0.17992225832649777,0.9999781025987472
ZMIZ2,5,0.6693875746325563,0.07167742084844768,4.026102947709153,4,0.40248472629723614,0.6483427783188038,0.07167742084844768,0.10631479601103537,0.12414893466500808,0.13972501603522838,0.9999781025987472
ZMPSTE24,5,-0.7494783558786019,0.07153886250369466,2.2676519599276865,4,0.6866645579499112,0,0.07153886250369466,0.106109280773689,0.12390894457208321,0.13945491609701544,0.9999781025987472
ZMYM1,5,-0.7531341052975804,0.06737059748916346,1.6382808359900456,4,0.8018960232996831,0,0.06737059748916346,0.099926744634773,0.11668929778750335,0.13132947172275589,0.9999781025987472
ZMYM2,5,-0.5437778179806501,0.06108145084145017,0.9850436784771511,4,0.9120553131115515,0,0.06108145084145017,0.09059843266399417,0.10579617625741244,0.11906966792683464,0.9999781025987472
ZMYM3,5,0.2980154302196773,0.04447076580340487,0.9728833896554836,4,0.9138794991134177,0,0.04447076580340487,0.06596080521423936,0.07702562582299381,0.08668948172839008,0.9999781025987472
ZMYM4,5,-0.5016849166111534,0.04802943308423146,0.6131697852073494,4,0.9615890412672506,0,0.04802943308423146,0.07123916179506795,0.08318941836061844,0.09362660135395354,0.9999781025987472
ZMYM5,5,-0.6849612495905761,0.0746098159778427,2.3003072270150704,4,0.6807131190880327,0,0.0746098159778427,0.11066424087547258,0.12922799201698779,0.14544130648801495,0.9999781025987472
ZMYM6,5,-0.7865431318575274,0.07726372625784746,1.4755384256849127,4,0.8309655145328573,0,0.07726372625784746,0.11460062595616435,0.13382469946068534,0.15061473002977108,0.9999781025987472
ZMYM6NB,3,0.4207681041827148,0.3466086033902535,2.065336798094524,2,0.35605559341381,3.16349363236077,0.3466086033902535,0.4384290573292643,0.4901785877496937,0.5369637394330654,0.9999781025987472
ZMYND10,5,0.27974981025676154,0.17017587150021501,2.8764037741811874,4,0.5787173725043777,0,0.17017587150021501,0.25241160815201613,0.2947532556606849,0.3317338443922465,0.9999781025987472
ZMYND11,5,-0.24633774116047014,0.06697180647870155,1.825830462660284,4,0.7677532751553049,0,0.06697180647870155,0.09933524197708199,0.11599857149578158,0.1305520849296497,0.9999781025987472
ZMYND12,3,0.16737262565564784,0.16018432028393823,2.7448859092659412,2,0.2534869454202446,27.137226605718723,0.16018432028393823,0.20261891901726178,0.22653483822506112,0.2481564819132991,0.9999781025987472
ZMYND15,5,1.146889471455547,0.15950743481858373,0.37221136613356287,4,0.9846881591447351,0,0.15950743481858373,0.23658775935641815,0.276274981290768,0.31093723272895124,0.9999781025987472
ZMYND19,5,0.3713919379387032,0.06636814211027534,0.19387756411506313,4,0.9955943263874997,0,0.06636814211027534,0.09843986302191478,0.1149529941389484,0.12937532643918184,0.9999781025987472
ZMYND8,5,0.21685624546378865,0.0753468167632392,1.748731838976319,4,0.7818475599745531,0,0.0753468167632392,0.11175738969740175,0.13050451482251268,0.1468779855054594,0.9999781025987472
ZNF10,5,-0.22657087843971552,0.1761362544892173,1.2424813877210599,4,0.871056028702537,0,0.1761362544892173,0.261252284813126,0.3050769418302061,0.3433527698342671,0.9999781025987472
ZNF100,5,-0.6192622281823188,0.10861890990332365,0.8206774181221261,4,0.9356546686540064,0,0.10861890990332365,0.1611078790590018,0.18813347061530283,0.21173723535700587,0.9999781025987472
ZNF101,5,-0.22803219927090693,0.12667061670388866,4.223429417504466,4,0.37661163017324734,5.290236805626212,0.12667061670388866,0.18788288719177074,0.21939994395721804,0.24692649010858514,0.9999781025987472
ZNF106,5,-0.1407835445899776,0.06931976106498682,0.5771319601012675,4,0.9655706325108936,0,0.06931976106498682,0.10281782142719761,0.12006534813309203,0.1351290910263444,0.9999781025987472
ZNF107,5,-0.7054774855123193,0.08750130272322927,1.2766026413082379,4,0.865332549452805,0,0.08750130272322927,0.12978540577498252,0.15155670204509805,0.17057144050923764,0.9999781025987472
ZNF112,5,-0.5397895068859876,0.10881819200407358,1.5341231599266427,4,0.8205802744479702,0,0.10881819200407358,0.16140346218181917,0.1884786373388408,0.21212570768752806,0.9999781025987472
ZNF117,5,-0.550250696311581,0.1283466556668706,0.2003411712755244,4,0.995305712765549,0,0.1283466556668706,0.19036885471608675,0.2223029285965678,0.2501936915257995,0.9999781025987472
ZNF12,5,-0.5676120028957261,0.05656807831327717,0.9629790270495898,4,0.9153566540552558,0,0.05656807831327717,0.08390401936096703,0.0979787857251312,0.11027148516011209,0.9999781025987472
