SYMBOL,max_loo_p,min_loo_p
ACSS2,0.984935035249471,0.13571433818134512
ACSS3,0.7423223092448982,0.14817503545862498
ACTA2,9.256665530462286e-4,1.1750442210667744e-4
ACTA2-AS1,0.722190372660856,0.0014059413879558389
ACTB,0.9196255767568864,0.02196913891424594
ACTG1,0.9536619733203725,0.003487568332736763
ACTG1P4,0.8871541427744842,0.12352645728921284
ACTL6A,0.615556013452787,2.7104031457562177e-6
ACTL6B,0.9695014799714174,0.15330088297789501
ACTN1,0.8038268731985447,0.0016134855850237517
ACTN2,0.8675563335026409,0.0034566547638165365
ACTN4,0.3122415495530173,0.024317194584291664
ACTR10,2.962375955333064e-9,2.1908937790705806e-22
ACTR1A,0.685956391074092,2.4767129110567955e-7
ACTR1B,0.9597496731381703,0.01859845243227709
ACTR2,0.0044310966648957615,1.7847224455660083e-5
ACTR3,0.17903161422702693,0.024408935428046372
ACTR3B,1.2724429662319482e-5,1.5869304938390542e-7
ACTR3C,0.724549319982082,0.08715295655965441
ACTR5,0.9604117265441524,0.44540494406665704
ACTR6,0.043349390405532956,1.0187821738490943e-4
ACTR8,0.9781277256695384,0.03092185899223281
ACVR1,0.8494974754539717,0.461113242112982
ACVR1B,0.944379516932612,0.020637438420359915
ACVR1C,0.19624837105603402,0.04412893409371027
ACVR2A,0.22048371176682202,0.015331676821146391
ACVR2B,0.3600404407214275,1.1779829747062192e-5
ACVRL1,0.5705378881761327,0.11962496508965452
ACY1,0.7854978799662995,0.01707100706075557
ACYP1,0.9494825869933079,0.03697963562746063
ACYP2,0.07923273534890794,0.0033318882375611373
ADA,0.016415493110240622,2.2493639788044784e-4
ADA2,0.9602844987495637,0.019128891826793296
ADAL,0.5194255005400255,0.030887422651879996
ADAM10,0.8828094783922367,0.0016941383862921352
ADAM11,0.3210038532882242,8.026435621745469e-6
ADAM12,0.6118479935516773,4.152178470692365e-4
ADAM15,0.8990333765888608,0.30192791422351023
ADAM17,0.9932919344991464,0.3278196624136193
ADAM19,0.9801649243448464,0.20093332960989102
ADAM20,0.6041517631838877,0.07327659284040276
ADAM20P1,0.9964531938135637,0.5220542169597144
ADAM22,0.004033519178320835,1.239666336474285e-5
ADAM23,0.021297518174409637,8.174025143347924e-6
ADAM28,0.7179073609411122,0.024681940470712576
ADAM32,0.9337099193472466,0.13672253289686692
ADAM33,0.002523129325922899,1.8150573834891757e-13
ADAM8,1.2158679717414188e-4,2.0101890020913662e-8
ADAM9,0.9627512165563964,0.07282046770269457
ADAMTS1,0.8374030936186265,0.37732950963787426
ADAMTS10,0.005242913695228338,3.1321758141669615e-5
ADAMTS13,0.9358337853437536,0.24043220180310157
ADAMTS14,0.8287702858417129,0.3343696313727337
ADAMTS16,0.9837513823981041,0.31380869476032086
ADAMTS17,0.15894394232868148,3.1037514722905083e-4
ADAMTS18,0.9091206899926195,0.3688297181148707
ADAMTS19,0.363736505127031,0.017416375072560646
ADAMTS2,1.3274502730340807e-4,4.892998326119393e-16
ADAMTS3,0.9808763690629194,0.0018392576705238048
ADAMTS4,0.27567958583006663,0.03994813363021016
ADAMTS5,0.7783958521115265,0.2589172460083843
ADAMTS6,0.7634448917888854,0.01892260541200492
ADAMTS7,3.176031281626795e-5,1.5464497588491535e-9
ADAMTS7P1,0.7643993637514973,0.012986666098076227
ADAMTS8,0.7981973859152389,0.45466229978033046
ADAMTS9,0.7033641700732336,0.031563689158501995
ADAMTS9-AS2,0.08015827871630934,0.03415402871057153
ADAMTSL1,0.3411069903118652,0.0020203378047291974
ADAMTSL2,0.2994729522574798,0.0313836226998386
ADAMTSL3,0.028462171123870124,3.8384973417811134e-4
ADAMTSL4,0.5578251686761859,0.006477671237500304
ADAMTSL5,5.7089199177467805e-6,2.6144264262764833e-6
ADAP1,0.5633074897201538,0.14261132959267311
ADAP2,0.027367269997308548,6.69954215237195e-4
ADAR,0.8879116822424037,0.1853098607725046
ADARB1,0.6705403273292911,0.17818124984182276
ADARB2,0.45838535691249244,0.0335792596854453
ADAT1,0.9755180527165295,0.17914152324778781
ADAT2,3.444612003017547e-4,1.7183144468017857e-7
ADAT3,4.848371750132447e-4,5.198155003720776e-6
ADCK1,0.8331883210943398,0.005791984307823278
ADCK2,0.9035366474935956,0.2496053468056588
ADCK5,0.649545231146526,0.14178307411963645
ADCY1,0.9572920518977531,0.07375670277553532
ADCY10,0.1093411173012804,7.652680947980498e-4
ADCY10P1,0.3396266523156195,0.021811847458071645
ADCY2,0.3085069335649328,0.013056146649561133
ADCY3,0.28293967049518376,0.07535207018012995
ADCY4,0.17354111036040284,0.036632815330909646
ADCY5,0.28515184517180325,0.12123047191466041
ADCY6,0.6617909108483305,0.09211484196998768
ADCY7,0.0028957066112877,3.50652858185346e-9
ADCY8,0.17955942209963052,0.028903020909691077
ADCY9,0.28703009490285086,0.06492358913009617
ADCYAP1,0.12407744829269707,5.4216586642325406e-5
ADCYAP1R1,0.10948015501234352,0.020925590176678072
ADD1,0.7446247751707944,0.3451084099431825
ADD2,0.04426351862323331,2.7718170697403814e-5
ADD3,0.9343485419024758,0.04861745999837729
ADD3-AS1,0.7511826395077739,0.1422062290677299
ADGRA1,0.9336821071793122,5.365017154947741e-4
ADGRA2,0.09623385948979674,0.008453437948614775
ADGRA3,0.005405546392635015,0.0014966882312625626
ADGRB1,0.6602257628966905,0.3538141977254954
ADGRB2,0.8684649312873518,0.02402114785783151
ADGRB3,0.006747481604044676,4.870267905848138e-8
ADGRD1,0.7021715292343427,0.12111378928694877
ADGRE2,0.7366964932775171,0.27889710662022815
ADGRE5,0.8710189077922917,0.2500142888659556
ADGRF5,0.9770811990602921,0.1795855841168494
ADGRG1,0.22549944755781126,0.012231440366390825
ADGRG2,0.6293260815921191,2.7949522236161056e-4
ADGRG6,0.6081296355645336,0.013571792472737005
ADGRL1,0.7655716493843076,0.31972244779178305
ADGRL1-AS1,0.8884723277965163,1.1783673609798565e-4
ADGRL2,0.49671046393144613,8.460303276533278e-9
ADGRL3,0.5207241774583689,0.021272748146613032
ADGRL4,0.6691830023921511,0.06281397524215933
ADGRV1,0.915015598595352,0.3974636053012615
ADH1B,0.9344230147105678,0.1116788375637208
ADH5,0.0013109358868446212,4.874818892187354e-5
ADHFE1,0.8217980012935173,0.3141180990573353
ADI1,0.15908773489067043,3.8091786553597697e-4
ADIPOR1,0.77023255464854945,0.4218611265402683
ADIPOR2,0.7741788543288513,0.06297670741672004
ADIRF,0.38508767527525034,0.23902143302822285
ADK,0.10980504311912159,0.0033201851900235817
ADM,0.9152069384943451,0.11967653044651518
ADNP,0.9319994695291751,0.040926528164024194
ADNP2,0.896099111583865,0.19626827195275962
ADO,0.9532950189193289,0.10895611846427702
ADORA1,0.7055964920913913,0.4147994972183272
ADORA2A,0.09986666499225522,1.1987857391821116e-8
ADORA2B,0.8349879697975462,0.38907062462770825
ADORA3,0.006578214287318088,5.4737251963062964e-5
ADPGK,0.956324842712393,0.16828329284397514
ADPRH,0.16756284587372586,0.008280216576268618
ADPRHL1,0.9218305094034515,0.3215800490218643
ADPRM,0.5828567032349135,0.1397092946364986
ADPRS,0.8433320219222773,0.6432095117149718
ADRA1A,0.03194684380218157,1.8325630221929462e-4
ADRA1B,0.9599215020692351,0.2712691994400992
