SYMBOL,logFC,SE,P.Value,acc,region
RTN4R,0.0597770440976024,0.24901560201137063,0.814777450843412,GSE67333,hippocampus
RTN4RL1,-0.348314297910422,0.22982246841381745,0.158290011085611,GSE67333,hippocampus
RTN4RL2,-0.0127206656608422,0.5085121090799918,0.980498164828442,GSE67333,hippocampus
RTP5,-0.574919409801404,0.4794411126900826,0.25608159493736,GSE67333,hippocampus
RTRAF,-0.18371473040235,0.17881000361706617,0.326646290276911,GSE67333,hippocampus
RTTN,0.13846609301406,0.19295982101277798,0.488218307089262,GSE67333,hippocampus
RUBCN,-0.0839499273830857,0.13540293900160466,0.548096178957879,GSE67333,hippocampus
RUBCNL,0.16768428798847199,0.23075119100820995,0.482847198205246,GSE67333,hippocampus
RUFY1,-0.014075682917924,0.18929699516364232,0.942083112690389,GSE67333,hippocampus
RUFY1-AS1,0.382268283750809,0.2570730199345737,0.165572621870177,GSE67333,hippocampus
RUFY2,0.0255645249973701,0.15852488297731568,0.874857267207331,GSE67333,hippocampus
RUFY3,-0.367024035631541,0.20078540950956753,0.095244225176624,GSE67333,hippocampus
RUNDC1,0.106258620317847,0.16857515711401896,0.541563911279766,GSE67333,hippocampus
RUNDC3A,0.0268034077605748,0.2274688724761968,0.908359369217427,GSE67333,hippocampus
RUNDC3B,-0.240078900702109,0.17878274833187668,0.206819545661042,GSE67333,hippocampus
RUNX1,-0.490534090994912,0.40400255323767514,0.250520878923916,GSE67333,hippocampus
RUNX1T1,0.100689934307126,0.21205133180991265,0.644345478687951,GSE67333,hippocampus
RUNX2,0.209950697337658,0.26879398176360503,0.451510059206123,GSE67333,hippocampus
RUSC1,-0.0683543561429136,0.14961626980256787,0.656806762716895,GSE67333,hippocampus
RUSC1-AS1,0.0382124285483531,0.1657086343680692,0.821928912446587,GSE67333,hippocampus
RUSC2,0.0236246250977516,0.1954363528742382,0.906001216134444,GSE67333,hippocampus
RUSF1,-0.0844956869094036,0.29158560058763566,0.777463907547056,GSE67333,hippocampus
RUVBL1,-0.340753343873357,0.17711431700558658,0.0810649697554394,GSE67333,hippocampus
RUVBL2,0.211540405510215,0.19465039091694117,0.300762874236178,GSE67333,hippocampus
RWDD1,-0.321704442806476,0.2426264809808828,0.212183662967941,GSE67333,hippocampus
RWDD2A,-0.00685501930133572,0.16532208247890712,0.967680970832308,GSE67333,hippocampus
RWDD2B,-0.607752533973385,0.19102065299977433,0.00891157744171188,GSE67333,hippocampus
RWDD3,0.116678346532001,0.24022860458336437,0.636870902145384,GSE67333,hippocampus
RWDD4,0.224762081986792,0.2483609455059564,0.385189376796552,GSE67333,hippocampus
RXFP1,0.473885209733883,0.3739066538251223,0.231622001205031,GSE67333,hippocampus
RXRA,-0.277328969388437,0.23782634529261504,0.268642948465632,GSE67333,hippocampus
RXRB,0.0902575789813367,0.19601856157557965,0.654308950192915,GSE67333,hippocampus
RXRG,-0.408135987577148,0.22684811050618048,0.0999198576462114,GSE67333,hippocampus
RXYLT1,-0.170688942738466,0.21858633910648853,0.45162707769902,GSE67333,hippocampus
RYBP,0.0612944945223354,0.18171275133200082,0.742333986669081,GSE67333,hippocampus
RYK,0.155538238702006,0.23995628077477615,0.530378687390786,GSE67333,hippocampus
RYR1,0.57794921890156,0.23809164889513088,0.0339073328306861,GSE67333,hippocampus
RYR2,0.0641289787596592,0.14068499480426316,0.657524704587951,GSE67333,hippocampus
RYR3,-0.0243058649448231,0.22508337983611748,0.915983793086074,GSE67333,hippocampus
S100A1,0.113360306664859,0.24069108128630104,0.647011678317055,GSE67333,hippocampus
S100A10,-0.296471037536197,0.40747806180119733,0.482325696826018,GSE67333,hippocampus
S100A13,0.190113198415309,0.20040281789137418,0.363509760069759,GSE67333,hippocampus
S100A16,0.434525253865731,0.2797128262639447,0.149062774341941,GSE67333,hippocampus
S100A4,0.324400457144815,0.41174195570089056,0.447692863032768,GSE67333,hippocampus
S100A6,0.448565155108863,0.15171879445843325,0.0132753302934967,GSE67333,hippocampus
S100A9,-1.72602981597139,0.770732159000575,0.0471343524646541,GSE67333,hippocampus
S100B,0.116858764026737,0.2520167526735267,0.652058190988084,GSE67333,hippocampus
S100PBP,0.0772316743227156,0.1614652178498565,0.64194556850703,GSE67333,hippocampus
S1PR1,0.428505884450712,0.20100384091835344,0.0568131490997667,GSE67333,hippocampus
S1PR3,0.150946666965783,0.36800569482676343,0.689684661287115,GSE67333,hippocampus
S1PR5,-0.50058919516069,0.47016708978956745,0.310200082210331,GSE67333,hippocampus
SAAL1,-0.233825214649023,0.26071464834791136,0.389317533812229,GSE67333,hippocampus
SACM1L,-0.113431769907637,0.14028027758328956,0.436165085194115,GSE67333,hippocampus
SACS,-0.191372019974934,0.18296454889875557,0.318394843040161,GSE67333,hippocampus
SAE1,-0.0372034624856158,0.1475356449692542,0.80564011351901,GSE67333,hippocampus
SAFB,0.00233621958499464,0.14249515230021378,0.987217707894183,GSE67333,hippocampus
SAFB2,0.219152522213366,0.20443485488555826,0.307059097480492,GSE67333,hippocampus
SALL1,0.02194627676505,0.18978054561804214,0.910056544522177,GSE67333,hippocampus
SALL2,-0.0957944567388271,0.18566045394814576,0.61626105845142,GSE67333,hippocampus
SALL3,0.388548848059492,0.6450117046190822,0.559330872281778,GSE67333,hippocampus
SAMD1,-0.120948659772884,0.2840418044192628,0.678593429826086,GSE67333,hippocampus
SAMD10,0.455066379828818,0.42808862522740676,0.310930160318352,GSE67333,hippocampus
SAMD11,-0.0329983631198709,0.31967710431158036,0.9196740933833,GSE67333,hippocampus
SAMD12,-0.227674126316256,0.15786932933716655,0.177577762952322,GSE67333,hippocampus
SAMD14,-0.0968266751356986,0.26198068667099444,0.718818278315177,GSE67333,hippocampus
SAMD15,-0.162675014118035,0.18111711379323067,0.388647727515357,GSE67333,hippocampus
SAMD3,-0.896086410158396,0.34329168761033135,0.0245452950953136,GSE67333,hippocampus
SAMD4A,0.050323976739474,0.27742184753230537,0.859409064856736,GSE67333,hippocampus
SAMD4B,-0.0832217979134136,0.1608355732935355,0.615269941266096,GSE67333,hippocampus
SAMD5,-0.418464185627483,0.41660374048567905,0.33709605192136,GSE67333,hippocampus
SAMD8,-0.143708246732955,0.18534277685624645,0.454742067343435,GSE67333,hippocampus
SAMD9,-0.444506325923618,0.24071247926636485,0.0923166813018571,GSE67333,hippocampus
SAMD9L,-0.0840330926900349,0.2482867754709239,0.741501230936478,GSE67333,hippocampus
SAMHD1,-0.444128675026394,0.25736728767118955,0.11282101211342,GSE67333,hippocampus
SAMM50,0.0916260397873119,0.18661255228382345,0.633238870098259,GSE67333,hippocampus
SAMSN1,-0.172587535154139,0.3312509367917624,0.61285419875398,GSE67333,hippocampus
SANBR,-0.0660893187901785,0.15512463133812052,0.678432830533419,GSE67333,hippocampus
SAP130,-0.213748295123176,0.17332620990459394,0.243624434180444,GSE67333,hippocampus
SAP18,-0.29336078809481,0.15796443919876718,0.0907074233189334,GSE67333,hippocampus
SAP30,-0.0516905874391447,0.19467687860866448,0.795601371865452,GSE67333,hippocampus
SAP30BP,0.0240873503212332,0.16445686322449157,0.886247545945226,GSE67333,hippocampus
SAP30L,-0.0655683686211026,0.21677362844816164,0.768027874601941,GSE67333,hippocampus
SAPCD2,-0.229361865945516,0.3949094347238814,0.573279801230509,GSE67333,hippocampus
SAR1A,-0.0264330967065145,0.17681082995953407,0.883910683439473,GSE67333,hippocampus
SAR1B,-0.142352200850604,0.19975395844951985,0.491157418452935,GSE67333,hippocampus
SARAF,-0.262407562703163,0.1536647893992864,0.116201103559079,GSE67333,hippocampus
SARM1,0.15934494646446,0.16961368879389327,0.368001465640925,GSE67333,hippocampus
SARNP,-0.149164121065486,0.15430616468319422,0.354822811446396,GSE67333,hippocampus
SARS1,-0.145484764358087,0.1614706533366213,0.387210932398203,GSE67333,hippocampus
SARS2,0.315059092361591,0.26312370811561536,0.256740478735984,GSE67333,hippocampus
SART1,-0.0710155653978189,0.13069280219213128,0.597889688885417,GSE67333,hippocampus
SART3,-0.0032972010106437598,0.13960265922365608,0.981587021438382,GSE67333,hippocampus
SASH1,-0.0665944160050828,0.2797051078572647,0.816262898484305,GSE67333,hippocampus
SASH3,-0.25671596704412,0.25577462487620256,0.337457742997569,GSE67333,hippocampus
SASS6,0.361354693858475,0.2509541878515139,0.178197993635431,GSE67333,hippocampus
SAT1,0.216926637274127,0.1942560119297768,0.288312586999333,GSE67333,hippocampus
SAT2,0.22703191203842,0.16924297530037316,0.207258013837009,GSE67333,hippocampus
SATB1,0.0986798923244742,0.19277159468286245,0.61900959991555,GSE67333,hippocampus
SATB2,0.740176023943749,0.2079274575845495,0.00459101010710446,GSE67333,hippocampus
SATL1,-0.0146828849457323,0.2672167373875418,0.957182087537956,GSE67333,hippocampus
SAV1,-0.0234516813824885,0.17381469696166563,0.895150335014028,GSE67333,hippocampus
SAXO2,-0.00587510600938533,0.35190379746673656,0.986983742365687,GSE67333,hippocampus
SAYSD1,0.0396703473967704,0.1930001956780589,0.840963062406761,GSE67333,hippocampus
SBDS,-0.279353016391741,0.20346530479792932,0.197552563717434,GSE67333,hippocampus
SBDSP1,-0.00245621757023451,0.1830333913954287,0.989537422470527,GSE67333,hippocampus
SBF1,-0.118036800628138,0.17569951862514932,0.51579661513747,GSE67333,hippocampus
SBF1P1,0.363342190593194,0.40402624671513476,0.388073245127148,GSE67333,hippocampus
SBF2,0.00529457057413426,0.1596017447297646,0.97414035741405,GSE67333,hippocampus
SBF2-AS1,0.368139604576608,0.2711287789430154,0.202175965990553,GSE67333,hippocampus
SBK1,-0.378904578690885,0.29081957475391734,0.219668272826271,GSE67333,hippocampus
SBNO1,-0.314492458768173,0.17338136039538712,0.0975035067102679,GSE67333,hippocampus
SBNO2,-0.0821775974161625,0.17937434109864922,0.655922460222125,GSE67333,hippocampus
SBSPON,0.989069807143931,0.42517558935279254,0.040501848757065,GSE67333,hippocampus
SC5D,-0.193240621489532,0.23899870792145078,0.436201230097747,GSE67333,hippocampus
SCAF1,-0.0239132154478369,0.20851169938140046,0.9107957997268,GSE67333,hippocampus
SCAF11,-0.0331413734890238,0.23143294839085202,0.888764466755608,GSE67333,hippocampus
SCAF4,-0.0326280054342908,0.1721110238411585,0.853152465061526,GSE67333,hippocampus
SCAF8,0.0844098176177637,0.13366429459510837,0.540825631677086,GSE67333,hippocampus
SCAI,-0.196900778566292,0.14645074693605625,0.206308422552189,GSE67333,hippocampus
SCAMP1,-0.11786194882,0.1678069787491435,0.497287571301434,GSE67333,hippocampus
SCAMP2,0.31904962758676,0.18673669713605126,0.116031626612097,GSE67333,hippocampus
SCAMP3,-0.0589467849607318,0.18159462011561298,0.751670119710737,GSE67333,hippocampus
SCAMP4,0.0476837202901841,0.1944252033190396,0.810850025317562,GSE67333,hippocampus
SCAMP5,-0.173825274430191,0.17178445803744188,0.333695578962829,GSE67333,hippocampus
SCAND1,0.0467234108317691,0.2994606386780458,0.878886949639472,GSE67333,hippocampus
SCAND2P,0.338700690070672,0.2335944906339221,0.175441888472717,GSE67333,hippocampus
SCAND3,0.179924605473133,0.28316030317621754,0.538367410132508,GSE67333,hippocampus
SCAP,-0.0228289603897833,0.1410567703544129,0.874413523976078,GSE67333,hippocampus
SCAPER,-0.081624931817077,0.22344822498117273,0.721932415756655,GSE67333,hippocampus
SCARA3,0.140070001949574,0.18342555207476852,0.46141751281202,GSE67333,hippocampus
SCARB1,0.010609154954913,0.15799717825723555,0.947689181704131,GSE67333,hippocampus
SCARB2,-0.0696801808121158,0.23465540004590502,0.772131712173745,GSE67333,hippocampus
SCARF1,-0.0685529454784548,0.24948566976251343,0.788664894440408,GSE67333,hippocampus
SCARF2,0.159842049434915,0.29560370971299554,0.599651201279883,GSE67333,hippocampus
SCARNA10,0.170466174428288,0.2748387973757608,0.547944079748192,GSE67333,hippocampus
SCARNA11,0.978092877039698,0.28672552214638447,0.00594966322867112,GSE67333,hippocampus
SCARNA12,-0.777145606336934,0.4084897457954528,0.0840510408884022,GSE67333,hippocampus
SCARNA13,0.0612379691177238,0.36891108439498405,0.871221714499447,GSE67333,hippocampus
SCARNA17,-0.173748796021209,0.1846141463311706,0.367174352036648,GSE67333,hippocampus
SCARNA2,0.152349309436866,0.22058210113827034,0.50432481314622,GSE67333,hippocampus
SCARNA20,-0.431166002635281,0.2721974189113808,0.14196774918394,GSE67333,hippocampus
SCARNA21,-0.697456325446155,0.39633873021009475,0.106661246376581,GSE67333,hippocampus
SCARNA22,-0.529562630485986,0.31218070742533854,0.118374919542425,GSE67333,hippocampus
SCARNA28,-0.496569561065328,0.42400815666096675,0.266698940517705,GSE67333,hippocampus
SCARNA4,1.06142449431521,0.39293304384184186,0.0208871032771833,GSE67333,hippocampus
SCARNA5,0.475101885725485,0.35488292396333926,0.208107078138992,GSE67333,hippocampus
SCARNA6,0.553983777272932,0.29171387624159467,0.0845367486105319,GSE67333,hippocampus
SCARNA7,-0.628012161362714,0.45025210630705803,0.191057438494317,GSE67333,hippocampus
SCARNA9,-0.788612903290861,0.3051358065934137,0.0256935427317683,GSE67333,hippocampus
SCART1,1.17096731410255,0.4420130505924484,0.0229102259978461,GSE67333,hippocampus
SCCPDH,0.0607004202335517,0.14572830255444436,0.685166856022722,GSE67333,hippocampus
SCD,-0.329118631525874,0.3364004245638117,0.349274324333813,GSE67333,hippocampus
SCD5,-0.155264805528261,0.15863911945558598,0.349096801818469,GSE67333,hippocampus
SCFD1,-0.252456389126187,0.15824193510257586,0.1394053399046,GSE67333,hippocampus
SCFD2,-0.0109026964563324,0.19590840579492957,0.956633692592555,GSE67333,hippocampus
SCG2,-0.74484034643725,0.2168003234777561,0.00570135800748887,GSE67333,hippocampus
SCG3,-0.189513940075099,0.14699737838980767,0.224204591577829,GSE67333,hippocampus
SCG5,-0.313064985694718,0.14174740489167395,0.0497346094560948,GSE67333,hippocampus
SCGB1B2P,-0.556069195441877,0.21345823922719973,0.0247736972394193,GSE67333,hippocampus
SCHIP1,-0.0332883044814692,0.14885972224015218,0.827218820500505,GSE67333,hippocampus
SCIMP,0.223171352494993,0.26319148557078254,0.414839716442102,GSE67333,hippocampus
SCIN,-0.607312735690708,0.327866889209766,0.0914421586403245,GSE67333,hippocampus
SCLT1,0.0560855467101078,0.15985303013778746,0.732433627808055,GSE67333,hippocampus
SCLY,-0.0884167714734947,0.2555519675766297,0.735990861552605,GSE67333,hippocampus
SCMH1,0.00916971277213728,0.16749211402464295,0.957338034885721,GSE67333,hippocampus
SCML1,0.483162319368113,0.25160884969213626,0.0815631727848663,GSE67333,hippocampus
SCN11A,-0.369192148271622,0.5510534679008707,0.516921327838818,GSE67333,hippocampus
SCN1A,-0.0364298875318129,0.3405859347971622,0.916776898239612,GSE67333,hippocampus
SCN1A-AS1,0.0880651817822383,0.2464583569426755,0.727724210496454,GSE67333,hippocampus
SCN1B,-0.0645518993607928,0.23408694823523146,0.787929238055023,GSE67333,hippocampus
SCN2A,-0.347956120512095,0.190407806392032,0.095326268481812207,GSE67333,hippocampus
SCN2B,-0.390827561578807,0.1402916656383395,0.0179763312765661,GSE67333,hippocampus
SCN3A,-0.106956402795572,0.15240913822339833,0.497643861862693,GSE67333,hippocampus
SCN3B,-0.320494983935894,0.14586991012894024,0.0507368995279657,GSE67333,hippocampus
SCN4B,-0.203230629995668,0.18155181789790167,0.287207936522049,GSE67333,hippocampus
SCN5A,0.114660911716532,0.40762866765996614,0.783797887735123,GSE67333,hippocampus
SCN7A,-0.699404538651107,0.2684987341705215,0.0247815198604714,GSE67333,hippocampus
SCN8A,-0.27884377776187,0.14953447082318855,0.0895570908217204,GSE67333,hippocampus
SCN9A,-0.158632671125897,0.219348208194996,0.484902231694021,GSE67333,hippocampus
SCNM1,-0.080038645011531,0.24835349928118647,0.753385868594378,GSE67333,hippocampus
SCNN1D,0.595316087840312,0.28807851872072304,0.0635786090289697,GSE67333,hippocampus
SCO1,-0.0240342272138001,0.18334469713074228,0.898112298481753,GSE67333,hippocampus
SCO2,0.0719714924176417,0.250974501420686,0.779708397113424,GSE67333,hippocampus
SCOC,-0.505949959539502,0.18716914066883242,0.0208173926359579,GSE67333,hippocampus
SCP2,-0.0307319087931785,0.14411719376259582,0.835103727255288,GSE67333,hippocampus
SCPEP1,0.0477256422649542,0.20876635955800246,0.823438198518762,GSE67333,hippocampus
SCRG1,0.0925133715788437,0.21502038895019815,0.675457941926128,GSE67333,hippocampus
SCRIB,0.198857601966481,0.24577483713845413,0.435891357590244,GSE67333,hippocampus
SCRN1,0.019255895750374,0.17866491051446912,0.916146065861404,GSE67333,hippocampus
SCRN2,0.173633782583698,0.22188938977347397,0.450698678276288,GSE67333,hippocampus
SCRN3,-0.315604113538168,0.1642589998248548,0.0814131837599927,GSE67333,hippocampus
SCRT1,0.413981782496037,0.2770127953220801,0.163647474805958,GSE67333,hippocampus
SCUBE2,-0.133543185674377,0.27795846751357434,0.640482116168252,GSE67333,hippocampus
SCUBE3,0.36042590758918,0.24228062239557147,0.165407597481079,GSE67333,hippocampus
SCX,0.303999521586839,0.2883773079520524,0.314782518872114,GSE67333,hippocampus
SCYL1,-0.061937653580046,0.14060616991560804,0.668245445073675,GSE67333,hippocampus
SCYL2,-0.0652508686275483,0.1412395159943606,0.653243550676182,GSE67333,hippocampus
SCYL3,0.300157552565352,0.1792918064049701,0.122741627131547,GSE67333,hippocampus
SDAD1,-0.270737248562714,0.17436743285502312,0.149249508258115,GSE67333,hippocampus
SDAD1P1,0.0264060549982271,0.2895372548693974,0.92900000236152,GSE67333,hippocampus
SDC2,0.517449061430755,0.22080984224337055,0.0393022114799929,GSE67333,hippocampus
SDC3,-0.255263103186495,0.21227351897531258,0.254825434500235,GSE67333,hippocampus
SDC4,0.382197315054264,0.38142599460676585,0.338222305084425,GSE67333,hippocampus
SDCBP,-0.42620163929393,0.17012473373064138,0.0295589060199842,GSE67333,hippocampus
SDCBP2,0.392067608277849,0.2647460178870632,0.167159501932352,GSE67333,hippocampus
SDCBP2-AS1,0.336764745447952,0.21930171994785053,0.153348961203999,GSE67333,hippocampus
SDCCAG8,-0.0854251809750118,0.1447774324873485,0.567282447558265,GSE67333,hippocampus
SDE2,-0.0589839032100979,0.20160146270126497,0.775381665675034,GSE67333,hippocampus
SDF2,-0.271429166565583,0.1572331479967274,0.112705486388738,GSE67333,hippocampus
SDF2L1,-0.00224637366442001,0.4184897901968097,0.995814847616815,GSE67333,hippocampus
SDF4,0.0354509823792225,0.1465083774482773,0.813327862984648,GSE67333,hippocampus
SDHA,-0.193363875690324,0.14239903851529873,0.202145799524624,GSE67333,hippocampus
SDHAF1,-0.238561738135266,0.27345667017896236,0.401944660382232,GSE67333,hippocampus
SDHAF2,0.186760993962804,0.25057616756449735,0.47196011773341,GSE67333,hippocampus
SDHAF3,-0.251441327494094,0.25857635539318946,0.352092249193059,GSE67333,hippocampus
SDHAF4,0.0120340379049777,0.28946197465464024,0.967595924917528,GSE67333,hippocampus
SDHAP1,0.536115146550835,0.17404659707283832,0.0106603683073165,GSE67333,hippocampus
SDHAP2,0.441837270283823,0.31881835879886,0.193696644790872,GSE67333,hippocampus
SDHAP3,0.201052687440617,0.1576156932307781,0.228814944293464,GSE67333,hippocampus
SDHAP4,0.0011383857564955,0.18636110649098012,0.995237361216087,GSE67333,hippocampus
SDHB,0.0301315725904056,0.19116919935294566,0.877662180240245,GSE67333,hippocampus
SDHC,-0.236063781387641,0.16080422539566797,0.170567978895566,GSE67333,hippocampus
SDHD,0.126026814178417,0.2032317543141492,0.548024492416216,GSE67333,hippocampus
SDK1,-0.184708837053229,0.34478001709922984,0.602986882349716,GSE67333,hippocampus
SDK2,-0.0290369994898776,0.25025707602096064,0.909755928168009,GSE67333,hippocampus
SDR39U1,0.269360188263054,0.20293231525552932,0.211730808787,GSE67333,hippocampus
SEC11A,-0.044624384062912,0.1881533722944299,0.816956727916796,GSE67333,hippocampus
SEC11C,-0.340254930834635,0.14771404558351908,0.0421507236785156,GSE67333,hippocampus
SEC13,0.0912698216306782,0.1734648248804799,0.609397528806073,GSE67333,hippocampus
SEC14L1,0.0352212503856451,0.21827157324670235,0.874780945739791,GSE67333,hippocampus
SEC14L1P1,0.546349093095632,0.24508429377016275,0.0479823631637079,GSE67333,hippocampus
SEC14L2,0.224786362356036,0.17707114410374222,0.230907200980715,GSE67333,hippocampus
SEC14L5,-0.0395730324981021,0.16673803890446645,0.816830982752346,GSE67333,hippocampus
SEC14L6,0.503310835669563,0.311405948617294,0.134804665620068,GSE67333,hippocampus
SEC16A,0.202447727148033,0.16420719244501653,0.243744211012269,GSE67333,hippocampus
SEC16B,0.748784246357944,0.27623421022013406,0.0205415453710619,GSE67333,hippocampus
SEC1P,-0.168392274789047,0.342019596449461,0.632314656448808,GSE67333,hippocampus
SEC22A,-0.09711182477501,0.1784638150303219,0.597373535298243,GSE67333,hippocampus
SEC22B,0.0108644587948326,0.1306443362890299,0.935242889848468,GSE67333,hippocampus
SEC22B2P,-0.0193315455265566,0.2398176677117436,0.937224765327861,GSE67333,hippocampus
SEC22B3P,-0.0118816456766342,0.23229361512091262,0.96013893271299,GSE67333,hippocampus
SEC22B4P,0.570931138495882,0.20425986557844886,0.0176818935534026,GSE67333,hippocampus
SEC22C,-0.191065630637293,0.143228729687811,0.209613907883476,GSE67333,hippocampus
SEC23A,-0.116912972437521,0.1452121796541072,0.438091535089435,GSE67333,hippocampus
SEC23A-AS1,-0.119637658212683,0.22023438429690592,0.597988772662599,GSE67333,hippocampus
SEC23B,0.05508843856835,0.15021596321105096,0.72089465615194,GSE67333,hippocampus
SEC23IP,-0.0599795039404832,0.1577489757827851,0.711141552609755,GSE67333,hippocampus
SEC24A,-0.0534383569346058,0.1583576505951758,0.742232648375874,GSE67333,hippocampus
SEC24B,-0.0226778501794704,0.17066277221692513,0.896727250727713,GSE67333,hippocampus
SEC24C,-0.00965011752021885,0.13147969264533532,0.94283047278146,GSE67333,hippocampus
SEC24D,0.504880619885225,0.23483140038184291,0.0550589401980565,GSE67333,hippocampus
SEC31A,-0.159937247921032,0.13711569572984988,0.268510701217008,GSE67333,hippocampus
SEC31B,0.67849492945785,0.23732903873259753,0.0157890234744705,GSE67333,hippocampus
SEC61A1,-0.0541256042124107,0.14620637051545768,0.718380094302372,GSE67333,hippocampus
SEC61A2,-0.148986266371768,0.16391402204468367,0.383193194934027,GSE67333,hippocampus
SEC61B,-0.216669376260455,0.20672255346962123,0.317440411266376,GSE67333,hippocampus
SEC61G,-0.0874735983607281,0.27590845522469915,0.757249595633113,GSE67333,hippocampus
SEC62,-0.23335983758662,0.21831712144531493,0.308387575346196,GSE67333,hippocampus
SEC63,-0.208852821277703,0.16187773110209971,0.22388470715893,GSE67333,hippocampus
SECISBP2,0.00241354696355089,0.13771960795811644,0.986336809836325,GSE67333,hippocampus
SECISBP2L,-0.251023394082244,0.26790921550120733,0.36922242305483,GSE67333,hippocampus
SEH1L,-0.369150345406623,0.1484204591011857,0.0305156036676899,GSE67333,hippocampus
SEL1L,-0.299114752095478,0.15810685719988876,0.0855699248012087,GSE67333,hippocampus
SEL1L3,-0.183221791713349,0.1909896126100905,0.358346545455685,GSE67333,hippocampus
SELENBP1,0.601832744274765,0.20749411514827787,0.0146646961899128,GSE67333,hippocampus
SELENOF,-0.250071217262902,0.17650929482880798,0.184704793902248,GSE67333,hippocampus
SELENOH,0.0627495141547486,0.24089662597079883,0.79938327229667006,GSE67333,hippocampus
SELENOI,-0.336229008668347,0.1650931294694476,0.0669232642286635,GSE67333,hippocampus
SELENOK,0.0184502489859219,0.20057239777324995,0.928389130646541,GSE67333,hippocampus
SELENOM,-0.096366393203603,0.2648354746437357,0.722965504991923,GSE67333,hippocampus
SELENON,-0.0848386921310331,0.16766386232771768,0.623006702663816,GSE67333,hippocampus
SELENOO,0.525629307177528,0.226906277004745,0.0412000213649473,GSE67333,hippocampus
SELENOO-AS1,0.409864293012062,0.20173572563285325,0.0674883228658643,GSE67333,hippocampus
SELENOP,0.0230292368089191,0.25377871073339325,0.929353578956073,GSE67333,hippocampus
SELENOS,-0.0811836921364509,0.18005360366395112,0.660976212660155,GSE67333,hippocampus
SELENOT,-0.362617927073501,0.20322978676241754,0.102418962288543,GSE67333,hippocampus
SELENOW,0.0874038216078693,0.26140312691891127,0.744498199501392,GSE67333,hippocampus
SELL,-0.525482156843101,0.5990407083289971,0.39943903293243,GSE67333,hippocampus
SELPLG,0.333459524071945,0.2770229629966509,0.254377934334384,GSE67333,hippocampus
SEM1,-0.139083039355192,0.16298413602058476,0.411962431313202,GSE67333,hippocampus
SEMA3A,0.813198312477095,0.3032746189014723,0.021637538787251,GSE67333,hippocampus
SEMA3B,-0.217834829079651,0.4347353670401774,0.626358799235982,GSE67333,hippocampus
SEMA3C,-0.327767251544425,0.25278324980364003,0.221736232575763,GSE67333,hippocampus
SEMA3D,0.0180531359415741,0.31125566495586476,0.954805468894038,GSE67333,hippocampus
SEMA3E,-0.43954298199654,0.2858197983693093,0.152812523973115,GSE67333,hippocampus
SEMA3F,0.2709735209402,0.4227705362082526,0.534901025324112,GSE67333,hippocampus
SEMA3F-AS1,0.286633515693651,0.18835132452995668,0.156741434778881,GSE67333,hippocampus
SEMA3G,-0.46339667256657,0.4334256112499384,0.3082815265415,GSE67333,hippocampus
SEMA4A,0.127885920842899,0.2279787706621189,0.586260572945938,GSE67333,hippocampus
SEMA4B,0.429901234252863,0.19980247398600007,0.0549009700102779,GSE67333,hippocampus
SEMA4C,0.216786001398292,0.1749471412094564,0.241503947274609,GSE67333,hippocampus
SEMA4D,0.0400178176993695,0.19919051288719444,0.844502824005881,GSE67333,hippocampus
SEMA4F,0.0396057817903226,0.1715849106023641,0.821759926317801,GSE67333,hippocampus
SEMA4G,-0.0676847332583354,0.22325812261652642,0.767512993432738,GSE67333,hippocampus
SEMA5A,-0.751715518137386,0.3214526816358306,0.0396427266154796,GSE67333,hippocampus
SEMA5B,0.597053916712546,0.33862629986031134,0.10606092717545,GSE67333,hippocampus
SEMA6A,-0.220234737328006,0.2520515682853475,0.401227533918209,GSE67333,hippocampus
SEMA6A-AS1,-0.360615255874917,0.34566858518825044,0.319592989780024,GSE67333,hippocampus
SEMA6B,-0.391966839559115,0.26190389651998797,0.163093863153147,GSE67333,hippocampus
SEMA6C,0.238903490023652,0.25893400607005096,0.376315612765791,GSE67333,hippocampus
SEMA6D,-0.074688342383316,0.2532307610890616,0.773622248277932,GSE67333,hippocampus
SEMA7A,0.221668985711376,0.22131143784239765,0.338409986038838,GSE67333,hippocampus
SENP1,0.315049516728403,0.2417463939773816,0.219556978477029,GSE67333,hippocampus
SENP2,-0.138923673804629,0.16861516497445134,0.427784521764978,GSE67333,hippocampus
SENP3,-0.0199502173015639,0.1664622441029396,0.906800377521532,GSE67333,hippocampus
SENP3-EIF4A1,0.039526162936383,0.17351259275814127,0.824050514676488,GSE67333,hippocampus
SENP5,-0.130099841587167,0.14911366023637557,0.401895331758287,GSE67333,hippocampus
SENP6,0.0595023817752993,0.16194148833206357,0.72038512751422,GSE67333,hippocampus
SENP7,-0.0451175190624718,0.2212507654919897,0.842201684261895,GSE67333,hippocampus
SENP8,-0.226602361506129,0.22759189576620337,0.341171304529608,GSE67333,hippocampus
SEPHS1,0.152177392978195,0.15308297708970184,0.341899991512446,GSE67333,hippocampus
SEPHS2,-0.265083505009105,0.1711029546068695,0.150063434084166,GSE67333,hippocampus
SEPSECS,-0.200364292958895,0.24720688806856483,0.435116155530449,GSE67333,hippocampus
SEPT5-GP1BB,0.0460379420115622,0.20225939497961948,0.824188202002534,GSE67333,hippocampus
SEPTIN1,0.3929793569625,0.22377232742588374,0.107295535297321,GSE67333,hippocampus
