SYMBOL,k,meta_logFC,meta_se,meta_z,meta_p,ci_lb,ci_ub,tau2,I2,meta_FDR
SLC35G2,5,-0.04616235529264749,0.07364904360971607,-0.6267882518240546,0.5307980454568033,-0.19051182826351076,0.0981871176782158,0.009705940265126577,37.20293052576822,0.7293096024582788
PHF11,4,-0.15847698470054414,0.25285751571124027,-0.6267442130591943,0.5308269171302773,-0.6540686087148458,0.3371146393137576,0.23174469170506562,95.17382250074634,0.7293096024582788
CKLF,4,0.14932368950724767,0.2383835832348389,0.6264008933876305,0.5310520237290535,-0.3178995481386428,0.6165469271531381,0.20006324467923198,93.61860080944807,0.7295028430432606
EML3,5,0.10408493208803989,0.16616863256731715,0.6263813481516958,0.5310648405353265,-0.2215996031041712,0.42976946728025095,0.10838666628555384,86.01034850196581,0.7295028430432606
RNF19A,5,0.03473118161053128,0.055468848700253745,0.6261384979921604,0.531224102834919,-0.07398576410586744,0.14344812732693,0.004762684955114209,31.64569921536817,0.7296547910641896
ESR2,4,0.07199865837256418,0.1150609785836603,0.625743490615407,0.5314832022990257,-0.15351671567734443,0.2975140324224728,0,0,0.7299396962664492
PTCHD1,5,0.11673320798545452,0.18659764505470985,0.6255877878374547,0.5315853509199895,-0.2489914559217653,0.4824578718926743,0.13153002882337947,83.48893595972984,0.7299396962664492
NR2F1-AS1,4,-0.09128414303744184,0.1459185437888621,-0.6255828811554349,0.531588570104583,-0.37727923354014237,0.19471094746525866,0.05952654003068468,74.17228462171846,0.7299396962664492
RUVBL2,5,0.1440605867808665,0.2303032850462832,0.6255255401672416,0.531626191213727,-0.30732555743111045,0.5954467309928435,0.24551528638656953,96.33535853187864,0.7299396962664492
POC1B,5,-0.1555429289178036,0.2486915920602489,-0.6254450648260004,0.5316789929214214,-0.6429694926138186,0.3318836347782115,0.2741724617401359,94.11356041162759,0.7299453743550023
ATRAID,5,0.1051640785346431,0.16819964084697298,0.6252336687824486,0.5318177073490334,-0.22450115973799606,0.43482931680728226,0.12540378098523094,93.76609414868054,0.7300689907128092
ZNF354A,5,-0.06928173905531873,0.11095604784895957,-0.6244070548513898,0.5323602931021106,-0.2867515967061824,0.14818811859554493,0.04474353889690871,80.86790842112936,0.7306876202480893
ANGEL2,5,-0.11088445042823335,0.1775859726134787,-0.6243986999444869,0.5323657786566518,-0.45894656091016794,0.23717766005370122,0.14479449704633768,94.29729758567403,0.7306876202480893
CHMP4B,5,-0.09923238677913937,0.15896608827318914,-0.6242361994125742,0.532472476802698,-0.4108001945578051,0.21233542099952635,0.11596805876272132,94.40122373330934,0.7307671954948913
RFXAP,4,-0.10622641009339344,0.17022558709181468,-0.6240331545227571,0.5326058116596494,-0.4398624300405365,0.22740960985374958,0.10106359167822987,92.02734750049191,0.7308346784602485
TYRO3,5,0.09980162175934545,0.15994601494250937,0.6239706678232523,0.5326468486219806,-0.21368680699867823,0.4132900505173691,0.11793437628451467,94.95990327858193,0.7308346784602485
