SYMBOL,logFC,SE,P.Value,acc,region,study_id
RRAS,1.06869637810572,0.3206354410702141,0.00223895712835478,GSE278723_CA4,hippocampus_CA4,GSE278723
RTN4R,1.26430918195523,0.27584103216067574,7.10149143493536e-5,GSE278723_CA4,hippocampus_CA4,GSE278723
RTN4RL2,1.40320139343751,0.35106596467106793,3.6982449059963e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
S100A1,1.37519563924686,0.23634806314295034,2.08008369244878e-6,GSE278723_CA4,hippocampus_CA4,GSE278723
S100A9,1.39936213678736,0.6204858757025803,0.0313428034365398,GSE278723_CA4,hippocampus_CA4,GSE278723
SAC3D1,1.03670243079649,0.3378689827988097,0.00445184062690579,GSE278723_CA4,hippocampus_CA4,GSE278723
SAMD12,-1.39865523848246,0.2918762819557558,3.92107198679244e-5,GSE278723_CA4,hippocampus_CA4,GSE278723
SARDH,1.17932885679944,0.27461425947063745,1.6089420551009e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
SCAND1,1.44906085836953,0.22754583715964505,4.37907457591413e-7,GSE278723_CA4,hippocampus_CA4,GSE278723
SCNM1,1.01621161999713,0.2811971713043017,0.00105754057253173,GSE278723_CA4,hippocampus_CA4,GSE278723
SCNN1G,-1.58221948335437,0.6974965533894786,0.0304384138359396,GSE278723_CA4,hippocampus_CA4,GSE278723
SDF2L1,1.25169008206336,0.3342303384663416,7.4045457348057e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
SDSL,1.3780593009145,0.43109822527353275,0.00319915955772882,GSE278723_CA4,hippocampus_CA4,GSE278723
SELPLG,1.43718887213838,0.28762123193230515,2.18305475465655e-5,GSE278723_CA4,hippocampus_CA4,GSE278723
SEMA3B,1.03476664802272,0.3527420649417596,0.00626473994937989,GSE278723_CA4,hippocampus_CA4,GSE278723
SERINC2,1.27769803564039,0.4888031880222412,0.0137055283038335,GSE278723_CA4,hippocampus_CA4,GSE278723
SF3B5,1.34266219300234,0.19655820940090654,1.20111908423954e-7,GSE278723_CA4,hippocampus_CA4,GSE278723
SFRP2,1.04061982054617,0.2833552072806356,9.0216719109158e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
SH3BP1,1.35405229116515,0.6167827116903841,0.035774364529229,GSE278723_CA4,hippocampus_CA4,GSE278723
SHISA4,1.02650575760286,0.24572805490448868,2.2355872423273e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
SHTN1,-1.00572732426618,0.27555050634493305,9.5927343457375e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
SIGLEC8,1.11056207935374,0.3460660139621281,0.00309710678389321,GSE278723_CA4,hippocampus_CA4,GSE278723
SLC15A3,1.05527917629096,0.2969968458887709,0.00124572628445803,GSE278723_CA4,hippocampus_CA4,GSE278723
SLC25A10,1.00360868384461,0.3546577170589218,0.0081113580003554,GSE278723_CA4,hippocampus_CA4,GSE278723
SLC25A22,1.06362883281441,0.21406633661665858,2.36599566096105e-5,GSE278723_CA4,hippocampus_CA4,GSE278723
SLC26A4,-1.10321155053771,0.4209930157860742,0.0134923140365766,GSE278723_CA4,hippocampus_CA4,GSE278723
SLC32A1,1.32304467366816,0.6239023807153218,0.0420834008585411,GSE278723_CA4,hippocampus_CA4,GSE278723
SLC38A11,-1.20345603419315,0.33046004127211304,9.8063904527107e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
SLC43A2,1.01575412065265,0.24895197622647436,2.9343223531512e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
SLC52A2,1.03925085830512,0.21749579121678858,4.07730435713419e-5,GSE278723_CA4,hippocampus_CA4,GSE278723
SLC6A7,1.31924326669885,0.49115498144589254,0.0115276343926591,GSE278723_CA4,hippocampus_CA4,GSE278723
SNCG,1.14758064399944,0.2599107367225594,1.1441249156553e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
SOD3,1.289709058862,0.4808825398069263,0.0116406400662943,GSE278723_CA4,hippocampus_CA4,GSE278723
SPCS3,-1.06864332897192,0.19498105266384683,5.45972607886014e-6,GSE278723_CA4,hippocampus_CA4,GSE278723
SPI1,1.29295337967523,0.33813824065594156,5.9676523843844e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
SPN,1.4479257404035,0.4322635644035561,0.00214317133523381,GSE278723_CA4,hippocampus_CA4,GSE278723
SRP19,-1.35992423410316,0.28632491880717825,4.4249132189393e-5,GSE278723_CA4,hippocampus_CA4,GSE278723
STAC2,1.07885133464868,0.27559057927276187,4.644941721165e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
STK17B,-1.04394835660672,0.2514367053144364,2.4008882064415e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
STX1A,1.09742726829593,0.21676426119515046,1.80744848700708e-5,GSE278723_CA4,hippocampus_CA4,GSE278723
SYNGR3,1.11877513528895,0.28561893797889115,4.6151131791703e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
SYS1-DBNDD2,1.68806431919874,0.52735347231598,0.00316293062653654,GSE278723_CA4,hippocampus_CA4,GSE278723
SYT16,-1.05394141822406,0.3869311478004487,0.0105173531209315,GSE278723_CA4,hippocampus_CA4,GSE278723
TAS2R13,-1.28517513394132,0.2914664880741607,1.1635294446533e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
TAS2R14,-1.37455472402565,0.24439143981060166,3.62024035353195e-6,GSE278723_CA4,hippocampus_CA4,GSE278723
TAS2R19,-1.16921521320841,0.36663654104845067,0.00326282334981101,GSE278723_CA4,hippocampus_CA4,GSE278723
TAS2R30,-1.1867926821712,0.3982091715451543,0.00556787388341932,GSE278723_CA4,hippocampus_CA4,GSE278723
TAS2R31,-1.02177744296852,0.3481863328740284,0.00624782675896397,GSE278723_CA4,hippocampus_CA4,GSE278723
TAS2R4,-1.18045953434302,0.31519873414203664,7.4018079921053e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
TBC1D8B,-1.09960736300208,0.23679096903180014,5.98184641861176e-5,GSE278723_CA4,hippocampus_CA4,GSE278723
TGFB1,1.17090683320592,0.293813768236953,3.8210869881762e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
THAP8,1.00032699504311,0.22455854265782507,1.0235409204134e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
THNSL2,1.08457904151311,0.416881082841078,0.0141126446409179,GSE278723_CA4,hippocampus_CA4,GSE278723
TIMP1,1.09881223855659,0.27808009435851005,4.1961333151253e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
TMEM119,1.03735201488319,0.327151764754532,0.00342011466140276,GSE278723_CA4,hippocampus_CA4,GSE278723
TMEM147,1.0651879736931,0.21236659234632133,2.06758556443673e-5,GSE278723_CA4,hippocampus_CA4,GSE278723
TMEM160,1.22820913152439,0.3014371331900781,2.980578476635e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
TMEM189-UBE2V1,2.53621586653558,1.2088876355991298,0.0441782807646163,GSE278723_CA4,hippocampus_CA4,GSE278723
TMEM256,1.20576286875315,0.2907333364350963,2.4321139379941e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
TMEM54,1.44746195278751,0.324273340614637,9.97576550139801e-5,GSE278723_CA4,hippocampus_CA4,GSE278723
TMEM88B,1.43702895203364,0.6053176245650401,0.0239919147629144,GSE278723_CA4,hippocampus_CA4,GSE278723
TMEM94,1.02156795342037,0.2194250189456762,5.78309632945286e-5,GSE278723_CA4,hippocampus_CA4,GSE278723
TMSB10,1.3326208735577,0.2299958491953885,2.23000474121707e-6,GSE278723_CA4,hippocampus_CA4,GSE278723
TMUB1,1.02733481952011,0.2551458962222009,3.4073045837914e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
TNFRSF13C,1.07323115504126,0.37330617792132714,0.00725214098293877,GSE278723_CA4,hippocampus_CA4,GSE278723
TOMM7,1.04290657955478,0.22556182564557406,6.3356859655227e-5,GSE278723_CA4,hippocampus_CA4,GSE278723
TOX2,1.24308244050002,0.28905477629531035,1.5819114297674e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
TP53I13,1.12238783426792,0.1952880131371503,2.54823022295413e-6,GSE278723_CA4,hippocampus_CA4,GSE278723
TRABD2A,-1.28406901244761,0.33120397668639506,5.1544916295291e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
TRDMT1,-1.05009517626664,0.18954561292267294,4.60750427875779e-6,GSE278723_CA4,hippocampus_CA4,GSE278723
TREM2,1.2219808162891,0.32546789504398665,7.2139264078145e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
TRIL,1.10561329044208,0.369340246005193,0.00538569573080368,GSE278723_CA4,hippocampus_CA4,GSE278723
TSPAN4,1.01262316038327,0.24760383663215293,2.8570212252373e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
TSPO,1.18514587047533,0.32046809012104516,8.413078891803e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
TTC39A,1.17411697127944,0.4193356791015194,0.00873106783877921,GSE278723_CA4,hippocampus_CA4,GSE278723
TUBA1B,1.09681427808637,0.2304964012563845,4.31393230755156e-5,GSE278723_CA4,hippocampus_CA4,GSE278723
TVP23B,-1.03937774971806,0.16771243299094185,7.09197686445903e-7,GSE278723_CA4,hippocampus_CA4,GSE278723
UBE2K,-1.01499482187565,0.3529075787176157,0.00723128609951571,GSE278723_CA4,hippocampus_CA4,GSE278723
UBL5,1.49396055693057,0.28643044996852163,1.16607937176383e-5,GSE278723_CA4,hippocampus_CA4,GSE278723
UHRF1,1.26561012749344,0.4589435238169557,0.00968519572461687,GSE278723_CA4,hippocampus_CA4,GSE278723
UQCRQ,1.1265624198176,0.1888356404666333,1.36754915790554e-6,GSE278723_CA4,hippocampus_CA4,GSE278723
VAMP5,1.86677554914168,0.4000960934516649,5.61818975732972e-5,GSE278723_CA4,hippocampus_CA4,GSE278723
VASN,1.07342237276958,0.23607213828046134,7.87655089084006e-5,GSE278723_CA4,hippocampus_CA4,GSE278723
VGLL3,-1.09976427741264,0.46118836557513393,0.0234173396779913,GSE278723_CA4,hippocampus_CA4,GSE278723
VN1R1,-1.17737188310207,0.20559341165433845,2.70289521048078e-6,GSE278723_CA4,hippocampus_CA4,GSE278723
WAS,1.38030282543566,0.4092914842309595,0.00201794060155931,GSE278723_CA4,hippocampus_CA4,GSE278723
XIAP,-1.0669500142073,0.3294003093799209,0.00286463798653254,GSE278723_CA4,hippocampus_CA4,GSE278723
YIPF6,-1.22930116418273,0.3657735462305389,0.00208076255173801,GSE278723_CA4,hippocampus_CA4,GSE278723
ZDBF2,-1.1130467928804,0.3876027668617255,0.00731226398911844,GSE278723_CA4,hippocampus_CA4,GSE278723
ZDHHC12,1.19040724491569,0.3547038697957468,0.00210713043876333,GSE278723_CA4,hippocampus_CA4,GSE278723
ZFYVE16,-1.00886417832795,0.15316313991722438,2.37059482648291e-7,GSE278723_CA4,hippocampus_CA4,GSE278723
ZMYND15,1.30849651563454,0.4216478404451441,0.00407077640399235,GSE278723_CA4,hippocampus_CA4,GSE278723
ZNF124,-1.00095030264836,0.1865816360841579,7.61211349139615e-6,GSE278723_CA4,hippocampus_CA4,GSE278723
ZNF138,-1.05942889943204,0.2876645471745885,8.7709211529631e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
ZNF322,-1.14296601229072,0.283877414798005,3.4091451686283e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
ZNF423,1.15298461016768,0.319176002464834,0.00106183034970315,GSE278723_CA4,hippocampus_CA4,GSE278723
ZNF48,-1.06145992518091,0.26235282675218574,3.2276699021887e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
ZNF519,-1.23730741392055,0.33625103978578186,8.8463402394462e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
ZNF527,-1.03813829030645,0.23806453467989697,1.3347884028575e-4,GSE278723_CA4,hippocampus_CA4,GSE278723
ZNF570,-1.15123962879354,0.33787587391932095,0.00183983095775691,GSE278723_CA4,hippocampus_CA4,GSE278723
ZNF678,-1.03212353468616,0.41322763859991135,0.0180334105022892,GSE278723_CA4,hippocampus_CA4,GSE278723
ZNF703,1.03610464391754,0.312352831724265,0.00233504729900211,GSE278723_CA4,hippocampus_CA4,GSE278723
ZNF709,-1.08249204372629,0.3502704524048611,0.00420713858077081,GSE278723_CA4,hippocampus_CA4,GSE278723
ZNF714,-1.11192724520664,0.23947223772353723,5.99119409824661e-5,GSE278723_CA4,hippocampus_CA4,GSE278723
ZNF781,-1.02185387890509,0.19434265827999914,1.03326202656465e-5,GSE278723_CA4,hippocampus_CA4,GSE278723
ZNF891,-1.17122681942198,0.2054606923615905,2.91290678148262e-6,GSE278723_CA4,hippocampus_CA4,GSE278723
1-SEP,1.37540444278951,0.30263620350230075,8.1122150935491e-5,GSE278723_NX,entorhinal_cortex,GSE278723
2-MAR,1.01131112769862,0.2386383723749083,1.9231252542796e-4,GSE278723_NX,entorhinal_cortex,GSE278723
7-SEP,-1.06645852961444,0.20913020362206183,1.67868057013846e-5,GSE278723_NX,entorhinal_cortex,GSE278723
ABCA5,-1.14401041205651,0.23721156584930794,3.6893469972817e-5,GSE278723_NX,entorhinal_cortex,GSE278723
ABCA6,-1.1118189444473,0.20118616749065338,4.979397806488e-6,GSE278723_NX,entorhinal_cortex,GSE278723
ABCE1,-1.06171808791592,0.1879078092998226,3.50161365950305e-6,GSE278723_NX,entorhinal_cortex,GSE278723
ABHD13,-1.15876478504627,0.18228204909401208,4.76785037350693e-7,GSE278723_NX,entorhinal_cortex,GSE278723
ABHD14A-ACY1,1.22523119707486,0.4221902857911272,0.0068199017606977,GSE278723_NX,entorhinal_cortex,GSE278723
ABHD17A,1.24348639874635,0.2714877705839645,7.33715573790554e-5,GSE278723_NX,entorhinal_cortex,GSE278723
AC007325.2,1.72344798682123,0.34955420829966377,2.71642454023842e-5,GSE278723_NX,entorhinal_cortex,GSE278723
AC011043.1,-1.35159442993732,0.2729850120436735,2.5606975987382e-5,GSE278723_NX,entorhinal_cortex,GSE278723
AC024592.12,1.4945496530754,0.1956107871018023,1.424051782053e-8,GSE278723_NX,entorhinal_cortex,GSE278723
AC069368.3,1.02856284730714,0.4171234235700093,0.019496171195126,GSE278723_NX,entorhinal_cortex,GSE278723
ACER3,-1.10392274540936,0.24608243795487283,9.57614509128413e-5,GSE278723_NX,entorhinal_cortex,GSE278723
ACSL3,-1.03773834574437,0.20874251462142776,2.41756709625971e-5,GSE278723_NX,entorhinal_cortex,GSE278723
ACTR6,-1.03169292042272,0.19926480966642318,1.34425354480997e-5,GSE278723_NX,entorhinal_cortex,GSE278723
ADAM32,-1.02151704079521,0.2114504471003358,3.60379994008065e-5,GSE278723_NX,entorhinal_cortex,GSE278723
ADAMTS2,1.04075514020416,0.26668997305242814,4.8770223059311e-4,GSE278723_NX,entorhinal_cortex,GSE278723
ADAMTS9,-1.08538943632799,0.2923444853472056,8.1926455205688e-4,GSE278723_NX,entorhinal_cortex,GSE278723
ADGRL4,-1.04907165174561,0.3623768750102315,0.00694173515317172,GSE278723_NX,entorhinal_cortex,GSE278723
ADH1B,-1.16009862500259,0.3675372342498685,0.00357903824330642,GSE278723_NX,entorhinal_cortex,GSE278723
ADIRF,1.58032318521649,0.28966325107420854,6.0868636017515e-6,GSE278723_NX,entorhinal_cortex,GSE278723
ADRA2C,1.17323014380847,0.2991652470414821,4.6262024527275e-4,GSE278723_NX,entorhinal_cortex,GSE278723
ALG10B,-1.43576893448336,0.5032279288381611,0.00770166978726532,GSE278723_NX,entorhinal_cortex,GSE278723
ALKBH7,1.10629515279791,0.19103406529937508,2.34796340614649e-6,GSE278723_NX,entorhinal_cortex,GSE278723
ALOX15B,1.86648935867588,0.6155027719178797,0.00491346534473383,GSE278723_NX,entorhinal_cortex,GSE278723
AMDHD2,1.07229948140243,0.2970581158341285,0.00108239209999465,GSE278723_NX,entorhinal_cortex,GSE278723
AMH,1.81671824185084,0.55360659185126,0.00258644282807799,GSE278723_NX,entorhinal_cortex,GSE278723
ANGPT2,-1.15756785215257,0.44252211987528034,0.0137053104141345,GSE278723_NX,entorhinal_cortex,GSE278723
ANO7,1.17906900418518,0.3689658986000145,0.00323459304559856,GSE278723_NX,entorhinal_cortex,GSE278723
AP000275.65,2.08198336825238,0.6773154589991962,0.00442224589351914,GSE278723_NX,entorhinal_cortex,GSE278723
AP3S1,-1.05104449780645,0.17525104015174336,1.31007804980388e-6,GSE278723_NX,entorhinal_cortex,GSE278723
AP5M1,-1.02506685278256,0.20168021514513562,1.76125380782977e-5,GSE278723_NX,entorhinal_cortex,GSE278723
APOBR,1.33022480655347,0.43417630974521254,0.00453739192574593,GSE278723_NX,entorhinal_cortex,GSE278723
APOE,1.25749716044247,0.2256947421176059,4.37698195912275e-6,GSE278723_NX,entorhinal_cortex,GSE278723
APOL4,-1.07709235485596,0.4331944635463382,0.0185880564666087,GSE278723_NX,entorhinal_cortex,GSE278723
ARHGAP33,1.0390104881295401,0.18535384015941908,3.9752017274828e-6,GSE278723_NX,entorhinal_cortex,GSE278723
ARL17A,-1.20180605750789,0.3213343165320154,7.6058899494905e-4,GSE278723_NX,entorhinal_cortex,GSE278723
ARL17B,-1.35186003040184,0.46825248374599143,0.00708026881830943,GSE278723_NX,entorhinal_cortex,GSE278723
ARL5B,-1.01121926319798,0.17204174687530022,1.83699332396388e-6,GSE278723_NX,entorhinal_cortex,GSE278723
ARL8B,-1.07844887079405,0.3304461346669984,0.0027107821674435,GSE278723_NX,entorhinal_cortex,GSE278723
ARMC5,1.20136833763529,0.19739442577740166,1.01996521649866e-6,GSE278723_NX,entorhinal_cortex,GSE278723
ARRDC1,1.02697740208793,0.1596226975882566,3.84707667186122e-7,GSE278723_NX,entorhinal_cortex,GSE278723
ASAH2,-1.01108941496967,0.3095897172382548,0.00269466758227622,GSE278723_NX,entorhinal_cortex,GSE278723
ASAH2B,-1.32682568103631,0.3955886124622069,0.00213890347182991,GSE278723_NX,entorhinal_cortex,GSE278723
ATP1A2,1.04965963011887,0.29157526212161156,0.00111124091316857,GSE278723_NX,entorhinal_cortex,GSE278723
ATP1A4,1.22584061626777,0.39600339251008,0.00418433787092445,GSE278723_NX,entorhinal_cortex,GSE278723
ATP2A3,1.09123941724305,0.3275654260812388,0.0022703893565045,GSE278723_NX,entorhinal_cortex,GSE278723
ATP5I,1.25579154839762,0.15154962977590308,2.6121009657324603e-9,GSE278723_NX,entorhinal_cortex,GSE278723
AURKAIP1,1.15250090172815,0.1675358827158722,1.11981229308867e-7,GSE278723_NX,entorhinal_cortex,GSE278723
B3GALT2,-1.02020956645664,0.2660002490756308,5.8633928620501e-4,GSE278723_NX,entorhinal_cortex,GSE278723
BBS10,-1.16648384972092,0.18836909086887835,7.56063662584988e-7,GSE278723_NX,entorhinal_cortex,GSE278723
BCAT1,-1.11744628430849,0.19436462954193542,2.64380739585315e-6,GSE278723_NX,entorhinal_cortex,GSE278723
BIRC3,-1.01448399404097,0.26602842539774413,6.2260023286663e-4,GSE278723_NX,entorhinal_cortex,GSE278723
BLOC1S1,1.08053556280079,0.19079976646513336,3.37486401028467e-6,GSE278723_NX,entorhinal_cortex,GSE278723
BLOC1S3,1.65681207050792,0.3011808064254254,5.35037391734872e-6,GSE278723_NX,entorhinal_cortex,GSE278723
BLOC1S6,-1.35721980551143,0.4033719034180875,0.00207984594550782,GSE278723_NX,entorhinal_cortex,GSE278723
BOLA1,1.13114751582271,0.2168495181301,1.20366268369253e-5,GSE278723_NX,entorhinal_cortex,GSE278723
BRCC3,-1.08474043863396,0.14672619316052515,2.76408530091156e-8,GSE278723_NX,entorhinal_cortex,GSE278723
BTF3L4,-1.3452705191243,0.2775012889059807,3.43578899252821e-5,GSE278723_NX,entorhinal_cortex,GSE278723
C10ORF105,1.38575722706755,0.5094777846441079,0.0106718154626775,GSE278723_NX,entorhinal_cortex,GSE278723
C12ORF57,1.10923468778363,0.18081445987140338,8.89711457762611e-7,GSE278723_NX,entorhinal_cortex,GSE278723
C16ORF96,1.21804731682257,0.3711106501033746,0.00258264567959736,GSE278723_NX,entorhinal_cortex,GSE278723
C19ORF24,1.01009911860819,0.2167974131178473,5.86820898683247e-5,GSE278723_NX,entorhinal_cortex,GSE278723
C19ORF52,1.03228116636198,0.1548457272825078,2.01388903035901e-7,GSE278723_NX,entorhinal_cortex,GSE278723
C19ORF53,1.44207515090522,0.1844644082108684,8.896579682614991e-9,GSE278723_NX,entorhinal_cortex,GSE278723
C19ORF60,1.08684897635627,0.17613075445874232,8.03950415151279e-7,GSE278723_NX,entorhinal_cortex,GSE278723
C19ORF68,1.0032965937152,0.3044551795124646,0.00249493248889206,GSE278723_NX,entorhinal_cortex,GSE278723
C1GALT1C1,-1.20566074721279,0.23620852241724474,1.65623481756076e-5,GSE278723_NX,entorhinal_cortex,GSE278723
C1ORF101,-1.17362437898371,0.19174295297395938,9.25038654806992e-7,GSE278723_NX,entorhinal_cortex,GSE278723
C1ORF122,1.03371103713774,0.20060800460008713,1.44185265099564e-5,GSE278723_NX,entorhinal_cortex,GSE278723
C1ORF233,1.36788391890448,0.2558382979376392,8.30260155676594e-6,GSE278723_NX,entorhinal_cortex,GSE278723
C1ORF35,1.03514130408142,0.2099060699710321,2.70845232303635e-5,GSE278723_NX,entorhinal_cortex,GSE278723
C1QL1,1.38900377864034,0.23333465808598428,1.48561734214929e-6,GSE278723_NX,entorhinal_cortex,GSE278723
C1QL2,1.19995639282285,0.239872363381779,2.21277611196336e-5,GSE278723_NX,entorhinal_cortex,GSE278723
C1QTNF4,1.26414770324907,0.16435904382233243,1.24340519515329e-8,GSE278723_NX,entorhinal_cortex,GSE278723
C1QTNF5,1.7007047810525,0.5340409625392027,0.00332799840074556,GSE278723_NX,entorhinal_cortex,GSE278723
C20ORF27,1.20738226078922,0.170601202310363,6.50790519476891e-8,GSE278723_NX,entorhinal_cortex,GSE278723
C2ORF82,1.01408257754102,0.34905322592788884,0.00676648213429685,GSE278723_NX,entorhinal_cortex,GSE278723
C2ORF88,-1.00074481403964,0.33942726722110683,0.00607515529042281,GSE278723_NX,entorhinal_cortex,GSE278723
C3ORF14,-1.05646868536226,0.29848486909996513,0.00130731792112858,GSE278723_NX,entorhinal_cortex,GSE278723
C4ORF48,2.59223545852088,0.3064996713343129,1.6811044480693901e-9,GSE278723_NX,entorhinal_cortex,GSE278723
C9ORF16,1.07213342167442,0.18095999628603432,1.6085963125386e-6,GSE278723_NX,entorhinal_cortex,GSE278723
C9ORF172,1.17413805257548,0.24360996209204333,3.72089956640754e-5,GSE278723_NX,entorhinal_cortex,GSE278723
CALY,1.04701894114102,0.22956622968952797,7.7510740934147e-5,GSE278723_NX,entorhinal_cortex,GSE278723
CAMK2N2,1.43061658322469,0.2328604640901123,8.6744621277985e-7,GSE278723_NX,entorhinal_cortex,GSE278723
CAMK4,-1.12128948671641,0.28108784745471194,3.8410047588854e-4,GSE278723_NX,entorhinal_cortex,GSE278723
CAPS,1.02141823007988,0.3215462599563185,0.00339760953702577,GSE278723_NX,entorhinal_cortex,GSE278723
CASD1,-1.01130173582405,0.21175231754284432,4.21470391955169e-5,GSE278723_NX,entorhinal_cortex,GSE278723
CCDC122,-1.03720271673623,0.25930574023458025,3.7278602301567e-4,GSE278723_NX,entorhinal_cortex,GSE278723
CCDC167,1.0839954449731,0.26296730021021386,2.6556369227324e-4,GSE278723_NX,entorhinal_cortex,GSE278723
CCDC173,-1.06343230381814,0.23340930508138893,7.85638834400869e-5,GSE278723_NX,entorhinal_cortex,GSE278723
CCDC175,-1.03807023976963,0.29963452128729695,0.00159700109583355,GSE278723_NX,entorhinal_cortex,GSE278723
CCDC68,-1.0179584239883,0.24317981677574368,2.2226576603694e-4,GSE278723_NX,entorhinal_cortex,GSE278723
CCDC74A,1.00631070435915,0.1659978116333844,1.09114250796264e-6,GSE278723_NX,entorhinal_cortex,GSE278723
CCDC85B,1.3170397279494,0.19380456143688343,1.40903572561611e-7,GSE278723_NX,entorhinal_cortex,GSE278723
CCNO,1.19301063563651,0.3108351712453642,5.8200295383382e-4,GSE278723_NX,entorhinal_cortex,GSE278723
CCNT2,-1.26456550751929,0.23096440376786792,5.75951210263187e-6,GSE278723_NX,entorhinal_cortex,GSE278723
CCR10,1.60218660949831,0.3149042320254324,1.73527082398976e-5,GSE278723_NX,entorhinal_cortex,GSE278723
CD47,-1.06225746008778,0.29508225784532016,0.00111151684679264,GSE278723_NX,entorhinal_cortex,GSE278723
CD58,-1.12778315219222,0.4115862240403899,0.0101627298143992,GSE278723_NX,entorhinal_cortex,GSE278723
CDH23,1.14978146858884,0.27766689791423343,2.5209334788404e-4,GSE278723_NX,entorhinal_cortex,GSE278723
CDH6,-1.23070680390602,0.1989861783498647,7.72510339034186e-7,GSE278723_NX,entorhinal_cortex,GSE278723
CDK2AP2,1.09240336365935,0.2303899166589493,4.64607515191283e-5,GSE278723_NX,entorhinal_cortex,GSE278723
CDK6,-1.00478996311183,0.26366706604804513,6.2706536673356e-4,GSE278723_NX,entorhinal_cortex,GSE278723
CELF3,1.02023201450043,0.24634017146660955,2.5160832587327e-4,GSE278723_NX,entorhinal_cortex,GSE278723
CEND1,1.0648344869932,0.1201662118489354,6.03558290551106e-10,GSE278723_NX,entorhinal_cortex,GSE278723
CEPT1,-1.12639830278448,0.18991069304311498,1.57930299256199e-6,GSE278723_NX,entorhinal_cortex,GSE278723
CERS1,1.18931375386683,0.3400119522330967,0.00146101100099815,GSE278723_NX,entorhinal_cortex,GSE278723
CHADL,1.06664321535708,0.34784174512405486,0.00450661591767536,GSE278723_NX,entorhinal_cortex,GSE278723
CHCHD10,1.51327944215338,0.15406948387273214,5.7492386556174195e-11,GSE278723_NX,entorhinal_cortex,GSE278723
CHMP6,1.03577247663863,0.1680313547744285,8.18851887064985e-7,GSE278723_NX,entorhinal_cortex,GSE278723
CHORDC1,-1.46408596376826,0.34914981964062214,2.1780871355904e-4,GSE278723_NX,entorhinal_cortex,GSE278723
CHPF,1.67057498537333,0.2063934517428036,4.30330818452064e-9,GSE278723_NX,entorhinal_cortex,GSE278723
CHST1,1.00510394826721,0.14249337587473898,6.93980172519301e-8,GSE278723_NX,entorhinal_cortex,GSE278723
CHST5,1.12403071398324,0.40461778445732133,0.00926503535369382,GSE278723_NX,entorhinal_cortex,GSE278723
CHST7,1.21364888871802,0.3326729643770701,9.7575143869922e-4,GSE278723_NX,entorhinal_cortex,GSE278723
CITED4,1.48706696961348,0.21118343319029886,7.17308972505058e-8,GSE278723_NX,entorhinal_cortex,GSE278723
CLDN5,1.23314292994265,0.3815183262374837,0.00294176989406044,GSE278723_NX,entorhinal_cortex,GSE278723
CLEC11A,1.53382396514052,0.42746045648531733,0.00114689037557883,GSE278723_NX,entorhinal_cortex,GSE278723
CLEC2B,-1.34786842969441,0.31455158355287427,1.6850292240061e-4,GSE278723_NX,entorhinal_cortex,GSE278723
CLGN,-1.08878728786223,0.5004799315981192,0.0374587654874411,GSE278723_NX,entorhinal_cortex,GSE278723
CLIC2,-1.12644059889966,0.2127120734973664,9.6021352457738e-6,GSE278723_NX,entorhinal_cortex,GSE278723
CLPP,1.08075382559578,0.16180374811537623,1.94320906421896e-7,GSE278723_NX,entorhinal_cortex,GSE278723
CMC4,1.16152475384795,0.420761023171701,0.00966908569529772,GSE278723_NX,entorhinal_cortex,GSE278723
CNTFR,1.39703945130118,0.26664586919127314,1.12724308431716e-5,GSE278723_NX,entorhinal_cortex,GSE278723
COLCA2,1.04098178537752,0.27550710587039523,6.8509366265137e-4,GSE278723_NX,entorhinal_cortex,GSE278723
COMT,1.02796894073206,0.17453409482323157,1.77550466414413e-6,GSE278723_NX,entorhinal_cortex,GSE278723
COMTD1,1.20927780962811,0.26593892677723185,8.05610970096216e-5,GSE278723_NX,entorhinal_cortex,GSE278723
