"","LOAD1","LOAD2","LOAD3","LOAD4","CTRL1","CTRL2","CTRL3","CTRL4"
"LINC00513",3.08162795941457,4.33955983742518,4.99878905707036,3.9095178624027,2.73934514992606,3.70579764880132,3.83425108822184,4.02386757287466
"MKLN1",6.75867135681413,6.82657914502594,6.90538392838667,6.40652986204789,6.99124987973983,7.29315189977766,6.73833454182568,6.35372628833719
"MKLN1-AS",1.52270541573496,1.60620592638221,1.69551888764342,0.911804925353424,0.240271945573947,2.15555003786089,1.09320519928319,1.11809090054987
"PODXL",5.62597132041862,5.41364360313665,5.86711195303321,5.53997255684294,5.7168718382417,6.48869680033372,5.98091774779202,5.62042399426056
"PLXNA4",7.49612073586508,7.48767205498701,8.29421057481939,7.58930883098112,7.13514596890493,8.524621381593,8.4078595903721,7.89971611734793
"CHCHD3",5.2294363463682,5.0997147448111,5.13087435518341,5.12265844716902,5.44869119037608,5.0898200965297,5.45584160252279,5.21621949987595
"MIR3654",3.43973686779872,2.4972765142352,2.83375156272613,2.62162129107754,2.71560276837509,2.28750907092027,2.7576045522329,3.16474695820686
"EXOC4",6.63185191907946,6.30213836173049,6.36284020070118,6.46241716001325,6.54424742487941,6.46545079238923,6.62836169428654,6.52503374088544
"LOC105375513",1.27604010908498,1.96469791845666,2.25263239550271,1.5111719504391,0.221127983761879,0.59168108746138,1.69918667612598,1.55774096321244
"LRGUK",2.40097890257873,3.34590143966233,2.93476640304275,2.29087358680798,2.06569637034044,2.55370075041532,3.28017084978176,2.98111247180899
"SLC35B4",5.61783036509279,5.50193441713275,5.16938732737976,5.39058764784912,5.71002195300351,5.50963796221526,5.6297306786167,5.72107359290047
"AKR1B1",4.95029733555153,4.81127779023877,4.90705255820178,4.91167450987321,4.73295261416975,4.30732760728777,5.021116831052,4.97927325456462
"BPGM",3.49708053254794,3.60143104228006,3.34626332072032,3.36279662754537,4.2030427618268,3.83691321924772,3.90573870236563,3.86637099620298
"CALD1",5.07496534581706,5.77611279608036,5.87288202479622,5.13804657655161,6.19184427036847,5.88075609670515,5.21025526836754,5.00936261891324
"AGBL3",2.56521443380883,2.20494311780879,1.71728847760802,2.49587863348099,3.14691085018741,2.06482188739064,1.8677865325576,1.63539747930689
"CYREN",4.14893747928072,4.87475726307279,4.96960971516645,4.72749020005245,4.93592332282523,5.06411905766731,4.52851825532536,4.36325986693074
"TMEM140",2.14183471443636,2.87300867925175,2.38092810416234,2.56297262314288,3.72436265347791,2.89579940503193,2.2107766738795,2.35464251945221
"WDR91",4.97706267147511,5.11293813922411,5.05543476861529,5.08494388943279,5.03311547631096,4.84599918055497,5.13181692511643,5.12043945779857
"CNOT4",5.24977402598278,5.32005143404629,5.47712142103531,5.17208124024607,5.21889550231036,5.51576747077099,5.29553256894647,5.29809683715437
"NUP205",5.22229462723015,5.19381806025844,5.5067215508711,5.34075217862152,5.6459669352053,5.24619704518218,4.99888873152637,5.06538534153205
"STMP1",2.16436798535586,1.78073712010366,1.36408582758103,1.75022521072467,2.09227965992387,2.19275230078339,1.8888481775996,1.84605196985105
"SLC13A4",1.54577440796973,3.54635160096527,2.63935776612497,3.29061735947692,1.47767586224764,2.55845911734792,1.70513595187665,1.99588186984757
"LOC105375521",0.169855129353357,1.67058030854963,2.5451246640241,1.29482254977751,0.651208089909618,1.04929772155987,0.521787537342937,0.551000952575476
"LUZP6",5.71038352511306,5.55831593107626,5.24205249348344,5.1518516978994,5.43681225013895,5.66055393804167,5.87802856492826,5.87441232234485
"MTPN",5.71038352511306,5.55831593107626,5.24205249348344,5.1518516978994,5.43681225013895,5.66055393804167,5.87802856492826,5.87441232234485
"CHRM2",1.16867831638332,1.05104288692671,0.412191579481411,1.41338635846669,1.94836735113031,1.06275686404402,0.930068946430195,1.66655994108942
"PTN",6.44796682418188,6.50352939216274,6.15148679527969,6.64111973414864,7.2121568341753,5.51209289157817,6.32722009510366,6.22305122340759
"DGKI",7.00484020917309,6.77393966233633,7.23673147564925,7.14978380342951,7.36223672034393,6.78841143267269,6.58506170197973,6.63546685747359
"CREB3L2",4.37989213133944,4.49389536322985,3.60898057262716,4.38702942253351,4.65038418321199,4.53683200863684,4.09886810371826,4.02747284430955
"TRIM24",4.76858340567389,4.4930864790681,4.23550936689991,4.50001832747538,4.94397343805916,4.72741235441585,4.65760956682401,4.42925017717577
"KIAA1549",5.60381573617716,5.60585784494244,6.24531296205489,5.62058021803427,5.08896363703679,6.2048016395026,5.85814272054546,5.87140635076586
"ZC3HAV1L",1.26217849352135,1.4549088810446,0.657117418189011,0.990208422799322,0.707317633858468,1.50863780147019,1.1726398534091,1.59060729933639
"ZC3HAV1",5.25240575467635,5.04060100935056,5.49692216555033,4.67307050949523,4.74807832452558,5.62356966722081,4.84034582284309,5.17617897123245
"TTC26",2.10347906794109,2.46463954329729,2.11590742403498,2.63524074571682,1.07031132953926,2.14293300299619,2.05644834621417,2.08623175815224
"UBN2",6.19834590464081,6.32459120831552,6.42451866568924,6.52062957027006,6.07874306247107,6.35730955343925,6.04300775742216,6.25287348932441
"LUC7L2",5.7952513039771,6.01686193770275,6.0153341013436,6.02124065056369,6.58740207656244,5.9311579276167,5.80788607735612,5.85492971338541
"FMC1-LUC7L2",5.75220225660796,5.98327006275886,5.99848641496575,5.95978540719249,6.57826270171227,5.89163837268075,5.75975078593743,5.82105475641443
"LOC100129148",2.97306626494738,3.18090996992055,3.17395456792716,3.16291741375837,3.07941756761749,2.60059259198879,2.86778755079585,3.12491472947775
"CLEC2L",3.26830212973815,3.13394322816231,2.21104124939052,3.03518778911928,3.22105580218187,2.11736300347925,3.2920776227543,3.86637099620298
"HIPK2",8.03259018350616,8.41969894328163,8.85309874012195,7.9748979206553,8.62978060225995,9.35000196545735,8.06276260903449,7.95786871644289
"TBXAS1",3.64861627582632,4.20772052359001,3.18766497423605,3.47611240725762,3.62772079261442,3.10540952144222,3.34256741930417,2.97863143380489
"LOC105375532",1.21977616453647,1.90270097333973,1.49587655054179,1.56908466570365,1.26046515995616,1.70166210288627,1.10225036065988,0.496547327583315
"PARP12",1.2125863447466,2.10259942528083,1.93264989411205,1.86101585499647,1.69445563604425,1.85650879443866,2.09773660511733,1.68493935758783
"KDM7A",4.6963286005891,5.10077708807823,5.47072735283942,5.13900290662037,5.78567673191413,5.88927963326218,5.22223223321634,4.62756355017639
"SLC37A3",4.17136094122242,4.2590583691669,4.0570839754833,4.56122815037075,4.15971017719113,4.33809309685098,4.52515924248475,4.24952424394044
"MKRN1",5.96877614149913,5.65152050107286,5.89752307123408,5.89955096881971,5.90144017758644,5.94212316845817,6.06196591659763,5.83449454293657
"DENND2A",5.56305753533466,5.41107657665595,5.21743971168883,4.98424327239356,5.43369724284295,5.59606373173704,5.55140230955627,5.89790902591132
"ADCK2",3.92531391822704,3.61784987130487,4.12482420162263,3.8593380118277,4.06222543712343,3.20890850977769,3.78735245636688,3.86099275949907
"NDUFB2-AS1",1.64524964698511,1.30811166590127,1.3502196193827,1.02373196426005,0.707317633858468,0.59168108746138,1.43853446834896,1.75620137570785
"NDUFB2",2.75285574149048,2.27060838253446,2.44756336177096,2.15376544612198,2.652693947512,1.93910339800456,2.74322062305771,2.47570540704903
"BRAF",6.41487185782035,6.25544104014305,6.34459748423337,6.37967575461698,6.66250178831137,6.51647329957423,6.31899958776974,6.24773109227879
"MRPS33",3.35900855853529,3.45127185124236,3.51578280635921,3.53832320721134,3.87281584887202,3.69934927690108,3.90960825015558,3.61802116798585
"TMEM178B",7.09837910001995,7.10433209035389,7.22763529779305,6.8667113250248,7.39850363886602,7.65860596325941,7.68053211925175,7.20286742881472
"AGK",6.14552592346639,6.02387954872043,5.95648719966911,6.00402248788295,6.30469857659469,6.06424808637734,6.01004570569232,5.9977731699363
"DENND11",6.29596709908809,6.07639635148347,6.15173663036236,6.00690648995287,6.45923250567315,6.24225016217721,6.13402383099977,6.0642190665666
"SSBP1",4.20978242851675,3.91702179895128,3.52661170023967,4.07455906946852,4.10332076568904,3.95889980244186,4.44388349049533,4.25670956435308
"TAS2R3",1.64524964698511,1.65330659471457,1.93264989411205,1.86101585499647,0.787591035792992,1.58524645658597,1.48076278283985,1.2880272914256
"PRSS37",2.34618542263567,2.40740387930199,2.43776217357392,1.82818849252207,2.022117212004,2.79052943315793,1.28811732445644,1.16248812612636
"CLEC5A",1.49334056172368,2.52286470850523,2.47337892746125,0.911804925353424,-0.280879223504877,1.33093643684879,2.34637830442036,0.551000952575476
"EPHB6",6.45883189447791,5.7492653272254,6.65647697630448,7.19186439743988,5.41433796805094,5.82852949068307,6.21495385536177,5.68348159341043
"TRPV6",2.00287641677675,0.873471447093785,2.55724594404157,2.6700611026723,1.50958435494141,1.37476025567551,1.08410297012664,1.34307206570549
"GSTK1",4.27853051283897,4.20377080506744,4.31707606075854,4.61926119849856,3.65650866779802,4.03768903141821,4.28116722506178,4.23192372728762
"CASP2",3.05172269020329,2.84538741411956,3.09716397737471,3.2871706708968,2.59065047519719,3.27400022388335,2.47381134730827,2.78207489745114
"FAM131B",6.70924120159931,6.3901435591956,6.59772332206179,7.06728779566742,6.77651364347196,6.41124283052873,6.44965364714348,6.78937859551356
"FAM131B-AS2",1.46336557026564,1.17726094832941,1.978440571561,1.68362325264089,0.679535622449544,0.994169243854288,0.687211707375673,1.2880272914256
"ZYX",4.17875864219685,4.12555195492686,4.46916028256354,4.79031661653787,3.82289393991313,4.04618357728894,3.91859703645472,4.09087299908606
"TCAF2",0.758977036419415,1.09435418007262,1.85130650205231,1.06456979587765,1.2883241967855,1.62207738895764,0.535208101039057,1.35842095812513
"TCAF1",6.75310716094335,6.49001139532324,6.75201525244879,6.48797520992294,7.3835142719551,7.08383489755104,7.07350990336014,6.67469727897129
"TPK1",1.49926154300676,1.89292200884325,1.63390124434455,2.80873125856023,1.95417621214686,1.54745056952272,1.8082296020486,1.65417561243067
"CNTNAP2",8.00937502517246,7.47973174982873,7.17366642159303,7.87920263130925,7.99769236082069,7.49294544971725,7.78796622143486,7.79035251344527
"CUL1",6.02295562205485,5.8318768614008,6.04468862521651,5.8813791526246,6.28783432426378,6.15029098498075,6.06832650672856,5.95707857549664
"EZH2",1.45729510558464,1.4549088810446,1.79611818407164,2.44110336827528,3.58155719624298,3.95709911527712,1.35775165570582,1.67883886482979
"RNY4",1.52850733817181,0.693644290082533,0.806765151572775,1.34872385118957,2.92825916546289,2.05138208602137,1.93514189325131,0.666489851864032
"RNY3",6.53628300906605,6.11660278439078,5.97834409819871,6.17926968527604,6.43684818316453,6.10588075460053,5.82403645993147,5.92554466362313
"RNY1",8.75884584424253,8.23996403969318,7.94656638432848,8.19806340715339,9.1606641238451,8.51447933980538,7.79852587321144,8.30064912674663
"PDIA4",5.18788013581289,5.7744493871515,5.74227496188662,5.15374552758616,5.6013185027554,5.65056098016817,5.84237173596166,5.87674597780777
"ZNF786",3.51326334522778,3.4021360292802,3.98151513000483,3.87204754807209,2.50618222384501,3.5639320502155,3.57474097034808,3.80467800728625
"ZNF425",2.57646010167127,2.24777214396701,2.29667754368321,2.49587863348099,2.41224523441037,2.40840321111318,2.52851728918351,2.40355356999238
"ZNF398",5.11504063398403,4.86978043553798,5.41103390338645,5.22887769556196,4.64680176262309,5.13591414704165,5.05237202818549,5.02086313565871
"ZNF282",4.33920793146842,4.32508810293766,4.62195788325551,4.5052195131142,3.8339629248222,4.1601365733235,4.38209615974217,4.55697580249391
"ZNF212",3.35084534284096,3.44960507849928,3.65623512701613,3.55847795631682,3.14944473350416,3.25360602545369,3.39687386592999,3.25362285806867
"ZNF783",3.47771837530396,3.72369799076652,3.75294210642188,4.07755501316415,2.94877059247341,3.28265310623845,3.48768419727882,3.83516870748167
"LOC155060",4.32843938915755,3.90369216309363,3.74236404471203,4.45541830302777,3.31207663015969,2.95834450778188,3.76616711851308,4.179957324536
"ZNF777",4.21698620063773,4.1858620234864,4.39089443269179,4.27578227903168,4.1559346771571,4.325586409175,4.4650740116791,4.41188449194082
"ZNF746",4.53204296886524,4.9385348645539,4.86744344473384,4.76142054496402,4.39036311698753,4.79852127842575,5.02171286298352,5.01905334838595
"ZNF767P",3.78088447797207,3.89636920659833,4.19535462227447,4.23879143386598,3.41885266019486,3.66446255718306,3.55840222642872,3.67736187692789
"KRBA1",3.28038712026565,3.67031400317866,3.41614614117927,3.9273408437958,2.7954289811873,3.27689028823589,3.32142159961423,3.83790889940764
"ZNF467",1.38238445147157,2.16893009242773,1.6734157655312,1.29482254977751,1.01580652749084,2.22901930877401,2.0043255494013,2.65731694475392
"SSPOP",2.916666397099,4.28359038560131,4.15405016832435,3.83947309009816,3.10052303542247,3.39065829018266,3.74899196816275,4.14387408974329
"ZNF862",4.65978882145253,4.80346908551566,4.99767761995409,4.99273239467046,4.53497117587039,4.88155921367234,4.54602589727155,4.8942899086601
"ATP6V0E2-AS1",2.43535582484317,2.45802260595301,2.79076508946953,2.8791035448872,1.50958435494141,2.42413090685312,2.34256668660385,2.88634763551431
"ATP6V0E2",5.91635967719466,5.76140855257978,5.38236531038901,5.44650468300178,5.87527318772603,5.81019320627583,6.39962859516296,6.43921696675143
"ACTR3C",4.86860278768552,5.08958327559627,5.59020143290851,5.21805793539937,5.02002103707537,5.50779401989749,5.19289537138904,5.20086865583995
"LRRC61",1.81151588082646,1.98325003701763,2.8412062183347,1.48733986993752,1.87677307619663,2.802612663981,2.48768353469341,2.27599963313502
"RARRES2",2.45071495120608,2.79901621782144,2.73049003404711,1.59719195227106,2.0495080568561,1.91704245381243,1.10225036065988,2.31978269833747
"REPIN1",4.12328734548309,4.23700369049262,4.84351648114656,4.71600040470044,4.25808392995615,4.67579337191317,4.34447485190279,4.46691149525423
"ZNF775",2.43535582484317,2.12783215322048,2.13625093331932,1.88857104996031,1.98287478082455,2.24681656003817,2.13787604361654,2.48272602890318
"LOC728743",3.01706332082717,2.90011103785888,3.60168382245838,3.26456421660632,3.04444869600299,3.22695403138416,3.58928928517595,3.55613457498759
"GIMAP8",1.98188580049918,2.39012845468242,2.0658796844451,2.14617527038835,3.13928238792526,2.51994535825926,2.16402836180997,1.53089793167784
"GIMAP4",2.83240192991867,2.86802580558061,2.30388942029983,2.13854495061832,3.57591697182754,2.97978744097567,2.84102062216494,2.27599963313502
"GIMAP6",2.58205023343166,2.56041565976536,1.85622049403369,2.29774114192519,2.82426068575961,2.18661816204736,2.99949331884722,2.2140698691241
"TMEM176B",4.36780688288072,4.00249217437693,3.96113277638606,3.4126801475706,3.78428513534004,3.62417941648402,4.05644968634671,3.91129416960028
"TMEM176A",2.48394025512862,1.98785102858952,1.73873445185379,0.800163901558602,1.81427148288513,1.9680028428396,1.30388467339659,1.17120594201572
"KCNH2",3.85548293358051,3.93975955318181,3.89342597193075,4.07655705638006,3.29157573860005,4.07469654721014,3.95774478742935,4.19499685129972
"NOS3",2.05606431082342,1.12809073215312,1.63390124434455,1.10428339638732,1.83959796544899,2.40840321111318,2.3194830498553,1.11809090054987
"ATG9B",0.523626232475058,1.19328553566067,1.18037255155509,1.57475010175362,0.679535622449544,0.515422528925741,1.84101958485854,1.37360827058907
"ABCB8",4.5761272801521,4.72296544508972,4.67088937555221,4.88227860023122,4.17719970236121,4.34361701207602,4.71622712729357,5.0424053303271
"ASIC3",2.34618542263567,2.19701755268619,2.3843339858474,2.33493923546966,1.78849243787214,1.82526206063353,2.03298934409765,2.67887361117747
"CDK5",5.16989612245697,5.12916859147254,4.72427565446372,4.60618105233374,4.43984883207118,4.80954045381765,5.52725970299123,5.37132639671202
"SLC4A2",3.54795357860405,4.1024020381475,3.85956655447875,3.50607136640877,3.76953622868741,3.82511504708166,3.23359557160654,3.67276480731403
"FASTK",3.58043350158083,2.99914836095081,3.4571536844157,3.70774089654841,2.3519197625359,3.27110435841544,3.01394448440786,3.26384769382855
"AGAP3",7.10494667936376,7.2802612996854,7.33669817087485,7.05644624171741,6.72838713595495,7.08589627615145,7.42497063250041,7.54214848272194
"LOC107986862",1.52850733817181,2.1152709535808,3.47643082563665,2.08397193828548,1.23205754293243,2.18661816204736,1.21495075356061,2.61640798679949
"ABCF2-H2BK1",4.78564135714226,4.78376038707784,4.88498152975131,4.77747708087765,5.01029587831961,4.70075803218455,4.94334612579337,4.8623468486578
"ABCF2",5.11600430716511,5.02277640591932,5.17922474033374,5.11247004797147,5.25346184074923,5.12392619436284,5.28415127503462,5.16585645567663
"CHPF2",4.98077050454798,4.74555548437017,4.82796729660207,5.03187254218999,4.22962892039161,4.75565644566024,4.91795708015914,4.98299156096687
"SMARCD3",5.54385052356858,5.41364360313665,5.28869058421807,5.53997255684294,4.52719833723076,4.67907423525158,5.44788066454411,5.83312185116615
"NUB1",5.10876101898421,5.48454045687719,5.3382650989454,5.18695380341081,5.71345096100738,5.26305636185252,5.18653052910423,5.25517868846219
"WDR86",2.58205023343166,3.93381059119981,2.49559471753391,2.16507635703355,2.88329881763585,2.95834450778188,3.64451127810134,4.36040396524801
"RHEB",5.6755103994037,5.68767422441806,5.95562889358399,5.30285247674479,6.01069261818308,6.26207532107234,6.06138628816389,5.84474830981134
"PRKAG2",5.82295814398214,5.76643821801496,5.75515746389117,5.67796475907201,5.42692489821007,5.29191567655005,6.08724173198625,6.13388404090677
"PRKAG2-AS2",0.213727895226352,1.04222238303192,1.45758782670597,1.56908466570365,0.0363391958065836,0.00385127269952108,0.189710147188138,1.65417561243067
"PRKAG2-AS1",2.20478653185768,1.91724624903871,1.24923492538871,1.79944371732168,1.72874811572973,0.9221574092495,2.42778277288812,2.34696835955717
"GALNT11",6.21260624325863,5.83953371396404,5.48982516419985,5.71723391476498,6.19675258912205,5.74854742405752,5.95587515867841,5.98546863020967
"KMT2C",8.5070364511957,8.86954943347304,9.09856953367748,8.5513742930746,8.92200816176874,9.08300567835455,8.6141052688141,8.54869763032187
"XRCC2",1.72320762665599,1.72119413877253,0.914340541592187,1.48733986993752,1.58639820090419,1.92443364804079,1.44565891629066,1.01532375859906
"ACTR3B",5.35146928576689,5.42641066559139,5.29639442731534,5.33241564581736,5.23270209788338,5.28762341038849,5.92880218795228,5.7526373378255
"DPP6",7.73877688868743,7.75929202242556,7.61729548658269,7.46755095318437,7.89696253627051,8.26798152768013,8.54026589035682,8.04077696001826
"LOC107984014",0.899923640648875,0.997292344724255,1.5575159881842,1.8234372930884,-0.201242161084569,0.994169243854288,1.29602253917309,1.92548975278379
"LOC105375582",0.817018255632887,1.93641460789884,2.3146400861252,2.18002093462184,1.50958435494141,1.80137471328402,1.1726398534091,2.02983049905855
"LOC112267989",1.54004164996605,2.15263113622386,2.18783942549676,2.17256799671218,2.06569637034044,2.25270052059046,1.93514189325131,2.31192033703588
"PAXIP1-AS2",1.27604010908498,1.837919735934,1.88535805884614,1.32202491526445,0.531984899455469,1.58524645658597,0.687211707375673,0.93570034522354
"PAXIP1",2.94730924205726,3.06376788562051,3.33045933922674,3.05356244648651,2.69146311223587,3.01483227488379,2.96520011893668,2.917769381487
"PAXIP1-DT",1.93896552029526,1.35159974657514,1.30061067349458,2.03137927920991,1.07031132953926,0.877159290369015,1.32721722552314,1.98603370181313
"HTR5A-AS1",3.2717653263247,2.71548520377352,3.65341485468591,2.80150148767346,3.41042643501733,2.85770034731955,2.67817002252808,2.92809303469143
"HTR5A",3.55080712846011,3.21073677381124,3.88142434173507,3.11122632171693,3.47649720149337,3.72919810967994,3.35586424863964,3.67276480731403
"INSIG1",4.33259065387864,3.88037412306,4.16200939402865,4.07455906946852,5.31457131209707,4.23188991075117,4.26010560391221,4.11253397651839
"LINC03010",1.71813945962102,1.30073447629925,-0.254530581232715,-0.0255733335300366,2.12354623707548,-2.5684004223336,1.06572439586515,0.894177679600525
"RBM33-DT",1.45119899008513,1.7754245340113,1.17251426647423,1.73005782682969,0.81338604951342,1.64014615293428,1.37277989499117,1.54438187730109
"RBM33",6.64142105885663,6.88832704843249,7.09231168578137,6.8816435902242,7.04173675483627,6.64813796977887,6.39756350436727,6.67584638075879
"SHH",1.26217849352135,1.05980979061815,1.95114093342191,1.387868076692,0.734574738662296,1.47882724447143,1.34256522120209,1.70308756930154
"RNF32-DT",2.4291660956505,2.47122627048907,2.32531123240464,1.97679661006329,2.67748547960052,2.90703565282095,2.44210245784816,2.71509466055928
"RNF32",1.27604010908498,1.44824705950946,1.61082589231337,1.3814173513347,1.7355098707808,1.46875191856454,1.28016855452587,0.93570034522354
"LMBR1",5.67975299115782,5.38907044278194,5.59718948490548,5.61474857353878,5.76020607544481,5.83148110468725,5.8687826040773,5.49496504036888
"NOM1",4.65581838721809,4.8478026598547,4.94502672026097,4.86041174512604,4.47158331040697,4.88535156155204,4.71032350647557,4.75915309636597
"UBE3C",6.55043130277894,6.41981525709897,6.49592094397246,6.3933656738014,6.53434500567014,6.60911090258005,6.70495261644451,6.45915363759923
"DNAJB6",6.48031959640042,6.66844616874321,7.31187335591513,6.31450742619284,6.78040156080279,6.79094083913443,6.84977543077143,6.61184646628548
"PTPRN2",8.08089328348502,8.35121604031757,7.56825827317496,7.77708996268127,8.05354939563818,7.84929877212796,8.3987112080187,8.701087527011
"LOC105375615",1.11570400320468,1.75397637047249,1.35716938249367,2.0064436205984,-0.00814978677377305,0.327500439764897,1.00914072546739,1.92032783773009
"LOC105375614",1.52270541573496,2.1729762214587,1.58737545137674,2.08793921569054,1.2883241967855,1.9096131980454,1.61952709700887,2.24330154227331
"PTPRN2-AS1",2.28580697009513,3.12352754522036,3.06144093050257,3.62688155239066,1.26981140758397,1.84097002088941,2.42056927573149,2.76489936625085
"LOC105375613",1.73830616908122,2.18504696512977,1.37782003090692,2.56011946635105,1.72874811572973,1.60377945287216,1.78032356402743,1.75039548844117
"NCAPG2",3.91427698473542,3.69303269254292,2.96237469323137,3.66190181326463,3.57779949775028,3.14074064196452,4.05528575285253,3.95864232564274
"ESYT2",6.58755337670503,6.56889849407594,6.45601583639781,6.4248778573643,6.57001111129433,6.69291512031284,6.61064278153654,6.66412097736003
"LOC105379752",3.10122587674596,3.23028414314355,3.00282109784176,3.72057464652226,2.9074519075015,2.75366039322361,3.25605838077027,3.33927514392409
"DYNC2I1",5.24493668597762,5.48819844685156,5.4189434594541,5.55366406152453,5.425880171569,5.17051485509194,5.09434221411918,5.17129856408051
"VIPR2",1.24818240049546,1.40761690918014,2.02718647807719,2.25250630996677,0.947560530161876,2.04461494112996,1.83560608087288,1.63539747930689
"LOC101927506",1.07663773602537,1.40073256200639,1.16461294318814,1.17312408879429,1.33359278744923,0.814891695769002,0.699184387190701,1.22243471187982
"RPL23AP53",3.75637240386184,3.40729735256568,3.64633995868164,4.09933720334336,3.25674661044003,3.43273066976136,3.21077747666426,3.28609045856789
"ZNF596",2.07996646876704,1.40761690918014,0.987827667788831,2.5283565876831,1.43677146097601,1.43809675627401,1.72283798140906,1.388637369638
"FBXO25",5.02607554151945,4.81387132769359,5.06342434434909,5.13229524525229,5.39844828718352,5.14938115144526,4.98489663731993,4.78352124071451
"TDRP",3.47771837530396,3.65448475355821,3.67304195431416,3.69739105884973,3.64936537343266,3.56156383694552,3.67968207068403,3.52246410444653
"ERICH1",4.51825909641426,4.69861337625166,4.8020981663537,4.55407598616396,4.60955974675584,4.37901594977657,4.74538820742858,4.42652208551259
"DLGAP2",5.81970860219858,5.39946809619764,5.50906353207921,5.76230556097294,5.26343836950444,5.25208352778908,5.65492277266908,5.87207488592177
"LOC286083",1.59636922211326,2.46463954329729,3.14814145620262,3.10927580801124,1.05957385992332,1.66683194631066,1.77467699240097,2.62595199870154
"LOC105377775",0.952660094910296,1.94590412052137,2.16425835596044,2.5312731930092,0.721010556994631,1.27421562560466,1.99949238944864,1.66038106535544
"LOC105379586",1.63989955784517,1.59418650475796,1.97392635494864,2.47482355519149,0.547437843324239,0.59168108746138,1.48768220952168,1.63539747930689
"CLN8",5.3894248251287,5.60585784494244,5.43709553113453,5.38817655778832,6.12775390028251,6.00969882639465,5.68081506772597,5.49409672859057
"CLN8-AS1",1.67694011309044,1.91724624903871,1.63961287107688,1.4752745531138,1.76224436188241,0.936850205397577,2.10225209166618,1.47566540615708
"ARHGEF10",5.38143238515994,5.69155759995718,5.70768829581891,5.30455821925141,5.7228389242875,5.98251616918137,5.37930852025013,5.31933156181859
"LOC100131395",1.97340328749875,2.52919146782177,3.31269389248718,2.07600450377206,2.60917715478859,2.62801313124359,1.98489499433265,2.16690316741089
"KBTBD11",7.08699770871641,6.97604263125946,6.97240323161639,6.78659168609873,6.98292732579375,7.45660555043266,7.12378901815856,6.73951062099143
"MYOM2",4.84205813235036,4.90730208574505,5.45623623642701,4.81326351950915,4.18833203195816,4.89572940762911,4.43496141268751,4.33735091613493
"CSMD1",7.26130969105819,7.09716377531664,7.12588941086839,7.46802669296645,7.05463644203574,6.64562465630936,7.12184449766402,7.36896418781153
"LOC105377792",0.688172307114518,1.03334761948449,0.856659468260263,1.25303243309345,0.651208089909618,0.137056677728806,1.32721722552314,1.19704770079679
"LOC105377790",1.62913948834578,2.27814083524443,2.27848853261973,2.79666143357366,2.88937510474904,1.54745056952272,2.21911598404624,2.25974322182231
"LOC105377789",2.62600821767572,3.25911739745058,3.41281462477954,3.84885536997877,2.88329881763585,2.60059259198879,3.05877429402093,3.23918524021894
"MCPH1",4.36456697875006,4.54318061620205,4.88978233728791,4.59158472310218,4.67872773997948,4.58426638356338,4.29306581144822,4.33735091613493
"ANGPT2",1.97340328749875,3.74151667830198,3.46521715263699,2.29431145075243,3.51237402564565,3.81122744877918,3.73597507748551,3.67429879201815
"MCPH1-AS1",1.75819486005377,2.03307148776384,1.79099478078142,1.91113838224662,1.78849243787214,2.11736300347925,2.17264150198639,1.46152043563075
"AGPAT5",6.03930315754321,6.12236826586219,5.73961811892883,5.78783439849493,6.27367700251274,6.34014132404364,6.03151211768255,5.81167639843149
"LOC101928095",1.21977616453647,1.47471173998591,1.26410134347711,1.54041888034545,0.935865602345354,1.30851499925099,1.75186707487547,1.18848510963803
"FAM66B",4.0127665122304,3.86419971283433,3.30372845303914,3.20736003615488,3.86974583120878,3.31394359106593,3.31948379437338,3.84881791578467
"FAM66E",1.47543040431867,1.55131198684044,1.45110640020234,0.800163901558602,2.0331360328425,1.37476025567551,1.18120188642233,1.84605196985105
"LOC112268014",2.03583881626536,1.0771853757279,2.27114822888267,1.63564429009158,1.11247946470734,2.10440602201688,1.65684031723539,2.07698334439162
"PRAG1",4.36537763715843,4.31413823300527,3.78034604510418,3.68827363981895,3.69864124739119,4.22142679573044,4.66067424208173,4.95990783437793
"MFHAS1",4.66044949944104,4.97838337302867,5.32370383963439,4.5704732691194,4.5056045441402,5.28044113262468,5.00372391082546,5.08858040116488
"ERI1",3.04161490712151,3.13601737140805,2.6478845338071,3.02280670158734,3.24020071550999,3.66446255718306,2.80546422687302,2.81304193504472
"PPP1R3B",1.93896552029526,1.96002237138062,1.43805553259737,1.48733986993752,3.0926446229699,2.15555003786089,1.56822578074234,1.51728677032081
"TNKS",6.99845293467832,6.93835866676469,7.00305062990168,7.00701794953002,7.38405229682813,7.08816039587697,7.10689560343277,6.9786578965643
"MIR124-1HG",5.00957656712232,5.67880930132538,6.30897406350272,6.29940309309032,4.66993004835059,5.20582239605929,5.47729308717364,5.82485815914085
"MSRA",4.68078187727631,5.14315753151396,5.22885165637675,5.23022447786783,4.47158331040697,4.49896675641196,5.2217135579492,5.15820285016542
"LINC03022",1.75819486005377,2.67326207966779,3.14412889315933,3.37907730450903,2.21831028820017,2.00333162053877,2.23153525698302,2.57430507946783
"LOC112268021",3.90538623881925,4.60737680081102,4.80654781387969,5.32529151946864,4.16347582261133,4.37901594977657,4.63051226536323,4.62439277076431
"PINX1",2.29944446986215,2.68747420172125,2.63078030287062,2.29087358680798,2.50618222384501,2.69003759990526,2.74322062305771,2.71211073196634
