SYMBOL,m_regions,beta_pooled,se_pooled,Q,Q_df,Q_p,I2,se_rho0.0,se_rho0.3,se_rho0.5,se_rho0.7,Q_FDR
DNAH14,3,-0.8416809702034078,0.13780425471332056,0.2870550648640354,2,0.8662969485970557,0,0.13780425471332056,0.17431012646243468,0.19488464596829444,0.21348543341648618,0.9999854128923323
DNAJA1,2,-0.6611466065666884,0.14935536051785064,0.013072448091694923,1,0.9089723914092644,0,0.14935536051785064,0.17029131166927539,0.1829222118090794,0.19473556510357612,0.9999854128923323
DNAJB11,3,-0.7417723824425417,0.08672959696046433,1.0111404351706472,2,0.603161544030789,0,0.08672959696046433,0.10970522677739349,0.12265417228064102,0.1343609138604639,0.9999854128923323
DNAJB14,5,-1.0497418272306955,0.0956458201571813,2.5072897823734692,4,0.6433309219399678,0,0.0956458201571813,0.14186567734934238,0.16566342004383347,0.18644802780252598,0.9999854128923323
DNAJB2,2,0.6461290897705371,0.10846252009830369,6.898061632921966e-6,1,0.9979044255372179,0,0.10846252009830369,0.12366629996040722,0.13283891522860458,0.1414178243798404,0.9999854128923323
DNAJB4,5,-0.7983223049654067,0.09991721823619314,0.05056707729353589,4,0.9996857081605451,0,0.09991721823619314,0.14820118454361256,0.17306169853603406,0.19477451553071407,0.9999854128923323
DNAJB9,5,-0.7950869639480609,0.10713430259670531,0.5266835662106402,4,0.9708518818140484,0,0.10713430259670531,0.15890585056674697,0.18556205533095188,0.2088432029369239,0.9999854128923323
DNAJC10,4,-0.8282575835286174,0.07448735271743805,0.9283431859324607,3,0.818583114248848,0,0.07448735271743805,0.1026737301271306,0.11777484573171838,0.13114851778057302,0.9999854128923323
DNAJC15,5,-0.8083440910673783,0.10004999263405596,0.655912189955299,4,0.9566524635399203,0,0.10004999263405596,0.1483981208013236,0.17329167053907685,0.19503334048075902,0.9999854128923323
DNAJC19,2,-0.8052131790029657,0.13758545512313924,0.03876706675754687,1,0.8439108477435849,0,0.13758545512313924,0.15687155478248366,0.1685070805401424,0.17938948599193408,0.9999854128923323
DNAJC2,5,-0.8454850097304223,0.07617038839523148,4.505648648296611,4,0.34187822165112736,11.222549465497595,0.07617038839523148,0.11297894383564094,0.13193098273279572,0.1484834221705089,0.9999854128923323
DNAJC21,2,-0.7113443257351689,0.11404793998302024,0.01749148633417342,1,0.8947822964981558,0,0.11404793998302024,0.13003465845182108,0.13967962958697977,0.14870032092914257,0.9999854128923323
DNAJC24,4,-0.8070976665610118,0.07964613684856485,0.1964095807926012,3,0.978166822589988,0,0.07964613684856485,0.10978462332362673,0.1259315996374651,0.14023149452313124,0.9999854128923323
DNAJC27,3,-0.7754859571269758,0.09190822889817368,2.733015957707273,2,0.25499585755101617,26.820771230410234,0.09190822889817368,0.1162557356121346,0.12997786380148804,0.14238361596081836,0.9999854128923323
DNAJC28,2,-0.805909121094098,0.17553200649275172,0.001666919127314592,1,0.9674330802299237,0,0.17553200649275172,0.20013728012137785,0.21498192471707275,0.2288657357835188,0.9999854128923323
DNAJC3,4,-0.8618482359402302,0.08578693701484426,1.4336892118675841,3,0.6976571396511058,0,0.08578693701484426,0.11824913221051064,0.13564105722815692,0.15104348891430391,0.9999854128923323
DNAJC4,5,0.8278655132815018,0.09712790634132139,0.1679497590001347,4,0.9966654214534959,0,0.09712790634132139,0.1440639664126554,0.16823046861595997,0.1893371456501452,0.9999854128923323
DNAL1,2,-1.0043658572545562,0.24768246410217853,0.006790596798086591,1,0.9343245985220394,0,0.24768246410217853,0.2824014587973034,0.3033478276427745,0.3229384231402882,0.9999854128923323
DNAL4,4,0.8210240781291818,0.09243668904133243,1.0159549575875935,3,0.7973914055024819,0,0.09243668904133243,0.127415182822753,0.1461552383676684,0.16275158552488622,0.9999854128923323
DNASE1L1,5,0.7323846722619972,0.09401597578185225,1.4004254385967758,4,0.8441210697817076,0,0.09401597578185225,0.13944822747123903,0.1628404467773332,0.1832708762144508,0.9999854128923323
DNASE2,2,0.7074749238624326,0.1409074801114098,0.01636912307189979,1,0.898194972832047,0,0.1409074801114098,0.160659246035675,0.17257571360716148,0.18372087665066944,0.9999854128923323
DNLZ,3,0.9923554858345166,0.17006221950708036,4.437865182485777,2,0.10872510103335623,54.93328621398674,0.17006221950708036,0.21511358303435657,0.2405042972741834,0.26345925758799693,0.9999854128923323
DNM1L,3,-0.8201865349656383,0.12755624739336727,0.28379286872700193,2,0.8677111168867266,0,0.12755624739336727,0.16134730861878255,0.18039177502911777,0.19760928874368988,0.9999854128923323
DNPH1,5,0.9855046200286451,0.09035045322063973,1.3381637562351174,4,0.8548680269086164,0,0.09035045322063973,0.13401137889666317,0.1564915754650231,0.1761254573003716,0.9999854128923323
DNTTIP2,2,-0.63956738541971,0.1173630566629926,0.05916307736089215,1,0.8078236539276747,0,0.1173630566629926,0.1338144730216618,0.14373980173884063,0.15302270425586323,0.9999854128923323
DOCK11,5,-0.826759169480948,0.0827648511537706,0.1264005911026874,4,0.9980850467154936,0,0.0827648511537706,0.12276011278225825,0.1433529272792063,0.16133839663490537,0.9999854128923323
DOHH,4,0.8881222348719826,0.08982171157892307,0.3693567450788577,3,0.9464973238022604,0,0.08982171157892307,0.12381068514000623,0.14202059596205796,0.1581474425970855,0.9999854128923323
DOK1,4,0.6532249795169461,0.11714029249134394,0.16639313307756176,3,0.9828230467222262,0,0.11714029249134394,0.1614667502534793,0.18521506502548335,0.20624676770162625,0.9999854128923323
DOK6,2,-0.7636054012719738,0.17776338477005427,0.04472591114052208,1,0.8325088248735929,0,0.17776338477005427,0.20268144279725828,0.21771479381833364,0.23177509710998034,0.9999854128923323
DOT1L,4,0.6742351671961793,0.11232957792792465,0.11725655755227421,3,0.9896890513702377,0,0.11232957792792465,0.1548356378460231,0.1776086574288096,0.19777663067244233,0.9999854128923323
DPCD,2,0.6509710799865841,0.1274992048623474,0.02411621499913875,1,0.8765895745691887,0,0.1274992048623474,0.14537146010372903,0.1561539972616655,0.16623862460000807,0.9999854128923323
DPF1,3,0.6485886012794754,0.11063670322523714,0.1330930407846381,2,0.9356193894628471,0,0.11063670322523714,0.13994559000153853,0.1564639261973775,0.17139764362825435,0.9999854128923323
