SYMBOL,metap,metafc,idx,k_valid,FDR
UMAD1,1.560207802315647e-4,0.03174660173625886,0.12085352078853125,5,2.603120964828296e-4
ARL16,1.9257221938304618e-7,0.017977086114227415,0.12072343850394872,5,4.695746564585617e-7
IGSF11,3.292496198219464e-4,0.03466327510368051,0.12071397918600221,5,5.246116169352762e-4
RASL10A,6.660767967901841e-13,-0.009909736193614516,-0.1206656619054561,5,3.132355512724766e-12
COQ5,0.03346400744200616,-0.08173077616702008,-0.12058738947125962,5,0.04057906258275745
KCNIP4-IT1,0.05541420561950384,0.09597712964105867,0.1205836394249038,3,0.06512861263344598
SGPP2,0.031259455886073255,-0.08011389947473692,-0.12057290768600609,5,0.038037198036881076
MYCBP,0.03160310976045409,0.08034868759563744,0.12054474004230654,4,0.03843116336796633
SLC25A51,1.9407975307709896e-7,0.01795769128283629,0.12053237889634362,5,4.7294337231174227e-7
IL6R,0.0012077429452690103,0.041239179002351446,0.1203369755426523,5,0.001780886969688911
KPNB1,0.008611697674677093,-0.0582695438198124,-0.12032143511367885,5,0.011299842114910651
CCDC174,5.543250924376206e-4,0.03692856149341977,0.12024809149212695,5,8.569489147869334e-4
RMND5B,5.028610803676473e-7,-0.01907014976097291,-0.12011432945775222,5,1.1645244796974319e-6
CPSF6,0.02009726376773364,-0.07067963238133382,-0.11993365781434671,5,0.025048158951963606
LCA5,3.6817064193231e-4,0.03488134367196328,0.11978081958611844,5,5.823000217096097e-4
RRN3P2,0.22143038222449923,0.18289152562171443,0.11975056563651598,4,0.24087915555996509
RHOA,0.033955523306627565,0.08142482896204721,0.11962036713022554,5,0.04112856938237605
C17ORF100,0.017539101499301504,0.06807984749713775,0.11954771240536542,5,0.022029909849051534
KIF9,0.001411015772478892,-0.041933469036418355,-0.1195300171370164,5,0.0020597838919265434
CFAP74,0.004024728863122389,0.04987943776982397,0.11947439029340884,5,0.005518882338935798
ARL4C,0.061844676633294585,-0.09859996796608927,-0.11917755222585454,5,0.07224517050135291
CSTF2T,0.11742857874413158,-0.12803092107517933,-0.11909771660769647,5,0.132405948736435
VSIG4,0.08827863625430608,0.11296445181899975,0.11908084253593566,5,0.10119515913046113
DIP2B,8.898174565679749e-6,0.023574725032324526,0.11906884199552638,5,1.7441955916090195e-5
TMEM74B,4.67585254393518e-4,0.03575009880625095,0.11905280519026616,5,7.297694171034621e-4
MRPL36,9.187870978603746e-5,-0.029490089161169318,-0.11904515287878803,5,1.5860065692251704e-4
NAAA,0.0333824906268566,-0.08051550058032823,-0.11887962808993863,5,0.04049002640592634
NAGPA,3.2323089498884794e-07,0.018280367163465792,0.11864848790244574,5,7.64699600422001e-7
ASB1,0.002459737730437114,0.045474567371715645,0.11864820291200487,5,0.00347577172847515
ACVR1B,0.01908503413884617,-0.06900828832000365,-0.11864643722834224,5,0.02385390903065944
MDFIC,0.16032439158010686,0.1489810232961544,0.11843997304206956,5,0.1775062282054126
EPB41L2,0.003922778763723625,0.04921406936104549,0.11842904087254495,5,0.00538794327223491
SOX2-OT,0.07073303922245065,-0.10292008492042273,-0.11839696861546463,4,0.08207263289543223
GMEB1,1.286081309232662e-4,-0.030421020959935107,-0.11836002674313476,5,2.175497693587051e-4
ACAD8,0.007868306164107339,-0.05624054808745669,-0.11833679171672543,5,0.010397107731462612
AFDN,0.008367468831219967,0.05694547519968497,0.11829886597089084,4,0.011007280223069224
SH3TC2,2.1511232628667963e-6,-0.020872270420954755,-0.11829014248954657,5,4.581514088946294e-6
PPAN,7.65513017957402e-4,0.037949392358362685,0.11825210612962195,5,0.0011610706186277215
RAB33A,0.019743850805884797,0.069371905370125,0.11824913966160064,5,0.024630179044887946
SMG1P5,0.019837383828239272,0.06945277402317086,0.11824443148404461,3,0.024740691977874686
ZW10,0.09742836153015938,-0.11685417796991569,-0.11817633636827087,5,0.11101390123950376
GLB1L2,0.010591631815102821,-0.05979396205622731,-0.11809529488372918,5,0.013703756695096402
SCARNA10,0.2805050165022183,-0.21380517909749802,-0.11803315193918289,3,0.3007400044793086
ZNF571-AS1,0.22635432965426464,0.18286200123532295,0.11798461015481317,4,0.24591480367953727
CASP6,0.05371522263037993,0.09290670902146825,0.11798247319575603,4,0.0632208881060556
RTTN,1.8079179244722413e-4,-0.03149024190721918,-0.11786234781978908,5,2.986207742545424e-4
PLA2G15,0.0010107362624539459,0.039269463328530096,0.11762626421194299,5,0.0015057723338324912
RASSF2,2.209463447744721e-5,0.025252255173190085,0.11756725720404905,5,4.1241385456150444e-5
HAGH,7.174492046229137e-29,-0.004176196974948321,-0.11753575982634795,5,2.0243665433448416e-27
ACTR5,0.003155537677777519,0.04697848403419707,0.11748974175306183,5,0.004387936644846535
TTI1,0.0013155283127566479,0.04077808904357683,0.11747758859474572,5,0.00192826828461967
DYNC2I1,0.042615482198659134,0.08571122158391287,0.11746145165351457,3,0.050923499704192986
ITGBL1,0.13318213057781256,-0.1341239546694942,-0.11743277060942181,5,0.14910478535975122
LHFPL6,0.18576904368777836,0.1606005984762683,0.11740331822793205,3,0.20405232802555545
DYM,2.3499642805513062e-5,-0.02535998240091601,-0.1173898049547581,5,4.376589803394002e-5
RNF103,0.04763719971303628,-0.08876159816186723,-0.11734760599948743,5,0.056469467523561225
H2AZ2,0.24226313097606395,0.1905341444431983,0.11731428762339935,3,0.2621926358386226
RFT1,0.037393025071730396,-0.08211731938866308,-0.11719861007515081,5,0.04504869176177728
TMEM25,6.624513900071049e-5,0.028026236069871344,0.11711732405558778,5,1.1644095802572192e-4
COL4A3,1.1953394929726233e-6,0.01972060146639083,0.11679543437608442,5,2.6425981044200367e-6
SETD5,0.0034271296662838134,0.0473767793212583,0.11678705198959248,5,0.004744065236129318
PIP4K2B,0.16602087245923444,-0.14971288084508405,-0.11675169000121224,5,0.1835830067392684
SPDYE3,2.6275676577832335e-4,-0.03259981463353434,-0.11672187891816567,3,4.244771643455028e-4
HK2,0.04029857522388261,0.08364527293827484,0.11666092440626594,5,0.04834347580002412
MAP3K12,0.001894570928858804,0.04282224673207523,0.11658310129255697,5,0.002719912415177841
LRBA,4.639942979696258e-4,-0.03496509980816717,-0.11655571812793535,5,7.244662374476861e-4
CLXN,0.22214574898281797,0.178263451561362,0.11647056400428074,3,0.24162233446714593
PRXL2A,0.02888284681808314,-0.07560916226397568,-0.11638972025354635,3,0.035271755091624314
MKRN3,7.837225838856082e-4,0.03746414981274968,0.11635756657710164,5,0.0011866511707390422
TNIK,9.796405381839954e-4,0.038666039323714575,0.11634353143567588,5,0.0014619131244338359
RSPH9,7.246598929350691e-4,-0.03701553238536745,-0.11622380326178751,3,0.0011017795657701126
FBXO7,0.011245338803281085,-0.059596200646021565,-0.11615463130041752,5,0.01449332710363633
ZSCAN12,0.006060564254511666,-0.052343771253695076,-0.11607162914489262,5,0.00812931194928734
RNPS1,0.010660214646128107,-0.058799494179301616,-0.1159663645779909,5,0.013782987256936177
RERG,0.248002105586497,-0.19142568964297385,-0.11591679877351549,5,0.2679786644801977
