SYMBOL,k,meta_logFC,meta_se,meta_z,meta_p,ci_lb,ci_ub,tau2,I2,meta_FDR
CSF1,3,0.741902431791996,0.09895585532914027,7.497307049939899,6.514226239752148e-14,0.5479525192875251,0.9358523442964669,0,0,3.1613156751738364e-13
PFN2,3,-0.6992822832870678,0.09356880696157285,-7.473455160909034,7.811606512012436e-14,-0.8826737750081313,-0.5158907915660043,0,0,3.7359857231363824e-13
HSPB7,4,0.8519039073077863,0.11410683493972948,7.465844686321873,8.27669269442087e-14,0.6282586204360598,1.0755491941795128,0,0,3.9018694130841247e-13
MDH1B,3,-0.7983612577351239,0.10745432765048278,-7.429772957418313,1.0878424082089264e-13,-1.0089678699130367,-0.5877546455572111,0,0,5.056168939562615e-13
JMJD6,3,0.7303294852155922,0.09835511290383933,7.4254348722025965,1.1240996969536743e-13,0.5375570062286963,0.923101964202488,0,0,5.152123611037673e-13
NUPR1,4,0.7426380872702146,0.10077193917151697,7.369492870492663,1.7127832487262042e-13,0.5451287158417804,0.9401474586986489,0,0,7.742718795611608e-13
ADAM33,4,0.8419531791290962,0.11436851660756672,7.361756575177891,1.8150573834891757e-13,0.6177950056129944,1.066111352645198,0,0,8.09417481826254e-13
ICA1,3,-0.7919017430361944,0.10788609155917325,-7.34016527609449,2.1333025245457138e-13,-1.0033545969249646,-0.5804488891474242,0,0,9.386531108001142e-13
VIM,3,0.7680478417775111,0.10475765231046003,7.331663366236222,2.2731350252665637e-13,0.5627266161440403,0.9733690674109818,0,0,9.8701915570785e-13
COL25A1,4,-0.8530639470218865,0.11672679410724668,-7.308210197549889,2.707240703273485e-13,-1.081844259502912,-0.6242836345408608,0,0,1.1602460156886364e-12
RAB3C,4,-0.8955724663452316,0.12308123094201523,-7.276271609333714,3.4317232532580826e-13,-1.1368072461644383,-0.6543376865260249,0.012536731504365519,19.741808423351927,1.451882914839958e-12
VGF,3,-1.3855614927734747,0.19128128859584084,-7.243580921817368,4.3699030784226473e-13,-1.760465929337735,-1.0106570562092145,0,0,1.825402551746169e-12
CYP4X1,3,-0.7448683384928619,0.1031968099270903,-7.217939576030691,5.278115743833457e-13,-0.9471303692693844,-0.5426063077163394,0,0,2.177222744331301e-12
ABCC12,3,-1.0288860925108483,0.14286331572717612,-7.2018914531963985,5.938295994189457e-13,-1.308893046048088,-0.7488791389736085,0,0,2.4193057754105196e-12
NEK10,3,-0.8247517628433212,0.11490666095132582,-7.17758009862182,7.095608901791286e-13,-1.0499646798916746,-0.5995388457949676,0,0,2.855549923891615e-12
