study_id,SYMBOL,logFC,SE,P.Value
GSE278723,SEPN1,0.8876743834388616,0.1113406991097388,1.5537578099704968e-15
GSE278723,SEPP1,-0.939574998493626,0.22490748879727943,2.9459267224993785e-5
GSE278723,SEPSECS,-0.6575207331825569,0.10303997374765725,1.7568279497027503e-10
GSE278723,SERF2,0.6827855884270154,0.10918411839310449,4.012908929004829e-10
GSE278723,SERINC1,-0.7595993769696933,0.0936298828373994,4.947139590663522e-16
GSE278723,SERINC2,1.684698483173199,0.2545607876782449,3.639441231323016e-11
GSE278723,SERPINB8,-0.7841048495553926,0.20921995256105766,1.7842533702172697e-4
GSE278723,SERPINF2,0.873624889148389,0.336816216504038,0.009492907420987741
GSE278723,SERPING1,0.6503311749939779,0.11111204261526617,4.829830695634457e-9
GSE278723,SERPINI1,-0.7662619102224107,0.18775049979021208,4.478882102030795e-5
GSE278723,SERPINI2,-0.827906219765542,0.36393502005172074,0.022913505125809877
GSE278723,SERTAD3,0.6990317719189431,0.27712652897264506,0.011654773984946663
GSE278723,SERTAD4,-0.8133357260153018,0.21324743567377352,1.3670949328754736e-4
GSE278723,SESTD1,-0.614752558129344,0.13576913576438793,5.9565519034892526e-6
GSE278723,SET,-0.6060253776942089,0.1365953733866451,9.137118167365029e-6
GSE278723,SETD1A,0.6911279751735049,0.09166783771900676,4.7184339646682184e-14
GSE278723,SETD1B,0.7334672136801121,0.0698666399812388,8.813301363454314e-26
GSE278723,SETD3,-0.700877088215529,0.07988747098024304,1.7349843426569842e-18
GSE278723,SETDB2,-0.6864469921642948,0.055706261680317094,6.843578001177275e-35
GSE278723,SETMAR,-0.927971121153633,0.21964231756291716,2.390261536566868e-5
GSE278723,SEZ6,0.694180422484843,0.23591350477413414,0.0032555179177462357
GSE278723,SEZ6L2,0.6354210250324955,0.18479377933795024,5.848575179849814e-4
GSE278723,SF3A2,0.8352937147582296,0.06184493835570103,1.4363832872361633e-41
GSE278723,SF3B4,0.619320041378417,0.1416184089490246,1.2246058656636986e-5
GSE278723,SF3B5,1.2960140912647071,0.06830767801014774,2.8416634053841355e-80
GSE278723,SF3B6,-0.7271665248542408,0.1527674244383608,1.936332444528884e-6
GSE278723,SFR1,-0.7352052089866344,0.18528551815625902,7.249101513799052e-5
GSE278723,SFRP2,1.0311581677184583,0.14525962263015177,1.2591273509274401e-12
GSE278723,SFXN1,-0.582519122171231,0.11745116775868077,7.061275480124029e-7
GSE278723,SFXN2,-0.693759067594439,0.17668495346237234,8.61795451893408e-5
GSE278723,SFXN5,0.9496892389705843,0.11647533960539552,3.533505388309165e-16
GSE278723,SGCB,-0.6941347037401093,0.08625594501808627,8.458254012599544e-16
GSE278723,SGCD,-0.7258194252012615,0.11178532138143508,8.415701859128013e-11
GSE278723,SGCE,-0.6213594838664331,0.10020798744393108,5.621323063352149e-10
GSE278723,SGF29,0.617530098978747,0.16383342509901624,1.637349716489624e-4
GSE278723,SGK1,-0.791390711461337,0.15519823293127227,3.4104693592046154e-7
GSE278723,SGK223,0.7258825860835205,0.10485708456646675,4.434604378467117e-12
GSE278723,SGK3,-0.8360497344219543,0.10068427352168004,1.0093741192261463e-16
GSE278723,SGK494,-0.7780660103993983,0.189153812903181,3.8986757162600287e-5
GSE278723,SGMS2,-0.8280358052191689,0.2127863061464945,9.966906181730046e-5
GSE278723,SGOL2,-0.8274680027141229,0.12981476571385442,1.8389528169113783e-10
