SYMBOL,k,meta_logFC,meta_se,meta_z,meta_p,ci_lb,ci_ub,tau2,I2,meta_FDR
TMPRSS5,4,0.7976140917403818,0.12676878267781377,6.291880973311381,3.1364194654910455e-10,0.5491518433278817,1.0460763401528819,0,0,7.396332470859481e-10
SYT16,3,-0.781288390563629,0.12457202014899921,-6.271780690632926,3.569421109949883e-10,-1.0254450635370653,-0.5371317175901926,0,0,8.355089412919725e-10
PLEKHA4,3,0.8067747734343608,0.1288414880107158,6.26176230879343,3.806508474817599e-10,0.5542500972188087,1.0592994496499128,0,0,8.844534397370305e-10
MAFF,3,0.9698502745966309,0.15516261875979326,6.2505407703775155,4.0903393749704055e-10,0.6657371300805172,1.2739634191127447,0,0,9.434651405041227e-10
CLDN9,4,0.8947674507140793,0.14323851312202351,6.246696026171644,4.192257942883618e-10,0.6140251237958453,1.1755097776323131,0.017568912325704927,20.873847318440315,9.599663115588575e-10
ZBBX,3,-0.9626886979518614,0.15455095334043814,-6.228940534784619,4.695999771499349e-10,-1.2656030002754504,-0.6597743956282723,0,0,1.0675798041681973e-9
SLC6A9,3,0.7018678382061764,0.1129494400256077,6.214000158363336,5.165247569368909e-10,0.48049100368201847,0.9232446727303343,0,0,1.1658701656575538e-9
NAP1L2,3,-0.8361154831083613,0.13466084564698336,-6.209046728402836,5.330697152399382e-10,-1.100045890704156,-0.5721850755125666,0,0,1.1946810639419892e-9
SAMD4A,3,0.7913857432066786,0.1278415800352976,6.190362658128707,6.002594924755516e-10,0.5408208506108005,1.0419506358025568,0.017183956752718273,34.4414295189575,1.335788729734326e-9
MRGPRF,3,1.0697407089422342,0.172998755119848,6.183516801616012,6.26890580279167e-10,0.7306693795370678,1.4088120383474005,0.025572007601995277,27.22727415914811,1.3852966669106068e-9
KIF1C,3,0.8711775419826836,0.14104330413852711,6.17666713995191,6.54688969252151e-10,0.5947377456106413,1.147617338354726,0,0,1.4366785714144425e-9
PAK1,3,-0.8783125922076287,0.14252989619744413,-6.1623042999408195,7.16939080515009e-10,-1.1576660554748517,-0.5989591289404058,0,0,1.5624327547775367e-9
TBX6,3,0.7414547309907374,0.12108774247028017,6.123284783946818,9.166564274035417e-10,0.5041271167797272,0.9787823452017477,0,0,1.983996103147392e-9
COL8A2,4,0.7783208923709556,0.12726812945564905,6.1155993704000196,9.619471721828057e-10,0.5288799422581023,1.0277618424838089,0,0,2.0678592272773243e-9
C11ORF87,3,-0.8756535404939564,0.14336217676197685,-6.107981618804501,1.0089897037093667e-9,-1.156638243692696,-0.5946688372952167,0,0,2.1543293673794586e-9
ENO2,3,-0.7083738799437447,0.11599869296602003,-6.106740186729962,1.0168656538405809e-9,-0.9357271404108636,-0.4810206194766258,0,0,2.1565741383464667e-9
TUBB2A,3,-0.7561793497781791,0.12407291347046145,-6.094636843989368,1.096861686012845e-9,-0.999357791637238,-0.5130009079191202,0,0,2.3107219518670602e-9
RUNX3,3,0.882349149430692,0.14486220404470715,6.090954885363906,1.1223918080120315e-9,0.5984244467819735,1.1662738520794105,0,0,2.34884643266094e-9
TARBP1,3,-0.7932730777409216,0.13051942987200713,-6.077815988920873,1.2183044221638229e-9,-1.0490864595727567,-0.5374596959090864,0.014981440018987926,28.385061685870966,2.5327907723932108e-9
CAPS,3,0.8300179011912837,0.1373498003895161,6.043095067028863,1.5118550955504895e-9,0.5608172391440667,1.0992185632385008,0.019600394613713986,34.257994766813894,3.122524249633691e-9
CNTN5,3,-0.8901559047144719,0.14734556258631568,-6.041280708355331,1.5289570743645592e-9,-1.178947900665443,-0.6013639087635008,0,0,3.13734049025455e-9
HCN1,3,-0.8314340144596312,0.13791846865516516,-6.02844580980992,1.6554388485533609e-9,-1.1017492458266713,-0.5611187830925911,0,0,3.3749592009216904e-9
PPM1E,3,-0.7695995189516421,0.1278721382444929,-6.0185082498594,1.7603174397629893e-9,-1.020224304536975,-0.5189747333663093,0,0,3.565771224135286e-9
APLN,3,0.848603624922464,0.14134956753016686,6.003581332085468,1.9301201155012422e-9,0.5715635633330247,1.1256436865119033,0.018402414626806186,24.653425694259948,3.884827748397405e-9
GAD2,4,-0.9495209095328487,0.15836388029470214,-5.995817403348974,2.0246441953036815e-9,-1.2599084113624772,-0.6391334077032202,0,0,4.049288390607363e-9
LINC01094,3,0.7422489825112154,0.12414407732158163,5.978931887249851,2.2460543963360947e-9,0.49893106206695975,0.985566902955471,0,0,4.463856536114503e-9
GAD1,4,-0.7980049119142455,0.13380470017455395,-5.963952767527703,2.4620793557226663e-9,-1.0602573052185515,-0.5357525186099394,0,0,4.862606727552266e-9
PDE10A,3,-0.6918293288168712,0.11605262859848246,-5.961341308437349,2.5017580175020292e-9,-0.9192883011810999,-0.4643703564526425,0,0,4.9102828169605044e-9
SLCO4A1,3,0.9390245771378041,0.15786292959262,5.948353926796142,2.7085244530541926e-9,0.6296189206422866,1.2484302336333215,0,0,5.283294612130401e-9
