SYMBOL,k,meta_logFC,meta_se,meta_z,meta_p,ci_lb,ci_ub,tau2,I2,meta_FDR,stouffer_Z,stouffer_P,stouffer_FDR,stouffer_Dir,mv_P,mv_FDR,max_loo_p,min_loo_p,k_studies,direction,ci_95,pass_k,pass_k4,pass_dl,pass_stou,pass_mv,pass_i2,pass_loo,consensus
RGL3,3,0.6226640862289587,0.1124916659038072,5.535201930082584,3.1086998838539634e-8,0.4021844724965843,0.8431436999613332,0.00520722331141261,12.138391486278712,1.304408692323845e-7,6.156097334326318,7.455940983379182e-10,2.549572099864727e-9,up,1.6146102994733736e-8,2.3953727912773923e-8,1.355654005722106e-4,8.997584116797867e-7,3,up,"[0.402, 0.843]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NRSN1,3,-0.6348935485026106,0.11473426108773764,-5.533600360376274,3.137233381543208e-8,-0.8597685680273918,-0.4100185289778294,0,0,1.3145007868666046e-7,-5.230726570219796,1.6884509435409818e-7,4.2104614685166354e-7,down,6.105078561103676e-7,7.545805065198938e-7,0.00157269311018053,3.310131044766185e-7,3,down,"[-0.860, -0.410]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
RNF128,3,-0.539760833316445,0.09782398897063856,-5.517673517468725,3.43516846955465e-8,-0.73149232852294,-0.34802933810994996,0,0,1.4372669622979674e-7,-5.445601580436793,5.163058788799772e-8,1.3794992408114266e-7,down,4.627283574425361e-7,5.775243712250887e-7,2.962593364787313e-4,4.795875005313302e-7,3,down,"[-0.731, -0.348]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
A4GALT,3,0.5539340559162672,0.10039720994116536,5.517424799363278,3.4400320747806796e-8,0.35715914028327644,0.750708971549258,0,0,1.4372669622979674e-7,5.385145897880565,7.2385908400657e-8,1.8963599961213786e-7,up,3.39575604753823e-7,4.3059889699220187e-7,7.236007001449402e-4,3.1201600695168782e-6,3,up,"[0.357, 0.751]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NYNRIN,4,0.5157886642295592,0.09350585054187475,5.5161111442815365,3.4658311970568615e-8,0.3325205648236995,0.6990567636354188,0.00718292378252148,19.70476392188119,1.4459861879043773e-7,6.36348203975961,1.9723046530892883e-10,7.239676660927794e-10,up,4.722541557801975e-9,7.466961934788782e-9,2.516021120850181e-4,1.4978162358170253e-8,4,up,"[0.333, 0.699]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CHST6,4,0.5574548375956823,0.10108449040961692,5.514741532917174,3.492929059996298e-8,0.3593328769972486,0.7555767981941159,0,0,1.455221723433117e-7,5.550811629345629,2.8434634732669125e-8,7.885137104508443e-8,up,1.227599305219564e-6,1.4762397549032312e-6,7.404268907090251e-6,3.3003098398277216e-7,4,up,"[0.359, 0.756]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CDC42EP4,4,0.4739472706667548,0.08595497482682313,5.513901570230636,3.509649323374598e-8,0.3054786157141345,0.6424159256193751,0.00435234208352868,13.81147559239994,1.460113683043645e-7,6.152597092747259,7.62242770866832e-10,2.6025074504327813e-9,up,2.597305556932404e-8,3.739762984036691e-8,9.276597968550078e-6,1.5816690902402545e-6,4,up,"[0.305, 0.642]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HAUS5,3,0.4166660494652405,0.07557380124447627,5.513366306894544,3.5203447229399916e-8,0.26854412085127866,0.5647879780792022,0.0011312038325387,4.680086616053873,1.4624888204508494e-7,5.836251274213475,5.338836253017175e-9,1.6291286437044386e-8,up,6.232554992448931e-8,8.6186156496241e-8,0.00177589105378532,7.448350894864444e-7,3,up,"[0.269, 0.565]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
C2CD5,3,-0.5221724449685211,0.09476632769246872,-5.510105305157025,3.5861908782418605e-8,-0.7079110341928806,-0.3364338557441616,0.01330891229717409,52.04220179282639,1.487736611864693e-7,-8.564678067599468,1.0837822344421587e-17,7.315764667383802e-16,down,3.729738350558389e-19,2.1077692836585267e-18,4.152261603582167e-4,2.588916245160236e-17,3,down,"[-0.708, -0.336]",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
RASL12,3,0.631103229944533,0.11459733059288237,5.507137266456805,3.6471587657673095e-8,0.40649658925805354,0.8557098706310126,0,0,1.5108921836151865e-7,5.490370690253484,4.010910487168319e-8,1.090343919567915e-7,up,3.2153199569397905e-7,4.087790825186131e-7,3.130209112209797e-4,9.14691467759559e-7,3,up,"[0.406, 0.856]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GPRC5B,3,0.459814765681316,0.08353507893639282,5.504451202248084,3.703200133690184e-8,0.2960890195202756,0.6235405118423565,0,0,1.5319444276605517e-7,5.609753904127028,2.0261453027102696e-8,5.726605710560312e-8,up,3.424171115348912e-7,4.340144287518738e-7,1.3448824382100418e-5,1.5307466753215951e-6,3,up,"[0.296, 0.624]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
KCNQ3,3,-0.4949012223489021,0.08999339795417252,-5.499305877981421,3.8128921225921556e-8,-0.6712850411854608,-0.31851740351234337,0,0,1.5728850345376645e-7,-5.382995216373504,7.32564858864665e-8,1.917234616360645e-7,down,5.632255465388913e-7,6.9731554579931115e-07,3.291965145880105e-4,6.764404704152098e-7,3,down,"[-0.671, -0.319]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CFAP221,3,-0.672873883586979,0.12251350768394846,-5.492242417242763,3.96862130376621e-8,-0.912995946267189,-0.4327518209067688,0.01193730871151189,23.131099723905542,1.6348267252733564e-7,-6.698854153915291,2.1006010969126758e-11,8.69285374314208e-11,down,5.7960321731195735e-11,1.1393942603056108e-10,0.01099486824127865,9.402466059337976e-10,3,down,"[-0.913, -0.433]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ECE1,3,0.5454875435030795,0.09940328390734084,5.487620952357649,4.073830645941868e-8,0.35066068709968157,0.7403143999064774,0.01582907660344901,54.33192396137282,1.6758128028818372e-7,8.347855588927677,6.951349408137635e-17,2.0390703913993226e-15,up,7.294979429391981e-17,2.996663118544352e-16,1.6130188261347388e-4,5.008761397774781e-15,3,up,"[0.351, 0.740]",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
FAAP20,3,0.5694123832702374,0.1037904673196336,5.486172265865924,4.1073637125544935e-8,0.365986805385174,0.7728379611553007,0.01279223441534296,38.918357004351215,1.6848808068422836e-7,7.238027416392412,4.552574270796861e-13,2.315338897734359e-12,up,1.438878998813056e-14,4.4330169154608136e-14,1.5592983234216155e-4,5.0553465317315397e-14,3,up,"[0.366, 0.773]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
EDA,3,0.4449193338219574,0.08116986080165937,5.481336661511952,4.2212433778275124e-8,0.2858293300205756,0.6040093376233393,0,0,1.7291769311687282e-7,5.372857075704503,7.749875621014572e-8,2.02215211777912e-7,up,7.68239918089805e-7,9.39636230090658e-7,2.0932006886466208e-4,1.0993978593854669e-6,3,up,"[0.286, 0.604]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
VCAN,3,0.6375488575549465,0.11632417277468834,5.480794252367763,4.234206593615739e-8,0.4095576683851427,0.8655400467247503,0,0,1.7320680528695904e-7,5.295942998097281,1.184037719224354e-7,3.016781071219829e-7,up,8.569229845823675e-7,1.0420211914511126e-6,4.676726879633647e-4,6.715006797426684e-7,3,up,"[0.410, 0.866]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
BEX5,3,-0.8573275061869895,0.15672875284362506,-5.470135445041036,4.496917824928016e-8,-1.1645102171023742,-0.5501447952716048,0.02222464204021961,29.182147900655988,1.836619698403647e-7,-6.569563392943255,5.046300769357715e-11,2.0022129235774768e-10,down,4.991090306424265e-11,9.864466218829088e-11,4.96764357615433e-4,2.8838584714683368e-11,3,down,"[-1.165, -0.550]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MAML3,3,0.4238581750800979,0.07748887727319925,5.469922781120173,4.502316955854831e-8,0.27198276642218305,0.5757335837380126,0.00809321588779095,45.238751389963056,1.836619698403647e-7,7.586340861524186,3.2906606318821266e-14,2.084129619534443e-13,up,7.541679890219424e-15,2.4043168571934353e-14,8.872524905141935e-5,1.5922867949617062e-13,3,up,"[0.272, 0.576]",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
MLLT11,3,-0.7364737341405011,0.13476352918657997,-5.464933566119762,4.630802001855051e-8,-1.0006053977757103,-0.472342070505292,0,0,1.883934837314652e-7,-5.195922619916379,2.037069853025479e-7,5.031527042329524e-7,down,9.096865631707798e-7,1.104807739039295e-6,0.00118401727718045,3.999395268342593e-7,3,down,"[-1.001, -0.472]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MPST,3,0.45394588264049807,0.08306541923230104,5.4649201416896656,4.6311524640431776e-8,0.2911406525844673,0.6167511126965288,0,0,1.883934837314652e-7,5.395979339550234,6.815078893448563e-8,1.792637064533459e-7,up,7.731529292272742e-7,9.444637823505186e-7,1.1191162922915984e-4,8.99454777809632e-7,3,up,"[0.291, 0.617]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
RTCA,4,-0.401255153774289,0.0734301134444239,-5.464449596390475,4.6434529190345857e-8,-0.5451755315060502,-0.25733477604252775,0.00922347008589377,45.970114657914,1.886322356167374e-7,-7.954691145558209,1.795789234067122e-15,1.4250250140869535e-14,down,4.5685268261416064e-14,1.3359410948228646e-13,4.128178748299233e-4,3.9107150654663275e-12,4,down,"[-0.545, -0.257]",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HYKK,3,-0.43714320529116263,0.08003006335989012,-5.462237401029628,4.701707316329618e-8,-0.5939992471570058,-0.28028716342531945,0.0045789779561365,21.061802417381134,1.907345443816704e-7,-6.501933817404312,7.9293987286728e-11,3.0582021859063807e-10,down,8.372506504253735e-10,1.447168871023598e-9,6.195113823966285e-4,4.222847896390424e-7,3,down,"[-0.594, -0.280]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GABRB2,3,-0.8653343968666404,0.15844563365929937,-5.461396296519862,4.724041741954928e-8,-1.1758821323464943,-0.5547866613867863,0,0,1.913758899054393e-7,-5.535542942920402,3.102657005937591e-8,8.561268924718609e-8,down,4.928909024095589e-7,6.14124476111825e-7,2.47022151124355e-4,1.753615090825285e-6,3,down,"[-1.176, -0.555]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SYNJ1,3,-0.4916458707908852,0.09010480807973516,-5.456377759062758,4.85945541937865e-8,-0.6682480494610598,-0.3150436921207107,0,0,1.9659010682810457e-7,-5.333506411123497,9.633416035520401e-8,2.480413742435099e-7,down,8.823112319832029e-7,1.0720044918834856e-6,6.545034976807046e-5,3.948556545426498e-7,3,down,"[-0.668, -0.315]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GLRB,3,-0.6902691647829357,0.126529782428648,-5.455388854178963,4.886578962744797e-8,-0.9382629813147748,-0.4422753482510966,0,0,1.9741509776488277e-7,-5.285769999626665,1.2517709184664638e-7,3.177415583859282e-7,down,1.0084527618950915e-6,1.2217232344643965e-6,2.8218758533748924e-4,5.474619982755023e-7,3,down,"[-0.938, -0.442]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PCDH11X,3,-0.630735175204645,0.11574726125432017,-5.4492449183639176,5.0584115047528705e-8,-0.857595638572261,-0.403874711837029,0,0,2.037956173549474e-7,-5.4265303573817505,5.7460056102322074e-8,1.526102290586796e-7,down,7.093787034455301e-7,8.709115685247969e-7,9.079057834926692e-5,1.0903951602034416e-6,3,down,"[-0.858, -0.404]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MAP3K11,3,0.4644808054024024,0.08529134320838576,5.445814169763657,5.1568953843359734e-8,0.2973128445209214,0.6316487662838834,0.00759306216856534,33.85817522345017,2.0719416660626589e-7,6.8561455727084875,7.074329019169446e-12,3.093382288163465e-11,up,1.5895773311701565e-12,3.821500256001695e-12,2.3132035556088857e-4,2.495900336328528e-12,3,up,"[0.297, 0.632]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CKMT1B,3,-0.9581331138207932,0.17601232453548468,-5.44355695744266,5.2227023434725154e-8,-1.3031109307455186,-0.6131552968960675,0,0,2.095511077073172e-7,-5.360125344517528,8.316422926462467e-8,2.160579518366032e-7,down,7.753174763052498e-7,9.467136378032048e-7,2.812036062841845e-4,8.93217491884466e-7,3,down,"[-1.303, -0.613]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PSMA3,3,-0.3874316932681152,0.07118565960923343,-5.4425525505401335,5.2522458887988955e-8,-0.5269530223179403,-0.24791036421829005,0.00670653225886888,43.914749261639045,2.104485955170377e-7,-7.521772133989445,5.4038707485840374e-14,3.299238707230653e-13,down,9.573543239184496e-14,2.679313198523677e-13,7.742740747451315e-5,4.2951425856666144e-10,3,down,"[-0.527, -0.248]",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PARL,3,-0.3244892120494682,0.05967073549243379,-5.437995851259672,5.388322896736056e-8,-0.44144170454565435,-0.20753671955328204,0,0,2.1560642641373606e-7,-5.418246427560351,6.018642308474683e-8,1.5944653761606265e-7,down,6.894906114151912e-7,8.489823523428864e-7,3.403237638157866e-5,7.706539388451063e-7,3,down,"[-0.441, -0.208]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
DCLK1,3,-0.5873546095594783,0.10802604488591228,-5.437157401993113,5.4137310276703466e-8,-0.7990817669281736,-0.3756274521907829,0.00360610061055258,9.816766423910371,2.1632797144628234e-7,-5.809138060460552,6.279529125217723e-9,1.895039629369459e-8,down,6.557816067778788e-8,9.047071743553708e-8,7.879870656540579e-4,1.278230824049517e-7,3,down,"[-0.799, -0.376]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AGFG2,3,0.5855462011541944,0.10774685693159496,5.434462014292806,5.496200359984558e-8,0.3743662421208784,0.7967261601875104,0.01552245941954567,43.95272948535815,2.193245667460505e-7,7.619780447899837,2.5410755082378348e-14,1.642744212270007e-13,up,1.3872299277383094e-16,5.513205119317699e-16,1.3028227297183135e-4,1.293527870542561e-7,3,up,"[0.374, 0.797]",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
MSX1,4,0.7659418075922587,0.1409674005399528,5.433467629100364,5.5269313961856006e-8,0.4896507795397191,1.0422328356447983,0.01490405698220008,17.864801246407396,2.2025121990505934e-7,6.2112355933624315,5.25695876058469e-10,1.835873638382913e-9,up,1.5620867794599366e-8,2.3209729099067852e-8,6.007004812280528e-5,5.7797278198010674e-8,4,up,"[0.490, 1.042]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NFATC4,4,0.5437376017925661,0.10014416102516448,5.429548724822153,5.649672732604659e-8,0.347458652921264,0.7400165506638683,0.00688292554787093,15.038682124260069,2.2483704375480958e-7,6.244057410368395,4.2636338151232245e-10,1.505499141286604e-9,up,1.2794849867730108e-8,1.9195547141714783e-8,3.180860451946162e-5,1.3637883726589478e-7,4,up,"[0.347, 0.740]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
YWHAG,3,-0.5996903241164883,0.11056674431709132,-5.42378567642955,5.8349839886520586e-8,-0.8163971608658359,-0.3829834873671406,0,0,2.3127037890157417e-7,-5.181439038082338,2.2018055265526757e-7,5.410140809255574e-7,down,1.0716493776446373e-6,1.2945418552848931e-6,0.00123299114812677,6.879136733335819e-7,3,down,"[-0.816, -0.383]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
M6PR,3,-0.3990167943345604,0.07358423147049567,-5.422585605104134,5.8743066446761175e-8,-0.5432392378467907,-0.25479435082233004,0,0,2.325147285942652e-7,-5.319979071919606,1.0377918932180064e-7,2.661998518004339e-7,down,9.455624512940536e-7,1.1469539576697514e-6,6.104536392573232e-5,5.185195439747821e-7,3,down,"[-0.543, -0.255]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NEGR1,3,-0.7270059058429799,0.13410587842889143,-5.421133766544536,5.922222256864487e-8,-0.989848597678714,-0.46416321400724575,0,0,2.3409538921002077e-7,-5.292336680557511,1.2076330254866606e-7,3.073383673317039e-7,down,9.537731709535312e-7,1.1564351841284445e-6,3.4065182166351406e-4,5.962182758973393e-7,3,down,"[-0.990, -0.464]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HOMER1,3,-0.5565007229482964,0.10269989361391092,-5.418707881435598,6.003131003198877e-8,-0.7577888156476569,-0.355212630248936,0.00480323600879674,14.302990804249747,2.369742023200849e-7,-5.835943173545166,5.348712479536114e-9,1.631503788994652e-8,down,2.3229389595719933e-8,3.372861370507255e-8,2.1516316478536963e-4,2.2439161471754937e-7,3,down,"[-0.758, -0.355]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SYT4,3,-0.9687496112489524,0.17888119907165692,-5.415603295799057,6.108239560524806e-8,-1.3193503189407396,-0.6181489035571652,0,0,2.4079928267499e-7,-5.368462791196968,7.94105697106176e-8,2.0682295197889767e-7,down,1.1133147508105035e-6,1.3437663226860937e-6,6.539146688432939e-5,1.858393207880884e-6,3,down,"[-1.319, -0.618]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PRR13,3,-0.46061818771807367,0.08524829377988191,-5.403254039399634,6.54426716965532e-8,-0.6277017732701321,-0.29353460216601523,0.01110941560109432,50.89862320511556,2.574088610694477e-7,-8.119339819199965,4.687263770233245e-16,4.113027797931738e-15,down,1.4171339202385012e-14,4.3752145137468676e-14,0.00161065251480168,2.0839117882800788e-10,3,down,"[-0.628, -0.294]",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
GCNT1,3,-0.5894969138355491,0.1091019287922354,-5.403175914131984,6.547119343941629e-8,-0.803332764912184,-0.37566106275891425,0.01258540441445213,34.322997255922296,2.574088610694477e-7,-6.80074178935337,1.0408182553417609e-11,4.464781033162056e-11,down,3.7646693377490695e-11,7.588848912452246e-11,9.159199339412024e-5,1.131759426349539e-6,3,down,"[-0.803, -0.376]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TMEM150A,3,0.466256325311548,0.08651721217770088,5.38917417211603,7.078218254044719e-8,0.29668570540044414,0.6358269452226519,0.01123583780635705,50.23338657600709,2.775456435710315e-7,7.751116946182659,9.108774918008456e-15,6.391304159747338e-14,up,1.9300193880960445e-14,5.8418440302226e-14,1.1674022595053218e-4,2.790714920609614e-7,3,up,"[0.297, 0.636]",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
RASA1,3,-0.30845664700146563,0.05733471341786112,-5.379928294982531,7.451551276461039e-8,-0.4208306203643988,-0.1960826736385325,0.00257799723139575,25.179195183013334,2.91794391106278e-7,-6.167902038714664,6.920199205503911e-10,2.37679881522957e-9,down,4.90329307631301e-10,8.684717981170271e-10,5.306737315372973e-4,9.206794866903495e-10,3,down,"[-0.421, -0.196]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
DGKI,3,-0.589169328743489,0.1095578615477124,-5.377700152415864,7.544332311149806e-8,-0.8038987916002309,-0.3744398658867471,0.0150648188049073,41.79931950804764,2.9503368891469844e-7,-7.09685406528235,1.2762870049542556e-12,6.146122071726901e-12,down,9.800380854534904e-13,2.4236523647850653e-12,1.3675358369683835e-4,5.975654732427358e-6,3,down,"[-0.804, -0.374]",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
SZRD1,4,0.427792999453924,0.07959705489356501,5.374482762282562,7.680283003049416e-8,0.27178563858707894,0.5838003603207691,0.008664153503943,34.14999330119654,2.9995033352788197e-7,6.956229253610907,3.4950095810199025e-12,1.586079289780074e-11,up,3.0577154418996266e-11,6.240973828177874e-11,0.00107069847576194,5.5942572578479395e-12,4,up,"[0.272, 0.584]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ZFP37,3,-0.6512969801205517,0.12138382088132034,-5.365599594672005,8.068074568924649e-8,-0.8892048973538005,-0.4133890628873029,0.0206116527511781,45.86015206526936,3.146763658331914e-7,-7.846280701496229,4.2855713398546e-15,3.1877265662412326e-14,down,4.142088602907819e-17,1.7530657824428044e-16,5.727681484624552e-4,1.5532506842024636e-17,3,down,"[-0.889, -0.413]",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
SLIT2,4,-0.4921114414438466,0.09181857510667234,-5.3596066032621925,8.340336781709289e-8,-0.6720725417647103,-0.3121503411229829,0,0,3.248633171414786e-7,-5.523748374150885,3.3184262278266455e-8,9.121138757359579e-8,down,1.7715622227538708e-6,2.1010885561411657e-6,4.487286513125677e-6,2.089016405251678e-6,4,down,"[-0.672, -0.312]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ATP6V1A,3,-0.6496320266595033,0.1212646109729737,-5.357144359324148,8.454756748262267e-8,-0.8873062967657923,-0.4119577565532142,0,0,3.288833095842604e-7,-5.145107658737699,2.673674343273557e-7,6.484772753875342e-7,down,1.6510427640008183e-6,1.9691445887257064e-6,0.00100326646521813,1.0606184077111744e-6,3,down,"[-0.887, -0.412]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
RTN1,3,-0.6404651853270875,0.11972837377583134,-5.349318337240904,8.828613004091063e-8,-0.8751284858552668,-0.4058018847989082,0,0,3.429711515364117e-7,-5.1810771752989995,2.2060818621100845e-7,5.419794308473695e-7,down,9.800459292603877e-7,1.187799467157321e-6,0.00130245906767084,1.4216670900429195e-6,3,down,"[-0.875, -0.406]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PALLD,3,0.5198852178536034,0.09720094088190352,5.3485615791029195,8.865601211191248e-8,0.3293748744616656,0.7103955612455413,0,0,3.4395249143417897e-7,5.377712805722195,7.543802275400908e-8,1.972342536558121e-7,up,7.612786075205898e-7,9.315102861317852e-7,1.0638436344693432e-4,1.7785182852990517e-5,3,up,"[0.329, 0.710]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MRC2,3,0.4537461803023085,0.08489399235813881,5.344856187091638,9.048886939536316e-8,0.2873570127765379,0.6201353478280791,0,0,3.501370104704487e-7,5.241100251099655,1.596219599697198e-7,3.994519694764629e-7,up,1.7280712940275994e-6,2.0528283132373223e-6,1.281319108860227e-4,1.2148027507817945e-6,3,up,"[0.287, 0.620]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LPIN3,3,0.6260815363557859,0.11714922905719534,5.344307780720575,9.076323398048603e-8,0.39647326658704984,0.855689806124522,0.01534146948204622,37.00609448906088,3.507359226149743e-7,6.875760570333139,6.165998784350178e-12,2.7152335228571683e-11,up,1.9063515704019452e-11,3.973936855713508e-11,2.240659070488869e-4,1.7954594265991506e-10,3,up,"[0.396, 0.856]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HDAC4,3,0.36086472085604665,0.067563398468678093,5.341127430458385,9.237029401358317e-8,0.22844289318430896,0.4932865485277843,0.00759354377978231,55.67205763324957,3.564764109761046e-7,8.112737689384764,4.949183403406464e-16,4.318364209861419e-15,up,1.0662061973065424e-14,3.326790187978818e-14,0.00129862519700894,8.28758228999893e-13,3,up,"[0.228, 0.493]",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PGM2L1,3,-0.7255327845779915,0.13603065694571764,-5.33359759386821,9.628577503773436e-8,-0.9921479729849214,-0.4589175961710617,0.00806591126745981,13.70658039222498,3.710987886802561e-7,-5.93761305598945,2.892016114392742e-9,9.1304327336963e-9,down,4.9110834197807765e-8,6.872236483882166e-8,0.00546652345668692,3.6221686101873633e-7,3,down,"[-0.992, -0.459]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MAP1B,3,-0.46518563682118086,0.087330217975391,-5.326743109152282,9.998942207030473e-8,-0.6363497188149796,-0.29402155482738207,0,0,3.848674211708711e-7,-5.323011730145366,1.0206316090736332e-7,2.619705132557228e-7,down,1.4605548082897177e-6,1.74920671813546e-6,1.0049422158647765e-4,3.80563662566538e-6,3,down,"[-0.636, -0.294]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GALNS,3,0.34845508044060863,0.06543890496860609,5.324891677325252,1.0101321773535709e-7,0.2201971835144015,0.4767129773668157,0.00504419433331504,39.0623438728224,3.882985158817854e-7,6.891620859405184,5.516022812478683e-12,2.4448932266907364e-11,up,8.23693737330228e-12,1.794869042785705e-11,8.097134409069308e-5,4.839731752366526e-7,3,up,"[0.220, 0.477]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TFCP2L1,3,0.7403930706706957,0.1392223387484102,5.318062297521563,1.0487816289980872e-7,0.46752230088037655,1.0132638404610148,0,0,4.02627816472695e-7,5.4518661309043734,4.984397312732666e-8,1.3354245240110045e-7,up,7.71725342412438e-7,9.431126788732004e-7,2.0661124337478215e-4,3.001246324118631e-6,3,up,"[0.468, 1.013]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
EVI2B,3,0.6858155538259373,0.1290928728215717,5.312574883772639,1.0808698716701512e-7,0.4327981724348472,0.9388329352170274,0,0,4.144040958965429e-7,5.249699157631502,1.5234781039470518e-07,3.821070303176191e-7,up,1.0437999800869064e-6,1.261939547236149e-6,0.01480901952565474,1.3156336784125105e-6,3,up,"[0.433, 0.939]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
STEAP2,3,-0.6438260364436517,0.12133623705105193,-5.306131557160153,1.1197615569894573e-7,-0.8816406910833279,-0.40601138180397545,0.01669862902461872,37.79847506687277,4.287546536096708e-7,-6.723883532441997,1.7694388564769346e-11,7.397013428698348e-11,down,9.38977867882724e-11,1.8059161222951015e-10,0.00246589502078818,4.764891514627902e-11,3,down,"[-0.882, -0.406]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PLEKHH3,3,0.5868283600331337,0.11069105223843774,5.301497710664603,1.148564887863429e-7,0.369877884234954,0.8037788358313134,0.02373419651187063,67.00794514243563,4.392100151373451e-7,9.25991572569354,2.0459362915452774e-20,5.42801175435335e-18,up,2.252320260503612e-24,2.4198004850025983e-23,1.3341253554498451e-4,1.1779431873890158e-21,3,up,"[0.370, 0.804]",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
WWC2,3,0.3146051404877389,0.0593879131350916,5.2974607774497215,1.174241174292689e-7,0.19820696962596615,0.4310033113495117,0,0,4.47860775578733e-7,5.334204248151482,9.596445771226684e-8,2.472119261700606e-7,up,1.2721302590927391e-6,1.5279107493525816e-6,9.51335001978943e-5,2.2099319936153742e-6,3,up,"[0.198, 0.431]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
