SYMBOL,k,meta_logFC,meta_se,meta_z,meta_p,ci_lb,ci_ub,tau2,I2,meta_FDR,stouffer_Z,stouffer_P,stouffer_FDR,stouffer_Dir,mv_P,mv_FDR,max_loo_p,min_loo_p,k_studies,direction,ci_95,pass_k,pass_k4,pass_dl,pass_stou,pass_mv,pass_i2,pass_loo,consensus
C2ORF80,3,-0.7778556898982714,0.12052070870335474,-6.454124758035209,1.0884611715049047e-10,-1.0140719383480896,-0.5416394414484531,0,0,2.8425928115334703e-10,-5.930236646389335,3.024983914113557e-9,7.916879003099936e-9,down,2.619190972387104e-9,4.473861336617973e-9,0.00101066219906219,1.1660990264165247e-9,3,down,"[-1.014, -0.542]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CARTPT,3,-1.342888563599756,0.2083532377533134,-6.4452493183221495,1.1541053722300788e-10,-1.7512534056585614,-0.9345237215409508,0,0,2.9893221116779094e-10,-6.222377151543136,4.896781731367139e-10,1.3905702197320434e-9,down,2.501222567767241e-9,4.319050991335783e-9,5.596784508986763e-5,3.6244748718101454e-9,3,down,"[-1.751, -0.935]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FAM81A,3,-0.719597585669245,0.1118201492704228,-6.435312332923021,1.2321968745342804e-10,-0.9387610509851664,-0.5004341203533236,0,0,3.1498828536361523e-10,-6.179579713123061,6.42724755258053e-10,1.8021962645899383e-9,down,2.982122399889583e-9,5.012503608325044e-9,7.90461648627084e-5,3.40590710113259e-9,3,down,"[-0.939, -0.500]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ZWILCH,3,-0.7703091815577265,0.1197091323557292,-6.434840570631369,1.2360299805407686e-10,-1.0049347695954942,-0.5356835935199589,0.02124099150332144,49.9919037054444,3.1498828536361523e-10,-9.352906530822075,8.527158682063725e-21,1.0832307088024822e-17,down,4.454916818094623e-21,1.0055383675127867e-19,2.5498878256614892e-6,1.201705081574627e-12,3,down,"[-1.005, -0.536]",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
TOB2,3,0.6980160971490585,0.10861116629088156,6.426743409417384,1.3036659910638896e-10,0.48514212290004,0.9108900713980772,0,0,3.2956676254095126e-10,6.131130367713303,8.72568646759941e-10,2.4155092626563488e-9,up,3.093832370241281e-9,5.145531731559183e-9,1.1900596720428128e-4,3.095893554631994e-9,3,up,"[0.485, 0.911]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MKNK2,3,0.710982438105245,0.1110383878385616,6.403032788434756,1.5232046467119718e-10,0.493351197040274,0.928613679170216,0,0,3.820100542547485e-10,6.397408706688943,1.5803590894625806e-10,4.719874806781731e-10,up,1.8622450311345887e-9,3.32468604428548e-9,7.429082544241867e-4,4.573180738647465e-9,3,up,"[0.493, 0.929]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OLFM3,3,-1.131124050079881,0.17673863487779803,-6.39998181983227,1.5539545335929182e-10,-1.4775254091171397,-0.7847226910426222,0,0,3.8665325402784423e-10,-6.1395486123237015,8.275629679434092e-10,2.295795504078874e-9,down,3.0151410824342766e-9,5.041188264810748e-9,4.4410299319496994e-5,8.784172704866293e-10,3,down,"[-1.478, -0.785]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SERTM1,3,-1.0018280874952794,0.15693314521277496,-6.383789008605983,1.7275908180890609e-10,-1.309411400092913,-0.6942447748976461,0,0,4.2649898321573694e-10,-6.171440946001089,6.767040640054956e-10,1.89398282495497e-9,down,2.445218124996772e-9,4.29104334068734e-9,9.88146111798526e-5,1.1342090336554252e-8,3,down,"[-1.309, -0.694]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
VIM,3,0.7616466680816928,0.11957801340309832,6.369454102855652,1.8970217606537988e-10,0.5272780684687722,0.9960152676946132,0,0,4.646968033849615e-10,6.2197930083580735,4.978111676542088e-10,1.411908802728392e-9,up,4.407517513647827e-9,7.179255331508832e-9,1.3121487835143e-5,5.4968795786795306e-9,3,up,"[0.527, 0.996]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
BEX1,3,-0.8464829093230753,0.13300856786228712,-6.364123175880647,1.9640847785109103e-10,-1.1071749119684098,-0.5857909066777409,0,0,4.754188782379085e-10,-6.224810674811559,4.821378630338693e-10,1.3700100485398892e-9,down,4.530858144695529e-9,7.3423137114040384e-9,2.240076492834625e-5,1.5609377605205566e-8,3,down,"[-1.107, -0.586]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SLC17A6,3,-1.143757909157341,0.17973472240524987,-6.363589037506608,1.9709305244414534e-10,-1.4960314918429354,-0.7914843264717473,0,0,4.754188782379085e-10,-5.899961433364671,3.635865504752807e-9,9.430106411446112e-9,down,5.947806361536747e-9,9.492458637604101e-9,5.803376174078532e-4,2.444712818380365e-9,3,down,"[-1.496, -0.791]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
RWDD2B,3,-0.7192324867400417,0.11304376218135194,-6.36242524895981,1.9859269597279717e-10,-0.9407941892924024,-0.4976707841876809,0,0,4.754188782379085e-10,-6.265559833528391,3.714883213451073e-10,1.0722877637308015e-9,down,2.808233908749649e-9,4.770978038520909e-9,2.4144683285752145e-5,2.6102923838303082e-8,3,down,"[-0.941, -0.498]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ITGB5,3,0.7744938821015207,0.12210025620415375,6.343097927710761,2.2519018407053002e-10,0.5351817774382661,1.0138059867647753,0,0,5.350383320773496e-10,6.356404661748185,2.0653052300479822e-10,6.09245017280153e-10,up,2.9792074129239395e-9,5.012503608325044e-9,4.448488294747561e-6,1.1775594455678805e-7,3,up,"[0.535, 1.014]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TMPRSS5,4,0.7976140917403818,0.12676878267781377,6.291880973311381,3.1364194654910455e-10,0.5491518433278817,1.046076340152882,0,0,7.39633247085948e-10,6.074584126188157,1.243094542881687e-9,3.375698867266039e-9,up,2.0756066431197436e-8,2.9813259055719955e-8,1.1752774323003418e-5,3.0938084943160293e-9,4,up,"[0.549, 1.046]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SYT16,3,-0.781288390563629,0.1245720201489992,-6.271780690632926,3.5694211099498826e-10,-1.025445063537065,-0.5371317175901926,0,0,8.355089412919724e-10,-6.181063444979737,6.367121933927135e-10,1.785885737275752e-9,down,4.389870760268115e-9,7.179255331508832e-9,1.1398507508810438e-4,3.1137693832105872e-9,3,down,"[-1.025, -0.537]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PLEKHA4,3,0.8067747734343608,0.1288414880107158,6.26176230879343,3.8065084748175987e-10,0.5542500972188087,1.0592994496499128,0,0,8.844534397370304e-10,6.134683212418073,8.53290551311517e-10,2.365729909422909e-9,up,8.333119353409531e-9,1.2908165272928491e-8,2.676546873645693e-5,2.6982309015100022e-8,3,up,"[0.554, 1.059]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MAFF,3,0.9698502745966308,0.15516261875979326,6.2505407703775155,4.0903393749704055e-10,0.6657371300805172,1.273963419112745,0,0,9.434651405041227e-10,5.945273683352578,2.7599533127436963e-9,7.240613361716503e-9,up,5.015926158123961e-9,8.045851096280061e-9,7.861717787552255e-4,3.10235067468354e-9,3,up,"[0.666, 1.274]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CLDN9,4,0.8947674507140793,0.14323851312202351,6.246696026171644,4.192257942883618e-10,0.6140251237958453,1.1755097776323131,0.01756891232570492,20.873847318440315,9.599663115588575e-10,7.116576638852657,1.1064066701891697e-12,3.9866457476575406e-12,up,2.457171455043762e-11,6.261824030595391e-11,2.2189135268875725e-5,4.6082569905178076e-10,4,up,"[0.614, 1.176]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ZBBX,3,-0.9626886979518614,0.15455095334043814,-6.228940534784619,4.695999771499349e-10,-1.2656030002754504,-0.6597743956282723,0,0,1.0675798041681971e-9,-5.677806976793254,1.3643254073015631e-8,3.337496111616555e-8,down,1.1149476484562372e-8,1.702045685566043e-8,0.00213423985458983,2.8045270916743543e-9,3,down,"[-1.266, -0.660]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SLC6A9,3,0.7018678382061764,0.1129494400256077,6.214000158363336,5.165247569368908e-10,0.48049100368201847,0.9232446727303344,0,0,1.1658701656575536e-9,5.993069530132531,2.059167564873448e-9,5.4745186031459265e-9,up,1.3205173205083748e-8,1.9590773393457577e-8,6.5176375297186415e-6,4.905800206578671e-9,3,up,"[0.480, 0.923]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NAP1L2,3,-0.8361154831083613,0.13466084564698336,-6.209046728402836,5.330697152399382e-10,-1.100045890704156,-0.5721850755125666,0,0,1.194681063941989e-9,-6.113732005590911,9.732770101924643e-10,2.6812856239138604e-9,down,1.1426096654654187e-8,1.730906028349005e-8,1.9206069674811218e-5,4.23109318524792e-8,3,down,"[-1.100, -0.572]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SAMD4A,3,0.7913857432066786,0.1278415800352976,6.190362658128707,6.002594924755516e-10,0.5408208506108005,1.0419506358025568,0.01718395675271827,34.4414295189575,1.335788729734326e-9,8.051180566826506,8.199918772022168e-16,4.049819190056621e-15,up,1.9816636962344527e-14,1.043676213350145e-13,0.00238279221267016,1.7536537666996128e-12,3,up,"[0.541, 1.042]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MRGPRF,3,1.0697407089422342,0.172998755119848,6.183516801616012,6.26890580279167e-10,0.7306693795370678,1.4088120383474003,0.02557200760199527,27.22727415914811,1.3852966669106066e-9,7.432787490066846,1.0633266202835195e-13,4.225068377591503e-13,up,6.374147613347385e-13,2.451298801332022e-12,0.00112726399115941,1.345939269518369e-9,3,up,"[0.731, 1.409]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
KIF1C,3,0.8711775419826836,0.14104330413852711,6.17666713995191,6.54688969252151e-10,0.5947377456106413,1.147617338354726,0,0,1.4366785714144423e-9,5.931170205974542,3.007832104712873e-9,7.879587720928357e-9,up,1.5152117810187126e-8,2.237415527111744e-8,1.058855059830079e-4,9.063515319235147e-9,3,up,"[0.595, 1.148]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PAK1,3,-0.8783125922076287,0.14252989619744413,-6.1623042999408195,7.16939080515009e-10,-1.1576660554748517,-0.5989591289404058,0,0,1.5624327547775367e-9,-6.038439087196412,1.5561214758998983e-9,4.18712285098419e-9,down,1.7003627908090865e-8,2.4875677865540346e-8,2.563603566394892e-5,5.759496439324889e-8,3,down,"[-1.158, -0.599]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TBX6,3,0.7414547309907374,0.12108774247028016,6.123284783946818,9.166564274035415e-10,0.5041271167797272,0.9787823452017476,0,0,1.9839961031473922e-9,5.996546185186514,2.015583042540711e-9,5.368026387297658e-9,up,2.0494909642565037e-8,2.9572563685162336e-8,3.088777840353155e-5,3.884619831042467e-8,3,up,"[0.504, 0.979]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
COL8A2,4,0.7783208923709556,0.12726812945564903,6.1155993704000196,9.619471721828055e-10,0.5288799422581023,1.0277618424838089,0,0,2.0678592272773243e-9,5.843706228883504,5.10520264680847e-9,1.3026330600341324e-8,up,7.901781629028623e-8,1.058035167276714e-7,2.123505941495642e-5,7.689095637438576e-9,4,up,"[0.529, 1.028]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
C11ORF87,3,-0.8756535404939564,0.14336217676197685,-6.107981618804501,1.0089897037093667e-9,-1.156638243692696,-0.5946688372952167,0,0,2.154329367379458e-9,-5.893900902478632,3.771834240255693e-9,9.768879429856332e-9,down,1.7254284294845063e-8,2.5126054549175297e-8,1.741903459128507e-4,1.877543122748005e-8,3,down,"[-1.157, -0.595]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ENO2,3,-0.7083738799437447,0.11599869296602004,-6.106740186729962,1.0168656538405806e-9,-0.9357271404108636,-0.4810206194766258,0,0,2.1565741383464667e-9,-5.918629933689692,3.2463448549885212e-9,8.470380071892578e-9,down,2.5135719125600875e-8,3.5778771367972416e-8,7.159658427957848e-5,3.713130559501629e-8,3,down,"[-0.936, -0.481]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TUBB2A,3,-0.7561793497781791,0.12407291347046144,-6.094636843989368,1.096861686012845e-9,-0.999357791637238,-0.5130009079191202,0,0,2.31072195186706e-9,-5.773622392790842,7.758520261375742e-9,1.944850712045493e-8,down,2.1444014341851898e-08,3.0662029556675115e-8,4.92316765554511e-4,1.5532322757635657e-8,3,down,"[-0.999, -0.513]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
RUNX3,3,0.882349149430692,0.14486220404470715,6.090954885363906,1.1223918080120315e-9,0.5984244467819735,1.1662738520794105,0,0,2.34884643266094e-9,5.579046987094869,2.418399127428201e-8,5.769139789868581e-8,up,2.8583049977010812e-8,4.032251693185454e-8,0.00210052237474952,9.848934662222868e-9,3,up,"[0.598, 1.166]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TARBP1,3,-0.7932730777409216,0.13051942987200713,-6.077815988920873,1.2183044221638227e-9,-1.0490864595727567,-0.5374596959090864,0.01498144001898792,28.38506168587097,2.5327907723932108e-9,-7.5392148436080335,4.728094697653956e-14,1.9561795242741458e-13,down,8.681695357484897e-13,3.1533514172014108e-12,0.00415051437690051,2.8438501371096492e-11,3,down,"[-1.049, -0.537]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CAPS,3,0.8300179011912837,0.1373498003895161,6.043095067028863,1.5118550955504895e-9,0.5608172391440667,1.0992185632385008,0.01960039461371398,34.257994766813894,3.122524249633691e-9,7.490832469254621,6.843812912068857e-14,2.782337659173829e-13,up,9.6401233978816e-14,4.686583067277823e-13,1.2224813282827538e-4,4.670437165739128e-13,3,up,"[0.561, 1.099]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CNTN5,3,-0.8901559047144719,0.14734556258631568,-6.041280708355331,1.528957074364559e-9,-1.178947900665443,-0.6013639087635008,0,0,3.13734049025455e-9,-5.9890010911485545,2.111337474557082e-9,5.601795677407699e-9,down,2.8457382054083484e-8,4.032251693185454e-8,1.6535900705943186e-5,7.42476607737952e-8,3,down,"[-1.179, -0.601]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HCN1,3,-0.8314340144596312,0.13791846865516516,-6.02844580980992,1.6554388485533606e-9,-1.101749245826671,-0.5611187830925911,0,0,3.37495920092169e-9,-5.887124990283018,3.929715236771933e-9,1.0163363832818768e-8,down,3.0739208799150904e-8,4.2980486639520736e-8,3.5513820306408436e-5,2.576474530314483e-8,3,down,"[-1.102, -0.561]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PPM1E,3,-0.7695995189516421,0.1278721382444929,-6.0185082498594,1.7603174397629891e-9,-1.020224304536975,-0.5189747333663093,0,0,3.5657712241352862e-9,-5.992061284136023,2.071978102286488e-9,5.505369472945787e-9,down,1.894200488809394e-8,2.745721809466828e-8,4.9834642152034446e-5,8.241015756363427e-7,3,down,"[-1.020, -0.519]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
APLN,3,0.848603624922464,0.14134956753016686,6.003581332085468,1.9301201155012422e-9,0.5715635633330247,1.1256436865119033,0.01840241462680618,24.653425694259948,3.884827748397405e-9,7.809838622728807,5.726125499735913e-15,2.6079015686671493e-14,up,1.2679212806038243e-14,6.790900418149296e-14,2.6704884084972295e-6,2.4934345716337437e-7,3,up,"[0.572, 1.126]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GAD2,4,-0.9495209095328488,0.15836388029470214,-5.995817403348974,2.0246441953036815e-9,-1.2599084113624772,-0.6391334077032202,0,0,4.049288390607363e-9,-5.797711886402255,6.722581607734437e-9,1.6991692698363946e-8,down,1.0356067573150215e-7,1.363548897131445e-7,4.3007817154762947e-5,1.7766093894742265e-8,4,down,"[-1.260, -0.639]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LINC01094,3,0.7422489825112154,0.12414407732158164,5.978931887249851,2.2460543963360947e-9,0.49893106206695975,0.985566902955471,0,0,4.463856536114503e-9,5.839922044419867,5.222525368728889e-9,1.3303373999550255e-8,up,4.275048701796197e-8,5.8481185704225034e-8,4.876711200660644e-5,3.36403501687375e-8,3,up,"[0.499, 0.986]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GAD1,4,-0.7980049119142455,0.13380470017455395,-5.963952767527703,2.4620793557226663e-9,-1.0602573052185515,-0.5357525186099394,0,0,4.862606727552266e-9,-5.80333786313361,6.500761284175111e-9,1.643558123010145e-8,down,1.809598368118213e-7,2.315113701722086e-7,9.97021131331356e-6,2.5100461785077905e-8,4,down,"[-1.060, -0.536]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PDE10A,3,-0.6918293288168712,0.11605262859848246,-5.961341308437349,2.501758017502029e-9,-0.9192883011811,-0.4643703564526425,0,0,4.910282816960504e-9,-5.996320038174839,2.0183905569226653e-9,5.373935418037681e-9,down,3.3163194013770744e-8,4.598735405273343e-8,9.537254059408096e-6,3.123088501523015e-7,3,down,"[-0.919, -0.464]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SLCO4A1,3,0.939024577137804,0.15786292959262,5.948353926796142,2.7085244530541926e-9,0.6296189206422866,1.2484302336333215,0,0,5.283294612130401e-9,5.887314552251948,3.925212177869234e-9,1.01545951098108e-8,up,5.3749669316820225e-8,7.321075648325512e-8,9.028029180333048e-6,9.272157627635033e-8,3,up,"[0.630, 1.248]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
RAMP2-AS1,3,0.6820314503839245,0.11511966496988175,5.924543391977047,3.131663135549653e-9,0.45640105313063906,0.90766184763721,0,0,6.071199698366199e-9,5.8520283671249755,4.856137739005794e-9,1.2446495126061748e-8,up,6.246614699383609e-8,8.435599337629145e-8,1.1428421742541707e-5,8.853748491378547e-8,3,up,"[0.456, 0.908]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NAPB,3,-0.90413933968934,0.1526870608472723,-5.921519051268661,3.189813443066604e-9,-1.2034004798552695,-0.6048781995234107,0,0,6.139732820421387e-9,-5.903117845682133,3.566952872111751e-9,9.26717303266836e-9,down,3.3180749126655765e-8,4.598735405273343e-8,0.00169107221606134,4.6226778062505807e-08,3,down,"[-1.203, -0.605]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NRIP3,3,-0.6880635773221624,0.11621334650096458,-5.920693259757831,3.205873149903572e-9,-0.9158375509869268,-0.4602896036573979,0,0,6.139732820421387e-9,-6.003200536567635,1.9346542335782044e-9,5.158512763619127e-9,down,3.0071812856520516e-8,4.2234190500713264e-8,1.2654776196821622e-4,1.937791593408234e-6,3,down,"[-0.916, -0.460]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
DCTN1-AS1,3,-0.7287161961239224,0.12320558574688628,-5.914636026494756,3.326102625615342e-9,-0.9701947068819808,-0.4872376853658638,0,0,6.331617046352097e-9,-5.709273460998419,1.1345946567386708e-8,2.79730844248004e-8,down,6.425957535306975e-8,8.640862047476612e-8,2.600789529437825e-4,8.90608194144598e-8,3,down,"[-0.970, -0.487]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ATOH8,3,0.6964934016569405,0.11820797805476772,5.8921014733391655,3.813148883873042e-9,0.4648100219842948,0.9281767813295864,0,0,7.215299684454379e-9,5.6554551353546225,1.5543382882462712e-8,3.785070852941226e-8,up,9.272976023349857e-8,1.2260503863508594e-7,7.861551319923679e-5,3.1397522695616485e-8,3,up,"[0.465, 0.928]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GOT1,3,-0.6793158957876315,0.11538298640551369,-5.887487548642352,3.921107019127658e-9,-0.905462393571113,-0.45316939800415007,0,0,7.375415583597261e-9,-5.682041086444589,1.3309667505698918e-8,3.2585122136403985e-8,down,9.083266923740873e-8,1.2060135915555108e-7,1.947686104178363e-4,1.1962297847904998e-7,3,down,"[-0.905, -0.453]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
RRAD,3,1.0356321048176254,0.17741135185405665,5.83746245093473,5.300183427699824e-9,0.687912244735111,1.3833519649001396,0,0,9.910402148835172e-9,5.495543084022709,3.8950982978281745e-8,9.115528760071217e-8,up,1.1148090621748367e-7,1.4617413429346405e-7,0.00113480107179929,6.368199182451502e-8,3,up,"[0.688, 1.383]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
RAB3B,4,-0.7577744509557559,0.129875844068046,-5.834606553615423,5.391764302039812e-9,-1.012326427790866,-0.5032224741206457,0,0,1.0022338349674005e-8,-5.907652623342241,3.470167857048538e-9,9.0285695642195e-9,down,1.601666811758747e-7,2.074289805392476e-7,3.123010539618326e-6,9.239042315621473e-8,4,down,"[-1.012, -0.503]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ATP6V1B2,3,-0.6394078087192461,0.1101462811614038,-5.805078500855461,6.433585431084834e-9,-0.8552905528266201,-0.423525064611872,0,0,1.1888964890191857e-8,-5.587175323825984,2.3079269524081444e-8,5.5200338822403386e-8,down,1.495222671024367e-7,1.952439520841735e-7,2.721061553082168e-4,1.6346614244608196e-7,3,down,"[-0.855, -0.424]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SLC37A2,3,0.6401708807931487,0.11046413709988646,5.795282501634701,6.820627012370113e-9,0.4236651504940764,0.8566766110922209,0,0,1.2530919394819507e-8,5.551256196362867,2.8362406463172783e-8,6.725478924119978e-8,up,1.5062796371613908e-7,1.958783396473249e-7,4.026657911715851e-4,1.3240113558092916e-7,3,up,"[0.424, 0.857]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SPN,3,0.9483723166272908,0.16387393482952703,5.787206596423361,7.156653892167322e-9,0.6271853063565539,1.269559326898028,0.00777752915886253,8.9189745573868,1.3072269537138e-8,6.049048876514357,1.4570345458293966e-9,3.933260662462261e-9,up,8.050335392748383e-9,1.2531556571963e-8,0.00106876410466112,2.9958622855359396e-6,3,up,"[0.627, 1.270]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CCDC184,3,-0.7549052756373024,0.1309163069677479,-5.766319667291549,8.102131545472483e-9,-1.0114965222830783,-0.4983140289915264,0,0,1.4714215910168418e-8,-5.496415386876784,3.8758893186860165e-8,9.072901208424536e-8,down,1.853912786896144e-7,2.362243712335409e-7,5.801456578862715e-4,1.6101257983516508e-7,3,down,"[-1.011, -0.498]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CLGN,3,-0.7564191191452027,0.1315077493050434,-5.751897687721994,8.824720304898769e-9,-1.01416957147101,-0.4986686668193953,0,0,1.5934923521988632e-8,-5.717835762954234,1.0788934408184446e-8,2.66424795301676e-8,down,8.002764213662802e-8,1.0670352284883735e-7,5.1152472588775955e-5,1.9677783801298357e-6,3,down,"[-1.014, -0.499]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ADAMTS2,4,0.8801037091823165,0.15311930303698798,5.747829906002876,9.039610583577757e-9,0.5799953898919457,1.1802120284726874,0.05013678726724016,54.96832361035829,1.6230209911423698e-8,8.783112326433843,1.5901223429550169e-18,8.537086249500259e-16,up,5.511318422793371e-18,6.450283783713724e-17,3.1780677487875525e-4,9.437160624007387e-14,4,up,"[0.580, 1.180]",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
TRIM36,3,-0.6562236840348249,0.1143528079864708,-5.7385882829607775,9.546899387981336e-9,-0.8803510692193319,-0.4320962988503179,0,0,1.7044181958203972e-8,-5.580895653291759,2.3928317269811955e-8,5.712645911706317e-8,down,2.0460608480229178e-7,2.575917242929251e-7,1.0737560355064964e-4,1.4248778905354545e-7,3,down,"[-0.880, -0.432]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ELAVL4,3,-0.7248389421657085,0.12681735255711904,-5.71561326230366,1.09309084744683e-8,-0.9733963857923804,-0.47628149853903673,0,0,1.939989943720235e-8,-5.691204640767257,1.2614621208125858e-8,3.094990531359266e-8,down,2.0434534550361133e-7,2.575917242929251e-7,1.661035853134329e-5,6.861693840770723e-7,3,down,"[-0.973, -0.476]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LCAT,3,0.7583332404936167,0.13269848468074194,5.714709119083641,1.098918354195956e-8,0.4982489897163225,1.018417491270911,0,0,1.939989943720235e-8,5.669077686444446,1.4356826282931072e-8,3.5064156672280414e-8,up,1.9686203331108682e-7,2.498329418727046e-7,3.982725201248551e-5,4.5876045415182e-7,3,up,"[0.498, 1.018]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TUBB3,3,-0.7305078028729224,0.1279775613937893,-5.708092847816786,1.1424909504281473e-8,-0.981339214034013,-0.47967639171183174,0,0,2.0057063351960807e-8,-5.592059269079926,2.2439218992342177e-8,5.375400308218033e-8,down,2.4424965685180217e-7,3.050707176488912e-7,7.178420046521241e-5,2.828669444879695e-7,3,down,"[-0.981, -0.480]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CHGB,3,-0.9836607486730432,0.17392075915647837,-5.65579838452771,1.5512347777897355e-8,-1.3245391727836058,-0.6427823245624809,0,0,2.7082330927157817e-8,-5.6751801967586735,1.3854273988463008e-8,3.3863941803080304e-8,down,1.71518727932391e-7,2.212241552107574e-7,7.655998050005537e-5,3.187463199265858e-7,3,down,"[-1.325, -0.643]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FARSB,3,-0.6229129042768624,0.1105457386448086,-5.634888435440522,1.751717018128318e-8,-0.8395785706650649,-0.4062472378886599,0,0,3.0414427347722454e-8,-5.609260759483668,2.0319267306091552e-8,4.8893739178143324e-8,down,3.406655554882101e-7,4.172492850165674e-7,1.4635646212787692e-5,1.0419143258774513e-6,3,down,"[-0.840, -0.406]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TBX3,3,0.778985197240034,0.13858428108994272,5.621021310017578,1.898318527366371e-8,0.5073649974803711,1.050605396999697,0,0,3.2779707904249906e-8,5.550450568039085,2.849342723518218e-8,6.754792477285916e-8,up,3.0903994522578773e-7,3.814711823880818e-7,3.4023903582368395e-5,2.167046293628487e-7,3,up,"[0.507, 1.051]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
