SYMBOL,k,meta_logFC,meta_se,meta_z,meta_p,ci_lb,ci_ub,tau2,I2,meta_FDR,stouffer_Z,stouffer_P,stouffer_FDR,stouffer_Dir,mv_P,mv_FDR,max_loo_p,min_loo_p,k_studies,direction,ci_95,pass_k,pass_k4,pass_dl,pass_stou,pass_mv,pass_i2,pass_loo,consensus
NAP1L2,4,-0.686779111936723,0.12023391735168756,-5.712024751949776,1.1163984529132543e-8,-0.9224332596661962,-0.4511249642072499,0.01397478644079618,23.718637324694885,3.6006878632505714e-8,-6.747381808964028,1.505367707970226e-11,5.705200906045499e-11,down,6.423032656393642e-10,1.097569342680763e-9,3.131982394289294e-5,5.330697152399382e-10,4,down,"[-0.922, -0.451]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ELMOD1,3,-0.5775601250985477,0.10111749091507016,-5.711772709863298,1.1180535120218746e-8,-0.7757467654991413,-0.37937348469795407,0,0,3.6006878632505714e-8,-5.671982565451758,1.4115434511015348e-8,3.753964532307426e-8,down,1.1377400672384821e-7,1.489692487028164e-7,1.0035771147556533e-4,1.0198381804752515e-6,3,down,"[-0.776, -0.379]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
DISC1,3,0.5654041379624957,0.09904638961615614,5.708478018771405,1.139908960769382e-8,0.37127678151610766,0.7595314944088837,0,0,3.6653816816057336e-8,5.273324470202505,1.3397438966367066e-7,3.142640615136403e-7,up,2.932899026710922e-7,3.642414719400271e-7,0.00254618012353275,9.346386070567694e-8,3,up,"[0.371, 0.760]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TUBB3,3,-0.7305078028729224,0.1279775613937893,-5.708092847816786,1.1424909504281473e-8,-0.981339214034013,-0.47967639171183174,0,0,3.6679972619008944e-8,-5.592059269079926,2.2439218992342177e-8,5.8099234611364504e-8,down,2.4424965685180217e-7,3.0664272900159666e-7,7.178420046521241e-5,2.828669444879695e-7,3,down,"[-0.981, -0.480]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NUP37,3,-0.7082601496192609,0.12410532318271372,-5.706928046724691,1.1503338119635037e-8,-0.9515021133470836,-0.4650181858914382,0.01717590271430381,36.28316237313538,3.6874688191844e-8,-7.228517323827895,4.882955511803948e-13,2.1847754969934668e-12,down,4.7169852130722403e-14,1.4281791725418722e-13,9.308733213057672e-5,4.143131376017717e-7,3,down,"[-0.952, -0.465]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MRPS21,3,-0.3399764593489162,0.05958318407799282,-5.705912911668097,1.157211586067366e-8,-0.4567573542260025,-0.2231955644718299,0,0,3.703621371262259e-8,-5.605885360974372,2.071930729659395e-8,5.3853451683573675e-8,down,1.7780038644670253e-7,2.284745981973117e-7,4.919994595793704e-5,1.2713360052920838e-7,3,down,"[-0.457, -0.223]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GNA13,3,0.4347065394380179,0.07618867642664227,5.705658108611088,1.1589441995897814e-8,0.2853794776120232,0.5840336012640126,0,0,3.703621371262259e-8,5.529095018537763,3.218869725879889e-8,8.172591998835449e-8,up,1.860635033921974e-7,2.383543582677069e-7,5.401087889464779e-4,1.5415937851643534e-07,3,up,"[0.285, 0.584]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CHST11,4,0.3963891170123425,0.06950907991033406,5.702695497101674,1.1792753776302648e-8,0.2601538237895711,0.5326244102351139,0,0,3.762795589546414e-8,5.805292458938385,6.425374961148448e-9,1.7751988499310393e-8,up,2.5182575915421333e-7,3.152001354772712e-7,1.6886941106485128e-5,1.984919256027767e-7,4,up,"[0.260, 0.533]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SLC2A9,3,0.5443964650376019,0.0955521256486874,5.697376812308311,1.2166483014142748e-8,0.3571177401199286,0.7316751899552751,0,0,3.876080763645477e-8,5.712026010711878,1.1163901931064948e-8,3.010142861179597e-8,up,1.269504026349155e-7,1.6559442456906585e-7,1.119623680909413e-5,3.210558531289355e-6,3,up,"[0.357, 0.732]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LTBP1,4,0.3936538381727012,0.06914364228952295,5.693275985149396,1.2462469505891842e-8,0.25813478952531566,0.5291728868200868,0,0,3.9642886127637545e-8,5.512239357027105,3.5429663899766084e-8,8.957025951210733e-8,up,7.057195791862702e-7,8.431235064702329e-7,6.422202237134873e-5,1.0895506821450493e-7,4,up,"[0.258, 0.529]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GNA12,3,0.4226756993492683,0.0742760236576984,5.690607527634655,1.2658816587266251e-8,0.2770973680653344,0.5682540306332022,0,0,4.020579724653936e-8,5.709940295033617,1.1301581356123505e-8,3.0439364788743424e-8,up,1.313730933269013e-7,1.709333723713885e-7,0.00295563349152466,2.4274832591702496e-7,3,up,"[0.277, 0.568]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ATRN,3,-0.3222458799477373,0.05666525369034552,-5.686833799574795,1.2941629356896557e-8,-0.4333077363556399,-0.21118402353983468,0,0,4.1041191569118434e-8,-5.567095052234809,2.590211183059046e-8,6.655027247003101e-8,down,2.42549532675082e-7,3.050622988284537e-7,2.4239604217308764e-5,1.448942711059401e-7,3,down,"[-0.433, -0.211]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TAF3,3,0.35607780436272324,0.06262761932858331,5.685635318413085,1.303272406248897e-8,0.2333299260412154,0.4788256826842311,0,0,4.1266976649774234e-8,5.5942916173611605,2.215243506224739e-8,5.7406941037274615e-8,up,2.454745010086096e-7,3.079940200192719e-7,1.926931843281788e-5,1.995252444564495e-7,3,up,"[0.233, 0.479]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PTPRR,3,-0.723322087069797,0.12723966372365483,-5.6847217754421475,1.3102579166484878e-8,-0.972707245373148,-0.4739369287664459,0,0,4.1424922547697615e-8,-5.348169394772441,8.884829057528456e-8,2.133512847710405e-7,down,2.2668236982715137e-7,2.8667026525701946e-7,0.00176520583625469,1.263788100736161e-7,3,down,"[-0.973, -0.474]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PTAFR,3,0.6164003043012678,0.10847729810252686,5.6822977257294855,1.3289704791376949e-8,0.4037887068801001,0.8290119017224356,0,0,4.1952584075062086e-8,5.570233685735529,2.5439789242845888e-8,6.541028376154638e-8,up,2.2841288375982137e-7,2.8850689459066354e-7,5.950613856391425e-5,1.2096072361722168e-7,3,up,"[0.404, 0.829]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
XRCC3,3,0.534701359318738,0.09411270314385628,5.6815003868438305,1.3351821274416932e-8,0.35024385066907016,0.7191588679684058,0.00112118386817709,3.8624518809019217,4.208461599261507e-8,5.935326311580804,2.9326163935415502e-9,8.452701031423735e-9,up,4.8841198164574575e-8,6.66864022339221e-8,1.4997825252859853e-4,5.215833814631771e-7,3,up,"[0.350, 0.719]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LGMN,3,-0.4185479055566879,0.07368289231864017,-5.680394626023718,1.3438432325246024e-8,-0.5629637207779656,-0.2741320903354102,0.00584607430091365,33.995201657765975,4.224212870842379e-8,-7.395286142340921,1.4110408493464818e-13,6.890761387762679e-13,down,1.6556488431444933e-12,4.023410545660663e-12,6.354763054026946e-5,8.664527595337787e-9,3,down,"[-0.563, -0.274]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TRIOBP,3,0.45786199086036994,0.08060464507585721,5.680342496756546,1.3442528904320009e-8,0.299879789525056,0.6158441921956839,0.00486144823808326,23.55534828321223,4.224212870842379e-8,6.574380312668071,4.8856210432936086e-11,1.7430802332947187e-10,up,1.0906080580859936e-10,2.060037443051321e-10,4.424986626768203e-5,5.080803197933676e-9,3,up,"[0.300, 0.616]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NRXN1,3,-0.5196997610506329,0.0916732047138544,-5.669047598726432,1.4359347396339772e-8,-0.6993759406371549,-0.34002358146411077,0.00296176007663655,10.211341087127074,4.5054896369150824e-8,-6.056663947317718,1.389734931760092e-9,4.15543948061356e-9,down,9.478365548802468e-9,1.4071675123991638e-8,7.846541226748317e-5,4.668343113937109e-7,3,down,"[-0.699, -0.340]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GPER1,3,0.7481090121392433,0.13199683378602858,5.667628462603533,1.4478749569796714e-8,0.48939997184530754,1.0068180524331791,0,0,4.5360916325919006e-8,5.4912689257277485,3.9905618026888536e-8,1.0013297741369557e-7,up,2.054052391140017e-7,2.611958711970813e-7,7.594070437512263e-4,9.905438434752653e-8,3,up,"[0.489, 1.007]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GALNTL6,3,-0.6923064644591639,0.12216521425989828,-5.666968855686926,1.4534574849058356e-8,-0.9317458845721835,-0.4528670443461442,0,0,4.5467131579105625e-8,-5.3492951095666665,8.829746081526577e-8,2.1206300379597517e-7,down,2.28032277571878e-7,2.882016719586075e-7,0.00277197515587866,1.316798407285826e-7,3,down,"[-0.932, -0.453]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ANKRD31,3,-0.6278039184517262,0.11080245572290875,-5.66597476884193,1.4619103763510509e-8,-0.8449727410672214,-0.41063509583623103,0,0,4.566268253843494e-8,-5.556865618709679,2.7466205139280786e-8,7.037590618746603e-8,down,2.907957572912536e-7,3.615769787902038e-7,1.0470289118772068e-4,4.302787903645185e-7,3,down,"[-0.845, -0.411]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MAEL,3,-0.6437056917266494,0.1136270782059976,-5.665072990433302,1.4696196469136622e-8,-0.8664106726789207,-0.42100071077437806,0,0,4.583445334885617e-8,-5.376971909886926,7.574898592052241e-8,1.835272991178476e-7,down,2.9667842214196857e-7,3.680089997143797e-7,9.831365488386212e-4,2.1548506773158305e-7,3,down,"[-0.866, -0.421]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CHGB,3,-0.9836607486730432,0.17392075915647837,-5.65579838452771,1.5512347777897355e-8,-1.3245391727836058,-0.6427823245624809,0,0,4.823479653876929e-8,-5.6751801967586735,1.3854273988463008e-8,3.6871612241335876e-8,down,1.71518727932391e-7,2.209502122557633e-7,7.655998050005537e-5,3.187463199265858e-7,3,down,"[-1.325, -0.643]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
DDX39A,3,0.3358479754501993,0.05940022712904377,5.65398470144883,1.5677017070706556e-8,0.2194256696037745,0.4522702812966241,0,0,4.8673852402163774e-8,5.484278772273754,4.1515965668744064e-8,1.0389903955761338e-07,up,3.333434701309332e-7,4.11275643695155e-7,1.520253693802047e-4,2.0168619720910787e-7,3,up,"[0.219, 0.452]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MIPEP,3,-0.41127017023762935,0.07278927597021373,-5.650147837793114,1.603099061784962e-8,-0.553934529599995,-0.2686058108752637,0,0,4.9698467177010635e-8,-5.435085496439709,5.4770164516593476e-8,1.348469163664199e-7,down,1.8978871577431962e-7,2.4252729298579104e-7,0.01411193458979892,1.192627392550176e-7,3,down,"[-0.554, -0.269]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MID1IP1,3,0.6681945801198448,0.1183514478006057,5.6458504947535175,1.6436663815425862e-8,0.4362300049124854,0.9001591553272041,0,0,5.0809107975815346e-8,5.48426637619313,4.1518876610671483e-8,1.0389903955761338e-07,up,2.1615949399490138e-7,2.740310455656635e-7,7.599893690175959e-4,1.3660160884184148e-7,3,up,"[0.436, 0.900]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
DNALI1,3,0.5000467742559407,0.08874539341346253,5.634622316971829,1.7544240200184834e-8,0.326108999371716,0.6739845491401654,0,0,5.414695561783237e-8,5.582813167064228,2.3665893874260068e-8,6.112552858181508e-8,up,2.485547443313611e-7,3.1167021749893764e-7,1.0948624575401125e-4,2.950931856600587e-7,3,up,"[0.326, 0.674]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
DPP6,3,-0.507752724772556,0.0901962145265801,-5.629423889213503,1.8081253672738825e-8,-0.6845340567865014,-0.33097139275861054,0,0,5.572142662297224e-8,-5.53100938940158,3.183932802127469e-8,8.093612993481617e-8,down,3.558676927935831e-7,4.372450206480399e-7,4.970083464560503e-5,3.1692512777375197e-7,3,down,"[-0.685, -0.331]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ZC2HC1A,3,-0.5642983222720263,0.1002662011522044,-5.6280014180992035,1.8230959105673792e-8,-0.7608164653969953,-0.3677801791470572,0.0085900343711135,27.171580369316,5.6099420156034785e-8,-6.858328151399264,6.9671074674954834e-12,2.7314458960825123e-11,down,1.8183024402060891e-10,3.334358320943792e-10,4.862546396258907e-4,2.4098657842237185e-8,3,down,"[-0.761, -0.368]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MECR,3,-0.4641983096271459,0.08248970094698135,-5.6273486786611135,1.830005771130316e-8,-0.625875152578709,-0.3025214666755829,0.00620724388862529,29.15599285447463,5.622862176776704e-8,-6.856554058430719,7.0541394646140755e-12,2.7641014823992424e-11,down,6.980139610273849e-12,1.5400861225221234e-11,0.00157924153487066,8.079577537651345e-12,3,down,"[-0.626, -0.303]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
BCL7C,3,0.3888062405848445,0.06913212591353259,5.624103634121511,1.8647368357734862e-8,0.2533097636196324,0.5243027175500565,0,0,5.7211008837192454e-8,5.6088774734747915,2.0364312787846785e-8,5.298661649214242e-8,up,1.68365825692968e-7,2.170234446781949e-7,8.036461474675742e-5,3.418063252420018e-6,3,up,"[0.253, 0.524]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
UCHL1,3,-0.7057658716840005,0.12555357732612063,-5.621232677829646,1.8959970596328026e-8,-0.9518463613733616,-0.4596853819946394,0,0,5.806950775454062e-8,-5.3478722633424445,8.899423566877559e-8,2.1363238137171837e-7,down,3.626199544699947e-7,4.447509080844287e-7,9.54302549053223e-4,1.3867526304527986e-7,3,down,"[-0.952, -0.460]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TBX3,3,0.778985197240034,0.13858428108994272,5.621021310017578,1.898318527366371e-8,0.5073649974803711,1.050605396999697,0,0,5.806950775454062e-8,5.550450568039085,2.849342723518218e-8,7.28438948604934e-8,up,3.0903994522578773e-7,3.828846155306355e-7,3.4023903582368395e-5,2.167046293628487e-7,3,up,"[0.507, 1.051]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GJA1,3,0.7280853100028942,0.12962548360821996,5.616837752393343,1.9448388442214863e-8,0.474024030652196,0.9821465893535924,0,0,5.940494496193464e-8,5.5176884286779835,3.43487709750823e-8,8.69714173679249e-8,up,3.765167096409351e-7,4.609773646961626e-7,1.09259730606345e-4,6.368046428714941e-7,3,up,"[0.474, 0.982]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PPM1E,4,-0.6828602087125156,0.12158919260970812,-5.616125858360157,1.9528643917360122e-8,-0.9211706471368472,-0.444549770288184,0.00959283406081979,15.455595452246063,5.9562363947948374e-8,-6.25334053593239,4.0176477095257925e-10,1.2871787940070507e-9,down,7.629210996798657e-9,1.146593015026117e-8,5.147892774442007e-4,1.7603174397629891e-9,4,down,"[-0.921, -0.445]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
DGKB,4,-0.6536328757403235,0.11654075429916652,-5.608620603762457,2.0394555505005476e-8,-0.8820485568978212,-0.4252171945828257,0.01452695140959486,26.667798396251655,6.211205303580228e-8,-6.494600938486774,8.325379548903131e-11,2.8880426760014915e-10,down,3.9393889552367996e-10,6.894761766380694e-10,3.1118154703991096e-5,1.4058274120570838e-8,4,down,"[-0.882, -0.425]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TRIM8,4,0.38154300797382,0.06803256261172681,5.6082410146939425,2.0439326504009753e-8,0.24820163547886917,0.5148843804687707,0.00726060270581842,40.44824112556058,6.215713074679798e-8,7.591626738901124,3.1591395850114537e-14,1.7136044276307088e-13,up,1.096183378287884e-12,2.7524023324080765e-12,6.524438853339608e-5,8.85123515430105e-12,4,up,"[0.248, 0.515]",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
NEDD8,3,-0.3380659518605615,0.06030637027812142,-5.60580831347445,2.072852736028441e-8,-0.45626426564401623,-0.21986763807710671,0,0,6.294431295055618e-8,-5.377945702655602,7.534052868605786e-8,1.827545261272824e-7,down,3.650052645985819e-7,4.4741189053041307e-7,7.794185619645344e-4,2.824043942035424e-7,3,down,"[-0.456, -0.220]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GREM2,3,-0.7430139331578065,0.13255538830137142,-5.605309166825617,2.078835543720624e-8,-1.0028177201852164,-0.48321014613039653,0,0,6.30336976268505e-8,-5.553561418596045,2.799072530253991e-8,7.164540728070088e-8,down,1.8793108149762274e-7,2.4059818705312936e-7,4.768159142609537e-4,6.762478601552102e-8,3,down,"[-1.003, -0.483]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ENPP5,3,-0.5592065776083269,0.09978798139023937,-5.603947187000869,2.0952457362226435e-8,-0.7547874272231492,-0.3636257279935047,0,0,6.338477671203853e-8,-5.439944266806499,5.3297241820218265e-8,1.3141736972906625e-7,down,3.5240826934367746e-7,4.335081557644051e-7,2.0237127602386063e-4,1.8408737036443258e-7,3,down,"[-0.755, -0.364]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SCPEP1,3,-0.3460749615702372,0.06175673807016991,-5.603841335936755,2.0965263656923057e-8,-0.4671159439904438,-0.22503397915003057,0,0,6.338477671203853e-8,-5.4673355708702704,4.5685066711339126e-8,1.1382407053968809e-7,down,3.572262213523028e-7,4.386543416723955e-7,3.044848886337521e-4,3.037934301073113e-7,3,down,"[-0.467, -0.225]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ADAMTSL5,3,1.0310239068452902,0.1842166995490036,5.596799363843922,2.1834514263227778e-8,0.6699658103784072,1.3920820033121732,0,0,6.591671409306318e-8,5.641485274563447,1.685894610163119e-8,4.435744054345936e-8,up,3.2416047193169413e-7,4.0089971305088467e-7,5.76678064039627e-6,3.049032261176116e-6,3,up,"[0.670, 1.392]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
GTPBP4,3,-0.3785442550657656,0.06764599047202204,-5.595959973744921,2.194043202411137e-8,-0.5111279600894685,-0.2459605500420628,0,0,6.614019770059153e-8,-5.430055963426468,5.6336382882200615e-8,1.385214239451728e-7,down,4.293850407856785e-7,5.229269375158527e-7,2.3079012591986308e-4,2.742747256789483e-7,3,down,"[-0.511, -0.246]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FAM47E,3,-0.49983216691693994,0.08942391978444339,-5.589468322589602,2.2776591028451997e-8,-0.6750998290508478,-0.3245645047830321,0.0060559759635752004,22.822425530816023,6.849937648563956e-8,-6.613277379258689,3.75903139841236e-11,1.3558544853771184e-10,down,2.4341114682590905e-10,4.3860531582705066e-10,1.9519305408910627e-4,1.5980409614130558e-7,3,down,"[-0.675, -0.325]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TTC39C,3,-0.5110919665247955,0.09143994522386008,-5.589373060904159,2.278908860901219e-8,-0.6903109659118766,-0.3318729671377144,0,0,6.849937648563956e-8,-5.506326132312323,3.6639947978821945e-8,9.239313169156739e-8,down,3.894475765509381e-7,4.7596598336278467e-7,6.0573522167312926e-5,3.2034957412732993e-7,3,down,"[-0.690, -0.332]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NBEA,4,-0.46865663601636265,0.08385625033571896,-5.588809828010354,2.2863116448080513e-8,-0.6330118665529466,-0.3043014054797787,0,0,6.862243634344282e-8,-5.5312120034775285,3.18025673134076e-8,8.085657884151344e-8,down,1.1364266921501977e-6,1.3338703789018169e-6,1.831077434724316e-5,2.800362816508618e-7,4,down,"[-0.633, -0.304]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
VAT1,3,0.5153637160561059,0.09223096290055675,5.587751660055528,2.3002827185780767e-8,0.3345943505115648,0.696133081600647,0.01159032098626418,45.33171623231931,6.894199939784582e-8,8.006678135666235,1.1784839661790602e-15,7.827631265253999e-15,up,2.053713946912417e-14,6.453640493782354e-14,0.00120469125570399,2.073324690252617e-10,3,up,"[0.335, 0.696]",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ANKRD42,3,-0.3968520900216107,0.07107151822461995,-5.583841459068998,2.3526318740533947e-8,-0.5361497060684479,-0.2575544739747736,0,0,7.040921366214632e-8,-5.456196084607721,4.864427393864345e-8,1.2079001176773777e-7,down,4.4052834670825636e-7,5.352406508921638e-7,1.9495093938707268e-4,4.99684115846222e-7,3,down,"[-0.536, -0.258]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CDH20,3,0.3546133127364397,0.06352926531983537,5.581889086095269,2.3792009345393535e-8,0.2300982407452729,0.4791283847276065,0,0,7.110176856245848e-8,5.63292113471919,1.7718249668544997e-8,4.6469565442751357e-8,up,2.3119380530308727e-7,2.918417237970803e-7,6.657209871886941e-5,1.0381256137224978e-6,3,up,"[0.230, 0.479]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CREG2,3,-0.716907863584973,0.128570999075983,-5.575968676740968,2.4615622001524297e-8,-0.9689023912302324,-0.46491333593971385,0,0,7.339713564543805e-8,-5.512315960878363,3.541424237769571e-8,8.954657662408118e-8,down,2.2634163045191946e-7,2.864139972893721e-7,3.2748875746156403e-4,7.188093592612845e-7,3,down,"[-0.969, -0.465]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SGF29,3,0.38328323117031377,0.06873973982276536,5.575860952609792,2.4630861335209682e-8,0.24855581681103991,0.5180106455295876,0.00637149999935542,44.91432599033318,7.339713564543805e-8,7.532650715396647,4.9720483811764614e-14,2.621045604218183e-13,up,1.1544653673089472e-13,3.320889281274281e-13,0.00103131162225271,9.079057644260901e-8,3,up,"[0.249, 0.518]",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
ZNF524,3,0.4263743065198612,0.07649444213455109,5.57392530257144,2.4906256132677673e-8,0.27644795491865787,0.5763006581210646,0.00302808258296544,16.981492578280587,7.411129873626039e-8,6.210672620227006,5.275828532013192e-10,1.663612356545281e-9,up,7.143160582390458e-9,1.0805919072120944e-8,1.6776326054949338e-4,6.167297722080267e-6,3,up,"[0.276, 0.576]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PSMD13,3,-0.3928195735677986,0.07047866018778301,-5.573595929905194,2.4953414217825555e-8,-0.5309552092144902,-0.254683937921107,0.00428155973419462,25.991749317551182,7.414524511141863e-8,-6.769918075430329,1.2885533927727428e-11,4.912443759251137e-11,down,4.8259101013927125e-11,9.47816055898531e-11,1.2302999223329287e-4,6.413972934564712e-8,3,down,"[-0.531, -0.255]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
POLR3A,3,-0.3555984324160608,0.0638298066852188,-5.571040410160093,2.5322258071279536e-8,-0.4807025546592436,-0.230494310172878,0,0,7.513356686671498e-8,-5.464069001413136,4.653425158725495e-8,1.1578379301575697e-7,down,5.051454548170345e-7,6.11600509801827e-7,1.315192048227791e-4,7.346102381743784e-7,3,down,"[-0.481, -0.230]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FKTN,3,-0.5544443429239128,0.09955918943128864,-5.568992135141536,2.5621704963012594e-8,-0.7495767685392393,-0.35931191730858625,0.00395095730223188,12.848189386318245,7.591345156184019e-8,-5.928659492129992,3.054176738618646e-9,8.780832326073278e-9,down,1.3546839279686733e-8,1.9716592748119496e-8,5.02274367108166e-4,9.383253906724783e-9,3,down,"[-0.750, -0.359]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TCF3,4,0.4613530232281856,0.08290540276953641,5.564812519042604,2.6243440582892145e-8,0.298861419676107,0.6238446267802642,0.01415181778104639,54.07343629787351,7.764464446350685e-8,8.574962807448028,9.911882160032129e-18,6.851241164074546e-16,up,1.96270685455582e-16,8.206963742638651e-16,4.044586630872e-5,2.361726742000085e-11,4,up,"[0.299, 0.624]",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
SYNE2,3,0.46024144275798,0.08280752622366445,5.557966331645513,2.7293601489257895e-8,0.29794167371074154,0.6225412118052184,0,0,8.063665169333457e-8,5.553728581092783,2.7963957514612344e-8,7.158927995087327e-8,up,4.00456043986276e-7,4.885563736632568e-7,4.841445159491336e-5,1.3963719301560526e-6,3,up,"[0.298, 0.623]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
STARD10,4,0.43229556177094947,0.077811240423707,5.555695544974767,2.7650846620297614e-8,0.2797883329480966,0.5848027905938024,0.00644482032195143,26.370409961539465,8.157589742602738e-8,6.702436837477414,2.0497218439596077e-11,7.637150003992574e-11,up,8.357040869657746e-10,1.4125919122795572e-9,8.090709483891892e-5,1.2285069487300619e-9,4,up,"[0.280, 0.585]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PAK3,4,-0.6424049835721755,0.1156599976025628,-5.554253820578853,2.7880012269580057e-8,-0.8690944133251876,-0.41571555381916336,0.01845894887231968,34.47997868889891,8.213514978282532e-8,-6.969474606226801,3.1812678705871096e-12,1.2952742731000422e-11,down,1.4124368360528759e-10,2.6319802317822685e-10,5.5298855948052906e-5,4.230850083045168e-11,4,down,"[-0.869, -0.416]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
DYNC1LI1,4,-0.3803521863087061,0.06850191905093689,-5.552431108183735,2.8172375821958343e-8,-0.5146134805204206,-0.24609089209699156,0.00860825082042538,47.1096202163801,8.287873397835689e-8,-7.78810188357972,6.802332237656003e-15,4.0703923325003076e-14,down,2.760089697313408e-15,9.718889698179981e-15,2.315718466074652e-5,4.363753054132769e-12,4,down,"[-0.515, -0.246]",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PIP5K1B,3,-0.4802524704462418,0.08656330128173459,-5.5479916238774285,2.8896971692020513e-8,-0.6499134233413315,-0.3105915175511521,0,0,8.488997066466082e-8,-5.443391715459071,5.2275516644274266e-8,1.2909172657798078e-7,down,4.72886540994684e-7,5.735477696040788e-7,5.932750406883991e-5,2.911953775365904e-7,3,down,"[-0.650, -0.311]",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
