"","01.CA3","02.CA3","03.CA3","04.CA3","05.CA3","06.CA3","07.CA3","08.CA3","09.CA3","10.CA3","11.CA3","12.CA3","13.CA3","14.CA3","15.CA3","16.CA3","17.CA3","18.CA3","19.CA3","20.CA3","21.CA3","22.CA3","23.CA3","24.CA3","25.CA3","26.CA3","27.CA3","28.CA3"
"STARD7",6.7367742372411,6.98601119836924,7.13490453227486,6.90225342247559,7.59230356707306,7.1094157258069,6.49769863939503,7.04673261716588,6.53013310418085,6.75080744706985,6.72991574211732,7.24025243508175,7.09789572576514,6.87998510679622,6.76114571401576,6.93608013450826,6.79615052443318,6.59719122848954,6.72799408780727,6.65104693797061,6.8932717751244,6.71031694472674,6.49652774614194,6.26119010653916,6.54082007400384,6.99369297902262,6.73625079992503,6.50078287672535
"NOA1",3.31751065412276,3.31405350371245,3.6570397758288,3.47091332249996,3.43725574253291,3.82102227643684,3.81267840507296,3.08502472714652,3.92857333807919,3.48563532705114,3.35119864861043,3.61385758950302,3.34639267268835,3.7565560685498,3.93181868467895,3.58240888545867,3.57572432307099,3.28431045372931,3.63601361736371,3.88527623987205,3.90399682848209,3.86345014294452,3.56920503190623,4.11945540418451,4.22707059231353,3.70459865382026,3.63764844539398,3.67746723737115
"REST",4.77015664411046,4.09384602874504,5.16838568643196,4.49873086135513,5.68972357285491,4.32422653019342,4.89568229773404,4.82664213708355,4.86223270952905,4.63193888850586,5.30468467320622,5.10069875278835,5.43222229340832,3.55577582535958,4.77781830148601,4.69473732122864,4.66565969397092,4.36599871353812,5.02664353872176,4.6598902543098,5.61969663672924,5.16041811248934,5.26481246852791,4.49477302458433,3.69820880694832,4.88149033437311,4.74580158186965,4.6528539586032
"SSH1",6.68359979257367,6.91784661983724,5.04414328370213,6.49359122845329,6.95621749640142,6.54910774624509,6.13011301570626,6.79224748936761,6.4318341851328,6.56756265121303,6.40614987228003,6.34769338947001,6.23696740495884,7.19578681422326,6.7133190544108,7.04910861101604,6.11408413041871,6.41017301944135,7.0013633450959,6.61557164461064,5.39553793605889,6.70257290009437,6.06589726304506,6.96815148067627,6.43607403279708,6.48465316866612,6.47077401261251,7.11669822043515
"GSTP1",4.91915192550241,5.31268491782266,5.73047249870242,5.89948108442734,5.6326626830986,5.40097342988331,5.24519536365283,5.26505722646033,6.04152253254689,4.87529555394247,5.34338309423471,5.13289648249077,5.43222229340832,5.44254200049286,6.94777572679383,6.186226981013,6.57980858223165,6.40033377481528,6.21745730750453,6.59961427680421,5.80568269120555,6.26088451940168,6.04377468395055,6.25461177844389,6.36431726961692,6.81085959739387,6.22610319226297,6.48813285025037
"APLP2",7.67122547767983,7.69490685936594,6.52715197804265,8.08744879156108,7.0572458247604,7.52910795914444,7.38419526920624,7.42329258628395,6.97093574699117,7.771180874592,7.15043061889749,7.14535892929473,6.96126978715108,7.625465318228,7.49550408570059,7.1880990570006,8.01667925862452,7.4859692302476,6.9349859442374,6.8522950747401,6.81272190507435,6.60070466384021,6.62660738667847,7.38558871962228,8.25657428723349,7.30054904848686,7.27506390006535,7.85395580550733
"FAM234B",5.73910538333653,5.43965173238132,3.76198102365703,5.31051691832625,5.38740710746528,6.07603169681213,5.39000320234367,5.14514570381894,5.10416207722509,5.77657309265895,4.51048833145621,5.04860416911443,4.62761389250566,6.91876732307621,4.85763177005133,4.78453910463952,6.07621939352852,4.99394483589414,4.97642737080626,4.4880585128875,4.37018113150051,4.62870827002291,3.92089827893117,4.52569983042924,6.63701229995203,4.6591524631672,4.80676425012032,4.97970089173932
"SLCO1A2",7.43755225144418,5.86316887007501,7.75575510022048,6.54757589979944,7.13377918443711,6.07430269594607,8.25635710844182,6.74470750838777,5.93865335524265,6.53539892551896,7.2366569457017,8.00382041402762,8.22914208514127,5.96440003041738,7.15678435775927,5.15438203032031,6.53340400583915,4.7925722662001,6.31665771340702,5.75805172214881,6.61405424890717,6.29733187602529,6.15704423267392,4.37857117727526,5.45509333731958,8.00533357586916,6.93689393810489,7.19450321178514
"WBP11",5.3380266541567,5.20239777359282,4.76402470148203,5.08856983610911,4.95877749524954,5.3273953118822,5.37169042495176,5.21147392040029,5.12573003997245,5.30677350608689,5.39165999495787,5.00453620242848,4.88251770507596,5.46447048241574,5.10879226660154,5.50798832786643,5.8216273835518,5.87316553353638,5.45417958495667,6.03656662338028,5.58093621209899,5.66691813995692,5.85703416948283,6.15215826964066,6.12129455379362,5.4454777161965,5.50526191521257,5.7368684905131
"EIF3I",4.71142488910168,4.71238522977136,4.90279431249687,4.85162817434617,4.00777480857878,5.3039796394547,4.43346437242257,4.53648091304006,4.78977570359644,4.53301901839549,4.25613159387299,4.12909095840344,4.06052678389116,5.03964893460227,4.92833986301834,4.60935765510446,5.52051855336518,4.86720202206414,4.12516012448863,4.95480911283114,4.82978864886696,4.39883823143405,4.546864691486,4.56451288834487,5.49864354995377,5.04226480152992,4.56444523698103,4.62790924337224
"NKAIN1",1.29191697433358,2.27104414898526,2.85597657202644,1.5374920939831,2.82358145484629,2.36851978856222,1.76471438800552,3.08502472714652,2.89841155268384,1.78003697167572,-0.249743134031234,2.38343819152424,2.83408643162577,1.86630070264947,2.00953820047299,1.9402333887467,1.4476262880223,2.73166172493347,1.31585767625677,2.15211959837532,0.325171070388815,3.13133406308868,1.22082343001853,2.42693015868905,3.2093218033723,0.856752988767627,-0.313100116987455,3.64468155710798
"COL16A1",6.35949744508245,6.96926960494546,7.46299032794164,5.79570495897769,5.88560487581898,5.87618770101506,6.91846282019475,6.50965388477631,5.78785735925311,6.68740384347698,7.24689946493913,7.03163417744678,6.32752048150288,5.86298584906558,6.27361796600056,7.21299830386677,6.36369488213307,7.4859692302476,6.71784129206021,7.75771694772047,7.15816506763612,6.76339167318613,8.67237845140044,7.06381917479728,4.74382703370927,7.16133830990722,7.50593047747001,6.20860799563127
"TXLNA",5.36252461172588,5.93390292400305,5.89424618364681,5.73951267169437,6.13196292236739,5.68096298296302,5.68730027748296,6.05895678174032,5.93254757376663,5.8862957207833,5.84125722661533,6.19158303206012,6.02961430131803,5.81569084441177,6.33811036733818,6.19142064866649,5.45440916318263,6.2147744680012,6.55771986176777,6.66644841255113,6.16266219236639,6.32112841481123,5.74984144037259,6.10027030580851,5.38835739616948,6.11208268323204,6.34445034138318,5.81445928600909
"NCOA1",7.66138605292026,7.32226483275093,7.1857225644663,7.49542836742578,7.61457659189796,7.79257254206262,7.63894366846112,7.32027213792287,7.31867787729979,7.76277147386431,7.40421766253082,6.979467829852,7.1692824138552,7.70297381532172,7.39029640954939,7.583333391475,7.73949714319362,7.14717465810495,7.66214933054296,7.50526207777353,7.57129159671647,7.38639865420276,7.1137009979407,7.23799793700056,8.16544212178755,7.29748808027572,7.47956761237146,7.59011650206419
"AGBL5",3.55467384037892,3.85956823484156,4.60716230283852,3.8401079351039,4.60544297509699,2.89270152681329,3.90288894420346,3.45143358849467,4.23677213279397,3.856763744737,3.91811688581989,3.98533892198299,3.71177641807749,3.24165251096661,4.54049250726608,4.17843491429412,3.58474213916227,3.96607704272072,4.60444746060472,4.38599059380679,4.63452522627147,4.47960016624379,4.86428290305359,4.3142325446953,3.5611487165931,4.44126821541296,4.14966303811095,4.27313355471655
"EFR3B",7.48374855743351,7.58518878545235,6.68933834064806,7.13889969886046,8.99360518280605,8.33882952376918,8.04396937125424,7.41960535242616,6.80706177198255,7.18102623539275,7.37916060229618,7.03528914892699,6.85432335582789,9.10991457651187,8.41481896369645,7.77886975117227,7.79397327885202,7.54885976180838,8.10199176678213,8.27259719549446,7.21109848595361,8.43986099194035,8.09268600256556,8.76440475808593,8.34959264829585,8.24153684633482,7.0246013579598,8.44710819966804
"KIF3C",7.53314348696907,8.12154386479109,5.96965080051178,7.47999595950739,7.81381557256207,7.56464089518519,7.63730204887484,7.49582534243398,6.94993037227263,7.7985407707595,7.08668844896752,7.08727131763482,6.46330711870194,8.25697194285367,7.04075544935491,8.44854177395209,7.04879788112807,7.40865727099296,8.28676031720597,7.6795734610109,7.27551298777445,8.14359211675111,7.00257924188943,7.93189335011691,7.71727284248687,7.8112459273828,7.21832608219803,7.78228911694791
"RAB10",6.59923629084727,6.19376854969844,6.20134616763011,6.45920960719687,5.88560487581898,7.04290079207465,6.00160401578956,6.41208294118874,6.15862069630587,5.9933430781239,6.38245453001308,6.53919536309572,6.39421996668815,6.15665786315806,6.03127132216654,5.79631382813805,6.54500145124434,6.17859923238768,5.75156456279406,6.00247951135094,6.17510804672606,6.29561700878245,5.86246117676896,5.59596700449401,6.64720742482604,6.31702748587919,6.28141185326129,5.7153213780475
"HADHA",6.30997273552651,6.13117724975368,6.63267068930625,6.57382913340847,6.43701963659131,6.54661585017864,6.27509971053561,6.00289187634245,6.46393974735563,6.24278730183818,6.49722119583948,6.40814114328713,6.5841441802706,5.88532562775822,6.40339307218909,6.01713417357677,6.73417949498429,6.6166359118413,6.18096797604127,6.38806059891807,6.50095067367688,6.06542106483722,6.34968755029179,5.71766719115224,6.66116900310271,6.55913273481966,6.16369139697674,6.03289212005778
"MAPRE3",6.19190541556688,6.10842146195933,5.26397587162988,6.00992840584139,5.74461321737509,6.486781897938,5.90667562536389,6.16318245361682,5.77084696025457,5.82489393212278,5.20012900532281,5.39048908543185,4.53605698668285,7.04452597130529,5.50224144770951,6.41212352792705,6.68837525871667,6.69042792649356,5.98747562422009,6.40941562755085,5.99026394111334,6.01002751795758,6.07371668641783,6.74978136665969,7.16851050094832,6.01255697246044,5.86795842497282,6.5403105341547
"CAD",4.97014521710509,5.45175484252157,5.69816556578389,5.57188044008122,5.6326626830986,4.86204666898909,5.16846532235217,5.07186675150409,5.59258517778978,5.24560779175558,5.06110588416563,5.4682583783848,5.26713097327211,5.1297318012915,5.6999657257534,5.71690162717767,5.4605458636265,6.02757255118401,5.51407700667846,5.61665279415664,5.11460212956643,5.58785207247113,5.67779272163331,5.66506182256198,5.25122280161327,5.89597179431514,6.06075290734394,5.66307489165812
"CD59",5.3694482952193,5.79829733290483,5.24280027499912,6.97126502508695,7.19418405607897,6.90087353522944,5.35047288293806,6.80134367826175,5.03175250615371,5.64279624085089,6.74651105194994,5.4261905311256,5.20053522214519,6.54037426200158,5.84278567430563,6.26387895187499,5.5415126287953,5.77965932770953,4.67436668479541,4.00743381904561,4.69454551247826,6.302464281253,4.58237793268317,4.43085649206108,6.74628546942174,5.29644600458855,5.21218272177652,5.57446346510315
"CD82",3.96440779649917,5.00298507931168,5.03678023718032,4.37069315986399,4.62019552023008,4.28888043820087,4.31250007905026,5.59822492474098,4.93733541824391,4.36541006466888,4.27912710545635,4.87455281461101,4.70171678666216,3.90388895341718,5.32264309004851,5.08909709880462,5.2356950534894,4.96024666189355,5.03484555907142,4.22888387348815,4.99052363072808,4.62870827002291,5.13928396261643,3.99237194971037,4.33191528392391,6.07681066094058,4.95587214244516,4.61103655160038
"BCORL1",4.00053511972402,4.25446985039834,4.68144240505276,3.49697251142959,4.83777031759425,4.10465355465218,4.08091014881847,4.26123511043309,4.196573966696,4.13338822937365,4.27912710545635,4.23882813579296,4.01280702540588,4.58804481666397,4.78871868361847,5.32791175918851,3.88769775024758,4.46200079070643,4.58781941282452,4.62712228400993,4.81713846293459,4.9144586286153,4.93810141534928,4.76296859214902,4.50633118985939,4.06288981433445,4.86525497546151,4.50543372342762
"ATRX",7.25425885251123,6.84400699672515,7.20829254672345,7.09158458791304,7.20645624841069,7.17783749436122,7.43169098151378,7.1825976586591,7.25526920372466,7.44492859138309,7.17974908753382,7.4317537454709,7.19623581646448,7.18081297394954,6.21421550986267,6.32816364000546,6.76425796758571,6.7021251292006,7.042621638877,6.81058528414612,7.21953467338885,6.81817088392378,6.94832080297895,6.91324133764223,6.59850111361333,6.18941749122912,6.33576726726797,6.29697584904311
"AK6",2.3281097177822,1.39667114415654,1.89247295784035,2.1762219821307,1.93604289823812,2.43470017903419,1.52062879155022,2.59266224668839,1.34162042906186,1.38560315027001,1.15225302664083,1.4481725706561,1.23486605563222,1.68800782831235,0.708333110202862,0.93495075283059,2.01290356855338,0.974745911194408,1.73370459055626,1.0429683730192,1.45546851064879,-0.284637971651524,1.57828078784715,1.01977696461528,2.20505423853027,1.90645889322654,1.66991298079073,1.28998033029082
"MYNN",3.7792466131134,3.31405350371245,3.59822959295864,3.96671785989943,3.73706294322604,4.12483992839586,4.15620714445165,4.15879531204463,3.98866048062621,3.9433582344454,4.14785963463779,4.05900465531229,3.90191315650649,2.58674476407974,3.69742284313435,3.34205194017486,3.80908108996472,3.30746830941116,3.43996182492981,3.25612069103151,3.69172217367646,3.6000208452613,2.69628070185687,3.61901326416946,3.6293479290086,3.21650751370983,3.94222563917545,3.90906548521128
"MECOM",3.74770939756223,4.21240665379202,3.68242736431181,3.66728844254506,5.0596328293735,3.61762605777858,3.45336928971929,3.24024377402881,4.2466490723288,4.5606767492924,4.51048833145621,4.58645344485776,4.78929396882918,3.56318514193217,5.78407792640404,3.6643790933217,2.99294602833572,2.94358251001166,4.37818408230278,3.29835842711679,4.18566860295552,3.79712369442653,3.31852502820001,3.69094183792684,2.5075288125402,3.71931264676118,4.34403726771452,3.90214682913874
"SCAMP1",6.79963856027036,5.83109769360143,4.71873040681905,6.63084065317325,5.25188034737732,6.38584449016315,6.16395274102111,6.16141734103966,5.70072583759564,5.32570379196661,6.08257498353799,5.91435682177706,4.91403294851773,5.80635513575698,5.1558585157838,4.78453910463952,6.27803049056392,5.67670883206566,5.05514889352191,3.17682931731858,3.83036907128327,5.133791424194,3.92781737541519,3.96684288422666,5.7758742401195,5.0968100998302,4.53440412869784,5.14998263775427
"PREP",4.31218177795093,3.94766995438269,4.06676414919163,4.03055324656514,3.53391427394062,4.20287417249315,3.96004051406702,3.17175219012732,3.67426817102821,4.00505516188292,3.67971379135223,3.64608654937268,4.13373995154923,4.30836287751187,4.07226341187154,3.83337439352957,4.31636418142437,4.15665961276276,3.55848495551096,3.52870323759305,2.91106406629012,3.81638729142798,3.54240656001494,3.76686936213068,4.50633118985939,3.62087453490915,3.7595208990753,3.93641301304466
"HACE1",5.32383875481167,4.62956919932303,4.62363863746313,5.31784532788198,4.05196913059253,5.4417755970103,5.2043869147331,4.92978511706233,5.1679221112803,5.33907494462432,4.87741585839616,5.24235527184874,5.2047887411753,4.9772335068855,4.31023953323401,4.4738394304692,4.9343610413825,4.88013182586935,3.96269763813583,3.83451058950779,4.55295014519641,4.04588768097308,4.17464416980672,4.35907851496835,5.00770959694587,4.51480274734525,4.63338162085054,4.79782360284162
"SEH1L",5.67627967859269,4.99473647119257,3.97728543473326,5.30315109275283,4.38130424201635,5.75190298897648,4.92826872112448,4.58469326705242,4.70634666021319,4.71223037227022,4.71826149031257,4.62900145278862,4.33342054163872,5.70449997285169,4.08115761856041,4.03172288132299,4.88411076025919,4.28275753320085,3.82759196308829,4.00743381904561,4.30372337670873,3.58886191796246,3.54240656001494,3.62718472569873,5.43841700205511,4.14146903593275,4.05232186231628,3.79417645864437
"WDR47",6.72872003832755,6.11984422158485,5.43988804314669,6.02343841386014,5.17403245503715,7.33555285167842,6.19255250924174,6.37752891946364,5.95078793800853,6.44800754248382,5.58859881670651,5.66667630211754,5.50646282306478,7.07140461417372,5.25351075346868,5.20319236398361,6.67365893677952,5.7132940319918,5.07118831034742,5.48752024596124,5.46611117440639,5.45895088741992,5.01808475017715,5.17610126767536,7.09131647489362,5.19218908326879,4.96716075870798,5.3864806643424
"WDFY1",5.45980457063251,5.35840521645752,5.24066551983905,5.17987663698375,4.57547745829974,5.65805930036915,5.18053883857354,5.3480966107486,4.64044788210804,5.38878427989198,5.10036907477679,5.58258020656328,5.25076800937425,4.83756911660901,4.87307796386946,4.70445772027629,5.22564105399321,4.96753425618149,4.82385217668955,4.43603640707009,5.07264392645495,4.78354897968396,4.50583866339969,4.59399506029373,5.27145041991638,5.03346069674975,5.18101174840489,4.72520019836126
"OVGP1",1.55744814303293,2.56647867317798,1.70699880129069,3.11481811515231,1.21743716569662,2.12303004424138,3.58636688018682,2.09746914584908,2.49640998265667,3.19929797680315,2.36155395937405,1.5333472536112,1.73585714961693,2.06726539817661,0.613426355386984,2.67271955365888,2.72579586527525,2.97284731962149,-0.465995723639306,2.46556540099813,2.54742000815426,1.42735732367653,0.74455408886718,3.81057896070709,3.06613839221567,1.38562754853072,2.37665120454036,2.80180119703445
"SLC25A24",3.64873755399348,3.70635759883275,3.46559523777276,3.57243955190011,3.36902051204108,3.26427865290619,3.39238964133005,2.94429806516528,3.45325966500382,3.46626796051141,3.91811688581989,3.60732449085471,3.91235411770078,2.89929512763837,3.67409788389515,2.8230584079841,2.97933344875963,2.90361580178915,3.28354769495275,2.43560022700045,2.78681442531464,2.64151229798325,2.9619881736187,2.55237779940502,3.10046439730065,3.47243704369651,3.13575470468723,3.21303136426802
"MAP3K4",5.9888284717392,5.77440336252545,6.10254050229687,6.20038664448337,6.13710084389072,5.2559763512411,6.69155358675265,5.36353196951758,6.54221322200566,6.27375412708558,6.02931808302818,5.60734587300388,6.27184768150345,6.17490907119425,5.37782589508729,5.61235601203051,5.7290878722673,5.76160629095368,5.64039212919735,5.83754335261869,6.34995618160088,5.72668316569233,5.80349297197884,6.23067829505765,5.70606831885551,5.20531412692971,5.86795842497282,5.96811544582791
"PILRA",2.43757570355342,2.37638902660533,1.97697267542598,2.26988065269837,-0.801086565009923,2.17558370060065,2.40245448845969,2.12671064951022,2.1202235551308,2.57861252716578,1.5802135992691,2.52880517819743,2.27823115230385,2.24362820617099,1.4741560320235,1.97277203892833,3.12244200498422,2.46953765636933,2.58989915470768,2.68521220491074,0.857128372208318,2.27453385127233,2.28668737289684,2.42693015868905,2.10716055813149,2.32727055379272,3.04278276080472,2.8742970493315
"ABCB1",5.25447257648931,5.21665362077059,5.01446290475185,5.02730480215626,5.71055268359755,6.21590376557934,4.7248291251888,5.74922585909102,4.11265292650866,5.65139673614225,5.96695584805137,5.32828837163444,5.94823455725827,5.0763597738333,6.5987600780356,5.46288632121733,4.4531375031362,3.30746830941116,4.65321173022897,4.01251740747324,3.93359958144669,4.11752511764502,4.05965626453691,4.92750524616272,4.32225197921455,5.37055696437655,5.03578118141305,5.6173387180516
"ZNF213",4.10378678748396,3.96466260281636,4.18693768179668,3.72355086731392,4.75997382897888,3.71848452682312,3.78130961770461,3.34348587076355,4.18634694599092,3.59667783078014,3.82742646275903,3.62036123699105,4.14263578181037,4.29951776825977,4.82623422702279,5.35901627037402,3.96225084170241,3.8914122038452,5.27535585725495,4.52410119122552,4.27625871662746,5.36395804229427,5.00832599421011,4.4401626327545,4.04518143674765,5.52509784520157,4.45644506526002,5.08426156426513
"AKR1B1",4.92386288056191,4.48394740709349,4.40087100949689,4.93023447396191,4.09484978264517,5.03557046885109,4.20430686023696,4.78139003023377,4.76936637341133,4.91868985795241,4.43058384930024,4.43972913308038,4.73738810714101,5.34490104283079,4.95277578705827,4.77072624515527,5.42959794909129,4.98678976601172,4.34558547465279,4.4880585128875,4.63812580539812,4.47354570988041,4.29725892223653,4.94395376573853,5.68076852761868,4.77636033570903,5.01689415294647,4.91243377834106
"CPNE3",5.91029417046842,5.28589341617379,5.73047249870242,6.13551066104114,5.93953386677497,5.89394029299705,5.57287563897334,5.80907448776029,6.04152253254689,5.82108726781345,5.58398925250256,5.86454941839006,5.91227300969901,5.31009442272245,5.63198606158755,5.02071728638427,6.02496421333876,5.13222700528073,5.57440260153739,4.76904965219545,5.57906424570927,5.30721567578254,4.86788505369426,4.49477302458433,5.80652097068664,5.40281789688404,5.33490273427668,5.27307231398028
"RRN3",4.99274125198388,4.58630742070044,3.85422946527473,5.17584931907625,4.54487631674355,4.96267497222101,4.73305026618787,4.60561446676669,4.66275027423905,4.57882499241478,4.64933485776012,4.78765586739427,4.71966269288715,4.38143416193752,4.10751590004907,3.86838453357817,4.3537717991183,4.23926371386341,4.29867338873078,3.92894882348824,4.06780462848871,4.10973881888449,3.94155680615692,4.09019714234094,4.60726194610031,4.15776470590871,4.01473642567819,3.92962457698767
"CTTN",6.36470421443915,6.81150214257422,6.67439055104891,6.60710981242067,6.66399117777791,6.84416941946573,6.90306158589205,7.04481902384231,6.68887979769929,7.14493788745524,6.74444704784849,7.12834801874847,6.86511316757503,6.41903619376983,6.89705007753588,6.60220082194201,6.60274035551782,7.52394917531454,6.04951069317412,7.21513371385653,7.13350500633213,7.02377950494835,7.38341886936675,7.05096861556745,6.47529682244938,6.65791163610173,7.0178319625406,6.73781811189752
"MTIF2",3.7792466131134,3.78499578553982,4.11883334473011,3.89992663616905,3.7638826936634,3.58884981113422,3.86598424955405,3.77142137400029,4.14469809236361,3.52360710149623,3.81174124065042,3.9392636070509,4.09759774105404,3.30489353990821,3.06964399998176,3.29135459508451,3.68458746024773,3.06631945936121,3.22739976078897,3.3714034249192,3.78561774492565,3.90902611111309,3.81292075464863,2.91474437966853,3.67940813398387,3.79766180712608,3.93073943239691,2.94332360194775
"DDHD2",6.13209542962975,6.02177121986716,6.67043104493918,6.33469170321996,6.47809045617441,6.53031275921197,6.46228499924207,5.72552948538725,5.97178092081504,6.05460377707832,6.59667859925835,6.3179935891125,6.6819725480367,5.85092832940747,5.91171652470632,5.41040190830967,6.08021032758836,5.93890339340626,5.56593756577902,5.71971233686481,6.41960382240441,5.8298140805772,6.06903011998988,5.49911317727878,5.99621871513586,5.60253827523672,5.8173972055973,5.64867913927593
"TTC39A",2.74497382084336,3.02101913594339,-1.50041964457675,2.66415803506936,0.655100723224438,2.74402541480927,1.17931752344231,2.23808729747625,1.48201937924382,2.16348058884285,2.12819514779347,1.08417271463712,0.342374128111309,3.17551169105592,0.881248728644341,2.6527759174339,1.48663805773406,2.89344869774588,2.54466359738392,2.65951677232487,2.06005800219689,1.61506487309722,1.17503364855013,2.53511084023779,2.72847431140876,1.22993027937949,0.370174316341041,1.3317728355557
"EPS15",8.43229532495109,7.54055437955547,7.5975228276329,7.42845756680943,7.24027319908741,8.86813509330939,7.70364520999329,7.63651919263793,7.17090409925105,7.21623383669467,7.61771497744719,7.53260367190028,7.85657087234182,8.34852397019272,6.95505162836073,6.91635016374952,7.60745847720465,7.29304615135321,7.2750327534631,7.28926396546361,7.87538957705624,7.3034998203744,7.33153412041822,6.68177825704696,7.67210219868453,7.26024075532954,7.04405487135029,6.67629180946286
"MGST2",1.78162132463243,1.82660448857594,2.13243302577316,2.66415803506936,2.27123308468514,2.06848938441449,1.13036298130579,2.03714566869213,2.59248090947702,1.841458048729,1.33892114093274,1.93919565522019,2.17795041441948,1.86630070264947,2.39913157676537,1.97277203892833,1.54324634690966,1.22227392873221,1.6507470486141,0.273709840241905,0.394932727765487,1.52426175174915,1.43021853034057,0.747310266721644,2.2362629900464,2.12111540548934,1.49377795363132,2.24644197766459
"CHERP",5.11312772614636,5.6113298237281,5.08040516914947,5.16369946863598,5.95707133418418,4.94006821714959,5.46101469485057,5.4295516440082,5.2487756938988,5.22846612577038,5.02074417303226,5.19738978457657,4.97507039259604,5.82958210383697,5.92659730139548,6.21371296077142,5.63237929551875,5.91397281975997,6.13401889847229,6.43519927467398,6.10007555748184,5.78651459628782,6.10304988008092,6.32160289228132,5.96084522089472,5.88459401513984,5.96687102744957,6.26901377645226
"ATG16L1",4.7004846726591,4.75207615389728,4.52884914867285,4.4922679590222,4.13649261289032,4.93245322008299,4.67021848878587,4.80871125938316,4.78300462338178,4.8381091280782,4.59538895224367,4.79629773566231,4.65895393491948,4.66581522808024,3.98964730020826,4.48516185834392,4.4382888866889,5.15155200977425,4.29867338873078,5.10752640846684,4.29918208870453,4.38600202908562,4.67164275393867,5.50577636025527,4.71087846521649,4.60471936536602,4.67183655197588,4.83825611423123
"USP40",5.52636677948589,5.87669837393423,6.31527626188579,5.87733181529698,5.76467011710682,5.48666460836378,6.04021368628266,5.69900590199715,6.18710944999073,5.56299360323767,6.14961804420285,6.18391975466245,6.37358763543336,4.67610274574231,5.72571826140896,5.63540521304664,5.58710040791843,5.60997562602395,6.14731937922909,5.79096765616313,6.18129094109941,5.95024351458646,6.23582059770778,5.36872777451186,4.69411763367268,5.76204185282304,5.96546448892832,5.4183499427229
"POMGNT1",5.49505318089185,6.06967888509099,5.84450806365054,5.61416223620622,5.7513298803893,5.80915948428113,5.40551695452587,5.73267935430216,5.77426512307294,5.47609821185117,5.16352263079733,5.83129747354844,5.71168321174341,5.57121410806536,5.74263472938698,5.9875834333784,5.73111988532061,6.49751006277007,6.33835802814085,6.01012433109156,5.63419284869221,6.08937382334662,6.00994145033111,5.8102918214226,5.69300530244992,6.18146946849765,6.25632495998201,5.55253834757885
"MAST2",6.00447988774669,6.41079672406444,5.55775182374144,5.93088582799666,6.36439842992185,6.14024393977338,6.10499399075949,6.20490994263914,5.98953493032177,6.1133687961054,6.03945465669165,5.98157151646486,5.70869116655299,6.40981906463275,6.45904161294225,6.67569176260455,6.00074427178343,6.35381764125463,7.03344085630554,6.63547926932425,6.4216944058389,6.84655764583358,6.38656730498673,6.56434262612336,6.38767003787611,6.42419313860289,6.03416374857766,6.3282826525566
"DNAJA1",7.24393536125315,6.60754250405922,5.73957171092344,6.62936885689785,5.79749081516216,7.56094153245664,6.12699695136924,8.05918583149016,6.0751685020287,6.29997351691649,5.98104894602191,6.42681309208869,6.35073792377394,6.9494836660388,5.74263472938698,5.91827245661244,6.42272041895982,6.19421410636448,6.1586230028939,6.0723032797363,7.00345555844258,5.89695123940655,5.78074332467532,5.58761627978451,6.77623386071878,6.15194626474156,5.6025751795423,5.7153213780475
"B4GALT1",3.41442533280386,3.62318464706365,3.5229342032001,4.1585147918414,4.39852164918243,4.36439807089644,3.53086213135722,3.34348587076355,4.10181105346576,4.72042789102605,4.05764480725548,3.79724225906517,4.87719757708489,3.11630134938157,5.5920967284406,3.42669901478616,3.14090154313956,3.410879210272,4.35216438946882,2.46556540099813,4.20035591894646,4.40521375690186,4.32373020426533,3.1597455767807,3.63716346880592,4.05130649545043,4.06288313039201,4.22958094286663
"CHMP5",4.49423893255896,3.68600955924628,3.76792262084473,4.2984448904716,2.96897230497576,4.71888400418876,4.32343076030327,4.11569204398376,3.9162496547139,3.78040650997859,3.77984973851701,4.07329694837371,4.1157820220929,3.8321024606739,3.66229244690146,3.77921273524213,4.77803350888465,3.96607704272072,3.80858273519359,4.14341112441722,4.15080529076589,3.6967475290178,4.2648386062088,3.89421532259098,4.66765191545409,4.27195330865757,3.89572170882761,3.98960035305228
"NFX1",5.60180040564054,5.8264573382141,6.0824174701484,5.76654401782796,5.44654437497568,5.64414050086333,6.16243166947651,5.6034347304692,6.17163990983087,6.00177513911728,5.79014530187615,5.89034090164176,5.8780579432432,5.5283243236874,5.38861361538167,5.68042745260599,5.74827740804485,6.06315680792059,5.45417958495667,6.24745328944514,5.74519953747305,5.53650385424733,6.16731246825124,6.13936018412717,5.66365210612622,5.5040085223436,5.79539983305203,5.8828272528202
"AQP6",1.17031836439078,1.49351895336008,1.17442648249502,-0.0248005420717207,1.83848556585384,0.611615065133785,0.178013646699911,0.278169771844853,-1.58836278416526,0.255550755532843,2.02314486022751,1.29398727887026,0.767352023111186,-0.69324166757215,0.284286382858969,2.45967108043709,-0.744556551049683,0.472228098391732,0.00394669364737488,1.42488603534738,2.20304761318786,0.732757522746182,1.3907005246027,1.8610634810342,-0.878167446942492,1.71418141535511,1.9907014722781,0.203606590574294
