"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RALGAPB",-0.654982051848365,6.19459864468565,-5.46877782269381,5.86614069191864e-06,0.000121862619229691,3.83863018529771
"MYSM1",-0.849685496965289,5.1862158099346,-5.46676467339156,5.89983817313775e-06,0.000122376946348872,3.8331916083949
"TAS2R20",-1.57347284753265,1.04087306175035,-5.46576865625657,5.91658190746997e-06,0.000122538587463334,3.9192410054774
"ADAM17",-0.605685528920105,4.69829413920158,-5.46348973875816,5.95507155313058e-06,0.000122985942072576,3.83418682859408
"PCED1A",0.751176429614337,5.17105722171103,5.46342615831736,5.95614898423067e-06,0.000122985942072576,3.83022073750738
"DALRD3",0.677879740568297,3.33158839683572,5.46270838217377,5.96832595323766e-06,0.000123051780572024,3.89904353836898
"ATF6",-0.645189189121119,5.62752709892353,-5.46211745545723,5.9783696747076e-06,0.000123073505032702,3.81649764635656
"MTCH2",-0.680270242110269,4.70036607597155,-5.46134374958679,5.99154564161868e-06,0.00012315954929994,3.82823092753488
"TSPO",1.05789809720167,3.14772013433634,5.46042710344176,6.00719352866164e-06,0.000123296071075529,3.90657345327368
"LBR",-0.946823876665784,4.07034827350054,-5.45487591454875,6.10283623921487e-06,0.000124797195681503,3.83363434690559
"TRDMT1",-1.08235394927261,3.61008310709325,-5.45461722189821,6.10733036488364e-06,0.000124797195681503,3.85617876880644
"ASL",0.673891523994068,3.53869481549894,5.45459718011081,6.10767867834965e-06,0.000124797195681503,3.86507671798601
"FOXP4",0.884886306585018,4.6884934925393,5.45403473453318,6.11746175085422e-06,0.000124810806809529,3.81647034996303
"CSRP1",1.12119312652753,7.19227054987217,5.45166209150387,6.15890430441613e-06,0.000125137678792935,3.81729131212492
"PLEKHO1",0.776806549883432,4.82818270463503,5.45141737798805,6.16319465645802e-06,0.000125137678792935,3.80430105481673
"INCENP",0.732747681485946,4.75366630758432,5.45075397426233,6.17484062449794e-06,0.000125137678792935,3.80398324156606
"FSCN1",0.70935609666862,6.40003566167415,5.45069666264891,6.1758477574475e-06,0.000125137678792935,3.79647883202389
"ACSL3",-1.14055287130519,6.02655716447724,-5.45050670424613,6.17918706092214e-06,0.000125137678792935,3.7870064740396
"ST6GALNAC4",1.03745061255862,3.33998266011826,5.44928944399641,6.20062845046866e-06,0.000125386415785696,3.86591475595718
"EMX2",1.04194467131857,3.88316756545977,5.44869064405869,6.21120335055613e-06,0.000125415005706657,3.83594831279427
"KPNA5",-0.81926944998879,4.84772942536902,-5.44596510886844,6.25956566358401e-06,0.000126205381346782,3.78204578687694
"SLC35D1",-0.751119832018169,4.27902293958524,-5.4448642079604,6.27920710565015e-06,0.000126415213641692,3.79677683847829
"HMGN1",-0.86282059945162,4.42061709241725,-5.442371378161,6.32391097329988e-06,0.000127128254367805,3.78480147480951
"MED25",0.680782667214621,5.01288371832322,5.44152082141566,6.33923688902163e-06,0.000127249491218044,3.77171248305446
"NDOR1",0.776476773707868,4.42435201728823,5.44052945837801,6.35714695158246e-06,0.000127422169498044,3.78715757833852
"LGALS1",0.959427081023149,4.75644399611548,5.43915837818828,6.38200065251376e-06,0.000127560081363763,3.77433191179007
"PARP3",0.88956072406851,3.44061261977263,5.43912031675505,6.38269198367625e-06,0.000127560081363763,3.83052521348094
"CEP44",-0.731076853067395,4.18774689132609,-5.43860932416694,6.39198070237702e-06,0.000127560081363763,3.7831271937219
"RPLP2",1.00047470604974,5.65401435032927,5.43524517287158,6.45347279357719e-06,0.000128599770806509,3.75039568260887
"CEP70",-0.646411978126399,4.64731755501025,-5.43083786021734,6.53493078318478e-06,0.00013003372445029,3.74528642560075
"ANGEL2",-0.727016281938686,5.32533714850651,-5.42838163138919,6.58077441438519e-06,0.000130755880599323,3.72484521892564
"NELFE",0.598625156774423,4.13460999202713,5.42620202564151,6.62172499475823e-06,0.000131325588321618,3.75727501965346
"KATNB1",0.756726926267009,5.09046075111752,5.42583569400114,6.62863269030229e-06,0.000131325588321618,3.72762392794175
"KDM7A",-0.680443837800533,5.3696993345786,-5.4239728351945,6.66387142149383e-06,0.000131741731951634,3.71210215655797
"GET4",0.728900150032802,4.59557874820506,5.42370865958772,6.66888387454219e-06,0.000131741731951634,3.73413380656061
"ZFAND1",-0.799206408476605,3.47379678861054,-5.42237953064218,6.69416009187183e-06,0.00013205050671142,3.77357339018565
"KIF7",0.996404985836069,3.38589228328885,5.42180883579522,6.70504251759213e-06,0.000132074866281779,3.7876632998986
"PITPNB",-0.661816781520804,5.16598408799479,-5.41814998018566,6.77523478861307e-06,0.000133265753241542,3.69846824001644
"BLZF1",-0.75369956278496,4.19204449428479,-5.41231942586412,6.88861462297024e-06,0.000135107642103815,3.71041796255108
"PCIF1",0.674995400250575,5.09207178643291,5.40966954502702,6.94077036094836e-06,0.000135775250933034,3.6819572891928
"JAK2",-0.677280203201301,4.88687398109546,-5.40877254422319,6.95851491071104e-06,0.000135775250933034,3.67790969615898
"MRS2",-0.594213024193424,3.9805429700051,-5.40858025164489,6.96232477392182e-06,0.000135775250933034,3.70925642518986
"RRAS",1.17405372352369,2.86623945109691,5.40405096019947,7.05266998998497e-06,0.000136958914643817,3.76768402521224
"NOL10",-0.590158830316456,4.2516598557441,-5.40347261239495,7.06429049944617e-06,0.000136958914643817,3.68335408287961
"AGBL3",-0.962389588994162,1.67512614019048,-5.40331198715183,7.06752128116288e-06,0.000136958914643817,3.78875423714241
"PTEN",-0.657071315491051,6.56843378319575,-5.40296066318749,7.07459289854466e-06,0.000136958914643817,3.66291022193482
"QRSL1",-0.77567769613904,3.45940466333648,-5.40175864947614,7.09884128640272e-06,0.000136958914643817,3.71760743349135
"IKBIP",-1.36723715187748,1.20649920918439,-5.40157231100766,7.10260776780706e-06,0.000136958914643817,3.76591806844551
"TMEM181",-0.638267268028318,5.59615674037934,-5.40155016845544,7.10305547093573e-06,0.000136958914643817,3.6486271468206
