"","01.CA4","02.CA4","03.CA4","04.CA4","05.CA4","06.CA4","07.CA4","08.CA4","09.CA4","10.CA4","11.CA4","12.CA4","13.CA4","14.CA4","15.CA4","16.CA4","17.CA4","18.CA4","19.CA4","20.CA4","21.CA4","22.CA4","23.CA4","24.CA4","25.CA4","26.CA4","27.CA4","28.CA4"
"COL26A1",4.29851475879281,4.12727753596863,2.45114956241505,4.6780143447484,3.00889329656829,4.8681834223289,3.93388575876561,5.05211287097845,2.8341469909873,4.65443518338107,0.778014230444826,4.41331899760846,4.74367163010413,4.84266087490341,2.80203753269194,4.93966191950322,4.60334609177269,4.63154068681258,3.52622769425375,3.47216116250413,3.51059892063385,2.64426019315479,4.46919468031635,4.78616099026679,3.11921053649569,4.3716440575176,4.63934872886389,4.50848747345071
"PPP1R16A",4.97046454908109,5.935132836294,5.98436187524577,4.64190214406085,6.71018918950182,5.17577536432882,5.38053731359212,5.57973156924839,6.16051269363204,4.84584850181289,4.82363454932752,5.70420773554517,5.9193228557119,5.56232442452555,6.23783606608515,6.91378423042288,5.06761628089478,5.6628477207035,5.8981221486508,6.02669455105945,5.98905448102473,6.83039636702253,6.60648575452289,6.64287602245786,4.94525137011399,6.25326681097162,5.87941997212047,6.26911765910791
"ORAI2",6.17630132857777,7.01246002300505,2.52059172508266,5.63360601583141,7.3903672171066,6.43770482205248,5.5753987364563,6.9096213897652,7.56257529024053,6.77084638367794,4.91555436036194,6.70127880674556,6.69252640594125,6.80099577579799,5.7947480005111,7.3839940675864,5.71410575663518,6.1080768325954,6.25648264793917,6.58850324636642,6.83629032738204,6.77289029890154,6.56100686055394,5.66253233871728,5.49457202058533,6.40208575908049,6.84891639756394,6.4620643512671
"ALKBH4",2.75626121596024,2.57176354884555,0.509601134577727,2.85744221403348,2.82434220197831,2.83057917141641,2.84835734285954,3.11565186004506,3.29649540353656,2.8329100296137,2.23127717617857,2.89241133489751,2.48167346403924,2.2010547292404,2.27467331071764,3.42444336094799,2.7945172834022,3.19316838360449,2.90573752160486,2.74171297425848,2.36475241274423,3.16500471466504,3.19328012715585,3.11727165558092,3.20489754675482,3.46766730523135,3.2670573506667,3.4828111316549
"SH2B2",2.09092451736783,2.93026363212261,2.87894464146263,2.02970349267366,3.09301007726704,1.76510056935718,1.72594915548718,2.77327060709566,3.11614292065252,2.20609193684303,0.646837938046687,2.12522625212373,2.34611539453429,2.85786975292476,3.21317200078992,4.02781667746731,1.65000449227418,2.48523541276326,2.58743229438871,3.05263738154735,3.4344979424715,2.75400257174297,3.32970254322967,2.93377231444607,2.86921377546988,3.50080122657705,2.35310737989141,2.93304806299593
"C5orf45",5.04293952394789,4.50568458409877,4.8272799907329,5.17154531854758,4.80032483193579,4.76822379747245,4.98154621855087,4.86255776476479,4.68554620086542,5.31347479144449,4.71321401111872,5.14269423572006,4.92904748257281,4.77441978524716,3.70618018999825,4.95793739390332,5.04746057404414,5.57230762331577,3.74727122510552,4.64953243690331,4.29962937549836,4.65493104243735,4.58883342017751,5.25801180440403,4.19689942338248,4.77524768133553,4.60914738791969,5.01946394247169
"SQSTM1",6.17630132857777,6.63583961743166,6.65137795166856,6.57302333670281,6.22384568424862,6.96695699532493,6.68140956940142,6.82253194974841,8.33929024045051,6.390591083747,6.88946403425684,6.28407201770327,6.30170123212906,6.781698162153,7.25118368615083,6.70377680866999,6.94275978822278,6.82382558021725,7.12969869879171,7.19906018711178,6.72489148090519,7.13849553030081,6.97344394496621,7.09129137263132,7.13443465461582,7.61083883719555,6.86178212443286,7.69896771539797
"MGAT4B",5.11805992909062,5.84855315690704,5.99354989566571,4.97752118970713,6.27875775683187,5.12009220148246,5.53024210462797,4.91738449273777,5.99336242267575,5.28517051549897,4.40861151335856,5.05385982617965,5.65346071701372,5.36353279194092,5.7947480005111,6.48965646279959,5.44422365614785,6.27010291631377,6.15285246041137,5.73065876011485,6.59399836411575,6.35346970041346,6.73626996381291,6.34201248531427,5.0874063430543,5.84436250568447,6.08678412886735,6.43278391045784
"RPL8",4.35654123902129,4.71016450774896,5.53361331349449,4.62966103877438,6.15702284101188,4.4830475154402,5.22769318531786,4.40627063549292,5.88478973501724,5.35150811975181,4.86848745684136,4.8510909093032,5.33326810620351,4.40651545730554,6.76573125306744,6.21361554709684,5.23884838624793,5.22067533567021,5.90664303158754,5.9028724054905,5.61393441450004,5.97142963584021,6.86035119602984,5.29084764075359,6.07844660221169,6.25326681097162,5.65020202894335,5.72071185609334
"MAML1",5.72619111870412,6.7099375924913,6.6081660877639,6.089650051571,6.45599195933727,5.89504288257187,6.54277231376765,6.61429421988265,6.4878189837827,6.22910633741711,5.93147532448358,6.27775883787444,6.30779561567803,6.31212106428328,5.96564082951989,6.88899647768078,5.78784291370992,6.77793341628932,6.49439694706259,6.42706785647239,6.53144218858918,6.75320069834674,6.89007944056896,6.48073412294401,5.44876380236087,6.16300416026824,6.09634143879331,6.08881832692273
"LRWD1",3.75605284186959,3.98172033424084,2.30135410589643,3.87087315050082,4.16644866104104,4.0096057355552,3.48143968170079,3.8801580587314,4.64173353411996,4.14171124625708,3.61138809248147,3.84463879851164,3.86808857511552,4.06719840756449,4.04450504589336,4.83972242223328,4.18134534331534,4.67487851022952,3.53504794369828,6.12479991139695,3.61771512217778,4.44732988735393,4.24980574045792,4.52553845559578,4.248258370307,4.61046455342216,4.43069361461842,4.52138387410784
"FBXL13",1.62551269036699,2.29194102137715,-0.415974246131641,2.23757166283718,3.05156465696548,2.12978034969487,2.62602840552535,2.05667218254191,3.02812966486289,1.70586010625526,3.62015769281111,2.19120710053563,2.60558112784718,1.22451069251602,2.00632874632884,1.63571556925783,1.78597774518018,1.57660866772973,1.70256277551148,1.22612150666574,2.0949892964081,1.68020551973403,0.470614367585127,0.83626552270642,1.20699637510225,1.9747750172689,1.54348907686156,2.19270125247329
"NAPEPLD",4.71620537541444,4.70437563615305,4.82041193111495,4.66007123233327,4.72323390003512,5.06217327473172,5.25847776502458,5.14118354938074,5.20029017150586,4.67639606929011,5.88675151388039,4.88138606755181,4.6119572298937,4.8308504943465,4.80308588276883,4.23683674961582,4.51313995874381,4.18721177841139,4.92196716014016,4.28084865020939,4.17264968590025,4.77261394275217,4.20319993922909,4.10231351762636,5.13511831091856,4.82187914249596,4.18155232205146,4.5127990955041
"PSMC2",4.66284618593523,3.5879634862048,3.89787194737594,4.24446109593376,3.45274552072199,4.37164838474188,4.33669011725389,3.6885675407684,3.90272763867423,4.59226002936619,4.94027609806735,3.95637483894697,3.96382338089197,4.17077015335182,4.38793193776053,3.70971275393524,4.74982876755938,4.07223188517662,3.61209363119609,4.13681479072679,4.09237770548364,3.58692952203516,3.73112463938872,4.27829312491236,5.16749528216134,4.40703061517863,4.54279014648184,4.73574103107495
"CELF5",6.97965861990942,7.20821750324613,5.79415469990879,6.70576595501151,7.24166461164557,6.75742806676992,6.11594913918991,7.49484581391506,6.45865527779467,6.96177116927143,4.62447277110433,6.96445354729372,7.1136927647929,7.1393823644009,5.94847517007476,7.55281380235105,6.79996967649918,6.93905806109715,7.0808409709535,7.47507455286407,7.02217725997064,6.74768333561818,7.05881230886055,7.4675085009611,5.95898301632372,6.33247299269276,7.13118432515933,6.74280698462118
"MFSD12",5.15717389076675,5.63693261886488,5.16208786632665,4.81405024485936,5.95268381708808,5.58712992100014,4.86635578371771,5.27840693576289,5.46618485044707,5.06145576082818,4.57571517151359,5.26007126692547,5.6097321816815,5.34980493471505,5.6559456704314,6.61154887451436,5.25358577354872,5.73392315964003,6.14854833208425,6.18156037134575,6.08136388744509,6.67745514984758,6.91559844923373,6.13845876887251,5.49457202058533,6.04301059296269,5.60691799855167,5.79162413413954
"YDJC",1.69258540848064,1.63931776772971,2.82506527099744,2.17155498419152,3.51505861931978,2.33935989703792,1.87786931808195,1.53233314735223,2.95840665854611,1.571685904168,0.83938491870888,1.85364878968546,2.92393170079613,2.64055465552257,3.0367125172968,4.29549973643921,1.96856384615101,1.5192331673735,1.85122120194664,1.74511493184473,3.73867705221623,2.87230143440093,2.7501374975949,2.39433514524048,1.57201965112074,2.82357899971817,3.29578430111035,2.58549796780849
"DVL3",5.20102581797754,6.00978588090694,5.98128615220502,5.39772369115352,5.79837231811524,5.37582854391429,5.86084762490543,5.60917233623897,5.77415617021189,5.62712448835408,5.43615828327383,5.69286436037118,5.8416412576491,5.48405292656939,6.11157962092703,6.56461688345721,5.74572325572294,6.08848627879369,5.96655131937239,6.17918998310932,6.02625789113651,6.13081455915166,6.25886675282805,6.31221626767561,5.92970875589368,6.20256144072233,6.31090391818681,6.25245531172403
"AP2M1",6.81914720378962,6.50542311312148,6.2476220859881,6.57142427682486,6.34886655762071,7.35072156807588,6.33001578993387,6.76763766006259,6.56998467054669,6.77212165996184,6.1874430647151,6.30657341971541,6.41613246013591,6.91165587391375,6.87878425742181,6.90439142659896,7.5979837906735,6.75559302926217,6.798106119934,7.05782352330384,6.72489148090519,6.95340947201899,7.07508044748998,6.41829427674923,7.93355680768244,6.9432113526321,7.01792859683214,7.20521224547117
"ABCF3",5.19525533689764,4.86867024765442,4.53176026691899,5.06193680821178,4.47937200391742,5.41602033791035,4.93379600927286,5.14693054287263,4.77614171154066,5.26357182770794,4.50171730193616,4.80266304272441,4.44504766229763,5.09390694459557,4.4650651057231,5.14900928659635,5.44679085791168,5.78957908306817,4.97802466765192,5.54981995169905,4.53040163932144,4.67832039799857,4.95509458310814,5.68159349358735,5.39872833663626,5.12787387807349,5.21410369445494,5.13305039694818
"PCYT1A",5.81353312683034,6.21710672307237,6.68390439114467,5.58053850063731,6.55570977954563,5.63047722668881,5.86630875922443,5.73278163648759,5.91270848243641,5.82442025396156,6.14705441928331,5.76685473853674,6.13690157407787,5.51882034721858,5.85944267183388,5.91935641368992,5.38922945275737,5.97704032576775,5.89641191622393,6.50862710313742,6.27198726389442,6.03441392590081,6.45560109393293,5.66400755584123,5.25948134308472,5.94258822597835,5.73655557071881,6.0238414573647
"FBXO27",3.20986673128305,3.74283225391752,2.71086616584883,3.15943612789246,4.46365825504821,2.79037385255896,3.47191853414621,3.11565186004506,4.400169274912,3.55588204595573,2.44378596470964,3.00676162550854,3.6928983942504,2.91864519636553,3.58305526178672,4.873810635734,3.22968241854794,3.77416254807767,4.4579892475147,3.76551416201736,4.12502438713683,4.16556611616288,4.95977489715774,3.36956223730462,2.96565429222842,4.04092686891169,3.3786846992281,3.88658199205652
"DMKN",-0.593537781386922,0.0268151963609774,0.640144464949067,1.69575047538437,0.609003839005102,0.713185701177577,1.59172896732832,1.46030972928714,-1.59098019526875,0.0580894247646664,1.9819670797455,0.714215707735977,1.45781686193697,-0.0998357839054466,1.14452719442597,1.38867262143417,2.36582758837251,2.64128360244102,3.18888243689636,2.20269193178817,-1.10229360737235,0.851804119546405,3.06013834803443,1.41487090248701,1.30338856135651,1.43819942765824,0.516661992637948,2.10403714419566
"U2AF1L4",2.46161240340672,1.94445866687919,2.17782723921551,2.44739727463326,1.88750949738216,1.88449491824978,2.42360250117714,0.700270376212753,1.3293199945198,2.20609193684303,2.00892836730741,1.71099504355137,2.14295085957805,1.81001006126761,2.03552363847121,2.4983589178623,2.14333375495246,2.57243718252112,1.60541141131042,2.47421253924256,1.84359002283648,2.03935080533324,1.43083604485662,2.43637695074909,1.80938135568878,2.13108050754714,2.58802488392434,2.50121068111204
"BDH1",5.3667770371342,5.22059689375136,5.0074015599321,5.42631304030223,5.07310190299738,4.43169401426531,5.44521779596134,4.46265691761799,5.23018262122753,5.13069616881627,4.39845205599304,4.91431765703235,4.88080613595468,4.9773220916719,4.80732390006282,5.24887087107927,5.6137283522535,5.61058243033623,4.53475443666656,4.65636557534506,5.08918694829853,5.31953169545489,5.11469654130242,5.48027738229644,4.57709844190441,4.6180343363104,5.1208551326221,5.14698672386513
"THAP8",1.18771533099988,1.86365736548979,2.17782723921551,1.59861038697569,1.88750949738216,0.713185701177577,2.01530498577204,0.820213608933363,1.53491127406873,0.858903365315105,1.06167923609446,0.714215707735977,1.45781686193697,1.96212050434884,2.78494737271209,2.72868302087157,1.71959245216218,1.76115851444938,2.79260102484049,1.98112407978105,2.96086015817527,3.13826638508077,2.93262131033592,1.96718094342893,2.00361918251874,2.50221707911628,2.31619262317415,2.37426879639012
"COX7A1",1.18771533099988,1.18689045021335,-3.72986921219409,0.176404992066173,1.68557283304642,1.15441413920765,-0.178662707858616,1.12977216255024,-0.48033756507363,1.00489859175631,-0.28533463191649,-0.539838901245828,-0.795142666296868,1.71039770451436,3.4806337080674,2.34015644873306,2.42951248943273,1.83355429183006,2.20075745187698,1.66606508663017,0.873573045922248,1.88707541534322,1.72281422773423,0.877541898604403,2.32777417584505,2.4522762866652,1.80562961457511,2.29637827942615
"ZNF382",5.80597999519351,3.26515176499744,1.72737939987892,4.00959149096776,2.61267160165046,3.31447002550244,4.75692995396099,5.63393775578757,3.38773458599536,4.28438587504931,3.35188798399014,5.27536209251852,3.31131781387787,5.36626275753643,3.88523750012692,4.17568692640925,5.37851244784708,4.19639228934771,4.13729749128866,3.07320871545997,4.56055030302183,4.54216894718009,2.61424928055309,3.73782011540041,4.48418559456962,4.34452263523017,4.52267796792093,3.49157567496971
"LRRC56",1.6594388012675,2.32249541647974,1.94507300972001,0.728932003139554,1.57290984275525,1.63492659619051,2.09189116816059,2.05667218254191,2.14963730570187,2.07995829306373,2.18474316984708,2.00807433337091,1.96928077031695,2.40598286836791,2.73242754553497,3.03446752439474,2.21736983143638,2.58647180869813,1.57151731784936,3.07320871545997,1.72081076557025,3.01140417506422,2.51598150900733,3.73220551404693,1.12143769927773,1.95099626598559,1.85793735686696,3.47399301708347
"PLXDC1",3.43221568138365,3.72006179923077,3.5613828735696,3.01632669216727,5.28463626051415,2.86969435183177,3.1877639381925,2.85979755507589,3.83948994985936,3.92951794044041,2.11200080614253,3.66279717423641,4.48862001546802,3.54772693519756,3.95565825503553,3.43752667653983,3.68594924226154,3.72425809438466,2.60429294953746,3.97678982353951,3.61771512217778,3.6825609152979,2.17323350522988,4.66762203582338,3.68217833633697,2.77022521526544,3.52335773891078,4.97952361070452
"PGAP3",4.27134727776961,4.84781559011679,2.76909537783465,4.38945134255903,4.61358708720054,3.8129161153065,4.33669011725389,4.39665488150313,4.83568706958887,3.9833626382963,3.27623019420267,4.16231331804214,4.78794275398346,4.49897272307587,4.65104397512493,4.93505664753569,4.5277633781232,4.63829336859036,4.54352286728174,4.03037497871256,5.32524043236452,4.73741541524488,5.24311073375106,4.66467748554782,3.82974196281319,4.63305577872973,4.59380627251133,4.89946119703755
"GRIN2C",4.36170245328333,5.8327200568737,6.04453817011249,4.074249690674,6.97416002938088,4.57466983271656,4.89869441896265,3.96067520050296,5.34391877771147,4.42073166682713,5.47535029054716,5.89447160414188,6.15052963904263,5.33594519516498,6.9638217145086,7.05736356211242,5.00628418866216,6.16061825178584,6.14998446876727,5.92567631587407,5.64521991900939,7.00981175821764,7.40265980963861,5.64769660282556,4.66287451421541,7.32545456285575,5.90450637569662,6.20661445875744
"FDXR",2.13981208804064,2.59697774259113,2.37819512483797,2.60576192176862,3.1724914323517,2.12978034969487,2.29991292148594,1.60093127530659,2.63997171187972,2.23597455948112,2.91211027868099,2.56752995546254,2.7196834249551,2.31847563582998,2.97776931118089,3.46334265439989,2.48051663246967,2.68106770230771,2.62095882975972,2.91125948475145,2.88664274835799,3.08325549686085,3.02484032718928,3.09993703572943,3.13239254721689,3.52516164398875,2.55671783898149,3.33481356369796
"SAP30BP",5.07156999903739,5.17527968129867,5.14019185503607,4.96782935460934,5.40470731099364,4.87780877159158,5.61053321463442,4.51692204218341,5.1901867817358,4.50291174906643,5.65250366970881,5.2078986883149,5.4258353960511,5.00561345645189,5.13860125260206,5.40355424665829,5.02014064239842,5.70526877043175,5.52578471087985,5.87238459183565,5.181320786828,5.59495128096767,5.84872504298669,5.58833399929731,5.00619354466917,5.35549364345431,4.61675720162555,5.61438522180961
"ACOX1",6.41719077015082,6.97688644934684,6.9881069247051,6.14660178963714,6.34458316960497,6.43281582291273,6.06935774313163,6.02261124272334,6.78327963910225,6.28556267575302,6.19773220429313,6.6366383600415,6.50898596273391,6.21248087151016,6.2487843748692,6.32693082319784,6.19680709478543,5.41014033906446,6.39736791134434,5.56260721233006,6.61138441852754,6.53226047022459,6.80420552338793,5.40110716083815,6.36010602046678,6.38887188443746,6.26200110593161,5.61036716522252
"PRPSAP1",4.58112826645852,4.91451938452419,3.7466791265762,4.59230191907758,4.6417898835039,4.52652960660173,4.28868933793567,5.17532704700757,4.57341404216989,4.34047970711372,4.68004823652088,4.81317816726871,4.72557565814747,5.03679185731525,4.40481117261378,4.700133251642,4.4325417615407,4.20096072996916,5.00048867178284,4.07185469674223,4.04197927383471,4.28617003769789,4.03598390008863,3.87152113356946,4.37381700593371,4.67720387748705,4.41332032053981,4.60453385886121
"CYGB",2.210170993263,0.972436479447406,-0.415974246131641,2.58054578031139,2.55451846670299,1.58878745791923,1.59172896732832,2.77327060709566,2.26963951372438,2.26525076128203,0.898251139328647,2.14755684085391,2.43788758099232,1.84174225855188,1.9461044580665,2.47316742429313,1.45976085100261,2.40831136756169,1.79358267188042,3.1429827002441,1.95673483617994,2.15056362020411,2.29675397623265,2.85329693005549,1.9843617773862,1.68879108843676,1.85793735686696,2.63380357900226
"SRSF2",3.96038381701934,3.49713190108127,4.58945630632661,4.26042781544166,4.00212322135047,4.35106467091081,3.70920972297077,3.48583410270905,4.44334433803064,4.10169616175323,4.48260920215196,4.20552596673672,3.28684460643958,3.48881983386407,4.58839576520318,4.83972242223328,4.52047019655906,3.85174670479658,4.01022118471899,5.01380240512841,4.21875292121784,4.37473744280937,3.74203372360793,5.93232695363342,4.3248968783097,4.76846127782926,4.57439758860166,5.14698672386513
"ZNF577",5.7850026423344,5.59061112256102,6.08234840813539,5.29294877962596,6.25613117724561,5.17967168846003,6.25428241221485,6.11346531904689,6.00205185608913,6.16647627408403,5.05467241993912,6.06840581417667,4.85606674326254,5.67890618526035,4.36511463169843,4.95339018315908,4.969264843754,6.03191735672943,5.76387387498929,6.0631457686136,3.75962061209652,5.24316710066312,4.66532516527509,5.73310056713674,4.30563073131159,4.40703061517863,4.57439758860166,4.01371436995256
"TMEM143",2.18709719398426,1.98322329224362,0.509601134577727,1.83019930818288,2.43066924974391,1.49183156605364,2.50053792089758,2.32348664212647,2.0637052568858,1.31594907327299,2.27635701403089,2.12522625212373,2.02952381121495,1.90318656011777,2.32283367519103,2.28331717814473,2.64156784469087,2.83006417586822,2.22276133357986,1.71924327982919,1.33079057301939,2.20311206062023,2.63780487132151,3.23311037129012,2.43095461410982,2.58179209603341,2.52471632075817,2.8262381327154
"ALDH16A1",2.01433928381627,2.59697774259113,2.41513344098468,2.41922678185162,2.77426430458676,1.67963576295172,3.07908123980109,2.83152795478589,0.904119496642113,2.66733033102579,2.53934914782727,2.25430186431756,3.18457615394744,2.77811305710553,3.57313418081456,3.05158751812283,2.24122762904456,3.14656451429339,2.48190808223942,3.40071227918772,2.28031447567572,3.3038139254601,2.14062718660661,4.14519603006894,3.26996168706116,4.14414736909423,2.94311581375964,3.65653445534813
"ITGA5",3.24380698658284,3.40019505343708,4.59751342021167,4.26042781544166,4.69659350509643,3.44968939510581,4.68045674761978,3.33289367117624,4.12053869351535,4.22602250281719,3.6800961665503,3.63935186445475,4.73465201655077,3.91889409175174,5.2579755403598,3.97495530188119,2.42951248943273,3.02816051287357,3.41595121001448,3.30828909116684,3.96291840402384,4.29224672134151,3.77427459940659,3.97972929950555,4.55442516713258,4.15979084656334,4.00723861869472,4.9448422525749
"ZNF385A",5.13925296906142,6.08522686415612,5.75866740858567,5.03434346773659,7.24396625161586,4.77853724005121,4.80322040228566,5.14693054287263,5.57501645167692,5.62712448835408,5.60911182006903,5.82689421889841,6.31386436295095,5.51636455562519,6.74820289522448,7.12766356300922,4.71830210414007,5.98897668782137,5.92185493583129,6.16847477460768,6.70748152381548,7.07029336714946,7.03683210832143,5.86721993512908,4.44069278594688,5.85240723777352,6.320255645064,6.37711507306562
"MPP3",3.20986673128305,2.89002916431002,2.34028614450418,3.20964248821865,1.88750949738216,4.58645801790516,3.1524383293667,3.11565186004506,2.9099793747511,3.31116538182048,2.25399316394244,3.12401597052467,3.10281733209487,3.26135208882279,1.56066708879674,2.61811245864666,3.63733094742336,3.65269285304597,2.42610292385097,3.37608741518582,2.06164783095957,1.60408675960515,1.88907432804564,3.72091033127839,3.07892605050957,2.77022521526544,2.90633160080307,2.31624868830751
"NAGS",0.818841978989982,0.41491953043062,3.44117317700196,-0.730447071366694,1.3171668390569,-3.7298692121941,0.819784001542449,-2.20937505242722,0.571956302169207,1.13746791058077,0.646837938046687,1.3364441544588,2.29794303924722,1.63995086154627,3.0367125172968,2.09798551910933,0.518418970146538,0.166074072365637,-0.354931453466766,0.942847952023677,0.794597681366903,2.27851141207775,-0.0254397122088247,2.16351515469906,1.04913871706433,1.99816818961828,1.95718556618993,1.74216155065036
"LSM12",2.67566670486848,2.51997334673903,2.0891790164679,-0.121666253967083,0.360157926084882,2.90777695320289,2.09189116816059,2.28230525595465,1.40115535264233,2.48025290871976,1.80867518373275,2.25430186431756,2.14295085957805,0.123132810368213,1.63884358620391,1.33374925328033,1.78597774518018,1.71079422381871,1.42736835803838,2.00273302388964,2.02751756049791,1.03689828427481,1.80833798699085,0.917670106125361,1.53279046221283,1.53734054917692,2.21954899932418,0.88488280036861
"EMC10",5.12110663361182,6.06955057372464,5.21541668877991,4.95316841920115,6.69344509305923,5.22562480897644,5.37799074782645,5.14118354938074,6.20132805827713,5.2958497990199,5.71113988391782,5.48059310803896,6.29864435888712,5.7765423120136,6.8327505291363,6.76603607691678,5.56965347553852,5.93926055147372,6.60009491189452,5.5461455341516,6.791232646306,7.00056317877742,6.12567637678349,5.27741738832848,5.76597102501987,5.91058368062743,5.20403543348673,5.70572475186894
"JOSD2",1.18771533099988,2.49336394628048,2.76909537783465,1.19549150644179,3.1332980367083,1.27586848857959,2.75723429670014,2.05667218254191,3.07280735733017,0.858903365315105,2.16090093216519,1.79826820987741,2.43788758099232,2.2010547292404,3.07939146756488,3.46334265439989,1.76966559817732,2.09149500912072,2.86434403813626,2.62115615787359,2.22114566044763,3.72809993742798,3.38642638419394,3.02843747773796,2.44511024737188,3.58045225856866,2.42421863679736,3.50894662408741
"SHANK1",8.02589659343519,8.09291458223309,9.12480906775473,7.06745642001944,10.0783772240933,8.04817703564298,7.70850642904301,8.77247627433536,9.06936189456626,7.56348323722872,6.32521323679097,8.39196277604849,8.95754137787112,8.28211401481697,8.00825607868062,9.37694155614581,7.72978195061004,7.58464513526885,7.52898913059208,9.37716098752048,9.02100773722086,8.4371757084166,8.78678077322474,9.47536871524742,7.52934735106041,8.2071111092901,8.64132790528943,8.44402601840601
"FAM171A2",4.38723514278817,5.10231818756374,4.39976190476347,4.03765771338511,5.5079075480311,5.14422004758581,4.10994236439589,4.92409361976479,4.88662879951898,4.80655972879848,2.96813809504871,4.10641120505441,5.26599780727757,4.99506910271744,4.92510473036324,6.77121273515249,4.5277633781232,5.15626849049508,5.37428960306783,4.73593423866674,6.35173677009632,5.78146415037655,5.83859634340049,5.31733879416138,4.49102436174848,5.73199761441351,5.28745600253555,5.8693365329099
"DBF4B",3.85452895363583,4.49230880208626,4.73533902149909,4.39669327150286,3.31941297980572,3.7514156663175,4.73719513339603,3.3921623685482,3.43983093223784,3.36624703938067,4.42871828607404,4.26801090769384,2.52416949388305,4.23191912055545,2.56231910360876,4.44551056755933,4.13752378045623,5.39427104606281,4.67702074910512,5.08136820548563,3.01412038199503,4.7507157021804,4.37422294343682,4.83935839603441,3.52446523430739,4.40265447204721,4.08061146263834,4.39160848678851
"PLCD3",5.57219166406526,7.00776725571374,7.34468577633426,5.69363760878682,7.99438086017677,5.6808312516721,6.09284151485262,5.19210047929304,7.2693844306375,5.73045505587703,6.76451101947689,6.30657341971541,7.69549119698007,5.54315104952235,7.65726511898661,8.25378218889333,6.25289359393101,7.09076741588155,7.90017164851145,7.2245720336989,7.87832525325111,8.31602921947562,8.90979211943295,6.29041363275898,5.95836630470488,8.10273146557432,6.68846767593585,7.85016145449201
"FMNL3",6.67525352687724,6.44941999773205,7.19872783980978,6.35241832760755,7.63446902218758,4.94344592701621,7.23539651781933,6.53543123361013,6.85218092314978,6.7082682826531,6.95764900895056,6.79620873063703,7.34612554903884,6.63434177271553,7.51746580143667,7.20333966053499,6.43329808675728,7.16220266651864,6.75156553858808,8.25295082853737,5.57901276083109,7.34478728505558,7.7033345407474,7.55915315709607,6.23380388245403,6.95968943444345,6.783653650128,7.27413853270367
"AQP5",0.482226960336058,2.05776110301987,0.509601134577727,-3.72986921219409,1.45069780335197,0.428850723850245,0.935141665771937,0.42555921258092,1.65731170060446,0.0580894247646664,0.778014230444826,1.25651264593099,1.69948060936851,0.403850544318482,1.51993064629148,1.92298637776191,-2.70921206436201,0.238966900811376,1.0382067237214,0.471039801456358,1.99256025504234,2.12355376747228,2.46421799793185,0.704839372941439,0.220802648936443,1.85175680011079,1.2622481341938,0.88488280036861
"RACGAP1",3.35149942106865,3.24933588255362,2.37819512483797,3.17636645886136,1.88750949738216,3.06770541067124,3.40345081470679,3.18432636020715,2.69816744758869,3.26842859108899,3.30914195594921,3.21140758711126,2.98605763173845,2.99118209955697,2.78494737271209,2.98185376763394,2.98318224415178,3.03840724520744,3.38701275783862,3.10352597242137,2.9788329224308,3.16500471466504,2.70624835588996,3.04664730521801,3.49755069704074,2.84953375872726,2.6780651519954,2.74059848712093
"LARP4",4.85808840785206,4.79432065043102,5.97511496428185,5.02034633146238,5.50022593483625,6.26325216005846,5.29673140868991,5.19210047929304,5.61710421841668,4.86031025930647,5.56437429816109,4.97800803056811,5.52333307920577,5.31913581531922,5.30967774453839,4.43901984166076,5.12484478648673,4.7640217932538,5.28299213586156,4.17538343782871,5.74835760865033,4.26160407028397,5.20813438413571,4.7560441150041,5.2892116239598,4.8251529889205,4.68711619552648,4.49982537872882
"GRASP",3.30938211842024,2.98858660436208,3.49392262618821,3.81791051185935,4.55547159566272,5.37242813324695,3.70920972297077,2.94142730014735,2.80795711969272,3.08357109148264,2.76171137409294,2.70938201126815,4.13811346207392,3.31885291824333,4.28836299227481,3.92937465906079,3.24746121414575,3.58440178449341,1.57151731784936,6.49820545958449,3.76997947068072,3.6825609152979,3.3724531380344,4.02635394997213,3.16696685302079,4.42007995863357,2.6780651519954,4.69078269287489
"RAVER1",4.16907693923925,4.69272773921934,3.9864404642115,4.01900769570358,4.9317739797378,4.15126541803357,4.32086664751494,4.4441052833946,4.5340125353295,4.38783412580381,4.1425483702102,4.47200854984253,4.78794275398346,4.49897272307587,5.60329700294004,5.1648297451303,4.21787554089251,4.52261858153841,5.09597105515701,5.20536124528624,5.43346652358579,5.09808863833278,5.30327125609989,4.93288320893069,4.05873382742741,5.27877021919789,5.14999249516527,5.06127491073689
"IP6K3",0.877671822107917,0.296784062843742,3.85818372450646,1.32260159175269,0.360157926084882,0.950602543564238,3.4526856339047,1.53233314735223,1.59740917783812,1.1994476666046,4.57571517151359,2.33435261472673,1.367344015133,1.81001006126761,1.85077465754834,1.99555252267818,0.894429785525209,1.94668281059129,3.84980618737162,4.02510514350549,1.72081076557025,3.25486915196192,1.43083604485662,2.35103132421377,3.73210000653638,3.34531172592321,2.05004339238695,2.71088372482924
