"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FAM184B",-0.0231767856153985,3.90725359625879,-0.107709965770337,0.914921881337267,0.946212069403216,-6.39430930372286
"ZNRD1",0.0283192792304099,1.19899768985831,0.107675565368571,0.914948945351871,0.946212069403216,-5.85054294672785
"C18orf21",0.0191962619685142,1.5558527688074,0.10683624850912,0.915609297630432,0.946823250958743,-5.93810825311128
"BTN2A2",-0.026565894263589,2.62928835694577,-0.106583252910058,0.915808359876015,0.946957360223286,-6.20202542430627
"ZDHHC23",0.035494096638723,3.44343078815938,0.106491749730138,0.915880357862594,0.946960073081685,-6.3355595992934
"KEL",0.0509833031657081,1.4354372862107,0.106103310077005,0.916186004178141,0.947204344242341,-5.91187925630478
"PEX11A",0.0162626249771181,2.88412146811284,0.105396877440104,0.916741898667867,0.947707279371129,-6.24651723355476
"KLHDC9",0.0197983219647061,2.20268322218607,0.105180368824946,0.9169122786735,0.947811632252426,-6.1034789149651
"C17orf58",0.0207017758417829,1.1659759747938,0.105046510040068,0.917017619951948,0.947848743930342,-5.84474091253855
"RGL1",0.0123277112466146,6.51882876163293,0.104950765640738,0.917092967737117,0.947854850428685,-6.48083729666527
"DUSP5",0.0413040881930889,2.55847236684601,0.10466699892774,0.917316287666502,0.948013879970302,-6.18265163280509
"BBS5",-0.0157842191787331,4.30871633334387,-0.104423623303799,0.917507825899227,0.948140042662159,-6.43051115795727
"EFTUD2",-0.0132092991229185,5.09310161258534,-0.104194295768365,0.91768831279016,0.948195807970933,-6.47572679959352
"UNC5C",-0.0219054394347463,5.58299983795945,-0.104178532142177,0.917700719348278,0.948195807970933,-6.48879663531791
"CTD-2583A14.10",-0.0303408348744984,1.80887917125758,-0.104010819684273,0.91783271657046,0.948260413350498,-6.00447280637507
"POLR1D",-0.0129960382818054,4.03826182706775,-0.103829968665316,0.917975057091776,0.948277853435575,-6.40769908652903
"SHC3",0.0185903190719461,8.36011464675271,0.103603418572075,0.918153369397247,0.948277853435575,-6.40276991030274
"XXYLT1",0.0171984299577759,2.82142197759666,0.103582051459426,0.918170187177334,0.948277853435575,-6.23586842913347
"C16orf95",0.018770121073755,2.23554233122814,0.103576590312881,0.918174485581842,0.948277853435575,-6.11034473838227
"TRPM6",0.03684641048564,3.01614305908327,0.103548047210103,0.918196951564688,0.948277853435575,-6.27236006093968
