"","AD-21","AD-20","AD-23","AD-22","AD-26","AD-24","AD-27","AD-25","AD-29","AD-31","AD-28","AD-30","HCO-18","HCO-11","HCO-19","HCO-13","HCO-15","HCO-16","HCO-12","HCO-14","HCO-10","HCO-17","HCY-2","HCY-4","HCY-6","HCY-8","HCY-9","HCY-3","HCY-5","HCY-7"
"SETD6",3.41312036460776,3.71651236745945,3.95669970704519,3.18619933502335,3.96119208908497,5.01623194480393,3.73211520750554,3.49733352919047,3.82206196094308,3.88244098705232,3.90835218295592,3.75101466040164,3.49064101772059,3.85957329293875,3.8534014676224,3.69319293947231,3.81383167313672,3.67801130379828,3.44808665398582,3.82153829846312,3.71176341432561,3.16315823805474,3.43075336215925,3.49979487479845,3.51533742192683,3.40183977324034,3.9500124992682,3.22369252390958,3.2845859769724,3.72366760397208
"SNORA46",-0.0384080389318344,2.2566702006934,2.15232354714399,3.48978485180745,2.0523027817319,2.86611310058251,0.537538449446519,3.31228621079258,3.04009935409132,1.05523289002486,3.54913476226872,2.50699732353815,1.73567062091671,2.02260375938299,-0.0349325525918509,2.78410722249971,2.01847488935766,0.966836631194983,2.4090925885754,0.652144903547911,1.99458472604416,1.7723162641983,2.49125801637536,1.16396310721503,-0.902717460800956,1.3064688894558,0.341383947064076,3.78844670094607,2.88652712591055,2.92265001108719
"SLC38A7",4.38328845941578,4.79325699291704,4.58616605851891,4.55625604729239,4.5389087644078,4.03911465068189,4.47030240109231,4.42549408876411,4.73225636241318,4.62938411114522,4.78801946887003,4.87297897500036,4.43231534753187,5.2613247711224,4.86740022820982,4.91571387216848,5.12625125149515,4.87503814399222,4.288258296833,4.97098048772659,5.06955022785107,4.42248708707854,4.75673426988171,4.70241628342049,5.02787719902941,4.60680246367014,5.31300538353948,4.50242887241274,4.38462440734347,4.69873018333739
"GOT2",6.22878823892545,6.83320561422805,5.87777716206153,6.2661099456943,6.35666762563135,5.42056148163456,5.46432715763321,5.48441858027787,6.14466080617299,6.12436721493681,5.9946667987415,6.61141196194112,6.1789589472051,6.8166977844069,5.84081531465059,6.28630643338589,6.05339127123725,6.97700341747107,6.60887094582381,5.77449152097932,7.16704839355459,6.71661633191696,7.11130973032839,6.98320582103999,7.12162629248413,6.84333685101512,6.66559921968029,6.44457742368708,6.70226141749604,6.11420204285945
"CDH5",3.94507106238672,3.72523099760537,4.79393861217305,5.83817938179795,4.4641386008648,4.82352048877067,5.03742236690937,4.51934746822509,4.00273286590143,4.08733597857286,4.3428804169169,4.78035405075183,4.60001625134518,5.44438035688392,5.68827508631818,5.49435663769106,5.28454951281159,5.55893139496288,4.31522010754066,5.8965667244874,3.80433906232872,5.02062392877442,4.69691401571512,4.44948580294913,4.76620212210455,4.01678959135678,5.61761754278995,5.015520506739,4.67357862827756,4.63043089800534
"TK2",5.8925085397792,5.94096155804924,6.22060588316656,6.28200624004158,6.27881750091377,6.07411196706382,6.06106012796896,6.21599370555028,6.03948058701717,5.88490353392859,6.1334820727567,5.95169601496974,6.22388608048084,5.67846016559306,6.20822095606948,6.23114432717635,6.10876016340488,6.19262158003784,5.9194566334411,6.27448113310157,6.18729706293839,6.05121676604695,6.23129828197454,6.04023827365645,5.9552674295167,6.45093465576647,6.46654308597535,6.46851616651048,6.28323617144182,6.1888250863196
"BEAN1",3.71828633256314,3.3043089035503,3.79796586814554,3.90689402923267,3.26704044852519,3.64167742764977,3.8531126615199,3.54011084574415,3.73181004561077,3.89057206000975,3.20181350294551,3.77337017376341,3.59141031253329,4.07443891209634,4.15207073873922,3.97010058393966,4.05843607438177,3.82678597899326,2.68193171253534,4.22558844457822,3.72761112522445,2.95531933790732,3.12963126955483,3.31994780529922,3.74592566967769,3.40183977324034,4.40819034564501,4.43460302833568,2.97541056428887,4.07153245398217
"CKLF",1.3203341096451,0.872303194600589,1.32432056451355,1.35874943886988,0.783458294744379,1.7365568526325,1.06047876931951,1.24584784815516,0.909709927385902,1.58253331018348,1.72143395188007,1.25722543246474,0.704887201287079,0.85371953551308,0.974134072667379,1.08021348470372,0.876000030139153,0.5537728697017,0.329992133134666,0.875891924156811,1.38414050388995,0.628983033411102,1.25304744043634,1.29281745711986,0.811002886612621,1.44424112320581,0.896608215059844,0.618084825236475,1.11011151987169,1.51315377024747
"CMTM3",3.84064959263061,3.14449190207831,3.76401028629414,4.0560982366577,3.43306221865805,3.81399393042102,3.49575963990344,4.34936413280042,3.51082039175835,3.33343568639838,4.223618190848,3.49712296574909,3.91502044317423,3.55257377011655,4.19516883334795,3.97010058393966,4.30146392954595,3.35434941879577,3.68150113245321,3.94191688655193,2.79738550027606,3.39143551130307,2.90484226655284,2.51846287772903,2.41599266811988,3.27213945528701,3.965787336454,4.12605899846139,3.62005651095582,3.73996635138719
"CMTM1",2.60453870476173,2.32709025391776,2.04330414239042,1.88814095058459,2.36882615420806,2.68061568629535,2.79644918811878,2.50720645082748,2.66416145178089,2.98420052440382,2.26850625962034,2.16765022412306,1.9160584161809,2.37605963253343,2.10455235597494,1.78701478641914,2.07189960754066,2.06320869698359,2.30533440863045,1.44038900915401,1.67312589536526,1.65486707042376,1.18500313490031,2.20577897464095,1.77876159537507,1.44424112320581,2.29871872402276,1.67821202854665,1.35693958412608,2.0976953690536
"DYNC1LI2",7.48634495824064,8.18488515352764,8.10377333917108,9.09919921143804,9.05531511149614,9.28101293897403,8.20896125299344,10.004753305082,9.11744405120079,7.87120863506137,9.16325646770264,7.83019143203509,9.34652809313947,7.42045488163542,7.76382581974298,8.1414209361022,7.99579324431558,7.86483069365514,8.76243648914117,8.61381834254116,7.8767141763863,8.28242503274605,8.29944682180479,8.05078000641075,7.71681328828008,9.50203346340039,7.40790944246539,9.67766772985439,9.03334574157233,9.21671048640352
"RRAD",0.902969986503887,2.05012005229328,1.32432056451355,1.47394593701446,2.30170230827438,2.77634367990356,2.63400458587753,3.21002674086441,2.06846288857264,2.84049884226368,0.967857904220995,1.33943739953826,1.99844371508829,6.5615396737201,-1.52655373503082,0.132178752225167,1.99100184271107,-0.658138313184412,1.04815631559703,0.805096350014664,-0.966603820806554,0.858818402520602,0.362214191696759,1.25113177891448,-0.71051889358152,2.28367360309249,0.133633884377423,1.97414597639299,0.285440131216273,1.30981165462816
"CA7",3.49567335278369,3.20807206121316,3.29041829956204,1.51038758660451,3.11893005463092,2.19028338331974,3.19640851571503,1.39312587118614,2.56309693784135,3.77234240144853,2.157189846427,3.39509468579066,2.17414359619457,4.66789567168809,3.26333150811569,2.71586152680542,3.66532164021032,3.01296065800377,2.59659272228038,2.89906923657438,3.08259454746136,2.55740763690266,2.62566874695663,3.13750776274568,3.33093563231363,-0.802812478816052,3.33666924201272,0.161523613688979,1.01746607591051,2.86437096905107
"FAM96B",4.81393833147807,4.79325699291704,4.511387617521,5.02780805571209,4.69963382193857,4.62695244653763,4.99501949291501,4.63239158912358,4.54882861632369,4.83717516092653,4.49369578821108,4.65352024496824,4.66871898806973,4.62457229901329,4.58906413545531,4.38041599670998,4.53815175513403,4.52473485941073,4.89652392971303,4.65095354911943,4.63791170197087,5.05869495246518,5.05716641030872,4.91087060856148,4.94104987362766,5.11999754582759,4.88549139191433,4.71747185514302,5.10919407339909,4.40368480087063
"PDP2",5.3587160345467,5.34470225804525,5.43263191654999,4.78170083757398,5.45131522094137,5.16514088254311,5.44345516025565,5.26926947797667,5.27645110562729,5.55733263203753,5.07125602812127,5.34293723461304,5.02048694061266,5.72637863729288,4.83142799985095,5.1406168748575,5.10718513679719,4.9385567972963,5.30704477926384,5.0186926882197,5.32266904698817,5.05869495246518,5.12001226271436,5.39044237373546,5.1751477789128,5.37676998706872,4.51925896747962,5.06121610796624,4.78667319594631,5.11269027933331
"CES3",3.19045542500475,2.2566702006934,2.25368038221771,1.91557398442099,2.47419342547385,2.84860052298405,2.79644918811878,2.02533444212099,2.68355172659581,2.6234977269682,1.87004045835513,2.7060617738202,2.33075000742738,4.7182227826012,2.76903759243325,2.75719508886936,2.59420357438391,2.85558491459644,2.23929761676302,2.69883454951505,1.99458472604416,1.56004643683192,1.57887546105002,1.86247832210505,2.11968130093957,0.39698939774193,3.23619104995116,2.56235401351434,1.66247721516756,2.67391892382562
"CES4A",5.76991590100483,5.74697206575696,5.32029418101142,6.5504995112346,5.90770000334746,5.42056148163456,5.3380845673169,6.98207261749632,6.66103207706558,5.39534400950764,6.18582692617294,5.98878921233352,6.98544154220048,5.79832536940033,6.3579670575112,6.4674020309603,6.52139332698002,6.29962341656119,5.88747644554828,6.82246065646213,5.63145753129025,5.45543631857426,5.84975106425529,4.99219614395142,5.63953680320471,6.76001590259461,6.42720384890057,8.24310597854557,7.72296673111811,7.11261216272706
"C16orf70",4.49644515985929,4.71225084850523,4.49077429729314,4.85083107681146,4.65998362289071,4.41724346229135,4.66317641381436,4.55106647275208,4.66556421629993,4.85390562657808,4.74053733024007,4.86952429725834,4.56439772376644,4.73461576807358,3.96551985861602,4.2657535908856,4.3882639593055,5.07869948640804,4.84934341200927,4.29827287893438,5.12743984762738,4.91602641530335,4.9612648414526,5.18163061442629,5.03460278986648,5.5213132438381,4.62238462298473,5.44930249751209,5.18569607706562,4.7317043698133
"TRADD",2.64644069543578,2.61670859408044,3.2044148294043,3.45281228166016,3.5044515304407,2.91741036470208,2.79644918811878,4.19060533706462,3.45549730901555,3.14237526136134,3.61380807976241,3.02455685366233,3.19701469463071,3.56179046302251,2.89636916923636,3.3320791314091,2.94857586808994,2.96238582354745,3.09675393783673,3.14820635491039,2.36254900245539,2.91757052277801,3.34760509730151,2.51846287772903,2.06816698435169,3.90188820194409,3.62195036817157,4.65327534786055,4.18610884571617,4.15290902408435
"NOL3",4.30041271269454,4.09171084755031,4.27868987957504,4.82212629882421,4.60536244074777,5.13656334891856,4.54405060672073,5.59506191595478,5.24089935546903,4.51306865339467,4.91321285627623,4.46951915573417,5.25081469469528,4.73461576807358,4.31723794664993,4.91571387216848,4.58942982505877,4.44409523280784,4.58708498563401,4.99900400521813,3.96671250549493,4.65054039211505,4.77420713769157,4.59820856062894,3.64405647426134,5.21290586863349,4.78681819899322,5.93988066334047,5.37495929426724,5.88240977485446
"E2F4",5.17766699510693,5.18954399400322,5.27580501780587,4.88245565274935,5.34141714221524,5.26753130332364,5.3456038350368,5.30381446104368,5.18757173250837,5.70295503749423,5.13874232653536,5.11684741606738,4.88628168441474,5.69949012164706,5.07777567345117,5.26044907093651,5.31256308964678,5.13115466697415,4.66879672267349,5.28245538948481,4.89107867470038,4.84070889966832,4.74201013297987,4.85282880083106,4.89744055098375,5.13703321067633,5.15685543635367,5.12715525186843,4.94597202795567,5.33283087640105
"ELMO3",3.10287334082365,2.85779403518623,3.67545115911771,2.9278680935864,3.1700084301154,3.72081325024938,3.33884268993116,4.09342335590968,3.60535102490615,3.70016116671471,3.51567738322171,3.36596922098305,2.90115951005193,3.71008520939525,3.66186169183063,3.42904823996068,4.03844595597997,2.51312642325348,2.4090925885754,3.84819271374859,2.34210568147758,1.80024311184764,1.86639244696953,1.80601803886988,1.60890618421293,2.68679849618712,3.29980509685087,3.44667048874648,3.25445658173089,3.73996635138719
"B3GNT9",3.40093179504277,3.6355788393843,3.53150218009339,4.72468361109814,4.05249204413188,3.55794757176604,3.67357226402427,4.74638054962396,3.86515534829662,3.81568797644193,4.13090794713442,3.8313447549138,4.14341122192325,3.69340947517736,3.29008277486294,3.91637790489704,3.68259811148378,3.73937414707314,3.68150113245321,3.74795412679984,3.18944666930978,3.71122976462142,4.36149542896376,3.29964373548512,2.98703234218145,5.51871584551885,3.11410038212544,6.01611238485888,5.72363833861076,4.3409566124333
"EXOC3L1",1.37120065392861,1.84141760575973,2.15232354714399,1.67994754999598,1.64622840063809,1.91541867901836,1.60256048768037,1.24584784815516,2.03865663024,1.41225852687144,1.9389716545733,1.75341109374302,2.0508644672046,2.95382048531096,3.19419921779978,2.55328776080002,2.78224313100722,2.54784353706978,1.99440180893637,2.77490114856122,2.09574077747732,2.02988194465725,2.27918832631936,1.96917341923984,2.06816698435169,1.79274006529296,2.68917994196933,2.08448352810102,1.53459457526737,2.5864913755595
"FBXL8",0.902969986503887,1.25602481749727,2.04330414239042,1.96892303781818,1.49418815065705,2.04408198055817,1.2646495514236,2.14101386914325,1.81075316610467,1.66068307339431,2.00475899610837,1.56122202831595,1.41413440479902,1.85278286949175,1.8764368223928,1.73279041863352,1.46066825109369,1.80072842353279,1.48802558079955,1.39290017513913,0.970058096284723,0.961320536749669,1.28590276418513,0.625665833925884,0.287917229711199,2.68679849618712,2.54960865425699,3.1065330650215,2.70535253617004,2.47406529197228
"HSF4",5.56941845543627,4.89335277085111,5.41905884227588,5.09533767539222,5.41472255321067,5.58028314556087,5.29988889631141,5.53552488810199,5.73480488123567,5.86027412114602,5.24804508533757,5.41105816912998,5.57774862059183,5.50297191735563,5.8853558906409,5.72365324178027,5.63670080645083,4.41618162948905,4.99652323737419,5.85555270106936,4.71942507703517,4.23058712428457,4.29041475157974,4.02382916405497,4.42086716476747,4.6876498879695,5.70714756466887,6.24718181340968,5.47197917382716,6.02556973396577
"KIAA0895L",5.42942562586675,5.57917889371386,5.32321190807742,5.54731472656628,5.58200066260598,5.82602486658858,5.84729472436858,5.68834364022642,5.95423868212589,5.60752447299311,5.29481759160343,5.89335401990772,5.74019846040473,6.39749380258841,6.15645876190653,5.99672616808989,6.36965888604829,5.90025248718565,5.296259271441,5.92605855196161,5.81510565802211,5.43331413676896,5.36455080587136,5.40951610196954,5.6936563310055,5.10275831388915,6.25012408453622,5.61779659355093,5.43887092744863,6.14512806256308
"LRRC29",2.47099502416835,2.74228137004672,3.34885453286194,2.84468564333711,3.15740737318598,3.12076356044791,2.98157487861594,3.44201407463744,3.16950596597472,2.89000695286915,3.43445377338687,3.08538443408856,3.02425055583757,3.55257377011655,3.44094169066263,3.09474407717358,3.621203052601,2.70990425789347,2.1462662245245,3.4561019884295,2.42219627219,2.02988194465725,2.21239457520106,2.1387804293676,2.51550447808446,2.46729902641134,3.29980509685087,3.50073819094831,3.19224176299036,3.23013155874279
"TMEM208",2.97715815482251,3.25699278405776,2.87918730116474,3.44341916971454,2.87908124936235,3.12076356044791,2.81823148167492,3.39617861953226,3.09905072210048,2.80652365527516,3.06972315662531,3.13226489927499,3.35128508198353,3.73474288063741,2.8611208584241,3.55157901394213,3.39883257418143,3.55540909139063,3.15760949088902,2.99760470900853,3.49741124743335,3.49758899120048,3.75794214827806,3.87396397574714,3.38456666726635,4.00940774469086,3.76405080577865,3.30191079011405,3.61215802717305,3.4834539343494
"SLC9A5",4.56905163742139,4.05759866667126,4.27868987957504,3.00651477095262,4.43311067429094,4.29326773948525,4.17349159911483,2.67013672887205,4.26331554175295,4.82024839888955,3.64508906606925,4.36053340085777,3.25402357253333,4.93941873540112,4.22320184958536,4.22213771829524,4.26178251943678,4.19309652093432,3.74633334725732,4.09071361837281,4.48314401064608,3.43661903561541,3.66733347750929,4.1652032428686,4.06125315289251,1.82673647205803,4.63230306574718,2.40112634229842,2.23561100886875,3.78778608147109
"PLEKHG4",1.80034716175702,1.59733351081522,1.95576822172902,3.7327693691474,3.09269630226213,1.7365568526325,2.50564330132215,4.08622471985414,2.81244264139369,2.08585633250706,3.03865180564943,2.48909908551764,2.60066196626425,2.80652573597284,2.87885266067162,2.78410722249971,2.46037391128788,1.9893539604878,2.1462662245245,2.55523045948088,1.21457373592569,2.26848783694401,3.06484771368026,0.972032191417496,0.609532345725681,3.89389269383919,1.7973882180815,4.64129002329085,4.42576150139547,3.08456701897796
"FHOD1",4.34562874310087,4.41097569143112,4.7897258528969,4.11052518393829,4.11247671796216,4.98049837426801,4.84393716670652,4.73261482685578,4.32635173426768,5.12252212454968,4.83398853625233,4.25857207425125,4.20831569920773,5.89082162214295,4.71286013541776,4.81165516893267,4.64777114410224,4.59281610626362,3.46744522854989,4.5189313682016,3.63821215883038,3.77594790472563,3.76378509819161,3.72204579165347,3.68737938504192,4.27251781441179,4.36125264744963,4.54807830606594,4.35179771359535,4.7599512166537
"TPPP3",5.25418998300065,4.80974637942004,4.62451763295385,7.3041711071462,5.34974856546681,5.42942360798,4.60170619719339,7.1294225524059,6.18773445889793,4.76382326194362,4.5220552408406,5.52742962879497,6.58437802140454,4.0484473559556,5.24775908812094,5.52259749081305,5.82740144179846,6.41577474230034,6.05998373020878,6.22956909505729,4.10659853522573,6.27045948145671,6.43818311626339,4.60235887463179,5.11929663127457,7.38904088570197,4.39659830939608,7.64112841664795,7.52264941205741,6.42135216438503
"HSD11B2",3.20454913250581,1.67138504446284,2.41553863188927,0.513668779340218,2.64639559320862,1.44180639390685,1.91710176405559,-0.767753792800683,1.70086173472385,3.51270161555723,0.829476304949482,2.62642830306642,-0.428777740711475,2.12563980827507,1.64733861516576,0.895107600448773,1.19775156436988,1.40584909891313,-0.0556791146788543,1.69653658330344,0.675469929576905,0.0176636012649861,0.091920344675281,1.88990092037668,0.0954956665438107,-0.608573930216604,1.3930396920715,-0.510253426850963,-0.293371496818927,0.966248559562409
"ZDHHC1",3.24602252855677,3.48970157900821,3.66628875724302,2.91433316324303,3.30180845555091,3.13528041648276,3.67357226402427,3.07108221271517,3.45549730901555,3.72765406744545,3.1299276125602,3.59240987358836,3.01108105474162,3.28959704876803,3.80784743639527,3.41189538720399,3.78212537346275,3.00048218947671,2.73081261167518,3.53478385933639,3.29956928544598,2.89184450206705,2.73678329810797,2.96774190604104,2.74606805073808,2.23386787984857,3.70887858265427,2.85995064408153,2.42785724289319,3.25302591295881
"FAM65A",7.29790308439173,7.22998740934535,7.19219357466841,6.69997488913236,7.1872648469534,7.43409521008098,7.61098923533069,6.70733864976353,7.31836616237714,7.57144253706968,7.09542491827529,7.31061560413228,6.99299691908954,8.07425057309167,7.41311224963578,7.23345383439341,7.59679424077344,7.56829049945812,7.12462521874533,7.22204577997274,7.16268335874246,6.88091677320171,7.11873774116753,7.26428071308468,7.25790769128623,5.62879579169454,7.88580793778917,6.30720234115386,6.38524393710476,7.30359051158813
"LOC100505942",1.97494466936504,1.10387826634831,2.15232354714399,1.39817917818396,1.71663365246625,1.8465114708434,2.65836113784397,0.684281319051108,2.12628927861059,2.73607443717238,1.72143395188007,1.6921493507557,1.49203380112807,2.83721234895944,2.30147491810726,1.45987736691118,2.48026943625648,1.54982269017844,1.48802558079955,1.65688044694128,1.57141792524409,1.23125305516125,2.04974147520633,2.18379003335994,1.24135621653733,-0.14610510986469,1.7250806431984,1.24340926126991,1.01746607591051,2.30908466150089
"CARMIL2",5.0507927539409,5.27218584688909,5.08615121423426,4.07446964458832,5.32178798180571,4.92726867275504,5.4258281552076,3.59185827588816,5.36318059017728,5.63682223438866,4.91748919720188,5.13997235722609,5.17313099683162,6.06621522417408,5.36877287233683,5.14321764605969,5.68035505890557,6.03177218104287,5.06801438879858,5.3430572952159,5.44033742379092,4.87722121119986,5.2794186506937,5.89215804038547,5.45381338853814,1.79274006529296,5.76914306071977,2.92070896058168,3.48817803880613,5.48321226754831
"ACD",4.48494334820295,4.34462637553979,4.34909103147645,4.12234619680423,4.45386992666928,4.42317118051934,4.27935999989235,4.32510768794231,4.49497119652627,4.84556464583821,4.31721665295936,4.30022524319892,3.70208178261828,5.18285564561294,4.59979600647684,4.31733107153627,4.52384461343366,4.55064327608707,3.86055917691119,4.26568771642684,4.32546179273611,3.96051755150714,4.22838268530043,4.27847259044794,4.00756962067734,4.08157967638539,4.49771879294988,4.12605899846139,4.26882071390185,4.4735787614327
"C16orf86",1.90761948813962,2.37219705101826,2.32528254187015,2.88687629883358,2.66431956519062,2.93411198281128,2.27307387974066,2.37166942951283,2.47681677805744,2.16842814816843,2.44476495274596,2.25497213087043,2.43304063779118,2.71034378236349,3.07619762164103,2.86195654237864,2.76612611177048,2.85558491459644,1.73164471883194,2.9326677398817,2.55247227944468,1.88091959086499,2.08750436914959,2.11573785133059,2.37418302035257,2.97145507039115,3.29980509685087,3.4047469991133,2.83316453779241,2.81906277184294
"GFOD2",5.50539520434899,5.65870269223247,5.41359365431489,4.5864398389812,5.54619939213857,5.9927443251412,5.47121792231982,4.59737454119753,5.60099202230179,5.8477999231601,5.31116125381642,5.39672916914935,4.95666260563133,6.14498183166184,5.24434331637041,5.0794673755565,5.4399389510992,5.85937612687766,5.57139848211663,5.30186925431081,5.46418134123132,5.14289640405967,5.64021452463772,5.99990706383491,5.75602882220699,4.21591915358545,5.7234780383497,4.33394834071449,4.56729242444982,5.43647390856213
"PARD6A",3.73780026981794,4.07816260958035,4.39972525897962,2.95456286732021,4.37443275562982,4.37505313357607,4.25560927610973,3.04161217835317,4.17016496021442,4.70510114397415,3.87355887514458,3.65795855335409,3.53731946056707,4.95349284978733,3.82624201365741,3.9817720726088,4.49967949191354,4.31399794983998,3.80837697969285,3.83047793223366,4.37661355154101,3.62797196058577,4.19849557463812,4.55174927489904,4.30325670784634,2.94073822585199,4.07163039434288,2.53670313502882,2.97541056428887,4.04554114241693
"ENKD1",3.89380486739303,3.3043089035503,3.60046898363268,3.05666071495931,3.69959353988728,4.29972618534211,3.60003306003388,3.6019886999644,3.66509677965934,3.58463022237141,3.45813086413472,3.54121680455788,3.28717799848076,4.11256880057813,3.92342217320281,3.49569022397861,3.84485611763816,3.59744484388962,3.04615093137231,3.72895632616455,3.31013298104172,3.23653423189924,3.536927326302,3.4637506953868,3.38456666726635,3.03099374604125,4.4254056082028,3.59073901422418,2.96304330896104,3.61298589462707
"TSNAXIP1",3.59531195780414,3.05049228307497,3.62904592658087,2.16453965748007,3.45382216329409,2.75769949812234,3.63727118006193,2.81651952315643,3.31336644823545,3.28490874773641,3.08501143853736,3.19984738777912,2.6524705176787,3.59807947194383,3.94882790182313,3.26679540481197,3.81383167313672,2.67891584169642,2.50588657534266,3.43281012062818,2.75161652541143,2.14325027399446,2.01096349877666,2.71525006518762,2.47651949967166,1.25745735139822,3.67088892304033,1.89560183110224,1.69275197770325,3.05881157715414
"CENPT",5.47954827022206,5.30454298978309,5.36061496046323,4.88245565274935,5.45903719602525,5.74788333647867,5.25667164509535,5.28821466111435,5.70664945214467,5.84152214302839,5.33373572277834,5.32033999318174,5.31384257307961,5.76479717574784,5.66546973191822,5.67774967520899,5.85051542199936,5.17345592083927,4.78907357815235,5.55205370669541,5.13637165125425,4.64284931061362,4.75086263571693,4.96344423896344,5.02112010776259,4.85348958379478,5.71883102057999,5.015520506739,4.8850024470303,5.62378582747553
"THAP11",4.71403005816541,4.86995550720644,4.34335371977867,4.48021092433168,4.60071593717674,4.47545234982317,4.811724872364,4.58721155063669,4.72759354087504,4.89085453059403,4.56084462494481,4.51445165795137,4.19090207660454,5.07433846768691,4.22320184958536,4.55072388096514,4.3776952864503,5.12541961401109,4.66879672267349,4.36747037157877,4.72732872331061,4.73616079309198,4.7301216596779,5.10179487602721,4.81780085208769,5.31822748961188,4.62238462298473,4.86390166198346,4.72208904685476,4.62166157553546
"CTRL",2.32381702528771,2.28052752029527,2.8143060390047,2.95456286732021,2.76742444560361,3.27293950797041,2.63400458587753,3.56103307269193,3.12764701653728,3.05825405424196,2.83670449534792,2.47097600762085,1.79833966289286,3.07463977993798,2.67067375547711,2.48931266369375,2.87533781623128,1.96387095228919,2.04681970255471,2.86466957246748,1.16887403292134,1.49318330370921,0.875324258519821,1.29281745711986,0.746922042140126,2.53054951425339,2.39507426239753,3.4603785625096,2.77775210487725,2.86437096905107
"EDC4",6.66569723996574,6.54637900756124,6.53564529609162,6.44148718741269,6.6420368047741,6.94834001934577,6.62166124945072,6.57859577713412,6.6732077759513,6.87271289150411,6.51699030862035,6.52731293756288,6.4122352503147,7.12488833688453,6.61364357740541,6.58014512365252,6.67603275429247,6.90769306968978,6.42182675726893,6.49010008581356,6.6387343531248,6.37280740436469,6.55903170468632,6.58008401774287,6.75601114779496,6.58236414859415,6.76022361776819,6.58728405284661,6.56681702387762,6.76583348276338
"PSKH1",4.35197402711527,4.66771600107791,4.99394815347092,5.37027242795408,4.65551001772781,4.79637427581799,4.72213419809668,5.82435255421856,5.15668537816441,4.65347533502772,5.17133741924823,4.72024972589027,4.87905100231734,4.99830801264846,4.94940267055924,5.0603302469299,5.08461812092686,4.66969917727865,4.27183598698902,4.99503381870073,4.4308618510619,4.40894739517521,4.26592105181711,4.44948580294913,3.99383070061665,5.81814354003397,4.9182894574901,5.82006390644386,5.15612363847691,5.27248504007228
"PSMB10",3.96176280078494,4.33326531361979,4.27266505301289,4.66531993525262,4.37986683140307,4.65744577527536,4.55057175305811,4.86469595275355,4.66556421629993,4.55459833389189,4.44712821489688,4.46494796836438,4.60878515620576,4.77875904079452,4.66767228796603,5.01276932861239,4.69960779462969,4.49835264890466,4.22141673505889,4.17735227245074,4.04468983326901,4.4134747593866,4.41073733961178,4.19298977704248,4.02793575335416,4.9530421175774,4.46479324634408,4.71175242733548,4.66214841822771,5.09379144743098
"LCAT",2.92703940709503,2.85779403518623,3.88742177920483,3.76328899548012,2.93920804916983,4.96432818820113,3.57466270983699,3.98921918794993,3.16950596597472,3.53362116886515,3.62431061627121,3.25384415893633,2.76657835373628,3.16207899112906,3.78921529326531,3.47931609751049,3.49975110466717,2.8693754753159,2.07233133425356,3.2179946454266,2.58763097782658,2.24835540272005,1.95076928127001,2.0923212577698,2.09415405816591,3.16990351317368,2.76326343006995,3.74430557586925,3.53069957679803,2.99233656444397
"SLC12A4",5.39296631397142,5.15769324188522,5.73170643580308,6.07709314430417,5.24048636255016,6.00465303262807,5.90695798008121,6.24537376584908,5.73247946904731,5.4403501084307,5.49121070104093,5.70267755722584,5.3377750736369,5.4690833231562,6.11217044201629,5.85478922786683,6.0129871284464,4.91215214399943,4.71407088989849,5.64366216278325,4.82631999644762,5.31004345920967,4.08172801653507,4.64321827174186,4.42086716476747,5.5672840898784,5.43418417931414,6.18455544499419,5.67707502918027,5.67977525337159
"DDX28",2.74616179909794,2.85779403518623,2.8143060390047,2.31633399552001,2.62824613025779,2.39717347937935,2.53224549231078,2.98080224481174,2.79471979399802,3.02908717780305,2.99075284848379,2.72147426581715,2.79758892480907,2.69367105399032,2.87885266067162,3.21828655396342,2.8449688648107,3.35434941879577,2.42897789547808,2.82942960472248,3.24555844606064,2.85237432366791,3.33195854773737,3.31994780529922,3.31996596368683,3.2844241987587,3.54002263670129,3.15791348891688,2.72012603072489,3.01929522579205
"DUS2",2.94393985303355,2.72499782648353,2.8143060390047,3.16349557825797,2.90945786258718,3.10609914514782,3.14562425146331,3.54011084574415,3.16950596597472,2.78923123269445,3.27028686431377,2.96105130872576,3.35128508198353,2.98155715581245,3.17996615169077,3.05109490382391,3.27900610798613,3.37383039451662,2.86824046551604,3.11931752006513,3.33103111791475,2.94284582462694,3.25107444989604,2.83295273320492,3.40547302513079,3.47869123822373,3.69947453923769,4.08240244797583,3.71161178409766,3.74804719090931
"ESRP2",1.15599822495199,1.30337217861467,2.04330414239042,1.23355024552286,1.84790587912894,3.06118976183875,2.36473594840725,1.9949048577578,1.7384299889133,2.45827364776612,1.9389716545733,2.12192381532809,1.19872166749175,2.1502887182052,1.8764368223928,1.70489430764265,2.14850095801084,1.40584909891313,0.826209156898193,1.97975378807055,0.800610403675469,0.35546356643589,0.091920344675281,0.415307877833501,1.04216711058642,0.484778826439841,1.24576195083839,1.30548364678153,1.66247721516756,1.96532602524323
