"","01.CA2","02.CA2","03.CA2","04.CA2","05.CA2","06.CA2","07.CA2","08.CA2","09.CA2","10.CA2","11.CA2","12.CA2","13.CA2","14.CA2","15.CA2","16.CA2","17.CA2","18.CA2","19.CA2","20.CA2","21.CA2","22.CA2","23.CA2","24.CA2","25.CA2","26.CA2","27.CA2","28.CA2"
"POC1B",5.05766189174507,4.92687298501472,5.64989540283544,5.37479873415887,5.33000194731096,4.86833677269108,4.61148242047086,5.06902952039016,4.6814981074025,5.20881947769134,5.45442224535038,5.38977390294995,5.52653826937897,4.37810638492709,4.6563560929468,3.83719913583825,4.10722944988958,3.95810313957049,4.05785424940001,4.15219901453517,4.58347646301537,4.26721061812574,3.87992399302576,3.96236412109356,4.43950979564121,4.4493964904919,4.09989199717331,4.58918257101249
"TMTC3",5.48609127021537,5.54748679327313,4.74866473420946,5.79078123407092,5.08052378287707,5.51743045886163,5.1518292388394,6.29364223005343,5.22902520399752,5.30474603843739,5.56324652023644,5.6211055767282,5.8518420305982,5.31483214429057,4.56821360204419,4.50653996236169,5.28604245763307,4.42568650255867,5.3219787065529,3.87449846549803,5.33042222887356,4.47330378173538,4.39926807311151,4.50079898103659,5.12541607169445,4.3854873904821,4.80082173068757,4.68937763528802
"SNRPF",2.84409981484364,2.30297900465727,1.73189125008382,2.77080505555736,3.27129811746094,3.13782800270035,2.88262178974892,3.12449684077872,2.70651869531961,1.84826595095165,2.77266969439578,2.97541629180868,2.54639162769865,2.975931262904,2.21577768110225,2.04832666065589,3.02287428717922,2.0271557450258,0.985186333389202,2.41340005313125,2.06623348724093,1.76964622683018,1.08498564642979,2.34899743153763,2.83487315588274,2.10508995446056,2.38260287086016,2.56648113778104
"NEDD1",3.76166764760923,4.12562039085006,3.54931936997121,3.91032719968791,3.05074024838143,3.14786772853986,2.84181703314114,3.19516773766313,3.70676330651476,3.79217429734064,4.08051305872665,3.75044136660163,3.87556385882659,2.57692922985232,3.01328784703419,2.82884349590191,2.93927007740021,3.10754514062456,3.15962025303412,2.79675471660502,3.31721708702099,3.30074327682103,2.30933647723113,2.1796845618653,3.07505886826967,2.9109206654595,3.06837120357121,3.14544697655412
"ASCL1",3.12003272751005,3.24810857870903,3.35485201266813,2.77080505555736,3.91936403864085,1.9347728809026,2.49229462748226,2.93100672598627,3.399381555129,2.65704708493728,3.92078770118949,3.22699033720831,4.00250071580593,2.41495561557609,4.91364658708993,3.70516090904278,3.04703914423135,2.6905838339996,5.21870025842432,2.61013077877245,4.20098498025605,3.4583164395121,3.45179994725455,3.14967329930033,2.84756528679038,4.29561780677005,3.81117002311453,4.21092301229364
"TMEM132B",7.17112002769648,7.02395914199273,6.2638355928642,7.13796260805419,6.80551309250901,7.61763826179982,7.6235562544525,7.766060848334,6.43805322418477,7.42757678627247,7.12625544774568,7.49400241824099,7.38457046289862,7.61283672535099,6.22839015470862,7.15637112285799,7.23180568482437,6.92795603485983,7.41970416338309,6.88881706508939,7.06060454090644,6.68910557855328,6.57065704162222,6.98814377225911,7.4086957481412,6.97491568318925,7.34141304719949,6.55414108774624
"SLC15A4",3.83001567902669,3.7682600062927,4.34546057728622,4.31920648047243,3.7339200539843,3.94863631365455,3.8343811437709,3.4903891651945,4.21720936694815,4.4305231122141,4.52440139920084,4.04918906262686,4.04602401872757,3.73520323099905,3.51283533857323,3.47111778791601,3.96650865460278,3.48738712930771,3.36037047438774,2.91312609923894,3.34529894637966,3.03320017661336,2.85608111504741,3.08400245685285,3.93538280837516,3.6446480057911,3.6886967233811,4.01710481761708
"TDG",2.73425282150356,2.89509534979148,3.55657829238359,3.52076450329699,3.52107351683083,3.82894086424496,3.49602311259919,3.14249175342145,3.49962931620654,3.1852584822824,3.50808886866052,3.87352713330479,1.86103902806185,3.02167565759592,2.18821211550231,3.14140227486757,3.29587768918102,3.54199907093197,2.30265429714703,2.98579904174303,3.37284461647539,1.03208663895992,2.08669940004755,3.31418057991466,2.22528388865051,2.08376935663892,1.9329801221575,1.55531430593178
"RITA1",3.53474211312122,3.73672457425621,3.01879897455705,3.53218660594014,3.68357940684242,4.0591573544254,3.77058963407082,3.81604047750137,3.86548653048169,3.36827943034039,3.36024111309896,3.48040440507924,4.13940092792419,3.91564359150915,4.4338282407434,4.43017385263365,3.76272618241398,4.06452951768736,4.98256630538205,3.80255690878764,4.26118359574054,4.0199634333369,3.91800490280331,3.28107206058784,4.16060131441963,4.47827875542742,4.34035663210257,3.67000552120302
"SDSL",1.75014669583154,-0.303588631285805,1.28441589733561,1.89646398876691,-3.76194466597213,0.572837268929789,0.781610383776226,0.951979778606744,1.98037371998809,0.382995956471748,1.45068865951591,-0.803031788680124,1.59410650904673,0.202790475704956,2.61821108580584,1.64183393537626,2.70623817198057,1.26265497247311,3.20505199494034,2.20596659434123,2.13219298300317,2.00584804025615,2.94729052070867,1.88139480131653,2.27311080792236,2.61647684402203,0.983901603175371,2.16703542237004
"MMAB",3.94543118372509,4.05065859953565,4.44268992774141,3.63110933205991,4.04430908326062,3.7120064983455,3.88546733290345,3.26253785765533,4.35740292340992,4.12618323166715,4.1361275730137,3.67347232442991,3.81395385028115,3.65038226953306,3.59909604088268,3.67899969120199,3.85230163436058,4.24407933857897,4.3212001825183,4.08762283634775,3.92211557430134,3.95796832665341,4.2989383431788,3.97276921996347,4.01067017036277,3.82250437390179,4.20292605492032,3.87172628009137
"GLTP",5.0886814986054,5.5878131417774,6.67241482129537,5.25238121072842,5.61156778179208,4.73150077588494,4.4098942109997,5.15131566934119,5.80424792642785,5.03565071429441,5.67698907298796,5.67004075074477,5.88217731767113,4.49217499309611,5.11738015699797,4.74377185107017,4.28368984790685,4.42568650255867,5.10745436833485,4.66497674541234,5.51481062370574,5.06649558222661,5.20984400223988,4.37700134807659,4.53480012661589,5.30216813728791,5.2538228713802,5.41193941982641
"GIT2",6.64903292149573,6.44266639922387,6.17936647866737,6.63554324321355,5.88095706702273,6.43455896953508,7.15999523870881,6.87142487138487,6.10247062494172,6.71735150005924,6.44405679933527,6.75955961527445,6.19652044111672,6.84730866090215,5.77033558040518,6.56505144516144,6.66898754134175,7.08677640377881,6.30855827066815,7.31032722256542,5.52712163050064,6.60058045918824,6.65425193844647,7.41271720208597,6.32844279028301,6.22128741883137,6.27388774291498,6.33376874877775
"TCHP",4.6332062447673,4.9681939636972,5.57680974944369,4.10646085512272,4.70489747397822,3.46939711603413,4.96020727844183,4.11838688028014,4.9845458223274,4.57156497322032,4.54509394359429,4.61152286294093,4.47810803567022,3.75565154512897,3.64036633354449,4.6070856919335,4.03657401030065,5.34089387109811,3.39998076871724,5.65547258331166,4.9825811409553,5.44352079403827,5.76593182484159,5.56012604649701,3.64676002212709,4.34573731248236,4.39795488526465,4.30541671950703
"FAM222A",4.52603210953366,5.42422625107563,6.6428805959846,3.8293102198517,4.87156140699467,3.50107130034544,3.75967799687476,4.67063280476585,5.40478905070539,4.55655753975515,5.01939321944179,4.76780048197272,5.23369945672676,4.12921408659185,5.40166993450863,5.03599616917667,3.96227924828261,4.84763935384429,4.48976928949754,5.05664721727049,5.67275073503504,6.12726315178549,6.4301544066531,5.31229770009524,4.22281341532663,5.70610460172189,5.3757171300241,5.58517907365261
"NUP58",5.69476582172599,5.7024402265907,5.97241784856804,6.11137351345026,5.22831576789732,6.57511636354271,5.92714535652378,6.50834350509666,5.95134775939502,6.26852141892796,6.06627866743199,5.95659161820221,6.17707683839094,5.89660385476212,4.959208495314,5.21961929766956,5.65962136968795,5.47324910119692,5.99819325851208,5.58898912503642,5.835036163995,5.33660022110562,5.3777427684358,5.6042950202433,5.52165581507465,4.94530190320259,4.98557685911025,5.20338174690265
"MTMR6",5.42331975858773,5.40429235195464,5.38626640119922,5.83756472381693,4.84889899134123,6.0755578855972,5.20910006357763,6.18714094506195,4.94952475461652,5.5718170384282,5.23000178671889,5.63276995665082,4.93696038179146,5.914901512915,4.57355023356903,4.02199255751383,4.9965774940527,4.5068646680837,4.30041905017114,4.19880232772551,4.02118349002691,4.07291906022383,3.94776206853861,4.13443026130419,5.54911155225184,4.68708723132695,4.73013036751788,4.69271153743232
"SLC46A3",4.09180326661153,3.70448438504342,3.03967041796707,4.57805021046041,3.33791157574668,3.8840357977015,4.27846143952103,3.4903891651945,3.48012929903247,3.89915131193031,3.79972692102745,4.14189692643986,3.8875763125016,3.78247278492482,3.96668494046001,3.10256334658124,3.76758193493725,2.6905838339996,3.45115753753884,2.20596659434123,2.57316850450747,2.18490641071201,1.23733165349626,2.71402706393008,3.83379427165758,3.6077801002149,3.35457661013931,3.75538345691652
"SLC7A1",7.38670963069661,7.8955303058126,6.70217497909715,7.09046399772027,8.64790861561663,7.56288131400855,7.75916295797724,7.85673459121887,6.46558232788997,7.46757138833224,7.11707114019096,7.57558773460187,7.99070899947057,7.46597014934909,7.9950129729449,7.56389420566061,7.24535791933049,7.21520489826013,7.20448997712963,7.50678922426822,7.70882544605351,7.53369584066898,7.26642925738189,7.28754698153827,7.41297171897811,7.51897048069445,8.00989099199801,7.08613971620316
"LNX2",3.04149638004641,3.4942677266535,2.34857827414508,3.37614277393385,3.5773007188873,4.02143053387511,3.01698221930653,3.68711489528339,2.81944957756809,3.06315166304402,3.17793481596165,2.84109368845196,3.61156566722823,3.0983959384439,3.16240001768611,3.11562617742995,3.65154340951439,3.07087137046266,3.68290474218316,2.90064990062897,3.43949211371616,2.70448250984141,2.54172809092823,2.61121525745037,3.59501031893673,2.99326985704281,2.89456763971397,2.7821394348861
"SUOX",3.12003272751005,3.39675176174441,2.71579384811922,2.51856070760719,2.69183228977721,4.04847855543007,4.43754390849199,3.16026497563924,2.62007374171274,3.93827261599238,3.14216301591668,3.13155810818654,3.73637135455206,3.43061238357041,3.60952482145742,4.25824996490427,3.43667095062741,3.84862247844912,3.94634312183862,3.17380555788678,3.65675329894588,2.99254759104826,3.00504300827911,3.29772129441134,3.02005854092237,3.15533695854334,3.99468518791722,3.08583730983356
"CCDC65",2.43399057718249,1.72875154747187,1.92374021528789,0.433986805900318,-0.916013696289135,-0.53872439547564,0.781610383776226,0.581772744248444,1.56506641327196,2.00388387860385,2.57219985096375,1.57066282653469,0.236613159897324,-0.0576521572224818,0.802488771558103,1.52919376642647,1.75214406303571,2.24032200433648,0.3923385774842,2.05652224316047,-0.827514863359682,3.54521003982553,-0.0892326666334034,1.2205383144646,0.450109495510715,0.348061158317525,1.42006455825832,1.89335705301918
"TARBP2",3.06437495956699,3.13169985766006,3.2953503853051,3.0183022348526,2.21297394516517,2.31934221211375,2.38277452022516,2.77825207292067,3.46036209667835,2.00388387860385,3.06784325107892,2.84109368845196,2.6345662888096,2.28967918091868,2.88180159606647,3.35474545800787,2.71631918017615,3.1521140244187,2.9796090116706,3.02080728963656,2.98373166630351,3.5263475890559,3.11404328642715,3.24718584905693,2.25416987386325,3.22515778501714,2.9068291287116,3.00232159540206
"RDH16",0.253851028579094,0.991803488757519,1.17547670934207,0.700136026200728,-0.916013696289135,1.625541390185,0.781610383776226,0.951979778606744,1.48905921666046,0.777500572799259,1.04856185443516,1.66456652459514,1.53423664375757,0.981612258452112,0.727869721489885,1.81198561966149,0.996911751614689,1.58222079544867,1.40415035718471,0.918204399669709,1.09140583769931,-0.403399973516765,0.650825399203945,1.74235866623901,1.04239476690872,1.0216205223994,1.11650873081133,0.944255892103396
"ACVRL1",3.95158025934794,5.54748679327313,3.79004951553251,4.56142323949366,6.72690942077177,3.60675562795382,4.19991384444786,4.39097668591848,4.51422304924687,4.37457572299185,5.14670372301154,3.94075842706261,6.34765402558462,4.04310993864229,6.30417951238115,4.37148568588438,4.63672922369481,4.37017186996072,4.7210734978757,4.42036723112937,3.24452368889037,4.95101081122303,4.6000101988505,3.93069083575194,4.32164447903015,5.02576488613053,5.16982983910021,4.62452416779147
"NABP2",3.17362279595815,3.8589299754948,3.820519618346,3.57699162901365,4.893873331157,3.79739828939646,3.62186426726108,4.24037242374365,3.90988728947386,3.7311074710157,3.79972692102745,3.89305788916495,3.93465022779483,4.00944820284343,3.28457609409795,3.16672591243653,3.21286607807342,3.69442888674598,3.98158121421123,2.92549533003576,3.89387314163129,3.8858085178451,3.5713164523705,3.11251390490666,3.10179220828322,3.25407666736893,3.30910825330099,2.85536681016383
"N4BP2L1",4.36028352899883,4.59002259284967,3.99094821806654,4.49876378136167,4.36494749773476,4.55412914534301,4.62957538707917,4.48565015526836,4.30294914692918,5.0922482999522,4.77853313931037,4.90879194913499,5.00470481870396,4.7652191926698,3.58859132474499,4.0150379035431,4.46202284157089,4.00259418069185,4.50195564808544,3.69828890320233,3.87473294526903,3.1731647347963,3.28697475160944,4.22860904461413,4.2754253632919,4.19977589840828,3.881198544078,3.78066849812543
"SMARCC2",7.30020803764268,7.61354065457911,7.73123409794716,7.15745492062076,8.13976425063329,7.2758424986927,7.54072749323824,7.2458825269393,7.74118409143246,7.51427529757016,7.14445049824376,7.37055847429164,7.70021216165669,7.44461319345097,7.91002881066334,7.95309606784641,7.43737134604413,8.01699116442755,7.69582398141911,8.10674182077091,8.11475685078817,7.9929172572801,7.93804718154259,7.96314743862073,7.47307813360554,7.77735018733573,7.67064446049381,7.81605669271783
"KANSL2",3.51826530583938,4.20842041733164,4.41500185680573,3.69347980341342,3.33791157574668,3.5624068263581,4.15897587144419,4.28965143078893,4.0487344864973,3.85893952328752,3.68009656306188,3.83365406027674,3.09451122763022,3.52892480051428,3.2179814907967,3.84506367467548,3.93663907714543,4.36260585691367,3.86376215755865,4.30202354898316,3.97699403337844,3.99959297363149,4.04044068213961,4.64114086776489,3.4692530604015,3.50726675233052,3.93007471582139,3.85991221641845
"CERS5",4.70412009256682,4.57226616687253,4.79543383823821,4.8440132615253,4.26578042195925,5.05062271088373,4.43754390849199,5.16458503872436,4.3412815074434,4.93866357569347,4.5519260258834,4.59372901251144,4.55544112869717,4.71040459308587,3.64036633354449,4.3328560460601,4.71170998944748,4.2685764721734,4.44628766941971,3.92465444858208,4.52942593609014,3.60036135100061,3.85658343205871,4.52927602795026,4.41413706738436,4.11298427055987,4.17784915094072,4.25218040647988
"MAP3K12",5.92000420286761,6.0296637763317,5.81031573550393,5.90501283342795,5.44023111875059,5.17365435116229,5.80243807178374,5.43663653954064,5.99321998710717,5.78211108592267,5.8309704357869,5.60343025008707,5.29360904547588,5.67476459602606,5.55522085572955,6.13403135472917,5.87965893995858,6.65661373901261,5.90948962070904,6.59564497818319,5.56940121294197,6.20493848368395,5.92772871122353,6.62315497320361,5.32580232944914,5.76756561168984,5.95023133016043,6.00414211327909
"GALNT6",2.22651276100644,4.43163304181677,4.70686769636637,2.62906792416415,2.69183228977721,3.35271796706659,2.96092409704601,2.35299956121689,4.07496950505233,4.6537786467608,4.02266840097187,2.47701720486784,2.8463270769253,2.77690352337173,2.39526234560264,2.36510349289435,2.99829776850397,4.22751372975942,-0.631579121510764,4.10403987915677,4.49223342583438,4.06640493661258,4.33316272115472,4.57779708044273,4.09824281059904,3.92796253759142,3.62332681240134,1.84623280797613
"CSAD",4.29890713620473,4.48954146090086,4.78928486595073,4.63212895380954,3.05074024838143,4.10625726344902,4.49130260340253,4.25698649121499,4.25785612098794,4.44145686824369,4.71298954473607,4.07506955668381,4.50954043390742,4.74831228313259,4.1846220617383,4.75216101418345,4.44999055644251,4.98702314394366,3.73545873741942,4.72988682181701,3.88433478477626,4.497717742101,4.33878867479214,4.78977827965178,4.01067017036277,4.77949663209148,4.38924191624129,4.44243121078711
"LMBR1L",4.20422781113168,4.32963362427215,4.45439548397839,4.09109719734578,4.45773430180258,4.70454627602364,4.46467364064506,4.67682003327951,4.06191162954147,4.84295342235608,4.27473406771485,4.28181911878094,4.21761459289853,4.98320435207255,4.45132708984349,4.15447723197341,4.60452551780073,4.67817595902488,4.59590912405165,4.53781413691735,4.54766870629584,4.65794171974687,4.2989383431788,4.98231058442524,4.38178047299038,4.1544784673196,4.13158212215084,4.10980365020567
"C12orf10",3.63748520342113,3.05706158491339,3.1684368717685,3.53218660594014,2.88241856873099,3.6355817736831,3.35814717365235,3.73534045242962,2.96683521782953,3.26127492138336,3.00947790111653,3.58016560947034,2.8463270769253,3.77581407703865,3.87456947441356,3.89137131807273,4.0918245673946,3.97308645515051,3.89181765932739,3.46399728979916,3.79552703532304,3.80202787637095,3.5028069624836,3.5268299075919,4.27072095761,4.07567128999845,4.11053290464644,3.67000552120302
"ESYT1",4.81956364031903,5.37386536208001,5.53699617139258,5.1670335063979,5.06093802848783,5.38151342149683,4.75024508267986,4.31367375908995,5.44808811346931,5.43354175203081,4.97433117565992,4.50131092263719,5.28455256788726,4.26378759494275,5.7492684441131,4.85700039647536,5.39674649797612,5.35048804280988,4.57298812291694,5.17533540106888,5.06510476259827,5.33660022110562,5.09818282987307,5.45272065105464,5.62110315602135,5.22636496778212,5.3286438013763,5.73336786522128
"TMBIM6",6.99996928505494,6.57560944417065,6.56673579668909,8.25468607545318,5.6901642646319,6.66524657428306,6.51396224820362,6.57114027422374,8.29230963760703,8.15242196121977,6.82299275453021,6.90733539080242,6.61481297600542,6.57745632699104,8.6845044969855,6.75129234668395,7.22960786851326,7.2303535649648,7.5927684814041,5.64802771016325,7.17063546271184,5.56170771003412,5.85891907843101,7.14760887028722,8.59295182657481,8.46558008689795,7.14126010532583,7.04434255987478
"ANKRD52",5.39877671355455,7.0157712972621,6.5386024342654,5.77404189178413,4.93748792980756,6.04901747442953,6.17723344926148,6.75927891170848,6.73192418846882,6.36642926428945,6.36867014854987,6.43254797103167,6.49429890085358,6.49573516719515,6.72328875066723,7.10653334970376,5.87066042072272,6.36630992617795,7.48101191444397,7.1250022309441,6.91479337345798,6.85985809458205,7.40158706680719,6.2145177600907,5.67372440258026,6.96984002437539,5.89744362406357,6.73074725482518
"ZNF740",5.1831642259741,5.35840778998721,5.82991893227714,4.91116745861862,6.22689664480954,4.7414802780154,5.05697076986372,4.96669320011477,5.66005833043091,5.09916939537701,5.39486982561615,5.47648078821848,5.56818277397668,5.31483214429057,5.34974008679219,5.50668001192579,4.88928216027057,5.43227399742961,5.81984852850792,5.39582644228948,5.33042222887356,5.25301860506155,5.87836438022711,5.42077664627541,5.0284222868823,5.47997720762357,5.45300428680826,5.52846888237378
"WDFY2",6.49125006149926,6.75355790484123,6.87616270158989,6.6020625712077,6.20921217162743,6.42116910697812,5.88759781311413,6.559467562016,6.6272245483324,6.64352247406507,6.88652957050463,6.93350770687152,6.59663362914436,6.40479625043443,5.95953780257376,6.3344903482015,6.38208976506786,6.20432704038572,6.81890690107868,5.73492662527572,6.10926956711052,6.04847561609399,6.40891715059025,5.91199686460941,5.99220259716491,6.48692946302924,6.35107031014436,6.44766534684293
"HNRNPA1L2",3.17362279595815,3.63775858780495,3.76520143610862,3.32452395036462,4.04430908326062,3.15783807041581,2.68916266754448,1.88200866776144,3.61139871868111,3.41340304033732,3.66756930109471,2.45089867544226,3.40978834178305,2.27086032547481,1.18370901641681,2.9935708356372,2.5683408439009,3.89131473558708,0.985186333389202,3.86810456488568,3.25935834907835,3.07273856876537,2.1392279877932,3.60248664192396,2.12459344891203,2.32091283015689,3.26216014092603,2.90219841948076
"LPAR6",3.55910977244244,3.91635802106732,3.42791619687438,3.05043200461482,3.52107351683083,4.1418561535894,2.49229462748226,3.32690182529366,3.3465183791295,4.75803920821249,2.70071804777628,3.66213370820961,3.86345054428116,1.4515694563915,2.93252352754866,1.99277118132991,3.5705054386785,2.33615062884665,1.88551177116659,1.96361753182322,1.44284239362138,2.00584804025615,2.63613454938494,3.01519915165743,2.56203843089138,0.484472028134588,0.731581128401013,3.12584948164434
"ESD",5.17003966245647,4.38153457297636,4.54111561112633,5.62998310291938,3.7339200539843,4.82831913052645,5.05697076986372,5.46908447825438,4.40987590770739,4.89160204459663,4.9434883735542,4.81463892916659,4.34504699722292,5.19267205290471,4.07600956944718,4.08975514196605,4.88034364989644,4.29266457721228,3.11271117680895,3.99676320319068,4.22385482775746,3.3869177889751,3.4413785132083,3.73675402157092,4.96431338293164,3.95756728503595,4.15232863842142,4.50065379055693
"RB1",5.43872343520344,5.49661734220332,4.97411056663281,6.1037382491023,5.9570997679784,5.73283665689053,5.07027917094345,5.81598366106232,5.30580194753354,5.68654796162384,5.73817278517998,5.72283786260326,5.76008101102453,5.2986650811332,4.53577249380773,4.50653996236169,5.151346894086,4.60311033929553,5.15453191713665,4.49280764404096,5.18260929277609,4.58233762819066,4.63243834299875,4.58120121740194,5.14739621700548,4.72889044536067,4.90229183136056,4.7256335564917
"SBNO1",7.31100975723703,7.19179603590316,7.03401043181757,7.08368762393118,7.27375297099094,7.50840104743771,7.27365855790481,7.92719939396862,7.10885646890025,7.06184113186459,6.81875021771438,7.26208422166605,7.36644458401951,7.28026386105074,6.37923596530544,6.61189845701779,6.73988313510067,6.53567123340061,7.05845798617663,6.45447345059895,6.83162501525636,6.49296906128736,6.7225482509778,6.30170292116353,6.82444746716696,6.5991883590639,6.57311634220164,6.44865164663996
"MORN3",2.81741217539487,1.44635750396807,2.09304571406792,-0.0202915632437164,1.70819776091693,1.11342001319847,2.56930206159456,1.59889939193849,1.3669683018291,2.14433827188828,2.72510282814835,1.70932154201631,2.12731383510776,1.77907995106455,1.77167514438293,2.20320578793036,2.42817542593794,3.13445134776331,0.283597562532119,1.70123794866672,2.31370360428879,2.81741163979924,1.68882073758406,2.12475758979163,2.11412683436215,1.44595702539842,2.89456763971397,2.71814274465309
"SETD1B",5.79563030853129,5.79720654955354,5.80727607631394,5.13742414385141,5.70285724863045,5.65753655015866,6.21167096843882,5.58218115671067,6.14333529855543,5.55429619810524,5.65811627758466,5.3966318424445,5.85490442419248,5.82423082276287,6.44622282652068,6.66506768082708,5.95502627302683,6.43645769780103,6.68635983448091,6.82257253253203,6.14964128151661,6.54543768556178,6.92124110851158,6.58381711013961,5.7262128735053,6.50006638680048,6.44129113901166,6.47696491182612
"VPS33A",4.76474342706355,4.84050153540578,4.52640342245877,4.48119172040822,4.39654415683552,4.36482310802739,4.61148242047086,4.90478171395486,4.65999516948484,4.15303749860337,4.50340773793152,4.71939020712666,4.57785520343588,4.93321432891266,4.19850501924784,4.28161930281845,4.40706926920749,3.78211758875104,4.7417744554211,4.04857389494866,4.23139824991826,4.092286791491,3.98411564368339,3.55480264794713,4.44995146583097,4.41566426662685,4.30836260373799,4.12961882910124
"VPS37B",4.87884455381465,5.26754154704468,4.82879255830669,4.73949601800587,5.85844291639516,5.65577866472597,5.24475167432884,5.40344198331918,5.36015015386785,4.98049492010865,5.03410645965977,5.10578513126697,5.33805779206155,5.2986650811332,5.64667064141804,5.27597669759131,4.74901602189223,5.27188647479514,6.35800120985747,5.76621006845129,6.42760976616846,5.6251358560732,6.12783545140396,4.88650480454279,4.53480012661589,5.4110323605099,5.19003734859037,5.19869945319541
"RHOF",3.05298102103317,3.79912083458587,3.76520143610862,2.56378431258327,2.47218037147632,2.82393533905597,3.53494121663388,2.84570793532467,3.04854150086529,3.17219034799548,2.88514707060282,3.34514309793269,3.34156361489509,3.56799004024134,3.51283533857323,3.86840328631298,3.07080590360319,2.92439099766882,3.63943812393673,3.75483458412836,3.8257411215681,3.9005321095736,3.74237105146402,3.65511998921314,3.12803917469057,3.6446480057911,3.41591695944346,2.7821394348861
"DENR",4.63702673944214,4.28672516369436,4.16251057343328,4.80216720208772,5.09984720221339,4.89540505939413,4.53675236153038,5.05959003315555,4.13231006303246,4.38026911041051,4.63148275206313,4.7940093429432,4.57042247044223,4.53617968097517,3.85717046301226,3.66129155236873,4.31387911511337,3.74185846502642,4.43996763179809,3.76863137221173,4.16991674022102,3.24414741912663,3.77593610779311,3.24718584905693,4.09292252833774,3.56225777055372,3.4747552665475,3.78066849812543
"SLAIN1",6.96316039772194,7.23475785420637,7.90515194702861,7.10583436429383,8.40351358631154,6.39822233303592,6.41485748726907,6.92568914607943,7.059617657437,6.90874514786115,7.3670583945727,7.17601353891874,8.16676188775932,6.39830815047223,7.12420102812103,6.40002012039228,6.50493935482609,6.2305421293711,6.16841132640127,6.21223033466659,7.34504909935238,6.72056156644412,6.77016850792143,6.58381711013961,6.58397466205231,6.80536773885846,6.64532892371766,6.69129174968669
"RBM26",7.06947111958445,6.96223910461663,6.87107702379899,7.16664521617825,6.4005649228021,6.91934145187085,7.30963981944511,7.4447988263625,6.67945565578844,7.10803506096308,7.21394276365638,7.26114511254129,6.89324070401022,7.12323119478072,5.68908107069725,6.3689915857642,6.67739747722408,6.91314161140825,6.32064883014762,6.9656914093224,6.63093738687985,6.58129086680612,6.63036639068938,7.1062665163653,6.26776392943134,6.23343989955497,6.13746792434462,6.24344934666703
"SRRM4",6.18300720267415,5.17056522311165,5.05321853189104,5.53949512640282,4.08366323366718,5.93768604458554,6.70239736921048,6.31561749496319,4.33586741894719,5.66338647403566,4.67594231878326,5.75254411179064,5.01569262142906,6.19745927209684,4.8446953824816,6.07339421691923,5.65962136968795,6.16789240724043,5.3559441386886,6.24344151784845,5.10260625808643,4.982491162051,5.24622128590219,6.05596103657709,5.25967797354597,5.3341193867923,5.5203881744779,5.12657791017151
"MBNL2",7.06876413105007,7.30632246579365,7.77700961792873,6.98842947088712,6.40833550567361,7.45178243709753,7.17136147306693,7.11073601970124,6.66008990986702,7.40471376155185,7.32280545776411,7.12530695808615,6.65225985875364,6.95217161881807,6.53506783209512,6.54104485388064,6.76255871007855,6.73561877839533,6.93018411875289,7.01716558836396,6.92878039924137,6.39888554541021,6.64519924993293,6.7920423241241,6.91992896370054,6.67599577712663,6.79383700710751,6.96384539046707
"ZIC5",2.51926072304345,4.24250130247804,2.01087511767808,3.3887639784353,3.78256320597489,1.30504401586359,2.38277452022516,2.47162756988417,4.30848795038125,1.81502165532744,3.6032474547844,3.42781167503798,3.37607923228171,2.94064523196244,3.52390422987892,3.69649310712354,3.26873442540247,3.57511068273052,4.73146110559414,3.13172202036655,2.59672227203723,3.95091261103657,2.91752352614322,2.19753846804601,2.30106395530576,3.56994527606712,3.35457661013931,3.2487184211918
"ABHD13",4.57465046898326,5.00836432569389,4.15296411397445,5.16336539912592,4.893873331157,5.34270573098074,4.54312985998991,5.79338253116494,4.21720936694815,4.7315587923162,5.03897771602411,5.19503456636175,5.14641324742458,5.00329539226456,3.63015891245081,3.72234183001085,4.07625341687975,3.7534761649598,4.3883851706518,2.94992011679633,4.55970364584691,3.69630188033675,3.5028069624836,3.00509667083932,4.03306670085606,3.87309317289851,3.60838896173415,3.1933067526949
"RAB20",1.3268087041058,0.324404614886411,0.327426820881732,1.66703071078778,0.925048140359941,2.54882607258621,-0.157816608758614,-0.453102836686732,1.44949924882546,2.56005354823885,0.969120787012691,1.11857381053037,1.65159053729022,2.15248093485499,2.93252352754866,0.962537327061807,2.01970923738758,0.894153112823797,0.839139948103423,1.78507985417592,2.19526822127914,1.52555653855528,1.18831564026884,2.10597384694842,2.95116484818075,1.41214333513902,1.38543382137405,1.64064708766344
"GRTP1",1.28845747809419,1.36618898330691,0.632304109179285,0.433986805900318,1.23573094690897,0.631255779024113,-0.333612176795325,-0.687310352635626,2.16267307218968,1.03015790071606,1.61628429284623,1.47021885298809,0.739085208086397,0.202790475704956,1.00565421757008,2.49073735967651,0.821230642136121,1.38720204461902,1.35124718415289,0.918204399669709,1.59092836626598,1.59960987019551,1.57901807896489,0.994103896148454,0.416430350881057,0.929013209037259,1.51923203882378,0.803323864177345
