"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"EPHB6",0.69174754054092,5.09877259367833,5.60903071076009,3.89060996032529e-06,5.81831669399699e-05,4.20687732343382
"LZTFL1",-0.898296054301306,3.97955979246312,-5.60884882477994,3.8926247229475e-06,5.81831669399699e-05,4.24595418455645
"PRKAB2",-0.850651643134128,4.93977024378457,-5.60837544498087,3.89787329409785e-06,5.81986999613357e-05,4.20331373454704
"SCRN3",-0.663520115346208,3.97805178064769,-5.60786970107715,3.90348855197332e-06,5.82196685216646e-05,4.2426170624255
"BRAT1",0.762236693782384,5.00122392414121,5.60741994710611,3.90848897863415e-06,5.8231431701073e-05,4.20556988169362
"MRPL42",-0.840575984075896,5.84326056469836,-5.60546069911725,3.93034731545504e-06,5.84940602620898e-05,4.17984134837775
"SPTLC2",-0.886840781983233,6.58037315113907,-5.60382278975747,3.9487148103111e-06,5.8704226846625e-05,4.17959853739692
"MATR3",-1.16800661498708,6.78618555474308,-5.60087300563487,3.9820113031703e-06,5.91073614713389e-05,4.17484766199272
"ZNF770",-0.960731761073667,6.00518611012126,-5.60066395714078,3.9843816643489e-06,5.91073614713389e-05,4.16655774893056
"NDUFB11",0.966209310814679,3.89092365850241,5.59780913970685,4.01689403166945e-06,5.94620737493167e-05,4.23273965942707
"LMTK3",0.98941100246253,7.04609652750091,5.59642242457446,4.0327827577982e-06,5.96334271757411e-05,4.17162929314242
"CRTC2",0.719728974843665,4.27653704735215,5.59476327660993,4.05187590308693e-06,5.985174811547e-05,4.19946939551829
"RTN4RL2",1.50427317803206,4.44843993614207,5.59435352624524,4.05660518700995e-06,5.98576556196367e-05,4.20138668729872
"PYCRL",1.15879777826369,3.66072701036801,5.59202583482145,4.08357644605421e-06,6.01520056217137e-05,4.23285156541786
"UBE2J1",-0.66355278651157,4.86806202470684,-5.59188149637946,4.0852548299428e-06,6.01520056217137e-05,4.15922979359854
"PIK3CA",-0.784888461437911,5.58281178747998,-5.59113142422771,4.0939879117851e-06,6.0216464753554e-05,4.14154039565564
"FAM89B",1.18728340613385,4.42157883659443,5.5903513627765,4.10309004100957e-06,6.02862092529206e-05,4.18554839792867
"SNX7",-0.750423791265264,3.01637737094657,-5.58747630548406,4.13681336608841e-06,6.07171779188305e-05,4.24658104931401
"CHORDC1",-1.73471181136463,5.4294643727676,-5.58666586553979,4.1463696937501e-06,6.07860383398151e-05,4.13624322028594
"OTUD4",-0.595357913135519,6.13752142391111,-5.586333262555,4.15029800323922e-06,6.07860383398151e-05,4.12662080766971
"FAM73B",0.666422999512079,5.19067288501726,5.58458039496396,4.17106259858071e-06,6.10255148020919e-05,4.13633570180591
"VAPA",-0.720177970702883,6.52959016639195,-5.58358090085708,4.18294933346728e-06,6.10561539217167e-05,4.12244326371287
"PMM1",0.789490766782323,4.14447100665561,5.58349717621656,4.18394659208229e-06,6.10561539217167e-05,4.17607423367623
"SELO",0.829373342260284,4.4980768124157,5.58329087640648,4.18640488339269e-06,6.10561539217167e-05,4.15846338403106
"SLC30A4",-0.783785333532632,4.46516787348643,-5.58198371170472,4.20201493819451e-06,6.11372962133887e-05,4.14723963384696
"PBXIP1",0.949503878316031,7.35497269976625,5.58171473757545,4.20523424699353e-06,6.11372962133887e-05,4.13645197807823
"GRID1",0.657375431444065,6.34883370368065,5.58024612038928,4.22285561017564e-06,6.12670316867148e-05,4.1155378632277
"KIF7",0.939620168265131,3.47312895439055,5.5802324084661,4.22302048296248e-06,6.12670316867148e-05,4.2088875101003
"ZBTB6",-0.82483337882911,3.42539191475036,-5.57901936624167,4.23763175907933e-06,6.1414566772569e-05,4.1964034540129
"C1orf122",0.937973282125031,4.6652358161861,5.5746604225701,4.2905559745702e-06,6.21164679627305e-05,4.12779336610538
"SUMO1",-0.928738302212051,3.82175636874132,-5.5738687445697,4.30023910686942e-06,6.21915333593897e-05,4.15835229852436
"RABGGTB",-0.79094759339004,4.52563845964273,-5.57249838938164,4.31705200314291e-06,6.2322944148594e-05,4.11841092848874
"IMPAD1",-0.91099691834449,6.50777688422602,-5.57239356212474,4.31834084293021e-06,6.2322944148594e-05,4.09115578666514
"SMAD2",-0.611223201748037,6.84025387857937,-5.57102020492148,4.33526184070083e-06,6.24482204724636e-05,4.09218029299003
"RHPN1",0.805265648190687,5.96829601048645,5.5709559898787,4.3360546545324e-06,6.24482204724636e-05,4.08982210274092
"MRPS2",1.30142678958632,3.20202440435356,5.56987795810132,4.34938603546522e-06,6.25750378005641e-05,4.20337578233758
"RHBDD2",1.07954221170964,5.69896712293626,5.56912789739026,4.35868585568237e-06,6.264364931462e-05,4.08925506561759
"TMEM184C",-0.790945442536336,4.25438751913623,-5.56721828454164,4.38245287457012e-06,6.29198270444512e-05,4.11601801521163
"RRAS",1.02205821639348,2.90828452074385,5.56538384824967,4.40540673913594e-06,6.31080652205364e-05,4.20429054662512
"DNAJC24",-0.851036179216667,3.1128338865945,-5.56537387243599,4.40553189344171e-06,6.31080652205364e-05,4.17990532876757
"LRCH2",-0.696788248758811,4.18815867619627,-5.56495003561242,4.41085255257067e-06,6.31080652205364e-05,4.11273662961952
"MAGOHB",-0.900931091297376,2.61142701060723,-5.56471373878933,4.41382171765216e-06,6.31080652205364e-05,4.20874338696041
"IRF2BP1",0.702976754117973,4.65038725120191,5.56386982451667,4.42444222718201e-06,6.31945642903083e-05,4.09655193125498
"TRMT61A",0.89679341950426,4.79311774505235,5.56032981599756,4.46927277851321e-06,6.37690045776302e-05,4.08287361270528
"RSF1",-0.615579692381297,6.24273852793195,-5.55832576130283,4.49485387571608e-06,6.40678862738665e-05,4.04917361299879
"BUB3",-0.631352046656969,5.01815085326168,-5.55431742437066,4.54646072844359e-06,6.4736731237344e-05,4.05004620928062
"ADRBK1",0.613035452084791,6.31259966123437,5.55174886689422,4.57984279359233e-06,6.5144965498156e-05,4.03541198248335
"GTF2H1",-0.622589554064018,4.44167761069238,-5.55039887005132,4.5974864315499e-06,6.53287229214891e-05,4.06033683780713
"IRF2BPL",0.761932194365021,5.84839578194476,5.54895932357944,4.61637558670042e-06,6.55297832255853e-05,4.0285166371155
"VPS4B",-0.606475402668836,4.63324350790276,-5.54774666585735,4.63234802324996e-06,6.56890705327732e-05,4.04490252917372
"SLC35F5",-0.867545570624991,5.4440424558944,-5.54497524427533,4.66906012953246e-06,6.61418292529875e-05,4.01491063004448
"NSUN3",-0.915928794524032,3.18582996916297,-5.54275451491932,4.6986880032411e-06,6.64934087336862e-05,4.11322412323799
"NCKIPSD",0.629589767811017,5.72066637428119,5.5414388019014,4.71633052109494e-06,6.6674832090653e-05,4.00719653528924
