"","01","02","04","05","06","07","08","09","10","11","12","13","15","16","17","18","19","20","21","22","23","24","25","26","27","28"
"ADIRF",2.20354815403367,2.71461812433672,3.47387931169742,3.42277729014659,2.45347141405141,3.59638643447686,1.59300959326976,3.1294195453028,2.5962739543047,2.77653323165152,2.75126803819463,3.14607717028857,5.14613854464635,4.12521235684235,4.6575427561877,4.00931184896888,4.42349152121712,4.76941272298499,4.94418319462006,4.62218405736369,4.01017451205905,4.68218137196379,4.11512513348697,4.13845065479455,4.5257891071345,4.67163736921572
"AP1B1",5.98676565813092,6.35181789218312,6.13413108911713,6.8896801279288,6.01474109652458,6.19407812849503,5.81338007247897,6.46653199063141,6.23370476812749,6.13480035214671,6.0680145119332,6.44749428500073,7.52707857103229,7.13922011657094,7.00912385071229,6.84584575768739,7.5560166026488,7.02449044346767,6.94439597758924,7.32031316293908,7.60502037694376,7.34385908038807,7.11695424343319,7.25241246344613,7.21912997916059,7.30490372052054
"CLUH",5.73293504805413,6.14935661402578,5.60163523480861,6.17362976674773,5.83430759145847,6.1046733143661,5.87299960041529,6.05403546146589,5.9045645245409,5.50929322164813,5.68437657382669,5.8318355303362,6.69183088287153,7.06440446158273,6.4324270472212,6.75915505523166,6.72807633377193,6.92112012706564,6.2453249442413,6.59179065171158,6.97287457985039,7.15354086645061,6.38180839569467,6.72191695833143,6.71816111583486,6.75554067209257
"PCSK1N",4.87521450130415,5.08980517325353,4.69371888870125,6.24317035021021,5.04412483669618,5.21650471974044,5.17840997807711,4.64730953712887,4.99546473360891,4.45710005711323,4.79475287764006,5.29150000522811,7.64542377764732,7.91301048815243,6.44411065906395,6.81931421219847,7.87106790191936,7.13520928235747,7.36387020815024,7.86235025620424,7.34302577708675,7.30074041781623,5.96471789636875,7.13983768575096,6.94418482466413,7.4964466319109
"HSD17B10",2.83691655558788,2.72863773433892,2.89680507794107,3.45316365282816,2.58415501761416,2.96506478658922,2.87147356348188,3.54012494053734,2.58481338482199,2.96968325019918,2.5917563014019,2.81561890136184,4.50390911444107,3.73171981075092,3.96044841942544,3.21480120100316,3.66557033201167,3.9117545619274,3.67460302928647,3.68512961956982,3.66548008065131,3.51652882655282,3.96372414119645,4.13409877357796,3.92575190161469,4.04101888365592
"MED16",4.5968561930626,4.90090682311634,4.55168656369543,5.17118498852589,4.64709941832296,4.58850584253275,4.68124944392577,5.24118739736647,4.63110304663775,4.46141055880131,4.4549241483999,4.78813183903711,6.03188979273606,6.01562045227333,5.34807144159174,5.32495215462831,5.76604205186106,5.59861683818339,5.40600615436002,5.81402120331459,5.60580879662569,5.47656008939279,5.43171517452419,5.93060856005317,5.68736794609228,5.88225386847806
"S100A1",4.78266367319758,4.90034909994392,4.7737682924062,5.74663605239627,4.64699580783916,5.00799333147427,3.95685856518585,4.58959800859205,4.0234548901572,5.12175711405517,4.6848708815488,5.00013022584094,6.5353550370705,6.223385041525,6.1554065339451,5.76224644195215,5.872735737624,6.0110184980519,6.19220104373739,6.14531337755546,6.38379535503319,5.86197976802704,5.96336184177489,6.55067828087092,5.851272987931,5.62945922009176
"PUF60",5.4035854833193,5.55511881282714,5.24596766835122,5.56425030047541,5.29494826520127,5.44596729366902,5.45618950351253,5.48246179151309,5.20297684458531,5.36836845320371,5.17895643439368,5.31221592681776,6.41220370325969,6.11956659961109,6.08950960276114,6.02307933577547,5.77660413544757,6.17890197402934,5.71556946787163,5.88756916507588,5.97796506170194,6.11066382134138,6.09115888371027,6.28189872520355,6.19532059119994,6.4134730252063
"BLOC1S1",2.94406784551075,2.98808975565747,3.05177078273362,3.15044329710786,2.54136079870175,2.73769838065877,2.82627285878389,3.11446607599165,2.52333390549841,2.77728354856608,2.61828256555562,2.65940866342772,4.10280224283371,3.93900219578452,4.12741773873174,3.81432526756985,3.66092273718434,4.08132379301413,3.38388381445321,3.65786429133932,3.64659931581941,3.86515373847585,4.03254439012156,4.25971247528143,3.9624121389155,4.39362073349143
"GPS1",5.12769706616659,5.34735078450245,5.24272362101142,5.25045370032183,5.14441942318083,5.46160618931525,5.19851129804138,5.41429591220808,5.19942226223771,5.00842794987608,5.07131041365644,5.01549473610529,5.9836385813959,5.98871192500642,5.68192643687095,6.07477893221392,5.62221985802075,6.17054938840997,5.42587427360233,5.74690364881377,6.04467874111903,6.44285446666909,5.78564514312559,5.93041549681992,5.91309790860513,6.12073107730343
"AGT",6.57040011951668,6.77183456296759,6.90931477166878,7.01238204441045,6.49439089809566,6.64378850095729,5.82263258676802,7.42611886680625,6.70890488268269,7.50279094420947,6.49439726627788,7.02596646865858,8.47797753819127,7.78061860195406,8.00292297360262,7.02615385000015,8.2820494582846,7.33471712784169,7.66871751775874,7.53644266241581,7.12570038965567,7.25974801382728,8.1252979625674,8.26978321095162,8.53744983934691,8.65212365642208
"ROGDI",5.23267198398664,5.55544946158202,4.74036309328099,5.42593730544478,4.94490183988641,5.60146846994808,5.48472837673835,5.2295396239272,5.09096025517909,5.03076569168501,5.59824610874273,5.43255372247346,5.95578847367469,6.3662349179859,5.6697747863354,6.35365932716908,6.28981427333751,6.47594602918011,5.94378209059316,6.46859026414278,6.51543393795034,6.51899590136947,5.6814958431503,6.49572328616021,6.24994791481343,6.10423066491751
