"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"EIF1AX",-0.9713740204907,6.00826988955897,-4.97603796803097,2.38573022132678e-05,0.00031474490059318,2.44314410226756
"GNAI3",-0.613328985124769,5.54255754804746,-4.97587425957323,2.3868420166318e-05,0.00031474490059318,2.44223542214695
"PAOX",0.785000542152865,3.09332365649137,4.97163704210503,2.4157987230763e-05,0.000317586660482087,2.55813161215585
"MYEOV2",0.853945141746507,3.4071042176572,4.9715208088618,2.41659796616048e-05,0.000317586660482087,2.53399806360127
"ACSL3",-1.03773834574437,6.49929184399014,-4.97137992050348,2.41756709625971e-05,0.000317586660482087,2.43460787950827
"SPNS1",0.76994243661236,3.26514444484345,4.96835553634002,2.43846466171695e-05,0.000320028262617373,2.53438868389241
"TST",1.21456593186578,3.37739683305533,4.96693786471218,2.44832224477215e-05,0.000320898230326808,2.5321952699275
"GTF3C3",-0.694889197018373,4.28228023941344,-4.96673606553191,2.4497286541632e-05,0.000320898230326808,2.45172658401586
"CMC2",-0.649686110668798,3.96066501382421,-4.96475637097262,2.46356862657875e-05,0.000322406155043566,2.46184969846699
"LMF2",0.747402205158187,4.67001747560638,4.96314670731578,2.47487917008542e-05,0.000323580519254038,2.43450264372812
"CUL5",-0.749454531938553,5.3315349461245,-4.96211889277701,2.48212833253862e-05,0.000324222159361602,2.40700611767442
"PGLS",1.13879536364656,3.65929873629336,4.96110326400318,2.48931234390659e-05,0.000324841559077175,2.49255994876864
"FBXO28",-1.05131498538069,4.77425135648646,-4.96078576067078,2.49156244214907e-05,0.000324841559077175,2.41699137875118
"CYHR1",0.696098425694195,5.46302196755248,4.96030618759169,2.49496494942308e-05,0.000324979159827958,2.40517950047229
"ZNF480",-0.886417677557267,3.54809374700166,-4.95730842977038,2.51633887571822e-05,0.000327147681438446,2.46697647112183
"AC011043.1",-1.35159442993732,1.74357135719255,-4.95116717148224,2.5606975987382e-05,0.000331895113175338,2.58079786621343
"PTGES2",0.743788078735212,4.58089779566552,4.95096354126121,2.56218171070694e-05,0.000331895113175338,2.40425496792252
"ZNF92",-0.93335992207309,2.82271136363186,-4.95092768473993,2.56244313147794e-05,0.000331895113175338,2.50579800347054
"FAM172A",-0.693596801866616,5.01393627753223,-4.94959040808194,2.57221188651194e-05,0.000332538242583047,2.37879521133304
"CNPPD1",0.651199117488435,4.42422061205482,4.94895492815784,2.57686704696062e-05,0.000332829301606499,2.40438373611927
"ATG2A",0.820321406493027,5.95431646332561,4.94723434075751,2.58951327607713e-05,0.000333839858664468,2.36540630218675
"ATAD1",-0.83127230878806,5.27209092865581,-4.94620852487942,2.59708238806142e-05,0.000334504211582312,2.36423484951565
"RNPEPL1",1.32489128913941,4.56303882547905,4.94454426283939,2.60940929764213e-05,0.000335779564453094,2.3952903447759
"BRI3",0.840291697270419,4.00188554956764,4.94265310952444,2.62348755690074e-05,0.000337277703926163,2.41216469555489
"OARD1",-0.647962405580216,3.27629422031687,-4.94197796457212,2.62853183700141e-05,0.000337612725557714,2.44417976866854
"KBTBD3",-0.864803969911412,3.40362517723616,-4.94005319608925,2.64296568711188e-05,0.000338837989849547,2.42965801054704
"DCLRE1A",-0.762951015961876,3.77426674889644,-4.93948431920282,2.64724680376525e-05,0.000338982953418521,2.40298228742056
"LDHD",1.00082636513149,4.53488414470481,4.93925256158009,2.64899289035707e-05,0.000338982953418521,2.37697748249896
"FAM195B",0.802804240771167,4.79253554208614,4.93772006311546,2.66056782398989e-05,0.000340026142866349,2.36034666178333
"CHCHD2",0.73355981960124,5.39708017935575,4.93752345173262,2.66205647022333e-05,0.000340026142866349,2.3438257036536
"BORCS8",0.65443092585784,3.78797997944608,4.93648979336085,2.66989649722901e-05,0.000340713243323805,2.40538481934498
"TPGS1",0.803352520943094,3.39589059555995,4.93361843398492,2.69179596516756e-05,0.000342875868755382,2.42950212176399
"C1orf35",1.03514130408142,3.16328329670153,4.93145007299824,2.70845232303635e-05,0.000344680430742292,2.44926833945446
"AC007325.2",1.72344798682123,4.30544607812727,4.93041693076618,2.71642454023842e-05,0.00034537754071755,2.37911268004834
"FXYD1",1.1985862478202,5.47663412123842,4.92955899100412,2.72306258240707e-05,0.000345903894642278,2.32554659397371
"HSD17B10",0.943277239313817,3.44183237601812,4.92684615273517,2.74415888575304e-05,0.000348264197361472,2.41084851796681
"MOB1A",-0.790220700519376,5.13230895577951,-4.92629034454838,2.74850117341567e-05,0.000348495853911294,2.31169430842001
"CLN3",0.700328571880982,3.26962566014306,4.92528778364222,2.75635106823049e-05,0.000349054295674923,2.41499167112849
"TMEM205",0.755953585752055,3.71890417743878,4.92485591408043,2.75973942052545e-05,0.000349054295674923,2.38052830749907
"SEC22B",-0.598664891406128,5.11067786314378,-4.92476307036947,2.76046839350022e-05,0.000349054295674923,2.30766230769094
"ZNF326",-0.901192058760092,5.54954371167233,-4.9232391455136,2.77246112340119e-05,0.000350029316552145,2.29746452576836
