"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FBRSL1",1.02779521891192,6.44031756385321,4.82305585975862,3.67322467179019e-05,0.000372552845322156,2.02738797675374
"LZTFL1",-0.941410349814505,4.39336395212819,-4.82289647551215,3.6748895922327e-05,0.000372552845322156,2.05392440180356
"SUPT6H",0.528066941877381,6.9343589827553,4.82271093029751,3.67682873487879e-05,0.000372552845322156,2.03102354916643
"MYO18A",0.726379561499798,7.90665485322143,4.82240357765275,3.68004313377884e-05,0.000372604367295107,2.04820121776054
"USO1",-0.639341796158376,5.5207331322208,-4.8209197494728,3.69560089542737e-05,0.00037367766352309,2.01583372595288
"MRPS10",-0.712953717637492,3.79139610172023,-4.8207464029585,3.69742267711462e-05,0.00037367766352309,2.07863036816681
"RC3H1",-0.53671142722423,6.32806533733,-4.82061685749947,3.69878471591845e-05,0.00037367766352309,2.01606320769432
"INCENP",0.634776187477771,4.88596623068366,4.81851184444416,3.72098688458598e-05,0.000375645083583203,2.02687750554511
"BMPR2",-0.878585794326093,7.70932634105246,-4.81795037567501,3.72693122367768e-05,0.00037596954542155,2.03128206253234
"PPP2R5E",-0.66528941079365,5.55952457128536,-4.81730241935965,3.73380296202117e-05,0.000376318146323829,2.00552007223426
"VASN",1.12008223352077,3.77609384202612,4.81710938066642,3.73585262182044e-05,0.000376318146323829,2.08608816267451
"CABLES2",0.64833770683243,3.87744927047814,4.81595583184888,3.74812420816344e-05,0.000377278292005925,2.06699456209108
"RGPD3",-0.760285547429266,2.96595017674772,-4.81515482438892,3.75666900481179e-05,0.000377862178204955,2.12766072220142
"TTC28",0.492881954105005,6.35219986789204,4.81421461757173,3.76672344913418e-05,0.000378596948135603,1.99992540949682
"ATP13A1",0.803276270769808,5.6822950387443,4.81374191420291,3.77178858483466e-05,0.000378829531824751,2.00001639489713
"CDC42BPB",0.622706700730312,8.3058988534743,4.81276517311391,3.78227608971033e-05,0.000379605989470198,2.02995177056315
"ZNF710",0.812104511521852,4.53834550574799,4.81162827745863,3.79451975650602e-05,0.000380557443897217,2.02170896696619
"RAB6A",-0.99824552475435,6.86363688706866,-4.81092367227979,3.80212770513422e-05,0.000380925038942141,1.99704118602483
"CALM1",-0.762324974975646,10.2327594193825,-4.81077659232533,3.80371770911724e-05,0.000380925038942141,2.08421972804292
"TECPR2",0.427146555333706,7.00447144012649,4.81008913138807,3.81115826416034e-05,0.000381231378933266,1.99715168392607
"MFSD1",-0.90876580193797,3.94134937175614,-4.80998248786353,3.81231378933266e-05,0.000381231378933266,2.04132884417146
"RRM2B",-0.872650486231564,4.57203296089638,-4.80953656826956,3.81714928326559e-05,0.000381437921847367,2.00947662125903
"XKR4",-0.985424416747571,5.97330165168944,-4.80778170051436,3.8362381704209e-05,0.000383067437321942,1.97911766678785
"RAB3IP",-0.982042235632203,6.47281736313192,-4.80704993103617,3.84422615376934e-05,0.000383586914039158,1.98089708956982
"BCAP29",-0.862187350280911,4.71724318342275,-4.80531195986211,3.86326419932165e-05,0.000385207444059805,1.99245213589533
"TMEM168",-0.886765341088407,3.63597506892093,-4.80369077060988,3.88110753732244e-05,0.000386706590368524,2.04334114762302
"ATP5G1",0.70609642959242,3.32535788923433,4.80074566083682,3.91373238217973e-05,0.000389675306598806,2.06761671873538
"NUP160",-0.432312002182577,5.10767384332542,-4.80011623190418,3.92074026979276e-05,0.000390090993605826,1.96564325148222
"TNFAIP2",0.786988903244022,3.88288212463065,4.79880330688853,3.93539821282642e-05,0.000391266667080288,2.02163737216136
"KIF1A",0.542361562724539,10.940398863493,4.7984138254995,3.93975699072388e-05,0.000391417415312177,2.08372071230998
"ASB7",-0.543313937591386,3.8288898138482,-4.79666216548532,3.95941967133932e-05,0.000393087302626838,2.0093164727334
"PER1",0.708896244912024,6.53292524805378,4.79457183580985,3.98301176049922e-05,0.000395141065098917,1.94834771183962
"C21orf33",0.60921889026046,4.51797466529502,4.79432157789955,3.98584560219605e-05,0.000395141065098917,1.9731219606709
"TMEM128",-0.746810444254662,2.20548694933759,-4.79396102230921,3.98993194650104e-05,0.000395261603621002,2.13583014675199
"MAP2K6",-1.01960048021499,3.05783180455046,-4.79308708324291,3.99985400393693e-05,0.000395824752987931,2.06233321711688
"PYGO2",0.512163544036,5.08695774690027,4.79295412219617,4.00136569469281e-05,0.000395824752987931,1.94995735636141
"LRRC47",0.515485012877816,5.42463241757796,4.79217893210014,4.01019048234743e-05,0.000396412942870956,1.94106198634323
"MEST",-1.06231756463343,5.63955230890506,-4.79176271241919,4.01493672446123e-05,0.000396597408147999,1.93614849371754
"PSMC3",0.578438916450904,5.01704757920152,4.79078240053101,4.02613751911605e-05,0.000397073708864977,1.94624048664677
"NOL10",-0.528066194702622,4.50035030926197,-4.79068843128331,4.02721281887994e-05,0.000397073708864977,1.95981491141841
"RHPN1",0.791896493858269,5.63184358618167,4.79058389468867,4.02840937751904e-05,0.000397073708864977,1.93642370214877
"ARMC8",-0.518418009417896,5.22651599729199,-4.79005835089232,4.03443027612791e-05,0.000397259358694011,1.93510421969287
"ZBTB44",-0.709000484168588,6.28215664408718,-4.78991599086207,4.03606276552594e-05,0.000397259358694011,1.93101829747326
"TRIM24",-0.409067150509011,4.87495703056326,-4.78911641595288,4.04524397004247e-05,0.000397698946748875,1.94215697325511
"RWDD1",-0.929205639711904,4.63001570642095,-4.78889618759251,4.04777641238273e-05,0.000397698946748875,1.95051757437762
"ZNF680",-0.691508157339506,5.24607593993923,-4.7887730270647,4.0491933430786e-05,0.000397698946748875,1.9315139940713
"PLXNA1",0.904057649449378,7.8059185013446,4.7867626781926,4.07239176646666e-05,0.000399116383605776,1.94822010983842
"EPHB2",0.752366790078447,4.04046787304387,4.7866126224963,4.07412862645979e-05,0.000399116383605776,1.97782945296383
"LIG1",0.79728279078666,4.22744280128852,4.7862602637778,4.07820999386641e-05,0.000399116383605776,1.96676324387884
"SLF2",-0.519439823976634,6.25246421199359,-4.78611191449167,4.07992953827768e-05,0.000399116383605776,1.9200539754239
"SGTB",-1.03751115100511,5.82325183441752,-4.78607818332432,4.08032062317537e-05,0.000399116383605776,1.91938336485412
"EIF6",0.727122943063555,3.94180378008468,4.78601823681503,4.08101574522101e-05,0.000399116383605776,1.98164244244686
"COG4",0.542826326441587,4.79023484868288,4.78314821675175,4.11443381163292e-05,0.000402099031839498,1.93167291957232
"MCOLN1",0.573889456931309,3.71980222700919,4.78279812986787,4.11852874717258e-05,0.00040221376488345,1.98552594177003
"NUMA1",0.666258700507946,7.71016754993162,4.77948515768488,4.15748151068225e-05,0.000405730123331641,1.92589054007784
"BET1L",0.693435288009216,5.1095611985941,4.7787563973821,4.16609905683447e-05,0.000406283172893843,1.91167496954148
"FAM63B",-0.689107400635226,5.90257930325417,-4.77825209843289,4.17207275784532e-05,0.000406378542458173,1.89661442931938
"RLF",-0.826981404805499,6.27127498274762,-4.77817562526474,4.17297936845212e-05,0.000406378542458173,1.89870211808022
"MGRN1",0.718160154201145,5.94433691799408,4.77569030178399,4.20255045335428e-05,0.000408765577915607,1.89285407767845
"LRRC49",-0.747001801115378,4.51386424752042,-4.77561679988156,4.20342816505809e-05,0.000408765577915607,1.91801542069896
"SF3B2",0.542179466537406,6.42508223849079,4.77525867436874,4.20770727444474e-05,0.000408892936973212,1.8932959882088
"GTDC1",-0.723071618895855,6.10798815637452,-4.77439798218482,4.21800909071383e-05,0.000409604973054509,1.88684963933637
"IGLON5",0.725968015110229,4.15083400067169,4.77259100454579,4.23971887990017e-05,0.000411053098804934,1.93242580785923
"GNPTAB",-0.578719595717882,6.41436734362239,-4.77200483190077,4.24678524412675e-05,0.000411053098804934,1.88280331750905
"MKL1",0.644889235729115,5.69197612224156,4.77177086365466,4.24960902145448e-05,0.000411053098804934,1.88271662597333
"C6orf203",-0.646261428069044,2.80527354739534,-4.77175789047583,4.2497656501762e-05,0.000411053098804934,2.02352806299876
"PLEKHH3",0.830313803118001,3.36383169527899,4.7717530556525,4.24982402378349e-05,0.000411053098804934,1.98731195090966
