"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0097197","tetraspanin-enriched microdomain","0/21","10/19979",0,0,-0.102600383509916,1,1,1,"",0
"GO:0097225","sperm midpiece","0/21","85/19979",0,0,-0.299692275102526,1,1,1,"",0
"GO:0097227","sperm annulus","0/21","13/19979",0,0,-0.116991224176994,1,1,1,"",0
"GO:0097228","sperm principal piece","0/21","69/19979",0,0,-0.269908186977471,1,1,1,"",0
"GO:0097229","sperm end piece","0/21","30/19979",0,0,-0.177798136495937,1,1,1,"",0
"GO:0097346","INO80-type complex","0/21","28/19979",0,0,-0.171760708940402,1,1,1,"",0
"GO:0097381","photoreceptor disc membrane","0/21","26/19979",0,0,-0.165504465231224,1,1,1,"",0
"GO:0097386","glial cell projection","0/21","36/19979",0,0,-0.194797396595416,1,1,1,"",0
"GO:0097413","Lewy body","0/21","12/19979",0,0,-0.112398717715375,1,1,1,"",0
"GO:0097431","mitotic spindle pole","0/21","39/19979",0,0,-0.202766810188234,1,1,1,"",0
"GO:0097440","apical dendrite","0/21","19/19979",0,0,-0.141456749599229,1,1,1,"",0
"GO:0097449","astrocyte projection","0/21","22/19979",0,0,-0.152226707573466,1,1,1,"",0
"GO:0097450","astrocyte end-foot","0/21","12/19979",0,0,-0.112398717715375,1,1,1,"",0
"GO:0097470","ribbon synapse","0/21","14/19979",0,0,-0.121410571438253,1,1,1,"",0
"GO:0097504","Gemini of Cajal bodies","0/21","12/19979",0,0,-0.112398717715375,1,1,1,"",0
"GO:0097517","contractile actin filament bundle","0/21","85/19979",0,0,-0.299692275102526,1,1,1,"",0
"GO:0097524","sperm plasma membrane","0/21","12/19979",0,0,-0.112398717715375,1,1,1,"",0
"GO:0097525","spliceosomal snRNP complex","0/21","90/19979",0,0,-0.308419567247494,1,1,1,"",0
"GO:0097526","spliceosomal tri-snRNP complex","0/21","41/19979",0,0,-0.207911386758773,1,1,1,"",0
"GO:0097542","ciliary tip","0/21","66/19979",0,0,-0.263955529027009,1,1,1,"",0
"GO:0097545","axonemal doublet microtubule","0/21","49/19979",0,0,-0.227337737378331,1,1,1,"",0
"GO:0097546","ciliary base","0/21","49/19979",0,0,-0.227337737378331,1,1,1,"",0
"GO:0097550","transcription preinitiation complex","0/21","13/19979",0,0,-0.116991224176994,1,1,1,"",0
"GO:0097648","G protein-coupled receptor complex","0/21","11/19979",0,0,-0.107610884533093,1,1,1,"",0
"GO:0097649","A axonemal microtubule","0/21","44/19979",0,0,-0.215399832310494,1,1,1,"",0
"GO:0097729","9+2 motile cilium","0/21","278/19979",0,0,-0.544634821935297,1,1,1,"",0
"GO:0097732","9+2 non-motile cilium","0/21","12/19979",0,0,-0.112398717715375,1,1,1,"",0
"GO:0098533","ATPase dependent transmembrane transport complex","0/21","53/19979",0,0,-0.236458545824291,1,1,1,"",0
"GO:0098553","lumenal side of endoplasmic reticulum membrane","0/21","36/19979",0,0,-0.194797396595416,1,1,1,"",0
